clase,archivo,ruta,F_001,F_002,F_003,F_004,F_005,F_006,F_007,F_008,F_009,F_010,F_011,F_012,F_013
MR,New_MR_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_018.wav,-25.974937438964844,7.944371700286865,4.841765880584717,1.7094783782958984,0.09732028841972351,-0.14499883353710175,-0.7394580245018005,-0.672934353351593,-0.5362949371337891,-0.46350279450416565,-0.3549824059009552,-0.23948946595191956,-0.08962133526802063
MR,New_MR_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_019.wav,-25.154735565185547,9.146139144897461,5.507321357727051,1.9800174236297607,0.11451812088489532,-0.1325218826532364,-0.7570030689239502,-0.7028939127922058,-0.7347051501274109,-0.4841172695159912,-0.4194137156009674,-0.2614280879497528,-0.03464232385158539
MR,New_MR_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_020.wav,-25.480045318603516,8.490774154663086,5.059127330780029,1.8265063762664795,0.14705654978752136,0.02051306702196598,-0.6351521611213684,-0.6025999188423157,-0.6355876922607422,-0.5072583556175232,-0.4509389102458954,-0.26579439640045166,-0.08183819055557251
MR,New_MR_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_021.wav,-24.74920654296875,9.020228385925293,5.146580696105957,1.5216026306152344,0.20550894737243652,0.4395946264266968,-0.01215403527021408,-0.02962748147547245,-0.32725462317466736,-0.5532107353210449,-0.6137994527816772,-0.40961092710494995,-0.2764642834663391
MR,New_MR_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_022.wav,-24.56903076171875,8.937321662902832,5.035154819488525,1.557438850402832,0.26229894161224365,0.4218458831310272,0.007325275801122189,-0.053462520241737366,-0.34112733602523804,-0.5488640069961548,-0.620540976524353,-0.46801266074180603,-0.2852395474910736
MR,New_MR_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_023.wav,-24.67473030090332,9.073734283447266,5.1514892578125,1.5858192443847656,0.244858518242836,0.3017014265060425,-0.06518858671188354,-0.07737819850444794,-0.31335529685020447,-0.5410040616989136,-0.5497339963912964,-0.38308027386665344,-0.21559083461761475
MR,New_MR_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_024.wav,-24.441247940063477,9.089520454406738,4.994596004486084,1.4248337745666504,0.23301565647125244,0.41349583864212036,0.07619833946228027,-0.04532851651310921,-0.2697110176086426,-0.5529361367225647,-0.5546059012413025,-0.3893444836139679,-0.22431834042072296
MR,New_MR_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_025.wav,-24.103652954101562,9.149641990661621,5.087804794311523,1.7400435209274292,0.29918643832206726,0.40294620394706726,0.005573980510234833,-0.04865923151373863,-0.3309337794780731,-0.4522264301776886,-0.5424326062202454,-0.4274105429649353,-0.35593536496162415
MR,New_MR_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_026.wav,-22.080684661865234,7.877536296844482,2.9121785163879395,0.9502825736999512,-0.9165204167366028,-0.26965466141700745,-0.7850651741027832,-0.3653176426887512,-0.4174942672252655,-0.38568440079689026,-0.4075634181499481,-0.522156298160553,-0.2793213129043579
MR,New_MR_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_027.wav,-22.149635314941406,7.8767523765563965,2.9903008937835693,0.9517990946769714,-0.9756008386611938,-0.2917334735393524,-0.8912385702133179,-0.3786613643169403,-0.37815991044044495,-0.3783017694950104,-0.41252949833869934,-0.5534741282463074,-0.30405884981155396
MR,New_MR_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_028.wav,-22.152822494506836,7.761626243591309,2.987867593765259,0.9876459836959839,-0.9595685005187988,-0.22332413494586945,-0.870449960231781,-0.3797227442264557,-0.40608546137809753,-0.42821940779685974,-0.37710294127464294,-0.4991908669471741,-0.3162660598754883
MR,New_MR_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_029.wav,-22.217885971069336,7.959148406982422,3.010265827178955,0.9859252572059631,-0.8832405209541321,-0.24047666788101196,-0.878987193107605,-0.3814062178134918,-0.5193973183631897,-0.3532460629940033,-0.39964422583580017,-0.5124845504760742,-0.3256050944328308
MR,New_MR_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_030.wav,-22.234272003173828,7.92626953125,3.014559030532837,0.9387550950050354,-0.9483519196510315,-0.28867894411087036,-0.8289084434509277,-0.41582387685775757,-0.4253508150577545,-0.4086987376213074,-0.4589584171772003,-0.510936439037323,-0.3129321336746216
MR,New_MR_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_031.wav,-22.274354934692383,7.796718597412109,2.9630062580108643,0.913485586643219,-0.9956972002983093,-0.24576139450073242,-0.8118994235992432,-0.38645103573799133,-0.4179975092411041,-0.4307567775249481,-0.3558732271194458,-0.5347699522972107,-0.2824833393096924
MR,New_MR_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_032.wav,-22.17266845703125,7.960501194000244,2.974156141281128,0.8561236262321472,-0.9654332399368286,-0.16531503200531006,-0.8582621812820435,-0.28426593542099,-0.46730750799179077,-0.3832210898399353,-0.36289119720458984,-0.4719279110431671,-0.2784717381000519
MR,New_MR_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_033.wav,-22.268293380737305,7.933122634887695,3.0286142826080322,0.7960556745529175,-0.9419140815734863,-0.19034360349178314,-0.7881464958190918,-0.38314592838287354,-0.33954012393951416,-0.4269866645336151,-0.4016852378845215,-0.4930250346660614,-0.29114049673080444
MR,New_MR_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_034.wav,-23.475156784057617,7.575814247131348,2.103332281112671,-0.45510169863700867,-0.7464736700057983,-0.15617148578166962,-0.3589181900024414,-0.06898007541894913,-0.010977258905768394,-0.01981068216264248,0.02353903464972973,-0.10007880628108978,-0.1370798796415329
MR,New_MR_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_035.wav,-23.498464584350586,7.3277587890625,2.1766157150268555,-0.3653481602668762,-0.734215497970581,-0.19325487315654755,-0.3224959373474121,-0.05156261846423149,-0.04553642496466637,-0.021904228255152702,-0.004296548664569855,-0.1465609222650528,-0.14981363713741302
MR,New_MR_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_036.wav,-23.600116729736328,7.467179298400879,2.2288074493408203,-0.40466007590293884,-0.7313087582588196,-0.09838473796844482,-0.4256276488304138,0.040853336453437805,-0.09134670346975327,-0.009679391980171204,0.037361063063144684,-0.10453388094902039,-0.027619123458862305
MR,New_MR_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_037.wav,-23.607559204101562,7.450343132019043,2.1631863117218018,-0.29259034991264343,-0.7049187421798706,-0.22400785982608795,-0.3524678647518158,0.04435044527053833,-0.017527829855680466,0.029615962877869606,-0.0027727840933948755,-0.0885704904794693,-0.08168180286884308
MR,New_MR_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_038.wav,-26.296964645385742,6.345475196838379,2.9180896282196045,1.9687529802322388,0.5487333536148071,0.5725023150444031,-0.266080379486084,-0.18786121904850006,-0.27867141366004944,-0.40134575963020325,-0.2879035770893097,-0.4181023836135864,-0.16941331326961517
MR,New_MR_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_039.wav,-26.800203323364258,6.1024699211120605,2.8479762077331543,1.8951983451843262,0.41509395837783813,0.39721640944480896,-0.25364333391189575,-0.21718274056911469,-0.3645137846469879,-0.40525132417678833,-0.26714348793029785,-0.39789262413978577,-0.1668768674135208
MR,New_MR_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_040.wav,-21.562692642211914,8.699624061584473,3.7205803394317627,1.080675482749939,-0.5363028645515442,-0.11622791737318039,-0.6155173778533936,-0.3862602114677429,-0.4920036196708679,-0.49988478422164917,-0.35690200328826904,-0.4550388753414154,-0.2511386573314667
MR,New_MR_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_041.wav,-21.53378677368164,8.440985679626465,3.590095281600952,1.1426538228988647,-0.580087423324585,-0.18516291677951813,-0.6736562848091125,-0.41172483563423157,-0.5214928984642029,-0.4663226306438446,-0.40063005685806274,-0.4334244430065155,-0.16428790986537933
MR,New_MR_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_042.wav,-21.48215103149414,8.311644554138184,3.6765618324279785,1.184570550918579,-0.6276525855064392,-0.19503243267536163,-0.681368887424469,-0.37849751114845276,-0.5589260458946228,-0.38002529740333557,-0.4480588436126709,-0.45775553584098816,-0.2664433717727661
MR,New_MR_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_043.wav,-21.67094612121582,8.489225387573242,3.598985433578491,1.1057884693145752,-0.5996283888816833,-0.22939381003379822,-0.7081244587898254,-0.42526307702064514,-0.5328256487846375,-0.476015567779541,-0.4912092387676239,-0.41378796100616455,-0.29633215069770813
MR,New_MR_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_044.wav,-21.81497573852539,8.419389724731445,3.719710111618042,1.1307010650634766,-0.5812038779258728,-0.19201964139938354,-0.6829249262809753,-0.46545445919036865,-0.47450295090675354,-0.49170029163360596,-0.4417819380760193,-0.39202049374580383,-0.20838041603565216
MR,New_MR_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_045.wav,-21.844371795654297,8.53031063079834,3.6751668453216553,1.0968241691589355,-0.6380411386489868,-0.1928439736366272,-0.6057334542274475,-0.483733206987381,-0.5140082240104675,-0.4584093987941742,-0.44980669021606445,-0.4609789550304413,-0.25877198576927185
MR,New_MR_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_046.wav,-28.102020263671875,6.3115949630737305,3.1112112998962402,1.6607532501220703,0.42543861269950867,0.41878169775009155,-0.26195985078811646,-0.18898256123065948,-0.3109658658504486,-0.3192022442817688,-0.21780143678188324,-0.2665000855922699,-0.10698305070400238
MR,New_MR_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_047.wav,-28.15125846862793,6.117051124572754,3.0753777027130127,1.6821988821029663,0.32827886939048767,0.25670403242111206,-0.24314944446086884,-0.10806543380022049,-0.2668938934803009,-0.2859077453613281,-0.22833514213562012,-0.29053574800491333,-0.16849865019321442
MR,New_MR_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_048.wav,-28.080345153808594,6.141970157623291,3.088101387023926,1.7675966024398804,0.36330553889274597,0.3102932572364807,-0.17375189065933228,-0.168389692902565,-0.2721571624279022,-0.28798460960388184,-0.23082655668258667,-0.2340671718120575,-0.1445416659116745
MR,New_MR_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_049.wav,-28.164106369018555,6.034811496734619,3.056300640106201,1.699316143989563,0.279631644487381,0.3138907253742218,-0.17524981498718262,-0.15799148380756378,-0.2889614999294281,-0.332568883895874,-0.24122150242328644,-0.2902645170688629,-0.16718100011348724
MR,New_MR_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_050.wav,-28.292766571044922,6.193307399749756,3.1623623371124268,1.8403511047363281,0.44955649971961975,0.30671781301498413,-0.1880071610212326,-0.11391206085681915,-0.29334020614624023,-0.33968862891197205,-0.2483183741569519,-0.26610267162323,-0.1563236564397812
MR,New_MR_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_051.wav,-28.171751022338867,6.082296371459961,3.101151704788208,1.8065978288650513,0.436434268951416,0.3335447609424591,-0.23440532386302948,-0.19760283827781677,-0.3136948347091675,-0.36551380157470703,-0.27505648136138916,-0.28272953629493713,-0.22616368532180786
MR,New_MR_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_052.wav,-22.151939392089844,7.953985691070557,2.8872480392456055,0.9722686409950256,-0.9816754460334778,-0.360365092754364,-0.7836429476737976,-0.34755706787109375,-0.41952091455459595,-0.38183102011680603,-0.4262579381465912,-0.4678305685520172,-0.3033847510814667
MR,New_MR_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_053.wav,-22.24538803100586,7.958887100219727,2.987950086593628,0.960757851600647,-0.9885622262954712,-0.2569639980792999,-0.8164210319519043,-0.3732150197029114,-0.4426732063293457,-0.41277506947517395,-0.41983911395072937,-0.47139886021614075,-0.28879067301750183
MR,New_MR_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_054.wav,-22.330286026000977,7.873194694519043,3.148233413696289,0.9330036640167236,-1.002808690071106,-0.251922070980072,-0.825356662273407,-0.38787463307380676,-0.3853767216205597,-0.40603792667388916,-0.37669649720191956,-0.5968042016029358,-0.29679757356643677
MR,New_MR_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_055.wav,-22.302288055419922,7.942266941070557,3.1104187965393066,0.9560965895652771,-0.9665520191192627,-0.24700570106506348,-0.8322060108184814,-0.35935935378074646,-0.4557785987854004,-0.4668862819671631,-0.39768850803375244,-0.5438724756240845,-0.3276519775390625
MR,New_MR_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_056.wav,-22.27616310119629,7.947263240814209,3.1068756580352783,0.8399531841278076,-0.9636125564575195,-0.19670408964157104,-0.8656967878341675,-0.3869231641292572,-0.4336606562137604,-0.42735883593559265,-0.3653371334075928,-0.523078978061676,-0.25567901134490967
MR,New_MR_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_057.wav,-22.22582244873047,7.839753150939941,3.0110862255096436,0.8949985504150391,-0.9455561637878418,-0.23456092178821564,-0.8593517541885376,-0.34938523173332214,-0.4178648591041565,-0.45267075300216675,-0.39083126187324524,-0.5160346627235413,-0.26196417212486267
MR,New_MR_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_058.wav,-22.20779800415039,7.9205803871154785,2.9513821601867676,0.9685032963752747,-0.9701895713806152,-0.1946048140525818,-0.770652711391449,-0.3860442042350769,-0.3924783170223236,-0.4188658595085144,-0.39740389585494995,-0.47223424911499023,-0.24378566443920135
MR,New_MR_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_059.wav,-22.23535919189453,8.007274627685547,2.9750759601593018,0.832389771938324,-0.9570977091789246,-0.09594635665416718,-0.8598936200141907,-0.3365213871002197,-0.4023921489715576,-0.4404051899909973,-0.44016340374946594,-0.534339427947998,-0.26056015491485596
MR,New_MR_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_060.wav,-22.21581268310547,7.8611321449279785,2.9930758476257324,0.9550275802612305,-0.9645012617111206,-0.3221794664859772,-0.847388505935669,-0.38783273100852966,-0.44693225622177124,-0.4452826678752899,-0.397518128156662,-0.5754258036613464,-0.26528114080429077
MR,New_MR_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_061.wav,-21.987043380737305,7.881328582763672,2.990886926651001,0.8929633498191833,-0.9636352062225342,-0.24136504530906677,-0.8530778288841248,-0.3096696734428406,-0.433350533246994,-0.4520297646522522,-0.381785124540329,-0.5329931378364563,-0.30521783232688904
MR,New_MR_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_062.wav,-22.329626083374023,8.033906936645508,3.0455482006073,0.9430592656135559,-0.9114780426025391,-0.2285526692867279,-0.8511184453964233,-0.4067102372646332,-0.350986510515213,-0.4501834511756897,-0.39089080691337585,-0.547038733959198,-0.28823575377464294
MR,New_MR_063.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_063.wav,-22.343050003051758,8.021492004394531,2.9693098068237305,1.0113263130187988,-0.9438077211380005,-0.32272574305534363,-0.8321333527565002,-0.4276345670223236,-0.43118011951446533,-0.3801102638244629,-0.4049038290977478,-0.610446572303772,-0.25856977701187134
MR,New_MR_064.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_064.wav,-22.158166885375977,7.821804523468018,3.015306234359741,0.9516915082931519,-1.0024434328079224,-0.24576431512832642,-0.7784086465835571,-0.3797834813594818,-0.44534170627593994,-0.42505037784576416,-0.3463658392429352,-0.5733495950698853,-0.21234500408172607
MR,New_MR_065.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_065.wav,-22.292118072509766,7.904691219329834,3.0034284591674805,0.9421340227127075,-0.9382587671279907,-0.2206261307001114,-0.8165839314460754,-0.3625401258468628,-0.4185848832130432,-0.4190950393676758,-0.39061668515205383,-0.5652705430984497,-0.28519392013549805
MR,New_MR_066.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_066.wav,-22.329179763793945,7.867617607116699,2.9910733699798584,0.9219904541969299,-0.9784403443336487,-0.3465844392776489,-0.8429047465324402,-0.3534514605998993,-0.4669134020805359,-0.3810892105102539,-0.36010217666625977,-0.5118910074234009,-0.30181044340133667
MR,New_MR_067.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_067.wav,-22.25937271118164,7.874210357666016,3.004601001739502,0.8936272859573364,-0.9271482229232788,-0.258890300989151,-0.7938963174819946,-0.3638901114463806,-0.46106886863708496,-0.35284823179244995,-0.3609430193901062,-0.49215105175971985,-0.33307889103889465
MR,New_MR_068.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_068.wav,-22.28324317932129,7.934473991394043,3.067437171936035,0.9536131024360657,-0.931282103061676,-0.3023044764995575,-0.8381584882736206,-0.4363698363304138,-0.35345104336738586,-0.4124935567378998,-0.4908187687397003,-0.5273544788360596,-0.28285616636276245
MR,New_MR_069.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_069.wav,-22.135160446166992,7.782171726226807,2.9688072204589844,0.9156144857406616,-0.936985194683075,-0.22789433598518372,-0.927679181098938,-0.3333872854709625,-0.3837829828262329,-0.35854795575141907,-0.4366270899772644,-0.5696731209754944,-0.21346914768218994
MR,New_MR_070.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_070.wav,-22.28727149963379,7.959301471710205,2.920008897781372,0.8897355198860168,-1.0434526205062866,-0.17875297367572784,-0.7802004814147949,-0.4259566366672516,-0.43591028451919556,-0.45454907417297363,-0.4394087493419647,-0.49373525381088257,-0.3030875325202942
MR,New_MR_071.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_071.wav,-22.408489227294922,7.961530685424805,3.100457191467285,0.8702898025512695,-1.0288532972335815,-0.17737488448619843,-0.8904851078987122,-0.4388136565685272,-0.3988729417324066,-0.4399910271167755,-0.43325328826904297,-0.5150424242019653,-0.34990471601486206
MR,New_MR_072.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_072.wav,-22.447586059570312,7.930478096008301,3.0516796112060547,0.9885315299034119,-0.9841365814208984,-0.2705286741256714,-0.8845664858818054,-0.40206003189086914,-0.3759252429008484,-0.41782233119010925,-0.38026127219200134,-0.4997974634170532,-0.31413936614990234
MR,New_MR_073.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_073.wav,-22.362506866455078,7.9258270263671875,3.0941765308380127,0.9166179895401001,-0.9495863318443298,-0.2168700098991394,-0.8855433464050293,-0.34683752059936523,-0.4100269079208374,-0.4550953209400177,-0.41463401913642883,-0.5474642515182495,-0.30078306794166565
MR,New_MR_074.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_074.wav,-22.271575927734375,8.065258026123047,3.105449676513672,0.9240542054176331,-1.0117888450622559,-0.22171606123447418,-0.8646042346954346,-0.30337586998939514,-0.4161490201950073,-0.45514506101608276,-0.40577852725982666,-0.5498263239860535,-0.2786538004875183
MR,New_MR_075.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_075.wav,-22.092851638793945,7.808335304260254,2.9958674907684326,0.9169747233390808,-0.9978717565536499,-0.2650577127933502,-0.8808373212814331,-0.39592835307121277,-0.39803028106689453,-0.3943840563297272,-0.4248443841934204,-0.5521503686904907,-0.2423178106546402
MR,New_MR_076.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_076.wav,-22.212753295898438,7.776987552642822,2.997075319290161,1.0057361125946045,-1.0559251308441162,-0.29412609338760376,-0.8201104402542114,-0.3695310354232788,-0.4381635785102844,-0.4116792678833008,-0.41072437167167664,-0.49982449412345886,-0.24214769899845123
MR,New_MR_077.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_077.wav,-22.17438507080078,7.8443098068237305,2.93766450881958,0.9434491395950317,-0.9544212818145752,-0.2734205722808838,-0.8268367648124695,-0.32397714257240295,-0.4243008494377136,-0.3887683153152466,-0.41907238960266113,-0.5138571858406067,-0.2865641415119171
MR,New_MR_078.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_078.wav,-22.239112854003906,7.857303619384766,3.062251567840576,0.9162268042564392,-0.9952499866485596,-0.2918550372123718,-0.8728660941123962,-0.41549035906791687,-0.3675147593021393,-0.38532555103302,-0.4435585141181946,-0.514469563961029,-0.3560020327568054
MR,New_MR_079.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_079.wav,-22.308330535888672,7.939180850982666,3.095182180404663,0.9310317635536194,-0.9770568013191223,-0.31179729104042053,-0.8346425890922546,-0.4636305272579193,-0.3834053575992584,-0.42291152477264404,-0.4461209177970886,-0.5298994183540344,-0.3421245515346527
MR,New_MR_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_080.wav,-21.342487335205078,9.123679161071777,5.387622356414795,2.7970876693725586,1.1794519424438477,0.48208171129226685,-0.3877464830875397,-0.4919356107711792,-0.6640641689300537,-0.8701041340827942,-0.635867714881897,-0.6244584918022156,-0.4022514224052429
MR,New_MR_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_081.wav,-20.90269660949707,9.051334381103516,5.44436502456665,2.8401217460632324,1.0657169818878174,0.41009533405303955,-0.3877471685409546,-0.5400174260139465,-0.6906838417053223,-0.8469452261924744,-0.642120361328125,-0.6471536755561829,-0.368807315826416
MR,New_MR_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_082.wav,-23.116178512573242,7.385817527770996,2.0705127716064453,-0.41620689630508423,-0.7824932336807251,-0.19949030876159668,-0.337735652923584,-0.08708231151103973,-0.045893795788288116,-0.07489679008722305,-0.005197054706513882,-0.08833497017621994,-0.08260427415370941
MR,New_MR_083.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_083.wav,-23.426057815551758,7.275351047515869,2.1891584396362305,-0.25461360812187195,-0.7346833348274231,-0.19412650167942047,-0.2678414285182953,-0.048851996660232544,-0.08874627202749252,-0.01823832094669342,-0.04425985738635063,-0.1241907924413681,-0.13148382306098938
MR,New_MR_084.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_084.wav,-23.537952423095703,7.383567810058594,2.1731295585632324,-0.34879395365715027,-0.7191724181175232,-0.184227854013443,-0.4239645004272461,0.10119948536157608,-0.06667865812778473,-0.04603031277656555,-0.009210779331624508,-0.11029144376516342,-0.05939783528447151
MR,New_MR_085.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_085.wav,-23.706857681274414,7.667733192443848,2.1789605617523193,-0.28880730271339417,-0.699924886226654,-0.20071041584014893,-0.3465195894241333,-0.08607213199138641,-0.10788924247026443,0.02504926174879074,-0.030310194939374924,-0.12275441735982895,-0.1291682869195938
MR,New_MR_086.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_086.wav,-24.184309005737305,7.650362491607666,2.3609790802001953,-0.2764292359352112,-0.8171402215957642,-0.2791358530521393,-0.28673824667930603,-0.07754828035831451,-0.13547338545322418,0.02036796696484089,-0.012446191161870956,-0.10512656718492508,-0.12379998713731766
MR,New_MR_087.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_087.wav,-24.088607788085938,7.571629524230957,2.253709316253662,-0.26490581035614014,-0.7387225031852722,-0.18312709033489227,-0.4092467427253723,-0.06455957889556885,-0.019189603626728058,-0.038112442940473557,0.013027104549109936,-0.1382669061422348,-0.03798048198223114
