base,clasificador,protocolo_ujanet,representacion,distribucion,numero_capas,Accuracy_mean,Accuracy_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,Score_mean,Score_std,predicciones,aciertos,exactitud_directa,ruta_matriz_png,ruta_matriz_conteos,ruta_predicciones,inicializacion_onmf
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H3,30-8-2,3,0.9763999999999999,0.01117139203501513,0.9410000000000001,0.027928480087537885,0.98525,0.006982120021884469,0.9418869409159285,0.027756336623157473,0.963125,0.01745530005471121,1000,941,0.941,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_8_2\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_8_2\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_8_2\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H4,30-12-5-2,4,0.9708,0.012696456198483096,0.9270000000000002,0.03174114049620779,0.9817500000000001,0.007935285124051904,0.9285330737770614,0.030436929033835193,0.954375,0.019838212810129836,1000,927,0.927,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_12_5_2\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_12_5_2\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_12_5_2\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H2,30-4,2,0.9752000000000001,0.013754999091239546,0.9380000000000001,0.03438749772809882,0.9845,0.008596874432024644,0.939861975078238,0.032816884506822644,0.96125,0.02149218608006177,1000,938,0.938,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_4\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_4\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_4\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H3,30-11-4,3,0.9732,0.014601369798755225,0.933,0.036503424496887996,0.98325,0.009125856124221964,0.9351137963874697,0.034451309377734565,0.9581250000000001,0.022814640310554992,1000,933,0.933,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_11_4\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_11_4\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_11_4\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H4,30-15-8-4,4,0.97,0.012727922061357828,0.925,0.03181980515339469,0.98125,0.00795495128834859,0.9263924874347327,0.03120184008551547,0.953125,0.019887378220871634,1000,925,0.925,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_15_8_4\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_15_8_4\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_15_8_4\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H2,30-6,2,0.9756,0.006066300355241246,0.9390000000000001,0.015165750888103123,0.98475,0.0037914377220258297,0.9401360057978561,0.015592683980530906,0.961875,0.009478594305064463,1000,939,0.939,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_6\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_6\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_6\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H3,30-13-6,3,0.9772000000000001,0.01300769003320736,0.943,0.032519225083018216,0.98575,0.008129806270754584,0.9442674562271541,0.03286505340511959,0.9643750000000001,0.020324515676886364,1000,943,0.943,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_13_6\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_13_6\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_13_6\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H4,30-18-10-6,4,0.974,0.01356465996625055,0.9350000000000002,0.03391164991562634,0.98375,0.008477912478906561,0.9375906649577681,0.03145473506591846,0.959375,0.021194781197266477,1000,935,0.935,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_18_10_6\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_18_10_6\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_18_10_6\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H2,30-8,2,0.9768000000000001,0.007694153624668545,0.942,0.019235384061671388,0.9854999999999998,0.004808846015417796,0.9432705805725844,0.01889004967279386,0.9637499999999999,0.012022115038544615,1000,942,0.942,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_8\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_8\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_8\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H3,30-15-8,3,0.9723999999999998,0.011781341180018523,0.931,0.029453352950046308,0.98275,0.007363338237511535,0.9341799574471418,0.02824506082829275,0.9568749999999999,0.018408345593778956,1000,931,0.931,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_15_8\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_15_8\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_15_8\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H4,30-19-12-8,4,0.9792,0.009654014708917745,0.9480000000000001,0.02413503677229429,0.9870000000000001,0.00603375919307369,0.9490970089008123,0.023942462654460813,0.9675,0.015084397982683996,1000,948,0.948,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_19_12_8\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_19_12_8\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_19_12_8\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H2,30-10,2,0.974,0.010392304845413274,0.9349999999999999,0.025980762113533205,0.98375,0.00649519052838321,0.9366716956950112,0.02494333708060594,0.959375,0.01623797632095824,1000,935,0.935,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_10\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_10\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_10\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H3,30-17-10,3,0.976,0.01104536101718721,0.9400000000000001,0.027613402542968228,0.985,0.006903350635742112,0.9414158314523744,0.027527191834403893,0.9625,0.017258376589355088,1000,940,0.94,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_17_10\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_17_10\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_17_10\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H4,30-21-14-10,4,0.9743999999999999,0.010039920318408928,0.9360000000000002,0.025099800796022288,0.984,0.006274950199005565,0.9374090585156054,0.02398083548131626,0.96,0.0156873754975139,1000,936,0.936,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_21_14_10\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_21_14_10\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\30_21_14_10\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H2,28-2,2,0.9743999999999999,0.010990905331227279,0.9359999999999999,0.02747726332806818,0.984,0.00686931583201705,0.9379316807670417,0.02749873051399223,0.9600000000000002,0.017173289580042588,1000,936,0.936,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_2\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_2\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_2\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H3,28-7-2,3,0.9747999999999999,0.010545141061171243,0.937,0.026362852652928204,0.98425,0.006590713163232099,0.9386383986261586,0.026451316140981458,0.960625,0.016476782908080106,1000,937,0.937,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_7_2\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_7_2\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_7_2\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H4,28-12-5-2,4,0.9732,0.011366617790706267,0.933,0.02841654447676561,0.9832500000000002,0.007104136119191431,0.9352589665070173,0.027053904074774704,0.9581250000000001,0.017760340297978523,1000,933,0.933,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_12_5_2\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_12_5_2\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_12_5_2\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H2,28-4,2,0.9748000000000001,0.005585696017507634,0.9369999999999999,0.013964240043768868,0.9842500000000001,0.0034910600109422365,0.9381492323805665,0.01442754390214692,0.960625,0.008727650027355602,1000,937,0.937,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_4\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_4\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_4\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H3,28-11-4,3,0.9743999999999999,0.007266360849833995,0.9360000000000002,0.018165902124584965,0.984,0.004541475531146257,0.9366091857542435,0.018043345648755777,0.96,0.011353688827865607,1000,936,0.936,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_11_4\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_11_4\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_11_4\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H4,28-15-8-4,4,0.9708,0.009654014708917726,0.9269999999999999,0.024135036772294366,0.9817499999999999,0.006033759193073586,0.9289045957796549,0.023137031143927688,0.954375,0.015084397982683967,1000,927,0.927,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_15_8_4\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_15_8_4\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_15_8_4\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H2,28-6,2,0.9771999999999998,0.005761944116355179,0.943,0.014404860290887939,0.98575,0.0036012150727219566,0.9442722382981212,0.014383850094274111,0.9643750000000001,0.009003037681804995,1000,943,0.943,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_6\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_6\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_6\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H3,28-13-6,3,0.9812,0.007293833011524159,0.9530000000000001,0.018234582528810453,0.9882500000000001,0.004558645632202571,0.9540973126261958,0.018168329493798128,0.9706250000000001,0.01139661408050653,1000,953,0.953,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_13_6\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_13_6\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_13_6\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H4,28-17-10-6,4,0.9743999999999999,0.010714476188783073,0.9359999999999999,0.026786190471957762,0.984,0.006696547617989433,0.9374474525564176,0.026382781848440763,0.96,0.01674136904497357,1000,936,0.936,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_17_10_6\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_17_10_6\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_17_10_6\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H2,28-8,2,0.9772000000000001,0.007563068160475572,0.9430000000000002,0.018907670401189,0.98575,0.004726917600297304,0.94370749020246,0.019656805047514686,0.9643750000000001,0.01181729400074313,1000,943,0.943,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_8\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_8\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_8\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H3,28-15-8,3,0.976,0.008831760866327799,0.9399999999999998,0.02207940216581967,0.985,0.005519850541454894,0.9416790237718706,0.0215455377722813,0.9625,0.013799626353637249,1000,940,0.94,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_15_8\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_15_8\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_15_8\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H4,28-18-12-8,4,0.976,0.008366600265340803,0.9400000000000001,0.020916500663351916,0.985,0.005229125165837934,0.9414384706212996,0.020783630873019637,0.9625,0.013072812914594903,1000,940,0.94,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_18_12_8\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_18_12_8\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_18_12_8\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H2,28-10,2,0.9776,0.008876936408468867,0.9440000000000002,0.022192341021172183,0.986,0.005548085255292976,0.9453459314415221,0.02199771438532933,0.9650000000000001,0.013870213138232623,1000,944,0.944,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_10\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_10\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_10\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H3,28-17-10,3,0.9776,0.010039920318408915,0.944,0.025099800796022326,0.986,0.006274950199005591,0.9452157613243383,0.024476783865213625,0.9650000000000001,0.015687375497513954,1000,944,0.944,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_17_10\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_17_10\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_17_10\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
SNR_0db,UjaNet,ultima_juan_ujanet_multiclase_v3_nndsvd_auditado,DeepONMF_H4,28-20-14-10,4,0.978,0.009695359714832666,0.945,0.024238399287081613,0.9862500000000001,0.0060595998217705055,0.9464620664054643,0.02402899646525744,0.965625,0.01514899955442606,1000,945,0.945,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_20_14_10\matriz_confusion_agregada\matriz_confusion.png,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_20_14_10\matriz_confusion_agregada\matriz_confusion_conteos.csv,C:\Users\armga\OneDrive\Escritorio\TFG\Ultima implementacio Juan\ULTIMA\02_optimizacion_dataset_SNR0db\evaluacion_ujanet\28_20_14_10\matriz_confusion_agregada\predicciones_agregadas.csv,nndsvd
