clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007,F_008,F_009,F_010,F_011,F_012,F_013,F_014,F_015,F_016,F_017,F_018,F_019,F_020,F_021,F_022,F_023,F_024,F_025,F_026,F_027,F_028,F_029,F_030,F_031,F_032,F_033,F_034,F_035,F_036,F_037
MR,New_MR_070.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_070.wav,softmin_f8_y_resumen_h,6.246058755193774e-13,0.24734572876772143,0.7357515395700069,0.003260792444466617,0.01364193921718044,0.5369418611188058,0.47784114311271253,0.15558131368131967,0.5754536935233204,0.2883034473441042,0.497888031541142,0.5320841514840252,0.3167781230720584,1.004011583847981,0.9603851419345704,0.2989892132056488,0.9987627656435545,0.6802662742355211,0.9284790364509948,1.007389269467145,0.6405813163529439,1.115588258445684,1.0464389676360486,0.4284911586377041,1.3695050645055855,0.5769600775605669,1.1680875999338167,1.0974369865703977,0.8216201973187601,2.995809193474368,2.400588667886118,1.285971603542041,2.4696133391691197,2.1777832559302803,2.5593615223758133,2.7159472183084143,2.0437021249551197
MR,New_MR_071.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_071.wav,softmin_f8_y_resumen_h,1.0133717925237304e-11,0.2620879731076929,0.7065701981702855,0.009731432479195246,0.021610396232692633,0.5282302967568488,0.497390937392128,0.13829112068802513,0.5609226455939661,0.27634634361105437,0.4899354922405966,0.5391731598650192,0.310069913184396,0.9598576173674656,0.9892600595856252,0.24140370699275046,0.9883318017731251,0.626328625073182,0.9376029622456674,1.0246033458203354,0.5725928924262051,1.230662780426532,0.9229147696154663,0.4304967100479295,1.3946809897943406,0.47951278078021964,1.0491476277611826,1.0585079724485769,0.8277175117528989,2.9072110449939386,2.387993122484263,0.8390645003968282,2.57193010858386,1.8775935585660222,2.6662434690495664,2.6700635057702957,1.6886394238028997
MR,New_MR_072.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_072.wav,softmin_f8_y_resumen_h,6.509216600964832e-13,0.42606537597417643,0.5544312983169251,0.006905771270739043,0.012597554437508453,0.520357892947533,0.4843635929561615,0.15561082073761437,0.5612337131914029,0.26015673680015217,0.5138231925800495,0.5263719136086192,0.2805563127976981,0.946591616037458,0.9957757509716836,0.2811039564096945,1.052784322918156,0.6214568869459814,0.9381822119459988,0.9815167403671937,0.5284129123740989,1.1801081935460194,1.0078206614078535,0.4867272147399543,1.1530993053200027,0.5161479227905813,1.0979265418722375,1.047930970656237,0.7341416834358541,2.5932549244232814,2.4435330904303725,1.2820280394913885,2.745067165472947,1.9464602372721092,2.5023818382498164,2.648325911161463,1.5961114016163958
MR,New_MR_073.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_073.wav,softmin_f8_y_resumen_h,2.365122225313558e-16,0.3716790350258992,0.6213317698173899,0.0021684013415146862,0.004820793815195953,0.5455338154113611,0.47286485897198677,0.14809869764752248,0.5779469373014445,0.23946735660178864,0.5307026612837421,0.5438251803475536,0.28456212639392536,0.900433620843794,0.9681429235932365,0.2662047708342116,1.0795477041555588,0.5818183192134447,0.9384741714194034,0.9877379117683186,0.5403938480723098,1.2414157112973103,1.0337910380533684,0.4300067412740263,1.215782829017912,0.443592545897926,1.170173736988623,1.0075046097011213,0.7350453794026944,2.4843758027258662,2.3206780583223523,1.1045996648760035,2.812611003302537,2.078908825119772,2.7031729517337033,2.6197157910407904,1.5680924511891312
MR,New_MR_074.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_074.wav,softmin_f8_y_resumen_h,8.686895118709617e-12,0.2890074346940542,0.6813161522162287,0.007541603539295587,0.022134809541734544,0.5732971878731226,0.5073649795518295,0.16523100458817322,0.5498949154315764,0.27189460874018134,0.4690292205374916,0.5149406815628387,0.2982194296753959,1.0728914844553976,1.0400040111821174,0.31678190208226903,0.9669416605119837,0.6042311477571118,0.9292245858622594,0.9999927987440201,0.5693469980514602,1.2333112912983297,0.9988098707392282,0.5190375680908007,1.276620068161377,0.5112682066193611,0.9270914115707567,1.0994096988930298,0.8157391600795137,2.9208588296446574,2.6772326804030824,1.3022208211401598,2.4814376127210718,1.8340348325039837,2.6415038476981203,2.8193073549183514,2.0589531652593838
MR,New_MR_075.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_075.wav,softmin_f8_y_resumen_h,2.0561063260640655e-13,0.36083954586231043,0.6202899040087634,0.002833907822715583,0.01603664230600488,0.5509107792589039,0.49180389077533443,0.14692824361351348,0.5749204684104459,0.26735853060884707,0.5048241937209534,0.5271757892360714,0.33439084592225443,0.9811012249015179,0.9893829025327668,0.2809489254219618,1.0096052277828367,0.6259916077370026,0.9336779734149017,0.9989417657219174,0.6388528851995251,1.1585396977647446,0.9331689748546311,0.4633230628302557,1.3172711625814437,0.5875782852249095,1.1304863927277404,1.0748963318610039,0.9157137625668158,2.861980068806119,2.439623567200867,1.2556856465490427,2.626939708093088,1.8597799888063784,2.575369227675197,2.7317375089141387,2.0441619399029065
MR,New_MR_076.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_076.wav,softmin_f8_y_resumen_h,7.528613694095468e-13,0.3475530372459297,0.6306214834806064,0.005098935698151057,0.016726543574560042,0.5469851097119695,0.48806123242318605,0.1509800423566655,0.5690252862189781,0.2692394287570006,0.5077171585225476,0.5358027288437657,0.31613025439019266,0.9796812907304615,0.9696569034591659,0.26008785470174073,0.997670476889641,0.629789216358072,0.9277521404716149,0.9870616170391521,0.6054509447614348,1.185016607859844,0.9852008683107443,0.428130430488518,1.2288755307653978,0.6216213180943022,1.1169570294993163,0.9970646447443118,0.830878155577018,2.926970073609501,2.3518913544449247,1.075879783383532,2.400931489350953,2.047895711156556,2.4982926399631107,2.6493638065016047,1.8093323610118108
MR,New_MR_077.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_077.wav,softmin_f8_y_resumen_h,5.1387977315498464e-14,0.24732883164610608,0.7386801007222298,0.00324940587429376,0.010741661757318789,0.5553422981102579,0.4491317310591611,0.1471071049296437,0.5849364402216107,0.29302184983566,0.4899353426931378,0.5283124472633297,0.31122874901688297,0.9787678167375831,0.9281835148308086,0.2597584062165438,1.0282690876444052,0.6270888995627089,0.8849169893796297,0.9938345805580969,0.6159491620302702,1.1830733828463593,0.8047069791762623,0.4926060594701382,1.2735432667566893,0.7355556118720263,1.097550028278454,1.095286631469978,0.882040270176728,2.8764470681454934,2.2036871076914033,0.9540328725770315,2.557953589877248,1.8902788100296957,2.338208554919406,2.600891580788722,1.923694045745681
MR,New_MR_078.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_078.wav,softmin_f8_y_resumen_h,1.0815334457370053e-13,0.3643085133585661,0.6231856793282303,0.0030674084270281023,0.009438398886067269,0.5490428278267493,0.4627850515946459,0.17644861675214304,0.574524074768333,0.2866442173232371,0.5064141950432762,0.5490241799913923,0.2969013761486147,0.9973715501190007,0.9618403445766004,0.32462812949826236,1.0492869881443039,0.6686838839075683,0.9326393041018294,1.0141293951638988,0.5698126650923864,1.2076085418314857,0.8806252628671746,0.546751730177698,1.2076468622350132,0.4999287779005812,1.187010802901996,1.0796753347205166,0.8055920527345042,2.658566510190924,2.3501055521203793,1.3169853396026583,2.8697997431415097,2.095022695438248,2.4449396911786456,2.780421099131435,1.6514167303441063
MR,New_MR_079.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_079.wav,softmin_f8_y_resumen_h,3.6313458258640166e-14,0.31462338700163994,0.6702610401102325,0.004924959670140584,0.010190613217950789,0.5811170354867947,0.4548419304672795,0.15478154825248977,0.5821352230671631,0.2779993244117699,0.4699933654675195,0.5202952005793742,0.29117391731217573,0.9860139462054635,0.9745231741911307,0.2995463968026015,1.0797795428408985,0.6599880035150284,0.8676595536569411,0.940546675739788,0.5709047819510501,1.272412672306852,0.8029383476601376,0.4679366122595927,1.3083386547025788,0.5049211496476459,1.1080838220959486,1.0701012507667373,0.7432434039781287,2.656781752030103,2.5386997023530906,1.2490126632283802,2.971167851491653,2.028628900514788,2.36306849140985,2.521758592080003,1.819655492849191
MR,New_MR_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_080.wav,softmin_f8_y_resumen_h,0.00011970154580896016,0.011889963730895558,0.009445177143885534,0.48361139962811167,0.4949337579512983,0.6166451311260165,1.6122095703105288,7.40020907633831e-05,0.13132631392043875,1.1880713818773716,0.060916526978211996,1.302543207506379,0.0005120702951177441,0.9366709729749038,2.0132002966730163,0.0004694133174694185,0.3692097587890707,1.7084862428259655,0.23523795562990166,1.6520507761237637,0.0030280137514575004,1.4179809487768342,2.62404157228756,1.8611373500002192e-06,0.2721973841083047,2.1788106460111396,0.07970295529735455,2.3451019163212092,3.010268110255498e-05,2.276398443451893,3.4808670560965047,0.004671765463507016,1.557504951483852,3.3348036219228074,1.4159136477741237,2.9690728684465584,0.036633294638994465
MR,New_MR_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_081.wav,softmin_f8_y_resumen_h,6.636117282446018e-05,0.013685475512933214,0.01215932165106124,0.4369927359099509,0.5370961057532302,0.6648090529575399,1.6978357250254736,0.0006024590493273382,0.1255897840237362,1.1566560159896946,0.06290150060289833,1.3409953630774762,0.001079648196557099,1.067913105141249,2.0888023699792853,0.003911930191008718,0.350204278601836,1.670078959076913,0.2067307689276037,1.7353943713462874,0.00649416158047404,1.4041468335585487,2.6801556283968933,5.315199716441347e-06,0.3082779078843247,2.153804093067251,0.08823640787275094,2.380234605177461,5.8613766434211374e-05,2.5731925701575395,3.6047078208916608,0.044939758168911256,1.5687941002138461,3.1177205023697847,1.0942154813463216,3.20931161468374,0.0674533396525042
MR,New_MR_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_082.wav,softmin_f8_y_resumen_h,1.086933553701981e-05,0.2757670482658268,0.5340080465575995,4.1601921595611e-05,0.19017243391944108,0.012194856398665284,0.5076706792634618,0.48423785867427477,0.031598390077357534,0.9410043579052818,0.12030569538250514,0.028416724824897443,0.48960996189043837,0.05850963157160785,1.0752168560015907,0.7009338206497491,0.0968553483973431,1.5830430124894919,0.34337530816689793,0.1180328700421473,0.7493049700799376,0.011709825328047511,1.121320276634862,1.1810141852390348,0.06355180581864876,1.9539881351592658,0.3198747676412038,0.02618754361174872,1.1658768855842365,0.46529587544168594,2.6504399688676465,1.6623240468901,0.6006556106977261,3.2613805934396907,1.3831723871485617,0.836568085283716,1.8446082910383486
MR,New_MR_083.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_083.wav,softmin_f8_y_resumen_h,9.660678458598829e-06,0.29671137421085414,0.5211931988056823,3.449651314740576e-05,0.18205126979185757,0.011861405076593083,0.5196265322618888,0.49197134961124883,0.02345590839035853,0.9340013628900717,0.12331005980917176,0.02389973226626448,0.4604402065555912,0.051568424657674715,1.0901543617071554,0.6886731935788097,0.08621589023603111,1.5438953502081243,0.3760330275150634,0.0912917479239781,0.6902516522245743,0.010053566481959613,1.142569413644914,1.1810245181845307,0.0471177361306789,1.9117940254960561,0.28893134675250787,0.029469904697693516,1.1414262352611348,0.420130330338971,2.659537302751239,1.6365073264243999,0.6775608244696506,3.10000994886558,1.6218686366133652,0.5372015067402287,1.6073890588454847
MR,New_MR_084.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_084.wav,softmin_f8_y_resumen_h,1.1173446211671886e-05,0.345745972948737,0.4977472166261099,4.087183710377408e-05,0.15645476514183776,0.015361946290113754,0.5350083711456359,0.5140279337548429,0.024073573677732538,0.9355555549121705,0.15733243135153022,0.026626260400954407,0.4462692641969391,0.06202139542787427,1.1032601257839991,0.7152026815588786,0.09596177875353046,1.5553834993858549,0.4194179504322222,0.11774927799766802,0.7082156114847981,0.011178459120439329,1.2308356753557264,1.1639338248149154,0.018869346087126423,1.8886399433685621,0.4506683104499347,0.02119425470183486,1.1581560379346534,0.4396538088506079,2.7330398577225052,1.888008009681133,0.6628898911212718,3.1730476766377134,1.573597808550017,0.7975289687033993,2.117975362021823
MR,New_MR_085.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_085.wav,softmin_f8_y_resumen_h,1.6355908911719775e-05,0.2835327086081039,0.4779767576324811,5.686622904233382e-05,0.23841731162146088,0.009873014243342373,0.5033467368379869,0.4077628304971883,0.031864807683360745,0.9018033257206126,0.10021586363552798,0.03285094746463678,0.4515079091122655,0.04682634715860959,1.0589127892909134,0.6049182120134159,0.1022562397399076,1.4927469957678925,0.2687334905625104,0.13741358275216445,0.6795905935371942,0.009159331574246742,1.142588425526645,1.0688009009077495,0.0950358631028692,1.8450468697886369,0.2951643403348395,0.03209568616349308,1.1342936287227263,0.44659797811663465,2.5504873465163334,1.569637805290863,0.7416177993788312,2.8989531227034617,1.2983621554984732,0.8823070315874386,1.7530475564457146
MR,New_MR_086.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_086.wav,softmin_f8_y_resumen_h,2.80032468665372e-05,0.35005052644961815,0.369411083361851,9.093596949938226e-05,0.28041945097216486,0.011423502231110187,0.4662598892985526,0.4038702065569634,0.021677060883302866,0.8641005361922425,0.11381093785823365,0.030744663807766297,0.412567715725917,0.04998490695202775,0.9729571593125397,0.5694494581147364,0.07610500063588452,1.4402491215113844,0.2764919741637878,0.15331977987124218,0.6504499305388918,0.005149901130827715,1.1425868860530657,0.9946477371987434,0.03192441765232449,1.8482649935531525,0.3449279603079332,0.017197191814311286,1.0397764165759034,0.4133509183013837,2.4372176660429785,1.383468981663997,0.4189013110985731,2.8472964312457005,1.129103162913236,0.9498352568952338,1.6979519001755987
MR,New_MR_087.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_087.wav,softmin_f8_y_resumen_h,3.2906667201724906e-05,0.35166812453607493,0.3866481112808468,0.00011242473722152003,0.261538432778655,0.00305858835725436,0.4859997300302445,0.4386649352489668,0.019104005819672164,0.8719142752454627,0.1393066645841266,0.015380163112584947,0.38380435474156327,0.014507873215550082,1.0231451777230756,0.5852528234076357,0.08410418843346167,1.4548209293700407,0.3652271401408899,0.068540337439698,0.6074977317658252,0.003296119822901379,1.0804030384935597,1.0513267273770974,0.017955255753128254,1.8440356616404148,0.43373090230961553,0.02169166065039205,1.0581029631316037,0.15574733566184817,2.4749232945187916,1.394042778240781,0.5753861578843921,2.9396607305734346,1.4597620549079693,0.5647396359105433,1.9259846246819414
MR,New_MR_088.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_088.wav,softmin_f8_y_resumen_h,0.00017495522085600565,0.39036905026668406,0.17681536846544596,0.11783435444745168,0.31480627159956237,0.2695479357951312,0.328728836777367,0.08372290543912657,0.24503169815462478,1.0506811948898047,0.36079381763066104,0.28282959015269915,0.3384678969542103,0.5513602678321761,0.9145558069539013,0.21823400582596558,0.5471114584918382,1.5011448724029515,0.6392041663213707,0.7095066635264332,0.538887407862621,0.777049686756209,0.4746527052431221,0.2638345862673342,0.6002293592236824,2.165496595795154,1.037999039966422,0.6565863140109045,0.9324054656423102,2.0404597480981175,2.5383887624545864,1.1863956954152888,1.8011443292950018,2.8696960321637897,1.8253063791487574,2.247432717475446,1.438859250956043
MR,New_MR_089.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_089.wav,softmin_f8_y_resumen_h,0.00019463553660799862,0.32364938333455184,0.1616323505976377,0.1506462888368257,0.36387734169437674,0.2739046381245596,0.3650196448720241,0.09575561059806213,0.22422295397422473,1.0418894420608316,0.2750741447421538,0.31922345763503296,0.2923539168738209,0.5802038472783941,0.9713475857207069,0.2319665475567237,0.5316497947667183,1.4632321833085828,0.5319375586699767,0.7572797280987964,0.4606978093744781,0.7025731312377107,0.5779053922619655,0.3084750044497994,0.5850044694545785,2.0050008398062515,0.8513967504836569,0.7305969058881701,0.7859779160726829,1.9828206516551095,2.551351674130891,1.2304873286982716,1.64914000059964,2.828023992691652,1.8117211034233085,2.2596675500928263,1.2921769782973085
MR,New_MR_090.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_090.wav,softmin_f8_y_resumen_h,0.00018900227058118955,0.34620916542990793,0.14669914001574275,0.14700037348550796,0.3599023187982601,0.260072507294415,0.3106031461219811,0.09167394233981395,0.23609237833889524,1.066479049769076,0.35342949325975204,0.29877807022847946,0.3152896900672628,0.5222595637236177,0.9645945399853824,0.22802669090933597,0.5106967540643617,1.504014606110966,0.6151475416377833,0.7566220513188171,0.5077729710243024,0.7553076374602345,0.3925988861826077,0.25550277957425704,0.5976494870607393,2.1227495801303475,1.016426369303697,0.6869510559291683,0.8807877275174749,1.7809523004841563,2.685319612680379,1.0319343507523309,1.537955730497325,2.795636132663736,1.6791634212328712,2.4221758708141796,1.4875346528978086
MR,New_MR_091.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_091.wav,softmin_f8_y_resumen_h,0.00010103727790016244,0.4249358119711838,0.14933342563922783,0.09908822703140842,0.3265414980802797,0.28762358225003765,0.34002388546544887,0.09312790585840613,0.21467623681051948,1.0398062762690858,0.33531797946335457,0.2952586509062127,0.3252342804058131,0.5872513423116451,0.9138044077967458,0.24961229962287965,0.47752149052213066,1.4771333695675808,0.6147040138763814,0.7219877870624344,0.508056174169579,0.838839501777328,0.6709421326940128,0.2665609857982222,0.6195388988430742,2.0490125411889095,0.9707760186992902,0.6673643614353045,0.8890306878283598,1.7250386090372516,2.5540073843479645,1.2453326632700592,1.6050855045486268,2.911813917003487,1.8537307314565017,2.1227930006545916,1.3532628402600075
MR,New_MR_092.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_092.wav,softmin_f8_y_resumen_h,0.00016950219862647345,0.3565627537272837,0.13933525152778461,0.15228311766977015,0.35164937487653497,0.32108165937092015,0.36270719455055844,0.09263880222782625,0.2236468308185502,1.0499618974881029,0.30064230808751213,0.3112418265947318,0.29464757676337117,0.6312514186004728,0.9568272217367193,0.24691250869237627,0.5066998855738563,1.4854789163556912,0.550149921498679,0.7590023734735614,0.4690217693311315,0.9399304782355029,0.5026432744955067,0.2957690126846986,0.5601159693011598,2.046516728745723,0.9474303496036921,0.6711847390458511,0.8667529854538446,1.8762423906193075,2.5202956028400942,1.1954841086392798,1.5891577985768803,2.81973659525964,1.762651418954064,2.2433174099867945,1.3534506262455475
MR,New_MR_093.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_093.wav,softmin_f8_y_resumen_h,0.0002573914367845194,0.3969463822720131,0.21635184514079162,0.10242798129077807,0.2840163998596327,0.2385897244786419,0.33856442792816166,0.0788682571330206,0.21440396689186733,1.0491938414490836,0.3846308079913252,0.26757686185450863,0.3365591461216299,0.5311199963994099,0.9704791274831819,0.1896559352677397,0.4878707799158759,1.5050959759638094,0.6779307559121104,0.678648970163217,0.5147214841112149,0.6884972088081615,0.5610719067292913,0.30071714859328236,0.5420265225099484,2.166676128877014,1.1755010302713016,0.6318794005319812,0.867360535360211,1.8115764933856482,2.6511076330198238,0.936751563265275,1.5915681602106346,2.825857359619054,1.7273871360573876,2.1930589309838706,1.3386981841556858
MR,New_MR_094.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_094.wav,softmin_f8_y_resumen_h,0.00020332021268121796,0.4185660797027919,0.17006985703992272,0.12555177964162434,0.2856089634029796,0.257592174056818,0.3358659021288015,0.0732313399528338,0.21809410497870763,1.0434552236460028,0.35451157705733477,0.2848986415419823,0.321329912090834,0.5418031891349323,0.9411943175482346,0.19486246579379732,0.5075762271108195,1.4891775178891309,0.6315438057569397,0.7022961914202233,0.4979648451221861,0.7057757255445182,0.6228043654416973,0.21019847887312845,0.6244525016028769,2.063960776401735,1.0008869127882916,0.6439333172010062,0.8583141394949635,1.898387248788449,2.6528392440186703,1.0749729453465544,1.6715173164837198,2.8461165348637185,1.7606940601318009,2.1574397322930094,1.5215593775255807
MR,New_MR_095.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_095.wav,softmin_f8_y_resumen_h,0.0002721234757362924,0.24227791066238047,0.07376406265633544,0.22814614738345607,0.45553975582209166,0.2785406699569295,0.34021240607691294,0.07644164382152098,0.2182678658699321,1.0853800232929391,0.34241597736874974,0.3019045875671651,0.32058703687428236,0.574077526077866,0.9838025216925054,0.2103778906566853,0.4782139163024564,1.5280149724010852,0.6266136679616211,0.7257965159622289,0.5005897789896757,0.825822770227691,0.3775201531520581,0.2581186930130193,0.6793355999227246,2.172434019584365,0.9045403065864349,0.6818714372480273,0.881944916183337,1.8128838827903675,2.553798022861113,1.1935559932534008,1.4745654643237878,2.775011581895486,1.7322775898695695,2.209095609458753,1.5306642062597329
MR,New_MR_096.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_096.wav,softmin_f8_y_resumen_h,0.0003614938891633515,0.2635316194920551,0.08354256675086978,0.21189682653643535,0.4406674933314764,0.2678266874059608,0.3231785503851341,0.08351606316571256,0.2132415799493759,1.0729846698868035,0.3810424880318034,0.2899309494728508,0.31838070762445536,0.5370461900272587,0.9442858849926477,0.20640430782276617,0.4829212436864112,1.501718667069707,0.6748116976238957,0.6853449996344176,0.5151165171555551,0.7934201560291738,0.4326209101958426,0.2852379386882005,0.5741426835427466,2.1970412218771807,1.0153819032442166,0.7259686387553624,0.8234205081880553,1.7057500808212176,2.546517499542279,0.9150199175180388,1.5384887600344792,2.8542966715541427,1.9603647848723549,2.2358037533494426,1.508288638290996
MR,New_MR_097.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_097.wav,softmin_f8_y_resumen_h,0.00015723189975440558,0.363704016075148,0.1535900702471908,0.13544677269661365,0.3471019090812931,0.28825396592425,0.33467900398858164,0.08254557291376141,0.23073430528652622,1.0681244803319483,0.29328263983629205,0.3187074411398759,0.3124327637880503,0.5986148787863532,0.9015940527472511,0.24664063039930506,0.5114091659913733,1.4957295034776092,0.5428526126075679,0.7598138943596798,0.4725177723126424,0.8216557320780371,0.48306087516710555,0.2275448904236668,0.6924568217316587,2.0879772686694666,0.8864122088734433,0.6732573073396466,0.8357944952582544,1.733601414116411,2.415303671120315,1.33452308930941,1.588869125848015,2.7961510663851725,1.7360800148917979,2.142723794831842,1.239437752763574
MR,New_MR_098.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_098.wav,softmin_f8_y_resumen_h,0.00017579591587201293,0.28794604019816583,0.11653845196680282,0.16182330200830022,0.433516409910859,0.2926116781125505,0.32270416040538547,0.08691298110424125,0.2262934949662901,1.068451853902491,0.3137423645284179,0.2952181243906433,0.3095374584315953,0.6099006074664831,0.9177620230349336,0.21921216487628448,0.4993086311335748,1.5073265684760908,0.5686026064027858,0.7310107545220342,0.49622228753889897,0.8325366799197752,0.4700561731633647,0.3252100649435478,0.6686956195667718,2.070600190030123,0.9472425677796149,0.7640149430845006,0.872135238432081,1.9549615594830947,2.589271310825101,1.266413608895143,1.641618610299654,2.8195261811103896,1.7179199646193029,2.3204368296495628,1.515657359293201
MR,New_MR_099.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_099.wav,softmin_f8_y_resumen_h,0.00017847861431306413,0.39782705764244386,0.13933045479679643,0.1555614456718916,0.3071025632745551,0.28238509279389046,0.36688083121062887,0.08617716230661471,0.23376616081727,1.025459294380049,0.3283770243895343,0.30449668859882206,0.311154934935938,0.5594311192140039,1.0037914105198584,0.22529708319674036,0.50657761308405,1.4373349269540434,0.5970887939767019,0.7429272285840381,0.474379283391001,0.7988880154341569,0.4522362149877329,0.2727732263703696,0.6496548617906059,2.0300499407807844,0.9257326179333144,0.6440224869887341,0.8769666082503318,1.755797556196164,2.62302362239388,1.2125433896728133,1.579410239455246,2.7572082071930417,1.8847225885541643,2.2147212802796523,1.24482330071525
MR,New_MR_100.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_100.wav,softmin_f8_y_resumen_h,0.0001755338364901584,0.3896515508719186,0.139064567089931,0.12102965284824409,0.350078695353416,0.28819101020110555,0.3269822940823869,0.08961849489114107,0.2289692752894519,1.0454495314256025,0.30129595652707053,0.3124421743121261,0.31777690730352015,0.6034090526170078,0.9071717207723228,0.2391908488070129,0.5139817697696603,1.472434709689701,0.5555986433861102,0.7715055907022504,0.5015429508876604,0.8375602997476047,0.4598475872844824,0.29079799225513925,0.5715950225712961,2.044715378010877,0.873084577369809,0.695936347528061,0.8522985735205388,2.05456310632732,2.6082190224917894,1.2939772852920255,1.7424118302159375,2.821218457287762,1.8358471676175423,2.3753904932962135,1.486446183565475
MR,New_MR_101.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_101.wav,softmin_f8_y_resumen_h,0.000380297126316069,0.31138148473836597,0.09117760886622182,0.1723002899073445,0.4247603193617515,0.26326917258075916,0.3211972304453214,0.08710946698246158,0.2221636557779448,1.0589894954917574,0.374127531957949,0.29172256279221215,0.35129318926687575,0.5430895839090778,0.917438740485326,0.21867258237164225,0.4878955735483514,1.5031992941257302,0.663442527270829,0.7515342914552294,0.538314650662603,0.7406484079108147,0.4907550947820732,0.28722333650418314,0.6098430051849643,2.1541471302125355,0.9686409091073463,0.5912857760233173,0.9394425916108337,1.6919419335375028,2.5832042749772346,0.9291086857535191,1.451883130640534,2.8059163585072997,1.9366820542770313,2.3215865035033008,1.4100530547748185
