clase,archivo,ruta,duracion_s,error_vs_N,error_vs_AS,error_vs_MR,error_vs_MS,error_vs_MVP,afinidad_N,afinidad_AS,afinidad_MR,afinidad_MS,afinidad_MVP
N,New_N_161.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_161.wav,2.08675,0.0765363023632058,0.14664122142935257,0.08852672891743488,0.09330846830051824,0.09189989023633369,0.23595797561908946,0.13466825277145822,0.21437574804243667,0.20632990992935987,0.20866811363765586
N,New_N_162.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_162.wav,2.110375,0.07705335843343086,0.15144455680830113,0.09161274726819697,0.0929624445384166,0.095679772158022,0.23902880181503644,0.13182225568802386,0.21274812275026467,0.2104633156560167,0.20593750409065836
N,New_N_163.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_163.wav,2.140375,0.07411874821198035,0.1511321722657813,0.08523908823821705,0.08780809072088056,0.09068906795653903,0.23657220321480488,0.12775904998094925,0.21643510144657654,0.2120323209307362,0.2072013244269332
N,New_N_164.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_164.wav,2.116375,0.07513334330100221,0.13689747068045685,0.08889609284514732,0.09042518458206847,0.0880697224476155,0.23297039781843482,0.14213799457090595,0.2086815490368713,0.2061443532378606,0.21006570533592717
N,New_N_165.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_165.wav,2.08675,0.07456653218365923,0.14706814402555748,0.08304045576837982,0.08780952789667758,0.08995134253719136,0.23375322453233363,0.13087636096815172,0.218431960879351,0.2102551928832114,0.20668326073695217
N,New_N_166.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_166.wav,2.114125,0.08078039821607001,0.1395144743291072,0.08995479099460792,0.09084899169487362,0.09173410407491497,0.22763355269265934,0.14228961204522345,0.21152474065181895,0.2100169754906241,0.20853511911967423
N,New_N_167.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_167.wav,2.05575,0.0758206895669709,0.1494824739244255,0.08967638447228818,0.09077443771628181,0.08856001941640469,0.23584066257232397,0.13082520818115767,0.21109554674781553,0.20924931446620992,0.2129892680324929
N,New_N_168.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_168.wav,2.117875,0.08388696715565275,0.14277657191084708,0.09325761543013246,0.09326659167360211,0.09392353286409953,0.22713665530475755,0.141802465917327,0.21073188871644494,0.21071675661384967,0.20961223344762078
N,New_N_169.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_169.wav,2.103,0.07377396514493319,0.13774591263844924,0.08562986789685578,0.0871616106633033,0.08889147641173556,0.23291216621499497,0.13961460895287245,0.21183638152759876,0.20925639058088863,0.20638045272364508
N,New_N_170.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_170.wav,2.109,0.08050282004005707,0.1512127354235301,0.09024204502621526,0.09347038214125841,0.0932647912774169,0.2326977250998724,0.13216629906922056,0.21525567211806118,0.20976750478664155,0.2101127989262043
N,New_N_171.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_171.wav,2.079375,0.07805052420641474,0.1531593636774948,0.09620892206567357,0.09412793555857848,0.0964872787325709,0.2406564277402125,0.13196009806940093,0.2081175620982187,0.21161128164946463,0.20765463044270324
N,New_N_172.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_172.wav,2.125375,0.08206566775594637,0.16073923705148135,0.09702859829510015,0.0941641332614603,0.09599757621417115,0.23683319166060288,0.12621256461807032,0.21011449918797165,0.21498501684986018,0.21185472768349486
N,New_N_173.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_173.wav,2.125375,0.07627831680471751,0.14406939140791172,0.09202616231881096,0.0953567461332935,0.09346838349214524,0.23849336113848973,0.1386583338303732,0.21026291207558562,0.20473450442699762,0.20785088852855382
N,New_N_174.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_174.wav,2.076125,0.07877813646254075,0.14599875167253312,0.09016294792694328,0.09162807081663331,0.09284265615172191,0.23294336034768615,0.13605108139352345,0.21266472056001823,0.21018663214708364,0.2081542055516886
N,New_N_175.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_175.wav,2.128125,0.07085079886436614,0.14684783256346404,0.08790967844018739,0.08514371580110142,0.08511693715538368,0.23803983157982006,0.12960116196466467,0.20767346838503528,0.2123200240281961,0.21236551404228388
N,New_N_176.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_176.wav,2.106,0.0819798947361868,0.15803893304205086,0.09779774455445797,0.0980527016049774,0.09796289569628516,0.23896963319302125,0.1300428718619357,0.210564851233229,0.21013580898404843,0.21028683472776555
N,New_N_177.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_177.wav,2.106125,0.07885161633091761,0.15551264788243177,0.0966688188671972,0.09523149759199064,0.09390843766889408,0.23966889610393124,0.1297967958706409,0.20783006507785318,0.2102336058298221,0.21247063711775263
N,New_N_178.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_178.wav,2.12825,0.07630157048565192,0.14590983963084808,0.09138615548192,0.09109086537894899,0.09427691622565608,0.23731561639692758,0.1359823117727409,0.2103376906650902,0.21083516313521147,0.2055292180300299
N,New_N_179.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_179.wav,2.083625,0.07652557858521966,0.1484682540874716,0.09150164785468003,0.09104325311563835,0.09018952475536843,0.2360555528554485,0.1327577138805908,0.20940257944447271,0.21017190152115944,0.2116122522983286
N,New_N_180.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_180.wav,2.11625,0.07525294284083232,0.1489253224266675,0.08861097653320361,0.09117360278330885,0.09067480279269353,0.2370980996409094,0.13151158430890314,0.21306764735201816,0.20874401621639938,0.2095786524817699
N,New_N_181.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_181.wav,2.108875,0.07184348558502428,0.14108194234405785,0.08826582022644329,0.08690191104824208,0.08805549833346878,0.23716613125524735,0.13629930194844644,0.20796757834190122,0.21024919448503862,0.20831779396936626
N,New_N_182.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_182.wav,2.1135,0.07583749635637717,0.1467444018889991,0.08889895855008018,0.09044697786467698,0.08666776917809726,0.23394204964222912,0.13266381074336348,0.210730851946608,0.2081372216220838,0.21452606604571567
N,New_N_183.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_183.wav,2.120875,0.07963732701150278,0.15365929814584228,0.09047459634490021,0.09305338128292384,0.09390596322375082,0.23471798748799258,0.12982780184275738,0.2152255580898858,0.21083088223217014,0.20939777034719428
N,New_N_184.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_184.wav,2.1135,0.07278593681321306,0.14567391021342574,0.08840696766801795,0.08909143912003815,0.08745310551448889,0.23766071792165627,0.13265347996781646,0.20974150728212346,0.20859614941075147,0.21134814541765218
N,New_N_185.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_185.wav,2.054125,0.06773015682889448,0.13771732322835986,0.08327789848858,0.08470501248607785,0.08253571259146557,0.23721249051009716,0.13551183676158138,0.20946871376996706,0.20709082778868232,0.21071613116967203
N,New_N_186.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_186.wav,2.08675,0.07888212957652052,0.15057609998302166,0.09111522880393383,0.09484147826463873,0.09323043115098226,0.23573852649827384,0.1328434661703653,0.21376097647367162,0.2074828037487128,0.21017422710897637
N,New_N_187.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_187.wav,2.094,0.0748562345687727,0.14540732856759617,0.08928149176219445,0.09010003362707698,0.08940950339099504,0.2361279420471189,0.13428508411745882,0.21039184653416235,0.2090186313024749,0.21017649599878496
N,New_N_188.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_188.wav,2.120875,0.07786460639361036,0.14581735546610586,0.0910961075235368,0.0960165147225287,0.09376937993500052,0.23665507113216386,0.13741172244886796,0.21288490677916255,0.20466784940607738,0.20838045023372825
N,New_N_189.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_189.wav,2.068625,0.07229906979453994,0.1404963268525019,0.08888941972900884,0.08929197267736512,0.08580223910118491,0.23664653684019454,0.13713825337209587,0.20723321936789496,0.20656691408874356,0.21241507633107104
N,New_N_190.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_190.wav,2.10575,0.07772538909832138,0.15054071123910043,0.09432042296408633,0.09182971465696642,0.09441479563561508,0.23795499933075878,0.13289495448166175,0.20837124206465657,0.21256481909399766,0.2082139850289253
N,New_N_191.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_191.wav,2.106,0.08183718876121543,0.15278197879654554,0.09889784521945395,0.0984888592902604,0.09653793338943273,0.23788840149982254,0.1348608278881993,0.20753840580807842,0.2082185601975521,0.21149380460634765
N,New_N_192.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_192.wav,2.11425,0.07469573776726501,0.1511510678893394,0.08922058419687394,0.09175242034221301,0.08938613505519524,0.23841743445904445,0.12933170008424186,0.2122626222479749,0.2080065569573391,0.21198168625139965
N,New_N_193.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_193.wav,2.03375,0.07584422119845291,0.14598946334308255,0.09044869837880308,0.09270159034241038,0.09385628477373564,0.23809975396808286,0.13584680038294025,0.21184479399078576,0.20806088787391114,0.20614776378428
N,New_N_194.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_194.wav,2.391,0.18750743506731546,0.17434511522546478,0.1479756072794701,0.11548206029791593,0.14192386329498147,0.14920188520705704,0.16576960155966938,0.20470193498940245,0.26547039324994887,0.21485618499392234
N,New_N_195.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_195.wav,2.46,0.21307689788126888,0.18746711826250317,0.1665267200029216,0.13298043814413602,0.15516733204474664,0.13955159037601425,0.1712822179270004,0.20251941923475816,0.26486123154247865,0.22178554091974864
N,New_N_196.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_196.wav,2.42975,0.2123548958787395,0.19848872257397468,0.16265702590923597,0.1309215166672094,0.15646990906812447,0.1410908558485148,0.1576430715970405,0.2099746922454805,0.2706620742450352,0.22062930606392891
N,New_N_197.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_197.wav,2.368875,0.2050178271690768,0.1927245769436489,0.15959657202231717,0.1291658925929928,0.1547210849472394,0.14552942382224898,0.1605690861972863,0.20929575197965336,0.26698534476089625,0.21762039323991522
N,New_N_198.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_198.wav,2.421125,0.19674277364668571,0.1720410452330504,0.14716230497871619,0.12276743867309847,0.1424275217957893,0.14170756984719496,0.17266950543932674,0.2106945209123573,0.2561000649210157,0.21882833888010517
N,New_N_199.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_199.wav,2.42975,0.22107447513990225,0.2082376156939289,0.17772070905464363,0.14707572837982666,0.17369682162733358,0.14725012811798469,0.1631757055129551,0.2082965574580268,0.2661666633917968,0.2151109455192368
N,New_N_200.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_200.wav,2.40525,0.2086563761576333,0.1713462817342322,0.14852269038261345,0.12023127432015837,0.13960182340331512,0.1293358920057913,0.17432015672425305,0.20924008411599357,0.2623851989423178,0.22471866821164432
AS,New_AS_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_001.wav,2.606125,0.31270590799966674,0.1239017306038824,0.12368548483242459,0.1190452620838457,0.12883686341540004,0.05228290628198309,0.23677324170794467,0.23718320591631584,0.2461533326564817,0.22760731343727467
AS,New_AS_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_002.wav,2.60675,0.28282087699580083,0.10964049526962082,0.11290446845699331,0.10853426791210567,0.11212180963293636,0.059381184462417406,0.23732261734946186,0.23120590672909194,0.2394322004702554,0.23265809098877333
AS,New_AS_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_003.wav,2.610375,0.3248905838485932,0.11264307418612576,0.11712916415347671,0.1159821020713145,0.12051583159976527,0.0450824553448371,0.24628101746717004,0.2375990315800713,0.23978939285008913,0.2312481027578323
AS,New_AS_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_004.wav,2.608875,0.3053209799098386,0.11254018410808458,0.11360729250875555,0.11374694000972703,0.11651253132487585,0.051362566014302974,0.24012412709838596,0.23808294436196875,0.2378171113756336,0.2326132511497087
AS,New_AS_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_005.wav,2.62375,0.2996465102793045,0.11752485412924821,0.11928938857901678,0.11361868359787006,0.12039686123428466,0.055095297355677725,0.23652114554423495,0.2332058030666317,0.24402897750817856,0.23114877652527716
AS,New_AS_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_006.wav,2.60175,0.32523816228991687,0.11166166209100879,0.11652116785608374,0.11307849859441642,0.11578124625823896,0.04418245875802983,0.2439442830901933,0.2346426703209379,0.24119486113112606,0.2360357266997129
AS,New_AS_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_007.wav,2.608625,0.32501232540525865,0.12191773329176417,0.12482884355314297,0.12122561071405855,0.12728640127818786,0.04760407616855626,0.2416946441233531,0.23613088439319802,0.2430366144876443,0.2315337808272484
AS,New_AS_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_008.wav,2.600125,0.29579414703866225,0.10786406782676956,0.11187054760556944,0.10579182501915668,0.11196120180452523,0.05325707706882489,0.23950429075370977,0.2319494578700869,0.24350787299194185,0.2317813013154367
AS,New_AS_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_009.wav,2.61225,0.3085323405689883,0.11154207926757222,0.11640671698855397,0.11347959149676311,0.11709985583928426,0.050323093637544995,0.2433221243740792,0.23403462592038646,0.2395796866440628,0.23274046942392657
AS,New_AS_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_010.wav,2.612375,0.3046407413160096,0.11579647080699626,0.11777155574570193,0.1113865631909585,0.11948047276474806,0.05240904570053298,0.23742062767948116,0.23369870234203802,0.24594615486259963,0.2305254694153482
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,2.59225,0.3046412456326517,0.11019794952157948,0.11079986453303771,0.1093581275061653,0.11484632895373519,0.050538406184702,0.23943450996394935,0.2382843276280059,0.24104858501723858,0.2306941712061041
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,2.60575,0.3085115217675097,0.11150275403732889,0.11454310369404798,0.1088955053407428,0.11832273625279092,0.04981915551470529,0.2409211498242282,0.23513196354826907,0.2459990539949506,0.22812867711784698
AS,New_AS_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_013.wav,2.630875,0.3148289619664117,0.11698686650195828,0.12155136977580538,0.1137381173771494,0.11781584824160703,0.04903286025297616,0.2387047552200867,0.23014543341280977,0.24499001325000075,0.23712693786412667
AS,New_AS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_014.wav,2.60675,0.29083450615352907,0.10531706277217898,0.10802741787313368,0.10418372804021622,0.1082723234514937,0.054091579065996716,0.23860705220198783,0.23348906029065072,0.24078026248988674,0.23303204595147795
AS,New_AS_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_015.wav,2.61725,0.3112158659471694,0.11868716338179257,0.12146073553784431,0.11888908605566055,0.12368108782485533,0.05162621132149184,0.2408704255017593,0.2355847115539309,0.24048164200013467,0.2314370096226834
AS,New_AS_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_016.wav,2.42475,0.28904175563968504,0.1053611026181924,0.11045317703541306,0.10672181725922941,0.11416075944269553,0.05595585189990468,0.24323018176851258,0.23352091614159268,0.24059680590934432,0.2266962442806458
AS,New_AS_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_017.wav,2.585875,0.2859515877876876,0.10984771513012986,0.11152283118572075,0.10594728947316577,0.11615795933682761,0.05800973066830303,0.23732766709952252,0.23416847137122487,0.24484984696526868,0.22564428389568097
AS,New_AS_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_018.wav,2.603375,0.30458179419604625,0.11255668670666026,0.11763838687427476,0.11403777727403853,0.12108223264191563,0.05251720826549506,0.2440423442613683,0.23432010507635564,0.24116781711854274,0.22795252527823825
AS,New_AS_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_019.wav,2.616625,0.3263669540012204,0.11723213413393019,0.12059296263336494,0.11636219417894687,0.12670458692123235,0.04582706087987303,0.24419163942007685,0.23771362585842093,0.24589702337373343,0.2263706504678958
AS,New_AS_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_020.wav,2.598,0.2967538719156164,0.11127574795423495,0.11500794635636599,0.10953804434468781,0.11277414745894597,0.053999791538515605,0.2381272459982222,0.23112243474068345,0.24146071926746798,0.2352898084551107
AS,New_AS_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_021.wav,2.638125,0.3027917020864935,0.11892744162859945,0.12038522321960914,0.11752957457936591,0.12556918819603108,0.054987153981867425,0.23937076734029536,0.23659538004608108,0.2420626589789956,0.22698403965276048
AS,New_AS_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_022.wav,2.604625,0.3090650432141986,0.10979499853566356,0.11321550258235505,0.11291861880184553,0.11817571654506057,0.049694368442773265,0.2447046499929936,0.23809933028129504,0.23866550500199932,0.22883614628093882
AS,New_AS_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_023.wav,2.624625,0.30772728950409806,0.11899206958275368,0.11887917572595905,0.11701734830286033,0.12098995346848307,0.05233087978483877,0.23685979690834208,0.23707381366644417,0.24063136631349757,0.2331041433268774
AS,New_AS_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_024.wav,2.82025,0.31421338504954377,0.11128249029294318,0.1149425753424967,0.10999784382391116,0.113602907222124,0.04740468346012611,0.24036730455107802,0.23343122839476158,0.2428503380495934,0.2359464455444408
AS,New_AS_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_025.wav,2.613875,0.3229097220388527,0.11651892504249987,0.12078523109835587,0.11734650702275634,0.12140626836693329,0.04663701329597744,0.243111668410823,0.2349541597263964,0.24150742615093573,0.23378973241586756
AS,New_AS_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_026.wav,2.599625,0.2896195281548012,0.10589903446059315,0.11385182797327591,0.10072533195712169,0.11558205546805482,0.05560362083548276,0.2417761436050079,0.22687289427162732,0.2519931467381035,0.2237541945497785
AS,New_AS_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_027.wav,2.608625,0.30499309442008793,0.11134399929673681,0.11482060504087477,0.10677532020962613,0.11329014529993715,0.050494689044466634,0.23771225373543106,0.23119189462844406,0.2465612292098012,0.23403993338185708
AS,New_AS_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_028.wav,2.628375,0.31060651009524226,0.11533371222448816,0.12115052482787797,0.11403647580547084,0.12304092133804784,0.05095645443138499,0.2430224476627937,0.2319726125768096,0.24555764044494666,0.2284908448840651
AS,New_AS_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_029.wav,2.584125,0.302938635508045,0.11452347399812952,0.12049323300252411,0.11202566892148451,0.1224212361063803,0.053582974338273304,0.2419068335630588,0.23062536437032133,0.2467893422550866,0.22709548547325994
AS,New_AS_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_030.wav,2.60425,0.3063952672718262,0.1086873521071997,0.11429855754703948,0.10773309947646338,0.11265861651060717,0.04969222013218379,0.2416551489638021,0.23104721003164794,0.24350700903261677,0.2340984118397495
AS,New_AS_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_031.wav,2.631125,0.315047052045178,0.11951334089517797,0.12535043896470027,0.11509502869373216,0.13040516077324177,0.05083409854590586,0.24294547849384937,0.23186151266646174,0.2516863192934249,0.2226725910003581
AS,New_AS_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_032.wav,2.609125,0.3015938888875281,0.1068150337191244,0.11217274478071963,0.10334468885731075,0.11429365234015718,0.050864221607056996,0.24162588551674674,0.23148820313971713,0.24842807356738555,0.2275936161690937
AS,New_AS_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_033.wav,2.618125,0.3168191482430718,0.11921363590397782,0.12268656024905807,0.11957059753243765,0.12583419569375942,0.04990377895988906,0.2424852367788636,0.23584090220771375,0.2417937611698312,0.22997632088370237
AS,New_AS_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_034.wav,2.6235,0.3036709285584801,0.11332868549537882,0.11674463243808506,0.11309440237072764,0.11987745739026891,0.052659189975094035,0.24142979243879756,0.2349214353871637,0.24188272016875473,0.22910686203018996
AS,New_AS_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_035.wav,2.607875,0.30367138150607437,0.11043346084837274,0.11465613815953608,0.11160860378420173,0.11173248917330977,0.0512280476390046,0.2403726801176503,0.23238817330195263,0.23812349110146647,0.23788760783992602
AS,New_AS_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_036.wav,2.612125,0.3208742973700229,0.12157013722399121,0.12432647221115996,0.11868004803220682,0.12608906639389167,0.04869723102506005,0.23986000768394278,0.2346288190303399,0.24547034984361127,0.23134359241704602
AS,New_AS_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_037.wav,2.619125,0.3222377944901979,0.10627067556567446,0.11713162767954838,0.10699696878067289,0.12095326221889965,0.04466889151144,0.2513922004963203,0.23047137184512256,0.24993576020838895,0.22353177593872833
AS,New_AS_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_038.wav,2.60125,0.29728141945596404,0.1105084764831014,0.1165016783223892,0.11036928716127456,0.1199791809923668,0.05466259519355551,0.2435599715663963,0.2321578637079861,0.24383133019738507,0.2257882393346769
AS,New_AS_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_039.wav,2.632375,0.29022012790906726,0.10734853792011737,0.11513068341655319,0.10821557655272,0.11305951493819609,0.05620594906382936,0.24274107164097494,0.22808951520829296,0.24106317049409556,0.23190029359280717
AS,New_AS_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_040.wav,2.633875,0.31092459243285253,0.11289039408856888,0.11553155851667012,0.109229369880963,0.1140837290635455,0.04878134308936729,0.2378455498424618,0.23287275705749486,0.24491463136871275,0.23558571864196326
AS,New_AS_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_041.wav,2.589375,0.3014886514713058,0.10935164503610639,0.11273001146233655,0.10836259088192879,0.11803968628856981,0.052070063982525,0.24218120996057313,0.23572345475063447,0.24410505372032634,0.2259202175859411
AS,New_AS_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_042.wav,2.609375,0.31643093308856557,0.11878935361401241,0.1246868260211631,0.11583017209046398,0.12790909295148403,0.05001926747919322,0.2431165399339298,0.23191273005039192,0.2489406136866261,0.22601084884985903
AS,New_AS_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_043.wav,2.60125,0.3049260346839755,0.11060971573340105,0.12047334343717034,0.10938256857390555,0.12062783307537137,0.05193584376792594,0.24580529400769233,0.22715457051554094,0.2482302919957759,0.22687399971306488
