clase,archivo,SBV_1,SBV_2,SBV_3,SBV_4,SBV_5,SBV_6,SBV_7
N,New_N_191.wav,0.6801118123486665,0.7946726963564632,1.3864283333984335,1.266413585959239,0.6731509282801845,0.3930782849880624,1.2590585732517585
N,New_N_192.wav,0.6326718858985464,1.1442791693373127,1.3163920529661015,1.0315828087762486,0.6962371098703212,0.35780307496701175,1.3260572319216326
N,New_N_193.wav,0.6823903045977047,0.8796124275738533,1.4041851873062203,1.1787190045819373,0.9005112337773026,0.331764417498273,0.8817528788129148
N,New_N_194.wav,0.16088859881955658,0.5104325508685148,0.2184935942957914,0.1875021465501296,0.04183836053615845,1.1183267945192055,0.05458927399967774
N,New_N_195.wav,0.10974100138494053,0.4675331633265054,0.15731010918917637,0.27501270810238565,0.10591801018775923,1.1018126697011426,0.023917095716804965
N,New_N_196.wav,0.12990967637791145,0.6317284516400803,0.21103132295764482,0.1674345868181199,0.09682054557182848,1.0973304577518102,0.02150109911784422
N,New_N_197.wav,0.22841418909562256,0.4878561772987674,0.18200213045229138,0.19305358663797553,0.03297972612336362,1.0219077538293337,0.08029134660904698
N,New_N_198.wav,0.2157952665279333,0.418023440336551,0.2564885104213512,0.21952855433150037,0.10289333562127082,1.0810686472894464,0.06164861048393206
N,New_N_199.wav,0.14828730588290168,0.5211720058454589,0.20347901018305176,0.27703967799985246,0.10787145426225711,0.9913402399821799,0.056623624930453184
N,New_N_200.wav,0.10889608995389818,0.37797479737294293,0.21632283754351966,0.3028129250456861,0.015492687252827736,1.042324551863848,0.03314276397600671
AS,New_AS_001.wav,0.0887400377356739,0.5373716219925005,1.635884113019695,3.3370809538769666,4.788617800593431,3.8616225760020795,0.3251988474284718
AS,New_AS_002.wav,0.10087042851457796,0.45342448320264916,1.6235134844924126,3.2864312003034404,6.30092609670459,3.7104217201268126,0.3207808397595067
AS,New_AS_003.wav,0.11014375240792512,0.4416017843561346,1.9699475054944795,3.5171283610324173,5.961817694605103,3.6370799376274237,0.32083155529773083
AS,New_AS_004.wav,0.07811434864201175,0.4032120647054006,1.6287815896000004,3.143096394467832,5.794063832523296,3.5363182669559032,0.3934227028465672
AS,New_AS_005.wav,0.10237175729753839,0.40868456245984847,1.3836422630234946,3.2467655423668105,5.458848930479235,3.2950895344525786,0.30620563621818675
AS,New_AS_006.wav,0.11237227481581835,0.44576535298337944,1.9155353407050844,3.406301553663966,4.6896356245569635,3.6123316872410545,0.2652304378924176
AS,New_AS_007.wav,0.08398452979785447,0.4390741126817165,1.8178281102619747,3.29069813638248,4.978152904912545,3.4996632766236275,0.25729639918956326
AS,New_AS_008.wav,0.09376803469083453,0.4672385509752656,1.8943508567900107,3.2281145707629038,6.21547086593725,3.5079457959201443,0.296643040615855
AS,New_AS_009.wav,0.0719305006895842,0.5174205809932603,1.7769624669030257,3.3863623884824254,6.125362060675246,3.431378877150631,0.29888304210642486
AS,New_AS_010.wav,0.06779391396088114,0.44271377242080473,1.617719981090898,3.112079776526857,5.513586433321383,3.588668755660443,0.2891756290725362
AS,New_AS_011.wav,0.09233525420546577,0.43779391561079384,1.7221054448476605,3.117845520676947,5.814565780573948,3.52266606127318,0.2504787546619016
AS,New_AS_012.wav,0.09604235549422405,0.4799322532334978,1.77017088807957,3.2149434050322103,5.054698001770232,3.590190440034329,0.3304990338749431
AS,New_AS_013.wav,0.07520589906615052,0.44237577048006216,1.7677560403545798,3.1816451363593474,4.581340733438941,3.478658206801211,0.24008597525898254
AS,New_AS_014.wav,0.08305677704516085,0.4342430121439253,1.6952037225241736,3.291231830016618,6.161413063609557,3.4560549671253415,0.30265381340998393
AS,New_AS_015.wav,0.09844153979544927,0.41357476727414905,1.79826097768912,3.4897422450519366,5.768283337428762,3.5317926516390084,0.3287557046482035
AS,New_AS_016.wav,0.0941832350894433,0.3997792694732858,1.3680529219229363,2.8739119050627364,5.744425574432653,3.3534628365319032,0.3381671935249954
AS,New_AS_017.wav,0.0724023957580836,0.4548894007602175,1.4927424016866477,2.9178936805197577,5.953164814888794,3.5010028279636325,0.27572770863425344
AS,New_AS_018.wav,0.10844081311995615,0.4689771512653907,1.7960961690608481,3.107997826252785,5.195508323466401,3.5730645459772994,0.34522067941904805
AS,New_AS_019.wav,0.09351233810228973,0.4676551395029155,1.8352365835098134,3.4989824756035954,4.60722611314007,3.6203817272460963,0.29092149138954926
AS,New_AS_020.wav,0.07572626195474647,0.43183888381634045,1.743121686367639,3.521447230133346,6.051556630773736,3.5034893919742975,0.35644834398753045
AS,New_AS_021.wav,0.1091502197691138,0.4692658688564511,1.5962976849429849,3.248242819271427,5.786962196818377,3.470053091151538,0.2515970959668226
AS,New_AS_022.wav,0.11815763004450278,0.44139317484671275,1.5564819849693925,3.0923042540571575,5.328659987307749,3.5435998890033,0.2909944032299572
AS,New_AS_023.wav,0.07835870939459805,0.40220861624782706,1.5588165434365904,2.8340115037897293,5.5140733657178425,3.4609005203758465,0.26067297385504995
AS,New_AS_024.wav,0.09908662760129915,0.4671664376946036,1.8430770999152188,3.2019656531192306,5.0026275102992015,3.6473697229965896,0.271677770690037
AS,New_AS_025.wav,0.022326102845652365,0.13010692892328596,0.6267139912280102,1.104053252368454,1.5889694873503177,1.2108543320834342,0.09351959735510763
AS,New_AS_026.wav,0.013824466031241838,0.16598387063814599,0.59330965369092,1.1404214741544347,2.02990841972777,1.1198636721010646,0.07179836867853248
AS,New_AS_027.wav,0.02448755422789115,0.13885825270835092,0.6533271220673406,1.097269941753687,1.9515133881094675,1.1367397642149457,0.07329417439800809
AS,New_AS_028.wav,0.03299188836806236,0.13431822791933903,0.5716097607850008,1.0309704492295682,1.7816577841288095,1.126305798952267,0.06469396851078531
AS,New_AS_029.wav,0.028438656094974136,0.16522850095078143,0.5505459519581133,1.0062332995462362,1.8461195858408637,1.1148523331790066,0.06141702997662233
AS,New_AS_030.wav,0.029320413785038163,0.12262176705136242,0.5706220941769036,1.1410893575555296,1.681070930238814,1.152509961812931,0.06750267181483711
AS,New_AS_031.wav,0.022562484781751616,0.16584490939060365,0.5219584393751974,1.039107764036794,1.5751686643838405,1.1817710401440837,0.07640008090139203
AS,New_AS_032.wav,0.025444495777261676,0.1488858630196805,0.6018962004581523,1.1442722304866624,1.9398127791996065,1.173410552638117,0.06169568763829924
AS,New_AS_033.wav,0.01932158990612975,0.136625709407645,0.6579982556624513,1.1116427388461252,1.841653686154828,1.2112913140596842,0.0969454391219169
AS,New_AS_034.wav,0.025767633350302584,0.15064941948092642,0.5328334676940278,0.9731785987118523,1.7852863962928427,1.1355853821843978,0.08108407603965241
AS,New_AS_035.wav,0.02002145996348179,0.12243116822431678,0.5679705730697724,0.9595255199381948,1.8070054732384022,1.0652415086509863,0.0926575176404805
AS,New_AS_036.wav,0.020670095339418604,0.13855442616925143,0.5990527048446405,1.0991309588860365,1.5962090166603,1.202744945946505,0.08598958788084408
AS,New_AS_037.wav,0.02393878488499356,0.17949550229427896,0.6147147925418723,1.0206728676025953,1.6245346524477122,1.1124558964662348,0.07840670267611878
AS,New_AS_038.wav,0.02157828752790127,0.15587727353762265,0.6085713785919175,1.1287668966456066,1.968358467399014,1.1268676160771998,0.09921874798119122
AS,New_AS_039.wav,0.015232204198418234,0.11511841377596345,0.5811277248756213,1.0406671190024115,1.9133019237024063,1.1359537524233192,0.08963780271472949
AS,New_AS_040.wav,0.020782403110542174,0.11284700831618376,0.5746461932482335,1.0147712779234728,1.6962250875358964,1.1936426255971355,0.07811640811233571
AS,New_AS_041.wav,0.023567967749493775,0.16807074133914682,0.5969869071315126,0.9702674001524668,1.8797043601667416,1.1694875897225154,0.06425573890133236
AS,New_AS_042.wav,0.02526835820085826,0.15779808769169212,0.5834681969274972,1.1256734036275469,1.606336377781681,1.1655463988596177,0.06924555205704881
AS,New_AS_043.wav,0.02062146080281225,0.16214628341619888,0.5582099325489437,1.1505463574328179,1.7014755389775138,1.1217267135894888,0.07185735802481562
AS,New_AS_044.wav,0.012474793480957645,0.12300196434171726,0.6214499969909147,1.1534071535638275,1.9423689824542176,1.1353979254511317,0.07830672160206119
AS,New_AS_045.wav,0.020354771274402227,0.16256771490583266,0.5132208397509429,1.0988933083128818,1.900288236855445,1.13137739160633,0.06454261888567094
AS,New_AS_046.wav,0.027437751011553827,0.1410941689111033,0.5557514797582679,0.9942404539458592,1.7977532472451352,1.1842055372545117,0.07832362648677159
AS,New_AS_047.wav,0.01730775613787581,0.13501562194478678,0.6090168468021768,0.9544396408758273,1.7980546401323867,1.1532388887885872,0.07302600140640805
AS,New_AS_048.wav,0.01804080876217349,0.13591139559423743,0.45206624611043555,0.9552623523605308,1.602898760665041,0.8512909760537469,0.06275682631179921
AS,New_AS_049.wav,0.003242724153556374,0.023853566671425415,0.24823998344635947,0.6336559452790338,0.8974763957409678,1.075069140345528,0.005475221930143899
AS,New_AS_050.wav,0.004162927297833667,0.03219254563329137,0.28152314042007565,0.37237211235374246,0.6307574013438079,1.1822228319783235,0.004954255764366073
AS,New_AS_051.wav,0.00608739255094376,0.017761891333959973,0.3332347121389082,0.2992713834249343,0.6699780610484409,1.0810198632735097,0.009406848037711517
AS,New_AS_052.wav,0.005017059645307996,0.03955713066929537,0.3331258455594055,0.34042898615539513,0.4685369395358004,1.2210363956825134,0.012617773289732723
AS,New_AS_053.wav,0.0033458948797202895,0.02627617373241708,0.20727079162111509,0.3605603711383216,0.4256521782076923,1.0485467629015457,0.012344225539795299
AS,New_AS_054.wav,0.003430560528321149,0.026820607365907693,0.24170463788804042,0.2614319798901466,0.5232892162027198,0.9642159508701993,0.010004867659097666
AS,New_AS_055.wav,0.0038420537134136075,0.026960189860818003,0.3317753140212751,0.5263993158196741,0.520633575124563,0.8638124639762638,0.005414772880795908
AS,New_AS_056.wav,0.003611253193079046,0.04571167014589014,0.35076498674808154,0.38439096175182413,0.3680228612997059,1.2503929077610472,0.005630178157393781
AS,New_AS_057.wav,0.004222685340623633,0.04668213604487324,0.2746872900259372,0.43146656567828273,0.28583128016493153,1.02696933747315,0.010322530015757817
AS,New_AS_058.wav,0.004004478902778447,0.025595820097726426,0.23176937789598198,0.39169125537547833,0.5491706507704286,0.999138568567872,0.01075494326275626
AS,New_AS_059.wav,0.003978980061179079,0.04988949896446678,0.317629029370222,0.27363783456322854,0.45507465013881354,0.969589242641808,0.010960353326072756
AS,New_AS_060.wav,0.0057042608177560565,0.05234488098472597,0.2922618577666057,0.30546652130314145,0.4257219692960127,1.1283019778179528,0.008735848242691671
AS,New_AS_061.wav,0.004632675557144516,0.025527464168970185,0.22470984012110679,0.33147139222704775,0.4799717207508703,0.8732174141278479,0.003549164959180627
AS,New_AS_062.wav,0.004555814901541299,0.03677246104855121,0.3056472263335927,0.4813134299677143,0.7911610066141966,1.1855659168171824,0.00652751763500418
AS,New_AS_063.wav,0.0054696840347229535,0.04188127314073479,0.26031367723612364,0.41559939090116654,0.5598666448843514,1.2123830606771264,0.008778168432139124
AS,New_AS_064.wav,0.004234924173767424,0.031390879282215296,0.2703316533749139,0.4890109874878193,0.5127540613084901,1.1313556629549855,0.007865574660996416
AS,New_AS_065.wav,0.004331196551729925,0.03620318514877484,0.24469839526496995,0.5665799114043824,0.6601803876809749,0.8897943351804821,0.006411162446506272
AS,New_AS_066.wav,0.00373461724754884,0.03880522757650745,0.2734743789862533,0.4683891757693259,0.650069028221646,1.180031698508075,0.004005630637511681
AS,New_AS_067.wav,0.005017940877872991,0.0317087554191964,0.2885079874172086,0.44465283593245103,0.5988199295266704,0.9743679272765666,0.010725424237325205
AS,New_AS_068.wav,0.003726365096312561,0.02088901887658236,0.3179980079706072,0.5250938093054721,0.8832809798702413,1.2759549152514313,0.0024693327682633243
AS,New_AS_069.wav,0.003443099061669009,0.0242434811644459,0.24253047408245473,0.4532749278329046,0.7096006954709778,0.9676084922434475,0.0072868907946625075
AS,New_AS_070.wav,0.002997559571805079,0.03105523257268103,0.2424856461674038,0.31828051983265915,0.6900002188724976,1.1665276655706411,0.011971253280425493
AS,New_AS_071.wav,0.0024807883225963757,0.023074602648546008,0.2860682203104419,0.3830113590121667,0.5460998228913304,0.9723054102543831,0.008123761740969382
AS,New_AS_072.wav,0.005117529672417226,0.031464490933460265,0.26292005511114264,0.3183042882150912,0.7035244340140815,1.0641783576558166,0.008058144266767172
AS,New_AS_073.wav,0.0028830771461844803,0.03889912926070625,0.3125820737407072,0.46793458736957827,0.6919451473306183,1.0431348472834105,0.007020109964038176
AS,New_AS_074.wav,0.002520589917545825,0.034681651453648356,0.40634413625029026,0.4097584908595897,0.4684194506353943,1.2332657359923125,0.015813530640751614
AS,New_AS_075.wav,0.0037562214568728543,0.03280122884625431,0.19671693965119472,0.5819895155829824,0.803741639160187,0.9433270021474512,0.0021129216121597467
AS,New_AS_076.wav,0.005593618236561934,0.021821967207083067,0.23762448920413246,0.29030078206027055,0.7746239382905395,1.1310924321349487,0.010157172837895372
AS,New_AS_077.wav,0.02266029205035426,0.1526592690142992,0.5556792546773118,1.123835690315928,1.66856355448362,1.2323774446206088,0.09178493241718809
AS,New_AS_078.wav,0.025748294966066666,0.14186646045617862,0.5785245680983382,1.1776113162778312,1.9544659208132995,1.158554372146508,0.09327121904378775
AS,New_AS_079.wav,0.02322336550394306,0.1670978263748006,0.5675817590503037,1.1495503886085618,1.9512684088824737,1.1636234488162398,0.07744390400803361
AS,New_AS_080.wav,0.024391857661598716,0.14867224999271803,0.4901692257771162,0.9050030744310285,1.864407117676162,1.0311092059952194,0.08225241044379741
AS,New_AS_081.wav,0.019360607345708977,0.15926752670440522,0.5141337518030875,1.0218646831113665,1.8426920941886342,1.1610869170509415,0.06777113366096613
AS,New_AS_082.wav,0.019968838896353452,0.15489779147385652,0.599736045068107,1.0518569102102562,1.6346097393067922,1.1790885506015916,0.07024610278235828
AS,New_AS_083.wav,0.029321517380681943,0.15198509739968116,0.5176377465847318,1.0180723945196857,1.5211726799761447,1.1912950735638386,0.06929504694739264
AS,New_AS_084.wav,0.025560739629833643,0.1385368904709354,0.6292971845176265,1.134685014798948,1.940629216774336,1.1291472336896442,0.08769181706722436
AS,New_AS_085.wav,0.023231452752872635,0.15124839385063885,0.6134060132492549,1.0505870367200876,1.8847574046872015,1.1311271121669335,0.05579009133445535
AS,New_AS_086.wav,0.02011284844423474,0.15595168673547177,0.49488533041031607,1.0220117021596404,1.827362248587522,1.1073487798926869,0.07722870408566648
AS,New_AS_087.wav,0.02396360109886444,0.15025863232136397,0.48327682710534325,1.1006092767851967,1.702504317979489,1.1989159097786974,0.05859846376005444
AS,New_AS_088.wav,0.02863392216285457,0.15192869201402556,0.6592931522734804,1.0898848488955857,1.68049423048881,1.1539918132506535,0.0687852512371038
AS,New_AS_089.wav,0.02355093350611593,0.11444501608351307,0.5856495574526808,1.047706392131861,1.6175057516777864,1.1596578300989684,0.07301604568118981
AS,New_AS_090.wav,0.01760388561195538,0.1550544607631134,0.5620212232881087,1.141176267824035,2.0058522392712184,1.1318185090290989,0.06241011179601203
AS,New_AS_091.wav,0.027573243103095474,0.11670623082517866,0.6828938724725249,1.1578183464112168,1.9288907733448257,1.1590397797123588,0.07536046991060363
AS,New_AS_092.wav,0.023340826242496532,0.14044446395458934,0.562157221003903,0.9589033030846801,1.7642917601635637,1.1454970221121328,0.07399567766585065
AS,New_AS_093.wav,0.017887025961070686,0.13111384557415648,0.5781857900686417,0.9727978585352149,1.8964960499872678,1.156671674018263,0.08447989431601013
AS,New_AS_094.wav,0.023267750377417577,0.13789886319843758,0.6188861564732422,1.1143191517751159,1.6838268078013452,1.2217676690444323,0.08661891625022719
AS,New_AS_095.wav,0.02618118124695671,0.1399390845298368,0.4604686330321585,1.0465274271021205,1.6404259932837106,1.1426774143185512,0.05562203804715878
AS,New_AS_096.wav,0.020818057718007727,0.14256526936762087,0.5595665414001955,1.1366804845612346,2.014148840701645,1.1300319166676314,0.07046951600104018
AS,New_AS_097.wav,0.02675829696684613,0.11331558654460303,0.6615763551551974,1.14441452373113,1.9334405745255459,1.145959684387952,0.0851446172812589
AS,New_AS_098.wav,0.02701006888593635,0.10415047509962404,0.5786364793225222,0.9754270958825244,1.7632766637425683,1.150940405826372,0.06826905023973905
AS,New_AS_099.wav,0.01842722471745977,0.16481363730463613,0.5406154712635499,0.9066407138818645,1.8704500345457156,1.079089977486014,0.0680134729858406
AS,New_AS_100.wav,0.019143032182597823,0.11737468222096306,0.5035515114950017,0.9373837310764271,1.5390889433655761,0.9064796812235092,0.06496474236037796
AS,New_AS_101.wav,0.020929151975445138,0.16636648831121903,0.5779893750625116,1.1394909281840166,1.6766818088664093,1.1920866640164598,0.0969129867714624
AS,New_AS_102.wav,0.020664520421708518,0.14952110806335078,0.6360526666043119,1.1216700826671064,1.9402846456892338,1.1547829887752246,0.06563208780001584
AS,New_AS_103.wav,0.02097832862607531,0.1299609104523912,0.614140849004281,1.1882667572561187,1.8333668927362308,1.1838097694591956,0.07321875666031573
AS,New_AS_104.wav,0.03452380608442958,0.13747011496707442,0.5014418294962997,0.9675035375643163,1.7484716704986893,1.1139437650742468,0.05351983363560879
AS,New_AS_105.wav,0.02341150811948437,0.15032853298658097,0.5817646056813703,0.986248916308371,1.7820397847409082,1.134788558135528,0.07548692150651286
AS,New_AS_106.wav,0.022032739073432082,0.14937956423001092,0.5966089044459086,1.1541863522876488,1.6847614519153147,1.156243834954135,0.08895237902269058
AS,New_AS_107.wav,0.02907653806549877,0.1061211600943354,0.5902000811697762,1.0533646130641388,1.6039388688176313,1.1138881244876537,0.08553085838971958
AS,New_AS_108.wav,0.03442711771990746,0.1340957949997137,0.624638688061828,1.0985789354224753,1.9789413809418581,1.172113570577534,0.07639535988141416
AS,New_AS_109.wav,0.021069142263730113,0.1357625298484254,0.5735374765616995,1.0507721516212964,2.0061213455029283,1.136248580305836,0.07217547810895886
AS,New_AS_110.wav,0.029221915367945116,0.12156581087851266,0.5605383298753244,0.9469619388740377,1.7888643254025078,1.1063866715773658,0.06734608659782201
AS,New_AS_111.wav,0.005197689377662466,0.1555487858784123,1.8437621486029045,3.4469398224762493,6.92859045485764,2.7868261540639696,0.11131526340825118
AS,New_AS_112.wav,0.03316321042399787,0.1871368499275549,1.7958158209204984,3.550360071825722,6.843119363179739,2.7580414697667646,0.07172682824818014
AS,New_AS_113.wav,0.013343219672578035,0.17513416857865258,1.7463173160949192,3.6777764625292284,6.713832422571122,2.747180955310511,0.14480183935477178
AS,New_AS_114.wav,0.012325591673068499,0.15792871124358648,1.7918130579111589,3.5369237133469027,6.912270745212389,2.658900072964114,0.07201234928922821
AS,New_AS_115.wav,0.019652290478247098,0.14827985195006027,0.5150265992531827,0.9528414069068646,1.787354044309676,1.1543250723388325,0.07563842375892552
AS,New_AS_116.wav,0.02114748251618376,0.14925494465819872,0.609539713503444,1.0503205457072107,1.714394175735229,1.1635015667083846,0.07600315071295301
AS,New_AS_117.wav,0.028216561398436278,0.1292466932630956,0.6090150419223007,1.0208672171831406,1.6434398443281704,1.1922527038830966,0.07522636479064025
AS,New_AS_118.wav,0.02311298665938635,0.15504290108787788,0.6137559359831563,1.1073338374590174,1.8878388417230023,1.1853445558171423,0.06959969616231722
AS,New_AS_119.wav,0.02011626309740624,0.12010840103530057,0.6047238480181149,1.0781240802981766,1.9101148513777275,1.1507844979849273,0.0822998372102724
AS,New_AS_120.wav,0.023291379950658726,0.12017402066925835,0.5267856818512902,1.0386288143487152,1.7172376159883462,1.1695444954147753,0.07826973569747604
AS,New_AS_121.wav,0.020936883116294425,0.1527038275597187,0.5384258252174893,0.9612370279775373,1.7790404810660054,1.1845897144419102,0.07525300916309305
AS,New_AS_122.wav,0.025815008835708125,0.15913503228940934,0.5846305571618627,1.1213445631796348,1.704705319774274,1.1727670705992554,0.09537390247779079
AS,New_AS_123.wav,0.022457153142677228,0.15573530443072964,0.6092149047364296,1.0877514730246982,1.6152133979512062,1.146150012183782,0.0873826240399399
AS,New_AS_124.wav,0.018309307669365758,0.11370542253706607,0.6037533119552366,1.1877077264346863,1.947831700640775,1.1643288755082242,0.08787313882778158
AS,New_AS_125.wav,0.019521453332530928,0.15503756434044338,0.6408121482008907,1.0734356310874498,1.9698542066465765,1.0760364635544495,0.08719632322756399
AS,New_AS_126.wav,0.01961557481108428,0.16733651722444073,0.5708278242478301,0.9301424232868972,1.8097977805118308,1.1336761791720622,0.07019542972261647
AS,New_AS_127.wav,0.025992446080366532,0.18630421871547012,0.5017771949654695,0.9603139171820072,1.8538813928401574,1.1584524725437202,0.04769133338492315
AS,New_AS_128.wav,0.026351486525508054,0.12567926092980938,0.46382985595368154,0.9295576695737899,1.652006632605437,0.8916480978194151,0.05543676640248909
AS,New_AS_129.wav,0.8409454919027448,0.37664732013242486,0.42811491945909763,0.5762610440680218,1.361788494568918,1.8210804149719866,0.7450821066223581
AS,New_AS_130.wav,0.7271093336487907,0.43807051240977424,0.4250293027321651,0.6420445611002331,1.218503873671857,1.780559417613919,0.8067714711738566
AS,New_AS_131.wav,0.045110875042154365,0.2439463266388662,0.8807199233609051,0.9660263720932494,2.302664911009415,0.30896052182082395,0.08220952586416087
AS,New_AS_132.wav,0.0023767406188383348,0.22485715935797285,0.34499394351288265,0.49784335810951735,1.6937842812861887,0.2966721044582193,0.0010153124054402983
AS,New_AS_133.wav,1.1749315410518972,0.3088399802281242,0.22283376740507668,0.010745315738834083,1.000137561651241,0.8514281639755686,0.6677857245765166
AS,New_AS_134.wav,0.015173694495533347,0.15518900056989773,0.4812316041569838,0.8996221924518787,1.678638883578962,1.039345503994273,0.07247590581487363
AS,New_AS_135.wav,0.7395261715874726,0.16556508336389225,0.1351400216999108,0.0027036216088124135,0.6048754117714282,0.39575177961687474,0.34554586384056923
AS,New_AS_136.wav,0.8641582169606722,0.3764108499781655,0.40849522811587397,0.5370415274452475,1.4194562731666447,1.820999661225236,0.7739709978726883
AS,New_AS_137.wav,0.8550590958343856,0.41257810692135294,0.2512349967810476,0.6530350196229536,1.2593777486937388,1.8202592952781333,0.669969407137752
AS,New_AS_138.wav,0.7630551217647248,0.39058628932842254,0.46446371193545766,0.5126141558588633,1.2783404688333408,1.9451723120282467,0.8320979457582888
AS,New_AS_139.wav,0.8237365954169448,0.3429399677830476,0.4376014846770947,0.4136543982987613,1.2637972072658343,1.991388869936755,0.9548185172775876
AS,New_AS_140.wav,0.019445044632691998,0.023594209648862392,0.5676838458675192,1.2549332477973205,1.1282676498488577,1.4141625226078114,0.038281746458924445
AS,New_AS_141.wav,0.010746230118661432,0.027373527562291302,0.5680232962214553,1.3046822084489322,1.1706053638403915,1.4039504228198378,0.03689002020171417
AS,New_AS_142.wav,0.034786330480098306,0.020983097045737534,0.5734227367782766,1.2621013045719671,1.229703559724232,1.418678130678616,0.0465860502342699
AS,New_AS_143.wav,0.03295587571238569,0.01719736409806133,0.6064853413533026,1.2998207965828086,1.206116297842687,1.4287771496523145,0.0579924631604205
AS,New_AS_144.wav,0.3011787175607229,0.23661924997655118,1.1160944663245103,3.4461440844174747,2.391493472404721,2.302781280044397,0.27998829280552445
AS,New_AS_145.wav,0.25992307492275085,0.21235912531950926,1.0290475022943568,3.450365990993517,2.597246610250549,2.162522662065571,0.22318035316152
AS,New_AS_146.wav,0.2730301838518707,0.22941801852341917,1.0067324048273916,3.4427328795106353,2.76392440164921,2.118084397970572,0.2730481918775193
AS,New_AS_147.wav,0.32817633193051915,0.21027325546502224,1.069178741085131,3.3834764109742412,2.5495857946307487,2.1771418243519483,0.22744467786598582
AS,New_AS_148.wav,0.30854579568951085,0.17954948084763325,1.0130249125706159,3.3388153643402507,2.5084649615985493,2.3201879892495714,0.2485036221699386
AS,New_AS_149.wav,0.21437716792205208,0.183796942172444,1.0758405120800016,3.358349161208154,2.6154112059937074,2.0772829573717564,0.31889161631125346
AS,New_AS_150.wav,0.2817310027094087,0.2087299940404949,1.060089240745542,3.3230362144808914,2.756788042058333,2.065238908129419,0.22148440825477747
AS,New_AS_151.wav,0.304118682517087,0.26304053968019925,0.913029643504766,3.3432074008336476,2.8099011268363063,2.099517581194635,0.2496345693904502
AS,New_AS_152.wav,0.10620091314203714,0.1362664135403048,0.2180102906403572,0.5318278064375457,0.8244419862910904,0.8388445633619411,0.36725194382531423
AS,New_AS_153.wav,0.13077270156609455,0.11537715977185653,0.25603978916060494,0.5879362956253678,0.8821061449598238,0.8024607102953534,0.36389703455900346
AS,New_AS_154.wav,0.12295191898176895,0.11745457508221191,0.20670028937510457,0.6135244928846761,0.821299435234186,0.8203731593459963,0.3777791931097089
AS,New_AS_155.wav,0.11705556701673381,0.11965786710016042,0.2609875145916609,0.5040172179257904,0.9028078782998004,0.7589352980658259,0.35991533962889416
AS,New_AS_156.wav,0.8303163067858814,0.381492130134044,0.4296473938853661,0.5625638654097034,1.3270489660961862,1.917103663268981,0.8155163609036786
AS,New_AS_157.wav,0.8588469631090262,0.41188191713760225,0.23277859666595738,0.682951623467884,1.1818850077092082,1.795575696522341,0.6565298275368938
AS,New_AS_158.wav,0.79346299305194,0.3984350254909065,0.5039082621028667,0.4611320577414264,1.297832296531641,1.887307931318349,0.7539855844817127
AS,New_AS_159.wav,0.8920766987883466,0.31962133622622824,0.422223148975528,0.37629672011596105,1.3417231388466435,1.9802730547884229,0.9333562544811899
AS,New_AS_160.wav,0.6511443858622268,0.352792319891781,0.34682270751668565,0.5414879670477394,1.2337373001108096,1.669223110838,0.6527255724864248
AS,New_AS_161.wav,0.6679080744098524,0.34199809453246616,0.2536630990958416,0.5858062885295562,1.0873895150996682,1.6696977845724772,0.5515897150868756
AS,New_AS_162.wav,0.7406858767122783,0.32588094250426725,0.4127837195517946,0.47099251086518795,1.0567156659183816,1.8505292458792315,0.6071699037712437
AS,New_AS_163.wav,0.796020943122827,0.307438804869095,0.39847670985326994,0.3570736037770759,1.27977340439249,1.7798438643277295,0.651971882910234
AS,New_AS_164.wav,3.2185320664686348,1.874935886767553,0.7154203001116543,0.2348721356452307,0.46727383538116385,0.9672633229303623,1.9795751116147058
AS,New_AS_165.wav,3.016224985140228,1.7024454636873596,0.7776341512163335,0.2332118128357895,0.4560325220533447,0.9347030613078713,2.088182890471267
AS,New_AS_166.wav,2.9773954947419807,2.5353893354148855,2.010801462514098,1.1964416823019917,1.4446591104481092,3.486795600597151,2.0648769643227203
AS,New_AS_167.wav,2.8326050251503556,2.623869133085136,1.6619070651351278,1.096850265809233,1.4658623245103233,3.560170063788894,2.324887889764517
AS,New_AS_168.wav,2.7485722515211526,2.7445571976851935,1.8774479227057888,1.0157013095180276,1.6537143755189823,3.548274924529654,2.2164043326177225
AS,New_AS_169.wav,2.882201381474314,3.2114478968482043,1.7585359074737137,0.5352164857707877,1.3847940257780609,3.302111312784302,2.4050926056889645
AS,New_AS_170.wav,3.1966502958175065,1.758200287734965,0.7872596338046448,0.3376754154475194,0.5203560172022643,1.016948664562526,1.770882854083374
AS,New_AS_171.wav,3.253520434367672,1.85456210075394,0.6792554341104379,0.2961623787773912,0.38859686173492136,1.0187936029654079,1.9715110845361603
AS,New_AS_172.wav,3.203228588316774,2.6623484421045434,1.538688222950591,0.6200397719311221,1.499321803934578,3.7398090480521886,2.2958061286482483
AS,New_AS_173.wav,2.6805282870405387,2.6113954501311976,1.5134856687200826,1.0879862111645688,1.4370492818540561,3.5803628312106066,2.3245984946431477
AS,New_AS_174.wav,2.533144017188058,2.8155825902485883,1.7361382749473477,0.8738977374619596,1.4042611149821767,3.603003358891894,2.4256779067011554
AS,New_AS_175.wav,2.5555670160025175,2.861246402687103,1.3787604357298517,1.2242559645783653,1.5873666306877692,3.5669327099927464,2.3606954724014364
AS,New_AS_176.wav,3.0967442228269944,2.857261933009731,1.7366541739100743,0.7495253589566123,1.4976743064707378,3.348664806723538,2.175800503925092
