clase,archivo,cnn_1,cnn_2,cnn_3,cnn_4,cnn_5,cnn_6,cnn_7,cnn_8,cnn_9,cnn_10,cnn_11,cnn_12,cnn_13,cnn_14,cnn_15,cnn_16,cnn_17,cnn_18,cnn_19,cnn_20,cnn_21,cnn_22,cnn_23,cnn_24,cnn_25,cnn_26,cnn_27,cnn_28,cnn_29,cnn_30,cnn_31,cnn_32,cnn_33,cnn_34,cnn_35,cnn_36,cnn_37,cnn_38,cnn_39,cnn_40,cnn_41,cnn_42,cnn_43,cnn_44,cnn_45,cnn_46,cnn_47,cnn_48,cnn_49,cnn_50,cnn_51,cnn_52,cnn_53,cnn_54,cnn_55,cnn_56,cnn_57,cnn_58,cnn_59,cnn_60,cnn_61,cnn_62,cnn_63,cnn_64
N,New_N_129.wav,0.15368972718715668,0.8085964918136597,0.48287898302078247,0.9977977275848389,0.5166641473770142,1.0659542083740234,0.7716162204742432,0.3087257444858551,0.40867048501968384,0.3144536316394806,0.3324212431907654,0.0,1.0931525230407715,0.6689659953117371,0.8804292678833008,0.23131781816482544,0.7564507126808167,0.8757342100143433,0.8398644924163818,0.19772659242153168,0.37838223576545715,0.3138059973716736,0.2865351736545563,0.34992358088493347,0.426264226436615,0.7778993844985962,0.8459609150886536,1.3056608438491821,0.6141363382339478,0.0,1.2492096424102783,0.4956730604171753,1.172324538230896,0.7329282164573669,0.8390832543373108,0.9507429599761963,0.7113730311393738,0.0,0.5372843742370605,0.0,0.9879027009010315,0.37816107273101807,0.07378342002630234,0.5615120530128479,0.7368916273117065,1.2660081386566162,0.8826900124549866,0.3976893424987793,0.1087513118982315,0.5447332859039307,0.3629094362258911,0.33148452639579773,0.2537964880466461,0.52113938331604,0.5887776017189026,0.3126237690448761,1.0420795679092407,0.3432823717594147,0.664169192314148,0.6345012187957764,0.5037266612052917,0.3587755262851715,0.7949997782707214,0.47639504075050354
N,New_N_130.wav,0.1516474187374115,0.7831694483757019,0.48865947127342224,1.0297819375991821,0.5197452902793884,1.0486555099487305,0.759410560131073,0.3135892450809479,0.4021930694580078,0.3185131549835205,0.3296450078487396,0.0,1.104149341583252,0.6379175186157227,0.9159615635871887,0.2166125327348709,0.7703256607055664,0.9154367446899414,0.8745977878570557,0.19041916728019714,0.38431522250175476,0.32201895117759705,0.2859518527984619,0.34219738841056824,0.44073033332824707,0.7599641680717468,0.8154649138450623,1.3175207376480103,0.5970010757446289,0.0,1.2634472846984863,0.47649744153022766,1.1455605030059814,0.7001463770866394,0.8236380219459534,0.9158059358596802,0.7405266761779785,0.0,0.5165615081787109,0.0,0.9582583904266357,0.38767099380493164,0.0764051005244255,0.543562114238739,0.7118082642555237,1.2527469396591187,0.9099496006965637,0.39203542470932007,0.09980608522891998,0.5260208249092102,0.3493090569972992,0.3310915529727936,0.2363968789577484,0.5359176993370056,0.6120398044586182,0.31168290972709656,1.0366694927215576,0.34498926997184753,0.6545074582099915,0.613766610622406,0.45856159925460815,0.34840479493141174,0.8262578248977661,0.4631395936012268
N,New_N_131.wav,0.1562657207250595,0.8101202249526978,0.4964331090450287,0.9930400252342224,0.515376091003418,1.0659773349761963,0.7786779403686523,0.31119242310523987,0.4251703917980194,0.3135881721973419,0.3385782539844513,0.0,1.0903284549713135,0.6671701073646545,0.8994951844215393,0.225229412317276,0.7509939670562744,0.892595112323761,0.8577748537063599,0.20677785575389862,0.40207144618034363,0.30954426527023315,0.2811863124370575,0.3684358298778534,0.43494170904159546,0.7858046889305115,0.8445845246315002,1.302697777748108,0.6086901426315308,0.0,1.2489851713180542,0.4983087182044983,1.1702858209609985,0.7330133318901062,0.8416180610656738,0.9491750001907349,0.7121188640594482,0.0,0.5374011397361755,0.0,0.9877294301986694,0.370795875787735,0.0759766548871994,0.5612084269523621,0.7356711030006409,1.2622581720352173,0.9006328582763672,0.40873318910598755,0.09831105917692184,0.5421021580696106,0.377520352602005,0.33159148693084717,0.24620729684829712,0.542037844657898,0.6046417355537415,0.3114188015460968,1.0403004884719849,0.35720714926719666,0.6624666452407837,0.6222191452980042,0.5022594332695007,0.36821261048316956,0.7978008389472961,0.47450608015060425
N,New_N_132.wav,0.15721093118190765,0.7723750472068787,0.49103233218193054,1.0696784257888794,0.5315224528312683,1.0235425233840942,0.7665923237800598,0.31373700499534607,0.4471980035305023,0.3333211839199066,0.3317596912384033,0.0,1.111433506011963,0.6189461946487427,0.9224444627761841,0.23963254690170288,0.8012319803237915,0.9239653944969177,0.8811574578285217,0.20189492404460907,0.38671040534973145,0.308989554643631,0.30637913942337036,0.35092347860336304,0.4438427984714508,0.776682436466217,0.7823904156684875,1.324610948562622,0.5688441395759583,0.0,1.2708196640014648,0.4690740704536438,1.1190370321273804,0.6698931455612183,0.8038783669471741,0.8860535621643066,0.7471503615379333,0.0,0.53680419921875,0.0,0.9341371655464172,0.40363025665283203,0.07989084720611572,0.5560213327407837,0.6780198216438293,1.226425290107727,0.9123482704162598,0.3996564447879791,0.10008429735898972,0.5350695848464966,0.36941391229629517,0.33092397451400757,0.2519629895687103,0.5642461776733398,0.6147235035896301,0.31339436769485474,1.0247212648391724,0.34658265113830566,0.6526178121566772,0.621496856212616,0.45412153005599976,0.3513157069683075,0.8589656949043274,0.4649960994720459
N,New_N_133.wav,0.15651193261146545,0.7966849207878113,0.4811147451400757,1.0163633823394775,0.519736111164093,1.0542482137680054,0.7911380529403687,0.3089195191860199,0.449226051568985,0.31565508246421814,0.33673566579818726,0.0,1.0928794145584106,0.6459871530532837,0.9028280377388,0.22499394416809082,0.7552675604820251,0.8794213533401489,0.8544360399246216,0.21595971286296844,0.38097843527793884,0.31458520889282227,0.28510403633117676,0.34883496165275574,0.4342042803764343,0.806313693523407,0.8190320730209351,1.3059356212615967,0.5921725034713745,0.0,1.251911997795105,0.48702749609947205,1.1549370288848877,0.7050185203552246,0.828722357749939,0.9250532984733582,0.7089371085166931,0.0,0.5534766912460327,0.0,0.968495786190033,0.3849857747554779,0.07558844238519669,0.5784299373626709,0.7140241861343384,1.254014492034912,0.8924319744110107,0.4254509508609772,0.11300098896026611,0.5539249777793884,0.39173322916030884,0.33175328373908997,0.24436940252780914,0.5454844236373901,0.59236079454422,0.3135032057762146,1.0372241735458374,0.33974480628967285,0.6631293892860413,0.635025680065155,0.47340887784957886,0.35119324922561646,0.8221570253372192,0.4718739986419678
N,New_N_134.wav,0.155339315533638,0.8009402751922607,0.4623657763004303,0.9773191809654236,0.514296293258667,1.0573318004608154,0.7877573370933533,0.3059333562850952,0.4082285165786743,0.3040681481361389,0.3129804730415344,0.0,1.089149832725525,0.653549313545227,0.871895968914032,0.213510200381279,0.7378461956977844,0.8699119091033936,0.8354554176330566,0.20525406301021576,0.35950967669487,0.3229644298553467,0.2746196985244751,0.31663891673088074,0.4235166013240814,0.7951816916465759,0.8288872241973877,1.3028268814086914,0.6033396124839783,0.0,1.2420845031738281,0.4899197518825531,1.1603319644927979,0.7141138911247253,0.8333751559257507,0.9343662261962891,0.7078853249549866,0.0,0.5491601824760437,0.0,0.9753101468086243,0.3692602515220642,0.07488907873630524,0.5782683491706848,0.7240350246429443,1.2565789222717285,0.8729236125946045,0.41011717915534973,0.10898260772228241,0.5587802529335022,0.3769901692867279,0.3321664333343506,0.24919024109840393,0.512768030166626,0.5831283926963806,0.31151583790779114,1.0429402589797974,0.3233028054237366,0.6617470979690552,0.6449424028396606,0.486023873090744,0.3367035388946533,0.7834154963493347,0.4705268442630768
N,New_N_135.wav,0.15170742571353912,0.7808622717857361,0.47310495376586914,1.0258595943450928,0.5195590257644653,1.0459893941879272,0.7626886963844299,0.3081299662590027,0.4123552143573761,0.3157132565975189,0.32334303855895996,0.0,1.0932725667953491,0.6372355222702026,0.8972902297973633,0.22281566262245178,0.7638404965400696,0.8829617500305176,0.8552718758583069,0.19560612738132477,0.3759900629520416,0.31649529933929443,0.2848651111125946,0.3340059518814087,0.43408480286598206,0.7686880230903625,0.813530683517456,1.3055179119110107,0.5911079049110413,0.0,1.2495545148849487,0.47705331444740295,1.144024133682251,0.6988124847412109,0.8236348628997803,0.9141639471054077,0.7160993218421936,0.0,0.5261051058769226,0.0,0.9572103023529053,0.38065242767333984,0.0775832086801529,0.5471662878990173,0.7090083956718445,1.2503745555877686,0.8865265250205994,0.3927415609359741,0.10042428970336914,0.5333274006843567,0.360315203666687,0.3309510350227356,0.24549724161624908,0.5288312435150146,0.5931592583656311,0.31184229254722595,1.0357369184494019,0.3351874053478241,0.6578682065010071,0.623485803604126,0.46123793721199036,0.3461803197860718,0.828497052192688,0.46222490072250366
N,New_N_136.wav,0.14785459637641907,0.7734160423278809,0.4673837423324585,0.9702787399291992,0.5125451683998108,1.0071855783462524,0.7517467141151428,0.30202776193618774,0.4007279872894287,0.3089768588542938,0.314014732837677,0.0,1.0725983381271362,0.6238123774528503,0.8591733574867249,0.21126046776771545,0.7313506007194519,0.8548898100852966,0.8198199272155762,0.1894962191581726,0.3696698844432831,0.287424236536026,0.2722201347351074,0.3184306025505066,0.4160022437572479,0.7546369433403015,0.7766450047492981,1.2888829708099365,0.5505790710449219,0.0,1.2203595638275146,0.4730047583580017,1.1178600788116455,0.6670226454734802,0.8013753890991211,0.8838158845901489,0.6921030879020691,0.0,0.5144639611244202,0.0,0.9345909357070923,0.36685723066329956,0.07360908389091492,0.5348496437072754,0.6709868907928467,1.2079368829727173,0.860546886920929,0.38254547119140625,0.09965875744819641,0.5184491872787476,0.352659672498703,0.3350980281829834,0.2386002093553543,0.508294403553009,0.5783775448799133,0.3112993836402893,1.0092345476150513,0.33328986167907715,0.6583913564682007,0.6023491621017456,0.4637075960636139,0.3432973623275757,0.777949869632721,0.47018980979919434
N,New_N_137.wav,0.15487736463546753,0.8179347515106201,0.48830828070640564,0.9785118699073792,0.5155246257781982,1.0860198736190796,0.7782394289970398,0.31057992577552795,0.4246024787425995,0.31918784976005554,0.33367279171943665,0.0,1.0945329666137695,0.6793004274368286,0.889477550983429,0.22466307878494263,0.744079053401947,0.886830747127533,0.8508652448654175,0.20097029209136963,0.3909972906112671,0.3267826735973358,0.2753303349018097,0.3468501567840576,0.4294821619987488,0.7825000286102295,0.8616394996643066,1.3063253164291382,0.6225681900978088,0.0,1.2511087656021118,0.5026545524597168,1.1879913806915283,0.7478218078613281,0.8547984957695007,0.9663375020027161,0.7131351828575134,0.0,0.540407657623291,0.0,1.0029256343841553,0.38809850811958313,0.07439141720533371,0.5689724683761597,0.7532042860984802,1.2873696088790894,0.8962240219116211,0.4034213423728943,0.11629977822303772,0.552791953086853,0.3698269724845886,0.3335571885108948,0.25342854857444763,0.5417725443840027,0.6014257073402405,0.3106907606124878,1.0592530965805054,0.35045063495635986,0.6698862910270691,0.6399428248405457,0.5096731185913086,0.36269503831863403,0.7847774624824524,0.48026347160339355
N,New_N_138.wav,0.15605995059013367,0.7878941893577576,0.4829413890838623,0.9952084422111511,0.5164159536361694,1.0431327819824219,0.7785703539848328,0.30673640966415405,0.42174074053764343,0.32371416687965393,0.3264651894569397,0.0,1.0829375982284546,0.645829975605011,0.8664160966873169,0.23477531969547272,0.7651324272155762,0.861772358417511,0.8273871541023254,0.2019801139831543,0.38243308663368225,0.3037300109863281,0.28626883029937744,0.35675767064094543,0.4195955693721771,0.7821736335754395,0.81594318151474,1.2965080738067627,0.590924084186554,0.0,1.2343809604644775,0.4811270534992218,1.1452584266662598,0.7050976753234863,0.8225247859954834,0.9192980527877808,0.6971380710601807,0.0,0.5433573126792908,0.0,0.9607877135276794,0.382317453622818,0.07521997392177582,0.570407509803772,0.7091032862663269,1.2431927919387817,0.8759700059890747,0.3973446786403656,0.10481392592191696,0.556746780872345,0.37189432978630066,0.33104124665260315,0.2608588933944702,0.5303969979286194,0.5856812596321106,0.31212547421455383,1.0297685861587524,0.3433370888233185,0.6582210063934326,0.6470726728439331,0.47998905181884766,0.3606794774532318,0.7915664315223694,0.47093719244003296
N,New_N_139.wav,0.15987011790275574,0.8247637152671814,0.48601776361465454,1.0170985460281372,0.5204908847808838,1.0904695987701416,0.7939371466636658,0.30953317880630493,0.4333389401435852,0.31290149688720703,0.3387918174266815,0.0,1.0964971780776978,0.6881993412971497,0.9005268216133118,0.2223183810710907,0.7563189268112183,0.8859620690345764,0.8568331003189087,0.2124359905719757,0.3821676969528198,0.32422730326652527,0.28593480587005615,0.34909066557884216,0.43285056948661804,0.8021875023841858,0.8743197321891785,1.3091810941696167,0.6336523294448853,0.0,1.256126046180725,0.5073341131210327,1.19712233543396,0.7595483064651489,0.8595291972160339,0.9804022908210754,0.7140933275222778,0.0,0.5521679520606995,0.0,1.0140494108200073,0.3811348080635071,0.0766960009932518,0.5768352150917053,0.7651061415672302,1.288936972618103,0.8979365229606628,0.41759350895881653,0.10914649814367294,0.55695641040802,0.3910066783428192,0.331052303314209,0.2455991506576538,0.5353747010231018,0.5993853807449341,0.31055060029029846,1.0550410747528076,0.34480294585227966,0.6658517718315125,0.6371341347694397,0.5168787837028503,0.3585036098957062,0.8199697136878967,0.47948920726776123
N,New_N_140.wav,0.152203768491745,0.8073598742485046,0.49319422245025635,1.009081482887268,0.5151267051696777,1.0735716819763184,0.7563463449478149,0.311394065618515,0.4275054633617401,0.31816965341567993,0.33437126874923706,0.0,1.1009267568588257,0.6618106365203857,0.9173796772956848,0.22580626606941223,0.7562826871871948,0.9094648957252502,0.8748746514320374,0.19272546470165253,0.3952767252922058,0.3277193009853363,0.2809922993183136,0.345622181892395,0.43958744406700134,0.7592576742172241,0.8454629182815552,1.3107510805130005,0.6174895763397217,0.0,1.2590527534484863,0.4958760142326355,1.1753264665603638,0.7292719483375549,0.8421714305877686,0.949516236782074,0.7306122183799744,0.0,0.5125278830528259,0.0,0.9880385398864746,0.38615426421165466,0.07760796695947647,0.535487174987793,0.741203248500824,1.2769420146942139,0.91719651222229,0.3929988145828247,0.10220576077699661,0.5179779529571533,0.35560157895088196,0.3318014442920685,0.23923367261886597,0.5459229946136475,0.6104638576507568,0.31171929836273193,1.048028588294983,0.35316237807273865,0.6634058952331543,0.6057361364364624,0.4857042133808136,0.35643061995506287,0.8117963075637817,0.4691474437713623
N,New_N_141.wav,0.15323536098003387,0.7918474674224854,0.46805036067962646,1.0064064264297485,0.514761209487915,1.050060749053955,0.7653241753578186,0.3054375648498535,0.405607670545578,0.3170798420906067,0.318424791097641,4.834286642108054e-07,1.0856120586395264,0.6479255557060242,0.8850163817405701,0.21855174005031586,0.7605071067810059,0.8734984993934631,0.8430794477462769,0.20033559203147888,0.37012168765068054,0.3083302974700928,0.2833564579486847,0.33125340938568115,0.4274381399154663,0.7739735841751099,0.8191401958465576,1.3005622625350952,0.5925332307815552,0.0,1.2387490272521973,0.4849487543106079,1.1525331735610962,0.7089778780937195,0.8302056789398193,0.9235816597938538,0.7086175084114075,0.0,0.5301588773727417,0.0,0.9665859341621399,0.3765634298324585,0.07651783525943756,0.5538930892944336,0.7133501768112183,1.2490994930267334,0.8785388469696045,0.40160107612609863,0.10729873925447464,0.5330798029899597,0.36458417773246765,0.3316957354545593,0.23435379564762115,0.5206373333930969,0.5894619822502136,0.31233564019203186,1.0290602445602417,0.3297615051269531,0.6603989601135254,0.6170855164527893,0.47720563411712646,0.3416357934474945,0.8073587417602539,0.4711790084838867
N,New_N_142.wav,0.15463219583034515,0.7721689939498901,0.4806668162345886,1.058275580406189,0.5264277458190918,1.0318764448165894,0.7703527212142944,0.3109208047389984,0.4258888065814972,0.3350948989391327,0.3296588361263275,0.0,1.102946162223816,0.6275871992111206,0.9150811433792114,0.23838746547698975,0.7916620969772339,0.9070674777030945,0.8710349202156067,0.19806411862373352,0.37910929322242737,0.3063921332359314,0.2992784380912781,0.34538909792900085,0.4409465789794922,0.7785513997077942,0.7991237640380859,1.3162719011306763,0.5830950736999512,0.0,1.260552167892456,0.4674931466579437,1.1289786100387573,0.6865991950035095,0.8092144131660461,0.9007737040519714,0.7308521270751953,0.0,0.5353255867958069,0.0,0.9435175061225891,0.40081971883773804,0.07848970592021942,0.5573650598526001,0.6923564672470093,1.2358075380325317,0.9130584597587585,0.39729201793670654,0.0942002385854721,0.5377529263496399,0.3693768084049225,0.3299739956855774,0.25524091720581055,0.5458397269248962,0.6064926385879517,0.3139752447605133,1.0264976024627686,0.3405691981315613,0.6500060558319092,0.6243325471878052,0.4534568190574646,0.34505558013916016,0.8461459279060364,0.46136024594306946
N,New_N_143.wav,0.15484412014484406,0.8095178604125977,0.48574158549308777,0.9971106052398682,0.5159684419631958,1.0659836530685425,0.7645648121833801,0.3103545606136322,0.4256199598312378,0.3103034198284149,0.3334430754184723,0.0,1.0937684774398804,0.6713948249816895,0.903539776802063,0.21160747110843658,0.7456145286560059,0.8994689583778381,0.8598744869232178,0.19586019217967987,0.39105555415153503,0.3110988140106201,0.27998268604278564,0.3424120843410492,0.4349343776702881,0.7707328200340271,0.847531259059906,1.3048938512802124,0.6090336441993713,0.0,1.251116394996643,0.49685096740722656,1.1740248203277588,0.734023928642273,0.8400617837905884,0.9540731906890869,0.7195364832878113,0.0,0.5246948003768921,0.0,0.9904693365097046,0.3858531415462494,0.07563456147909164,0.5494265556335449,0.7375351786613464,1.2666386365890503,0.9105985164642334,0.3966115713119507,0.10518422722816467,0.5290400385856628,0.36473584175109863,0.3293238878250122,0.23501501977443695,0.5457921028137207,0.6078462600708008,0.3119344115257263,1.040300726890564,0.3477095067501068,0.6610738635063171,0.6131349205970764,0.5038390159606934,0.354012131690979,0.8024144172668457,0.4761984050273895
N,New_N_144.wav,0.15306636691093445,0.7412493824958801,0.4862159192562103,1.036028265953064,0.5202823877334595,0.9873214960098267,0.7680636048316956,0.31066131591796875,0.4379807412624359,0.3154236078262329,0.331748366355896,0.0,1.098554253578186,0.5982078909873962,0.9305904507637024,0.22081130743026733,0.7684721946716309,0.9197785258293152,0.8852349519729614,0.20109306275844574,0.3909130096435547,0.2946111261844635,0.2852839231491089,0.33943840861320496,0.444521963596344,0.7774978280067444,0.7515230178833008,1.3117249011993408,0.5495792031288147,0.0,1.25709867477417,0.4478915333747864,1.0882656574249268,0.6432871222496033,0.7783732414245605,0.8535017967224121,0.73600172996521,0.0,0.5269669890403748,0.0,0.9022166132926941,0.3926277458667755,0.07737007737159729,0.54960697889328,0.6447538137435913,1.1940842866897583,0.920244574546814,0.40522968769073486,0.09432142972946167,0.5291200876235962,0.3644115924835205,0.33216363191604614,0.23921158909797668,0.5458311438560486,0.6111464500427246,0.31365564465522766,1.000646948814392,0.3466332256793976,0.6444755792617798,0.6121588349342346,0.42729270458221436,0.33878880739212036,0.835692286491394,0.4590258300304413
N,New_N_145.wav,0.15337945520877838,0.7972820401191711,0.4765288829803467,1.0032464265823364,0.5152416825294495,1.055783748626709,0.7728380560874939,0.30496907234191895,0.42421552538871765,0.3250283896923065,0.32661575078964233,0.0,1.0852813720703125,0.6513597965240479,0.8919209837913513,0.23421010375022888,0.7625337839126587,0.8759310841560364,0.8495091795921326,0.20286907255649567,0.3854300379753113,0.31157150864601135,0.28565922379493713,0.3471357822418213,0.4327278137207031,0.7791552543640137,0.8251144289970398,1.2978049516677856,0.596300482749939,0.0,1.2391619682312012,0.4870446026325226,1.1550488471984863,0.7121133804321289,0.8313077092170715,0.930911660194397,0.7048732042312622,0.0,0.5334777235984802,0.0,0.9716481566429138,0.3843976557254791,0.07676691561937332,0.5556448698043823,0.7188253998756409,1.2513303756713867,0.8874451518058777,0.4027845561504364,0.10010483115911484,0.5424084067344666,0.3729935884475708,0.33018437027931213,0.2536168396472931,0.5375940203666687,0.5887212753295898,0.3091249465942383,1.0363430976867676,0.33996331691741943,0.6588118076324463,0.6302024722099304,0.4855785369873047,0.34948647022247314,0.8033506870269775,0.46954330801963806
N,New_N_146.wav,0.1542314738035202,0.8092421293258667,0.4907921254634857,1.014066457748413,0.5176565647125244,1.0760128498077393,0.7672628164291382,0.3098456859588623,0.41547054052352905,0.31766369938850403,0.33563223481178284,0.0,1.09811270236969,0.6641669273376465,0.909698486328125,0.21922357380390167,0.7655814290046692,0.8936977982521057,0.8664245009422302,0.1992834061384201,0.3902539908885956,0.33024200797080994,0.28603145480155945,0.3452169895172119,0.4365159571170807,0.7732142210006714,0.8479295372962952,1.3097760677337646,0.6175204515457153,0.0,1.2568615674972534,0.49550458788871765,1.1761202812194824,0.7319143414497375,0.8449831008911133,0.9518051743507385,0.7218485474586487,0.0,0.5284952521324158,0.0,0.9899306893348694,0.3806913495063782,0.07756798714399338,0.5518650412559509,0.7434639930725098,1.27769935131073,0.8981062173843384,0.39857417345046997,0.10933168977499008,0.5323847532272339,0.36658647656440735,0.3298301696777344,0.24003241956233978,0.5293809771537781,0.6026303768157959,0.3112340569496155,1.0511997938156128,0.3486398756504059,0.6625841856002808,0.6152465343475342,0.48824548721313477,0.3529813587665558,0.8147950172424316,0.4687681496143341
N,New_N_147.wav,0.15481987595558167,0.8382823467254639,0.48973575234413147,1.0212514400482178,0.5191566944122314,1.1041420698165894,0.7730423212051392,0.31191521883010864,0.406539648771286,0.314267098903656,0.33463630080223083,0.0,1.1053259372711182,0.6971948742866516,0.9179977774620056,0.21635587513446808,0.7644758224487305,0.8936541080474854,0.8701085448265076,0.2020430564880371,0.3887087404727936,0.3372480273246765,0.2855411469936371,0.3518414795398712,0.44179415702819824,0.7803934812545776,0.8884303569793701,1.315743327140808,0.6482066512107849,0.0,1.2686915397644043,0.5167079567909241,1.2103791236877441,0.772075891494751,0.8669869899749756,0.9938358068466187,0.7218813300132751,0.0,0.5313961505889893,0.0,1.0255616903305054,0.37013715505599976,0.07692945748567581,0.556877851486206,0.7790241837501526,1.3062958717346191,0.9044417142868042,0.4042862057685852,0.10557442158460617,0.5357481241226196,0.37156161665916443,0.33212006092071533,0.24229846894741058,0.524715781211853,0.6042144894599915,0.3123992383480072,1.0694613456726074,0.34918054938316345,0.6709932684898376,0.6176254749298096,0.5274641513824463,0.362814724445343,0.8166550397872925,0.4810100793838501
N,New_N_148.wav,0.15461628139019012,0.8180860877037048,0.48658472299575806,1.0283509492874146,0.521665096282959,1.090917944908142,0.7619969844818115,0.31340914964675903,0.4200702905654907,0.30746403336524963,0.33549073338508606,0.0,1.1089155673980713,0.6805644631385803,0.9183565378189087,0.21304531395435333,0.7541213035583496,0.9020987749099731,0.8736845850944519,0.1955021768808365,0.3874596059322357,0.34578028321266174,0.28946807980537415,0.3435803949832916,0.44311094284057617,0.7676956057548523,0.8731443285942078,1.3192274570465088,0.6411422491073608,0.0,1.271597146987915,0.5019907355308533,1.1948156356811523,0.7548717856407166,0.8536429405212402,0.9752134680747986,0.7315106987953186,0.0,0.5211859941482544,0.0,1.0079528093338013,0.3804057240486145,0.07579047232866287,0.5439367294311523,0.7680124044418335,1.2989003658294678,0.9084787964820862,0.3954746723175049,0.11512960493564606,0.5268180966377258,0.35853350162506104,0.32980772852897644,0.2344939410686493,0.5394758582115173,0.6073326468467712,0.31148743629455566,1.0633888244628906,0.3457874357700348,0.6620402932167053,0.6123206615447998,0.5037332773208618,0.35594284534454346,0.830217719078064,0.47101664543151855
N,New_N_149.wav,0.15788988769054413,0.7936084866523743,0.49720659852027893,1.0317213535308838,0.5238007307052612,1.062573790550232,0.7944349050521851,0.3146092891693115,0.4492146670818329,0.3199329674243927,0.33779826760292053,0.0,1.1151201725006104,0.6529460549354553,0.9230310320854187,0.21915562450885773,0.7665327787399292,0.9174290895462036,0.8792563080787659,0.21113651990890503,0.3933374583721161,0.3356746435165405,0.2816072702407837,0.35235172510147095,0.4458966553211212,0.8023284077644348,0.8325541615486145,1.3260743618011475,0.6077814102172852,0.0,1.2791563272476196,0.4838964641094208,1.1617313623428345,0.7181515693664551,0.8344863057136536,0.9353852272033691,0.739655077457428,0.0,0.5504239797592163,0.0,0.9748212099075317,0.39681941270828247,0.07549864798784256,0.5795667767524719,0.7271345853805542,1.2693872451782227,0.9173997640609741,0.41579216718673706,0.11416951566934586,0.5637940168380737,0.38349464535713196,0.3305205702781677,0.24881863594055176,0.5548505783081055,0.614721417427063,0.311527281999588,1.0497249364852905,0.35406264662742615,0.6579635739326477,0.6476542353630066,0.48243284225463867,0.3665216863155365,0.8325106501579285,0.46954405307769775
N,New_N_150.wav,0.15258647501468658,0.7716624736785889,0.4814422130584717,1.0252536535263062,0.5204124450683594,1.0349195003509521,0.7628054618835449,0.3091307580471039,0.41170603036880493,0.3119456171989441,0.33305734395980835,0.0,1.1004999876022339,0.6216191649436951,0.9241385459899902,0.21373297274112701,0.7510713338851929,0.8963973522186279,0.8771033883094788,0.1987198442220688,0.387821763753891,0.31828445196151733,0.279323011636734,0.3479590117931366,0.44279465079307556,0.7702962756156921,0.7919635772705078,1.3133819103240967,0.5779439806938171,0.0,1.259633183479309,0.4657943546772003,1.1264652013778687,0.6782308220863342,0.8085320591926575,0.8934329152107239,0.7290002703666687,0.0,0.5246368646621704,0.0,0.9389433860778809,0.3824540972709656,0.07675930112600327,0.5471968650817871,0.6887211203575134,1.2401591539382935,0.9062603712081909,0.39911067485809326,0.10292375087738037,0.530511736869812,0.36024194955825806,0.32989129424095154,0.24146327376365662,0.5251738429069519,0.6014896631240845,0.31048932671546936,1.0339511632919312,0.3447096347808838,0.6512117385864258,0.617840588092804,0.4452934265136719,0.3530305027961731,0.8296314477920532,0.4636913239955902
N,New_N_151.wav,0.15589149296283722,0.8194485902786255,0.4954230487346649,1.0344159603118896,0.5223851203918457,1.0930089950561523,0.7836191058158875,0.3167249858379364,0.42402592301368713,0.3257889747619629,0.3461447060108185,0.0,1.117388129234314,0.669730544090271,0.9477661848068237,0.22941569983959198,0.7799357175827026,0.9227490425109863,0.8981063961982727,0.20794880390167236,0.3941684067249298,0.3410547971725464,0.2931134104728699,0.35840463638305664,0.4539106488227844,0.7920508980751038,0.8600120544433594,1.3246943950653076,0.6316280961036682,0.0,1.2852612733840942,0.49970299005508423,1.1886390447616577,0.7412869930267334,0.8521211743354797,0.9647384285926819,0.7451708912849426,0.0,0.5405511856079102,0.0,1.001436471939087,0.38738882541656494,0.0766211748123169,0.5700293779373169,0.7549487352371216,1.2943851947784424,0.9358574748039246,0.41344067454338074,0.10773341357707977,0.5522744655609131,0.37653180956840515,0.3292278051376343,0.25194740295410156,0.5440918803215027,0.6205834746360779,0.3102707862854004,1.065869927406311,0.3522520065307617,0.664190411567688,0.6388564109802246,0.49130797386169434,0.35997074842453003,0.8382649421691895,0.4720298945903778
N,New_N_152.wav,0.15351587533950806,0.848120927810669,0.4893406331539154,1.0185439586639404,0.5171375870704651,1.117757797241211,0.7684856653213501,0.31098079681396484,0.43081405758857727,0.3256092071533203,0.3324599266052246,0.0,1.101326823234558,0.7087477445602417,0.9116341471672058,0.22504019737243652,0.7771601676940918,0.8960742950439453,0.865888237953186,0.19877463579177856,0.39326414465904236,0.33695361018180847,0.28990885615348816,0.3487028181552887,0.44013023376464844,0.7767834067344666,0.9038836359977722,1.3105647563934326,0.6579573750495911,0.0,1.2641146183013916,0.5228588581085205,1.2224738597869873,0.7884029746055603,0.8769881129264832,1.0102975368499756,0.7206388711929321,0.0,0.5326458215713501,0.0,1.0383479595184326,0.38288453221321106,0.07746652513742447,0.5520778894424438,0.7945587635040283,1.3150572776794434,0.9085449576377869,0.4010847508907318,0.11438624560832977,0.5316131114959717,0.36988529562950134,0.32998019456863403,0.24035586416721344,0.5470157861709595,0.6056270003318787,0.31078454852104187,1.073714256286621,0.3491075038909912,0.6719293594360352,0.6142048835754395,0.5385926961898804,0.36381709575653076,0.8108778595924377,0.48341721296310425
