clase,archivo,ruta,F_001,F_002,F_003,F_004,F_005
MR,New_MR_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_055.wav,3.7598601921981107e-10,0.4156257950579032,0.571400315304355,0.0034130766799244,0.0095608125818312
MR,New_MR_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_056.wav,1.8083789105269815e-10,0.4059636044271155,0.5815314106614473,0.0026437578879988,0.0098612268426006
MR,New_MR_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_057.wav,5.3743459215239985e-12,0.5237541595683148,0.4633532641102022,0.0026891569020361,0.0102034194140724
MR,New_MR_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_058.wav,3.448425768815327e-11,0.5087117562759635,0.4784537295473703,0.0036454374503178,0.0091890766918641
MR,New_MR_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_059.wav,1.2476382079570173e-12,0.541732581091702,0.4494386989561392,0.003397656875464,0.005431063075447
MR,New_MR_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_060.wav,8.604739836373927e-11,0.4598988667173477,0.5247509841886662,0.0033026583206506,0.0120474906872879
MR,New_MR_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_061.wav,2.6703320864978254e-12,0.5486449465639043,0.43912567790868,0.0026165275712037,0.0096128479535414
MR,New_MR_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_062.wav,1.645203975220416e-11,0.5380062056102238,0.449893112008692,0.0034343995271609,0.008666282837471
MR,New_MR_063.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_063.wav,1.4809930051979432e-11,0.4472820454656429,0.5394771177073396,0.0029263306951829,0.0103145061170245
MR,New_MR_064.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_064.wav,1.0564556751126358e-12,0.5604235803079796,0.4301461415837889,0.0026728340031102,0.0067574441040648
MR,New_MR_065.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_065.wav,5.130243293703191e-12,0.5243644406076337,0.4674569524449866,0.0020155836067437,0.0061630233355056
MR,New_MR_066.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_066.wav,8.652676402850073e-13,0.5811585457182009,0.4054757222209857,0.0031171969261736,0.0102485351337745
MR,New_MR_067.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_067.wav,1.60370753034964e-10,0.4261581376060032,0.5571474559901752,0.0029015067133575,0.0137928995300932
MR,New_MR_068.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_068.wav,1.3950110680084318e-11,0.5524098554202829,0.4323634093284912,0.0038222106256625,0.0114045246116132
MR,New_MR_069.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_069.wav,3.5056063240294264e-13,0.6700939408799639,0.3264881995443479,0.0013920813258872,0.0020257782494505
MR,New_MR_070.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_070.wav,4.707031258304348e-11,0.4424453075183379,0.5483319742221422,0.00241826198814,0.0068044562243094
MR,New_MR_071.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_071.wav,2.471694311400775e-10,0.3644144845709373,0.619625313789739,0.00405029621751,0.0119099051746441
MR,New_MR_072.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_072.wav,2.0257719006735145e-11,0.5267658302327217,0.4619136704789854,0.0045658206140786,0.0067546786539565
MR,New_MR_073.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_073.wav,1.0240411108896057e-13,0.5671642800056963,0.4224768654285165,0.0029698640671756,0.0073889904985091
MR,New_MR_074.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_074.wav,3.4752348669342025e-10,0.3769256006786607,0.6066170307985064,0.0044342354402832,0.0120231327350263
MR,New_MR_075.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_075.wav,3.2726535233479873e-11,0.5235513336389944,0.464734373867277,0.0027289883568539,0.008985304104148
MR,New_MR_076.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_076.wav,4.7760176599699026e-11,0.4695109426093461,0.5170842969109014,0.002894195402999,0.0105105650289934
MR,New_MR_077.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_077.wav,2.3707248165233294e-11,0.4230627183907335,0.5613964209836153,0.003346223142732,0.0121946374592117
MR,New_MR_078.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_078.wav,5.341047160483682e-12,0.5309045530951518,0.4620198581019085,0.0021106378706033,0.0049649509269952
MR,New_MR_079.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_079.wav,8.020169835015602e-12,0.5393723100337194,0.4450036988387038,0.0039804074409757,0.0116435836785808
MR,New_MR_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_080.wav,4.030900743165963e-06,0.1412552557844021,0.00032100102483,0.2293552463197851,0.6290644659702395
MR,New_MR_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_081.wav,4.061253228454541e-06,0.1600028654812419,0.0007230172825926,0.2055211539210716,0.6337489020618655
MR,New_MR_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_082.wav,2.563987736894294e-05,0.4334378054474937,0.5627970907262071,5.975448963094237e-05,0.0036797094592993
MR,New_MR_083.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_083.wav,1.8654293203534336e-05,0.4340113307944883,0.5627827767017384,3.880190733079653e-05,0.003148436303239
MR,New_MR_084.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_084.wav,3.31570015364375e-05,0.48343090377052,0.5127543851238022,6.33354601338148e-05,0.0037182186440074
MR,New_MR_085.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_085.wav,2.960528172238582e-05,0.460755512578921,0.5347985373613814,6.137598420689913e-05,0.0043549687937682
MR,New_MR_086.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_086.wav,4.82996108705868e-05,0.4961915410266057,0.4966911966758038,9.90411817402409e-05,0.0069699215049795
MR,New_MR_087.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_087.wav,3.850995941128611e-05,0.4364355976371286,0.5589358759596266,7.409015396290111e-05,0.0045159262898706
MR,New_MR_088.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_088.wav,6.313209244945525e-05,0.1657103106402477,0.7112212552801637,0.0532736558622422,0.0697316461248969
MR,New_MR_089.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_089.wav,7.263885964123036e-05,0.1438753918219805,0.7031415606640609,0.0759349279078347,0.0769754807464827
MR,New_MR_090.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_090.wav,2.9507775874060112e-05,0.1029404597672116,0.787125169083787,0.0562924194930865,0.0536124438800407
MR,New_MR_091.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_091.wav,5.04393698485071e-05,0.1715097233347868,0.7100967370394617,0.0463471528717861,0.0719959473841166
MR,New_MR_092.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_092.wav,6.250400233368169e-05,0.1668746155083373,0.6626591330861774,0.0886771119279571,0.0817266354751944
MR,New_MR_093.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_093.wav,0.0001436751581741,0.2411802424134235,0.6390159226304605,0.0469920486720839,0.0726681111258578
MR,New_MR_094.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_094.wav,8.996042190231742e-05,0.1806660681972992,0.6909171898243187,0.0591097432822017,0.0692170382742779
MR,New_MR_095.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_095.wav,9.733650686611232e-05,0.0765243771876123,0.734701402345303,0.1063322613226275,0.082344622637591
MR,New_MR_096.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_096.wav,0.0001235907520681,0.0881611636972522,0.735234672101921,0.0975316069867722,0.0789489664619865
MR,New_MR_097.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_097.wav,4.77276541373557e-05,0.1507121097133792,0.7107542955531404,0.0661528241132898,0.0723330429660533
MR,New_MR_098.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_098.wav,5.942912592493463e-05,0.1155780627925735,0.7247527264826651,0.07990118572779,0.0797085958710464
MR,New_MR_099.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_099.wav,8.020602477067502e-05,0.1648054360992328,0.676985960808703,0.0822999978442293,0.075828399223064
MR,New_MR_100.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_100.wav,5.377018722436091e-05,0.1582118277120894,0.7106793099933243,0.062508438296621,0.0685466538107408
MR,New_MR_101.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_101.wav,0.0001075909035129,0.0911772833590394,0.7691315649389908,0.0681330979951191,0.0714504628033374
MR,New_MR_102.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_102.wav,4.0155995753114324e-12,0.6021161736531285,0.3909004458830451,0.0029151449582172,0.0040682355015934
MR,New_MR_103.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_103.wav,1.1871820744864403e-11,0.6032537563129753,0.3886221063045177,0.0018212098038552,0.0063029275667799
MR,New_MR_104.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_104.wav,4.610493401293505e-11,0.5190375546329944,0.4667349816538121,0.0024834422176487,0.0117440214494396
MR,New_MR_105.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_105.wav,7.829275264400062e-11,0.4919087590840373,0.4977692505057134,0.0025440907348567,0.0077778995970996
MR,New_MR_106.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_106.wav,1.4744580648162786e-10,0.4902647905328768,0.494453680973065,0.0034145323814003,0.0118669959652119
MR,New_MR_107.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_107.wav,1.975952728932758e-11,0.4907581172926163,0.5005831739154354,0.0021130625831823,0.0065456461890063
MR,New_MR_108.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_108.wav,4.593328194334035e-12,0.6423304818655142,0.3508794593058612,0.0026918825723072,0.004098176251724
MR,New_MR_109.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_109.wav,2.1544700752058374e-12,0.4918228676992445,0.502520545818126,0.0014943362670037,0.0041622502134712
MR,New_MR_110.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_110.wav,2.2971673882274307e-11,0.4898429703663988,0.5006623744448537,0.0024253176764637,0.0070693374893119
MR,New_MR_111.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_111.wav,1.0227850387922836e-12,0.5964256052856018,0.3941892946266471,0.0040346725482669,0.0053504275384612
MR,New_MR_112.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_112.wav,4.3074084150754644e-12,0.5529112871896168,0.4399173860169197,0.0019712218607938,0.005200104928362
MR,New_MR_113.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_113.wav,2.744167314984473e-12,0.5856490207951853,0.4064030970838246,0.0018300775409404,0.0061178045773056
MR,New_MR_114.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_114.wav,6.573280325120179e-12,0.5117575301815902,0.4782535643499997,0.0021431582853773,0.0078457471764592
MR,New_MR_115.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_115.wav,2.4010649499540133e-11,0.4781777304673193,0.5120202211881186,0.0024642467174841,0.0073378016030672
MR,New_MR_116.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_116.wav,8.345187365109106e-12,0.4092933594427067,0.5817537757727725,0.0028934682451261,0.0060593965310494
MR,New_MR_117.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_117.wav,3.389764090600688e-11,0.4640318256307411,0.5193676537459779,0.0052478067171343,0.011352713872249
MR,New_MR_118.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_118.wav,1.5340991510741146e-11,0.5011382821747133,0.4890425940391161,0.0030536005896631,0.0067655231811661
MR,New_MR_119.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_119.wav,3.398415871065893e-11,0.5131049462606119,0.4757909163178885,0.0036279018692127,0.0074762355183026
MR,New_MR_120.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_120.wav,4.217598764142731e-12,0.5611927452203879,0.4306475045449839,0.0017873780426527,0.006372372187758
MR,New_MR_121.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_121.wav,4.8669048310132014e-11,0.4793484868827933,0.5087588932050288,0.0038346389370911,0.0080579809264178
MR,New_MR_122.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_122.wav,8.158478749895783e-12,0.4742381772612394,0.5091723885425748,0.005017922550029,0.0115715116379981
MR,New_MR_123.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_123.wav,8.777889625808873e-11,0.4365357741184622,0.5510190371339044,0.0037227806590741,0.0087224080007803
MR,New_MR_124.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_124.wav,3.425630093169043e-11,0.30019844637816,0.691913895921308,0.0022846750674392,0.0056029825988362
MR,New_MR_125.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_125.wav,3.2308845881788975e-12,0.5595410482088153,0.4325290145476043,0.0026929378279833,0.005236999412366
MR,New_MR_126.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_126.wav,4.5046878228392176e-11,0.484749985227912,0.5000830036988686,0.0037393611815636,0.0114276498466088
MR,New_MR_127.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_127.wav,1.7040541376038897e-12,0.5593037346301536,0.4314390528058887,0.0033381478766347,0.005919064685619
MR,New_MR_128.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_128.wav,5.929361158313283e-11,0.3804212896816292,0.6086095737794587,0.0026903558765072,0.0082787806031112
MR,New_MR_129.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_129.wav,2.6865563216399584e-10,0.4839113581017178,0.5069653902719796,0.0024099559325156,0.0067132954251312
MR,New_MR_130.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_130.wav,4.209678916882112e-12,0.5300652602664603,0.4610518653221135,0.0028689065509096,0.0060139678563067
MR,New_MR_131.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_131.wav,2.842911422373733e-11,0.4832471867186229,0.5010341685691447,0.0027286144236148,0.0129900302601884
MR,New_MR_132.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_132.wav,2.6524132487966767e-10,0.5003799614627551,0.4853150880352879,0.0031204196508959,0.0111845305858198
MR,New_MR_133.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_133.wav,1.1564887570709172e-10,0.4323603258582233,0.5519259421508911,0.0029498373414577,0.012763894533779
MR,New_MR_134.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_134.wav,5.2803122241505714e-14,0.6230796300331497,0.3705267191187714,0.0019560628709937,0.0044375879770323
MR,New_MR_135.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_135.wav,4.696616456542496e-11,0.4921364918484322,0.4963087513160555,0.0033693033970524,0.0081854533914935
MR,New_MR_136.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_136.wav,2.1454415473828678e-11,0.4916584515546089,0.4919240498119031,0.0033553044840269,0.0130621941280064
MR,New_MR_137.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_137.wav,4.713194918958438e-12,0.5841187316845514,0.4064204394347644,0.0025367636266811,0.0069240652492897
MR,New_MR_138.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_138.wav,1.2594421653826856e-10,0.3797232043831072,0.6093950580462908,0.0022305481479627,0.0086511892966949
MR,New_MR_139.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_139.wav,3.162378002287384e-12,0.6072909163134969,0.380031512957251,0.002769425225014,0.0099081455010754
MR,New_MR_140.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_140.wav,1.4423940458551036e-12,0.6504655753174521,0.3398800531102345,0.0033821392374395,0.0062722323334315
MR,New_MR_141.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_141.wav,1.1648987642347056e-11,0.4745884871551277,0.5168706093102297,0.0027580010809194,0.0057829024420742
MR,New_MR_142.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_142.wav,9.516359245639084e-12,0.5594452488636465,0.4312301616422208,0.0038703693971094,0.0054542200875068
MR,New_MR_143.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_143.wav,5.2546018166925956e-11,0.5831943766203028,0.4077860886547466,0.0025638158152126,0.0064557188571918
MR,New_MR_144.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_144.wav,2.925191453337904e-12,0.5171465081056911,0.4689035073033054,0.0045780140642362,0.009371970523842
MR,New_MR_145.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_145.wav,2.6097352671437955e-10,0.3432303226183521,0.6410051660751305,0.004008868224,0.0117556428215439
MR,New_MR_146.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_146.wav,2.454157739812893e-13,0.6613493523619292,0.331669655024538,0.002341628760706,0.0046393638525814
MR,New_MR_147.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_147.wav,5.2438501590787415e-11,0.4436728865201337,0.5463517182275993,0.0023950461271345,0.0075803490726938
MR,New_MR_148.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_148.wav,5.335838714935123e-13,0.599406284691637,0.3954861071854569,0.0013959081859194,0.003711699936453
MR,New_MR_149.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_149.wav,2.310075335520885e-11,0.5150254261867148,0.4742484049895732,0.0018758628742776,0.0088503059263335
MR,New_MR_150.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_150.wav,7.477679283844196e-11,0.3601460540844427,0.6262195326220487,0.0038161839901785,0.0098182292285532
MR,New_MR_151.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_151.wav,7.63326636587555e-14,0.6901137521378574,0.3045783134942866,0.0024129128084847,0.0028950215592947
MR,New_MR_152.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_152.wav,1.2396915384024702e-13,0.6859571932619798,0.3046830582246893,0.002979008967867,0.0063807395453398
MR,New_MR_153.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_153.wav,5.1863883829371815e-11,0.319113567103135,0.6706917877970621,0.0031226257442173,0.0070720193037217
MR,New_MR_154.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_154.wav,1.373157523890863e-11,0.4232108062082428,0.5688674351841275,0.0025651682691488,0.0053565903247493
MR,New_MR_155.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_155.wav,1.3395366645361658e-11,0.5183425453578849,0.471195722713376,0.0026614882477755,0.007800243667568
MR,New_MR_156.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_156.wav,2.377685761973378e-12,0.5592474017989496,0.4329634167118439,0.002874335035808,0.0049148464510207
MR,New_MR_157.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_157.wav,1.3073800168270469e-10,0.4288402726777927,0.5635409252691903,0.0018481339548619,0.0057706679674171
MR,New_MR_158.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_158.wav,1.620206271893542e-11,0.4618026130671299,0.5286737831853132,0.0027711462226626,0.0067524575086921
MR,New_MR_159.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_159.wav,5.3223405886331334e-11,0.4191814872892477,0.5658938197296939,0.0035566694221611,0.0113680235056739
MR,New_MR_160.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_160.wav,1.3944545191221945e-12,0.5582085047407038,0.432536192330973,0.0020206933278753,0.0072346095990534
MR,New_MR_161.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_161.wav,2.495698196576773e-13,0.6555841272879587,0.3333147505522023,0.0018053382714141,0.0092957838881752
MR,New_MR_162.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_162.wav,2.4303801065721097e-10,0.4936889672915957,0.4921271016131635,0.0040290779048662,0.0101548529473365
MR,New_MR_163.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_163.wav,8.435988292790542e-12,0.5375512221584053,0.4567773278940483,0.0014103341114973,0.004261115827613
MR,New_MR_164.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_164.wav,4.221332836004043e-12,0.5497294681326216,0.4419285540928597,0.0023452007985187,0.0059967769717786
MR,New_MR_165.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_165.wav,1.6582222547601843e-11,0.5057435516924438,0.4830591829486392,0.0027685013504559,0.0084287639918788
MR,New_MR_166.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_166.wav,1.0487704249589524e-12,0.4264226640749499,0.5676320481324161,0.0022064268619821,0.003738860929603
MR,New_MR_167.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_167.wav,7.139957059233281e-13,0.6206583050815437,0.3686294103041734,0.0024520205913097,0.0082602640222591
MR,New_MR_168.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_168.wav,1.3342520952676067e-11,0.5463938322892027,0.436662162363053,0.0043884529986894,0.0125555523357126
MR,New_MR_169.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_169.wav,1.5571055839082187e-11,0.4868106637429352,0.5017308995164866,0.0036175062002451,0.0078409305247618
