base,clase,archivo,ruta_relativa,frecuencia_hz,muestras,snr_objetivo_db,snr_real_db,error_snr_db,factor_antirecorte,escalado_antirecorte,muestras_saturadas,semilla_ruido,potencia_senal,potencia_ruido_objetivo
SNR_8db,AS,New_AS_187.wav,AS_New_3주기/New_AS_187.wav,8000,18970,8.0,8.000015510368856,1.5510368855942147e-05,1.0,False,0,1.3231419388209758e+19,0.0061811053335988,0.0009796391765105
SNR_5db,AS,New_AS_187.wav,AS_New_3주기/New_AS_187.wav,8000,18970,5.0,4.999991805235061,-8.194764938629362e-06,1.0,False,0,1.73585686986895e+19,0.0061811053335988,0.0019546371311587
SNR_0db,AS,New_AS_187.wav,AS_New_3주기/New_AS_187.wav,8000,18970,0.0,-1.049055051293085e-05,-1.049055051293085e-05,1.0,False,0,4.311348394862409e+18,0.0061811053335988,0.0061811053335988
SNR_-5db,AS,New_AS_187.wav,AS_New_3주기/New_AS_187.wav,8000,18970,-5.0,-4.999999618515094,3.8148490588696404e-07,1.0,False,0,1.8217826557235644e+19,0.0061811053335988,0.0195463713115873
SNR_-8db,AS,New_AS_187.wav,AS_New_3주기/New_AS_187.wav,8000,18970,-8.0,-8.000000748340486,-7.483404864672139e-07,1.0,False,0,1.5164071465025028e+19,0.0061811053335988,0.039000138072399
original,AS,New_AS_188.wav,AS_New_3주기/New_AS_188.wav,8000,19211,,,,1.0,False,0,,,
SNR_8db,AS,New_AS_188.wav,AS_New_3주기/New_AS_188.wav,8000,19211,8.0,8.00001355510145,1.3555101450180018e-05,0.8661013214990552,True,0,1.4899887123375962e+19,0.0362966596902023,0.0057526328852079
SNR_5db,AS,New_AS_188.wav,AS_New_3주기/New_AS_188.wav,8000,19211,5.0,4.999988551289585,-1.144871041525164e-05,0.7696459241134742,True,0,1.6781347241145258e+19,0.0362966596902023,0.011478011607706
SNR_0db,AS,New_AS_188.wav,AS_New_3주기/New_AS_188.wav,8000,19211,0.0,-3.675962275818935e-06,-3.675962275818935e-06,0.7431330669883247,True,0,8.962943189959801e+18,0.0362966596902023,0.0362966596902023
SNR_-5db,AS,New_AS_188.wav,AS_New_3주기/New_AS_188.wav,8000,19211,-5.0,-4.9999991412871,8.587128998982507e-07,0.5665909134656004,True,0,1.1617324963681104e+19,0.0362966596902023,0.1147801160770609
SNR_-8db,AS,New_AS_188.wav,AS_New_3주기/New_AS_188.wav,8000,19211,-8.0,-8.000000912068138,-9.120681383478768e-07,0.4083478448919009,True,0,1.1315055032595409e+19,0.0362966596902023,0.2290164401163134
original,AS,New_AS_189.wav,AS_New_3주기/New_AS_189.wav,8000,18799,,,,1.0,False,0,,,
SNR_8db,AS,New_AS_189.wav,AS_New_3주기/New_AS_189.wav,8000,18799,8.0,8.00000239134681,2.391346809460515e-06,0.8611272745511441,True,0,1.3729499929048107e+19,0.0376821713324605,0.005972221682197
SNR_5db,AS,New_AS_189.wav,AS_New_3주기/New_AS_189.wav,8000,18799,5.0,4.999995082134718,-4.917865282116907e-06,0.8308366152344124,True,0,1.7043047995512975e+19,0.0376821713324605,0.0119161488591277
SNR_0db,AS,New_AS_189.wav,AS_New_3주기/New_AS_189.wav,8000,18799,0.0,-4.904289095973481e-06,-4.904289095973481e-06,0.7117815528550127,True,0,2.1766932789545764e+18,0.0376821713324605,0.0376821713324605
SNR_-5db,AS,New_AS_189.wav,AS_New_3주기/New_AS_189.wav,8000,18799,-5.0,-4.99999700007622,2.999923780500069e-06,0.5891169139461419,True,0,1.80264547787801e+18,0.0376821713324605,0.1191614885912774
SNR_-8db,AS,New_AS_189.wav,AS_New_3주기/New_AS_189.wav,8000,18799,-8.0,-7.999999754472856,2.455271435053419e-07,0.396372480358065,True,0,4.556192127932735e+18,0.0376821713324605,0.23775842758177
original,AS,New_AS_190.wav,AS_New_3주기/New_AS_190.wav,8000,23763,,,,1.0,False,0,,,
SNR_8db,AS,New_AS_190.wav,AS_New_3주기/New_AS_190.wav,8000,23763,8.0,7.9999921376587055,-7.862341294462283e-06,0.7931049397763228,True,0,1.5867270930212977e+19,0.0596176960369117,0.0094487680599117
SNR_5db,AS,New_AS_190.wav,AS_New_3주기/New_AS_190.wav,8000,23763,5.0,4.999998522544532,-1.477455468190669e-06,0.741272174905229,True,0,8.829527757093799e+18,0.0596176960369117,0.0188527708328234
SNR_0db,AS,New_AS_190.wav,AS_New_3주기/New_AS_190.wav,8000,23763,0.0,-2.627573918734954e-06,-2.627573918734954e-06,0.6071766846679417,True,0,1.1441496107676744e+19,0.0596176960369117,0.0596176960369117
SNR_-5db,AS,New_AS_190.wav,AS_New_3주기/New_AS_190.wav,8000,23763,-5.0,-5.000002200261193,-2.2002611927973703e-06,0.4704021414819795,True,0,1.5648058283869385e+19,0.0596176960369117,0.1885277083282349
SNR_-8db,AS,New_AS_190.wav,AS_New_3주기/New_AS_190.wav,8000,23763,-8.0,-8.000001455441607,-1.45544160723432e-06,0.3378628068547878,True,0,1.6440215762546532e+19,0.0596176960369117,0.3761622317547717
original,AS,New_AS_191.wav,AS_New_3주기/New_AS_191.wav,8000,23740,,,,1.0,False,0,,,
SNR_8db,AS,New_AS_191.wav,AS_New_3주기/New_AS_191.wav,8000,23740,8.0,7.9999960457121695,-3.954287830509884e-06,0.8011209973132647,True,0,2.931261054774488e+18,0.0598492698281808,0.0094854700324452
SNR_5db,AS,New_AS_191.wav,AS_New_3주기/New_AS_191.wav,8000,23740,5.0,4.999998621240376,-1.3787596238046262e-06,0.7303659753431222,True,0,2.0302532143606287e+18,0.0598492698281808,0.0189260008955045
SNR_0db,AS,New_AS_191.wav,AS_New_3주기/New_AS_191.wav,8000,23740,0.0,-2.44145299861408e-06,-2.44145299861408e-06,0.5683508085227004,True,0,3.5665459331610045e+18,0.0598492698281808,0.0598492698281808
SNR_-5db,AS,New_AS_191.wav,AS_New_3주기/New_AS_191.wav,8000,23740,-5.0,-5.000001091862762,-1.091862761981588e-06,0.4710739005749925,True,0,2.795311610790122e+18,0.0598492698281808,0.1892600089550458
SNR_-8db,AS,New_AS_191.wav,AS_New_3주기/New_AS_191.wav,8000,23740,-8.0,-8.000002063331884,-2.0633318840168613e-06,0.3454585435598952,True,0,3.431917144349439e+17,0.0598492698281808,0.3776233635986756
original,AS,New_AS_192.wav,AS_New_3주기/New_AS_192.wav,8000,27768,,,,1.0,False,0,,,
SNR_8db,AS,New_AS_192.wav,AS_New_3주기/New_AS_192.wav,8000,27768,8.0,7.999983702100541,-1.6297899458450615e-05,1.0,False,0,1.7761971207137382e+19,0.0058924662103491,0.0009338929583589
SNR_5db,AS,New_AS_192.wav,AS_New_3주기/New_AS_192.wav,8000,27768,5.0,4.9999997591243455,-2.4087565453356774e-07,1.0,False,0,1.4621941759261315e+19,0.0058924662103491,0.0018633614260284
SNR_0db,AS,New_AS_192.wav,AS_New_3주기/New_AS_192.wav,8000,27768,0.0,2.9191967292070744e-06,2.9191967292070744e-06,1.0,False,0,1.1161038648462815e+19,0.0058924662103491,0.0058924662103491
SNR_-5db,AS,New_AS_192.wav,AS_New_3주기/New_AS_192.wav,8000,27768,-5.0,-4.999999858153023,1.418469768310615e-07,1.0,False,0,9.47244547447073e+18,0.0058924662103491,0.018633614260284
SNR_-8db,AS,New_AS_192.wav,AS_New_3주기/New_AS_192.wav,8000,27768,-8.0,-8.000001087209656,-1.0872096556369115e-06,1.0,False,0,1.692429398059746e+19,0.0058924662103491,0.0371789483252114
original,AS,New_AS_193.wav,AS_New_3주기/New_AS_193.wav,8000,28205,,,,1.0,False,0,,,
SNR_8db,AS,New_AS_193.wav,AS_New_3주기/New_AS_193.wav,8000,28205,8.0,8.000027420434145,2.7420434145497552e-05,1.0,False,0,6.642064075339218e+18,0.0059104551574219,0.0009367440143344
SNR_5db,AS,New_AS_193.wav,AS_New_3주기/New_AS_193.wav,8000,28205,5.0,4.999995488188703,-4.51181129701439e-06,1.0,False,0,1.42446503834168e+19,0.0059104551574219,0.0018690500305742
SNR_0db,AS,New_AS_193.wav,AS_New_3주기/New_AS_193.wav,8000,28205,0.0,-6.882057919353582e-06,-6.882057919353582e-06,1.0,False,0,1.959540391324585e+18,0.0059104551574219,0.0059104551574219
SNR_-5db,AS,New_AS_193.wav,AS_New_3주기/New_AS_193.wav,8000,28205,-5.0,-5.000000444117845,-4.441178447223138e-07,1.0,False,0,1.4097576059890282e+19,0.0059104551574219,0.0186905003057424
SNR_-8db,AS,New_AS_193.wav,AS_New_3주기/New_AS_193.wav,8000,28205,-8.0,-7.999997302655444,2.697344555713244e-06,0.8615097332014507,True,0,1.0281096394846855e+19,0.0059104551574219,0.0372924509079622
original,AS,New_AS_194.wav,AS_New_3주기/New_AS_194.wav,8000,26038,,,,1.0,False,0,,,
SNR_8db,AS,New_AS_194.wav,AS_New_3주기/New_AS_194.wav,8000,26038,8.0,7.999993956531367,-6.043468633087912e-06,1.0,False,0,1.5488943034470871e+19,0.0104429229649505,0.0016550917516545
SNR_5db,AS,New_AS_194.wav,AS_New_3주기/New_AS_194.wav,8000,26038,5.0,4.999994221514472,-5.7784855282960734e-06,1.0,False,0,1.810856047375496e+19,0.0104429229649505,0.0033023421998922
SNR_0db,AS,New_AS_194.wav,AS_New_3주기/New_AS_194.wav,8000,26038,0.0,6.030476721139599e-06,6.030476721139599e-06,1.0,False,0,4.620563249356569e+18,0.0104429229649505,0.0104429229649505
SNR_-5db,AS,New_AS_194.wav,AS_New_3주기/New_AS_194.wav,8000,26038,-5.0,-4.999997255007214,2.744992785963518e-06,1.0,False,0,1.011762473052719e+19,0.0104429229649505,0.0330234219989223
SNR_-8db,AS,New_AS_194.wav,AS_New_3주기/New_AS_194.wav,8000,26038,-8.0,-7.999999553218105,4.46781895035997e-07,0.7869498881014669,True,0,1.2500429311579095e+19,0.0104429229649505,0.0658903894257639
original,AS,New_AS_195.wav,AS_New_3주기/New_AS_195.wav,8000,26001,,,,1.0,False,0,,,
SNR_8db,AS,New_AS_195.wav,AS_New_3주기/New_AS_195.wav,8000,26001,8.0,7.999996540429153,-3.459570846686688e-06,1.0,False,0,8.213479992103085e+18,0.0101366068401045,0.0016065439175536
SNR_5db,AS,New_AS_195.wav,AS_New_3주기/New_AS_195.wav,8000,26001,5.0,5.000011538993764,1.1538993764048657e-05,1.0,False,0,1.1277815332933282e+19,0.0101366068401045,0.0032054765360372
SNR_0db,AS,New_AS_195.wav,AS_New_3주기/New_AS_195.wav,8000,26001,0.0,-3.648626748960628e-06,-3.648626748960628e-06,1.0,False,0,1.6228326018929877e+19,0.0101366068401045,0.0101366068401045
SNR_-5db,AS,New_AS_195.wav,AS_New_3주기/New_AS_195.wav,8000,26001,-5.0,-4.999999067268533,9.327314671736532e-07,1.0,False,0,6.509517034210307e+18,0.0101366068401045,0.0320547653603725
SNR_-8db,AS,New_AS_195.wav,AS_New_3주기/New_AS_195.wav,8000,26001,-8.0,-8.000001912799874,-1.9127998740486878e-06,0.8529833709351419,True,0,1.4467108835514993e+19,0.0101366068401045,0.0639576653387211
original,AS,New_AS_196.wav,AS_New_3주기/New_AS_196.wav,8000,24487,,,,1.0,False,0,,,
SNR_8db,AS,New_AS_196.wav,AS_New_3주기/New_AS_196.wav,8000,24487,8.0,8.000005866184756,5.866184755731752e-06,1.0,False,0,1.816701742927806e+19,0.0158768859158119,0.0025163168405452
SNR_5db,AS,New_AS_196.wav,AS_New_3주기/New_AS_196.wav,8000,24487,5.0,5.000000287580159,2.875801587975957e-07,1.0,False,0,1.0993807342284343e+19,0.0158768859158119,0.0050207121644614
SNR_0db,AS,New_AS_196.wav,AS_New_3주기/New_AS_196.wav,8000,24487,0.0,-1.8955354479190722e-08,-1.8955354479190722e-08,1.0,False,0,4.635328676129695e+18,0.0158768859158119,0.0158768859158119
SNR_-5db,AS,New_AS_196.wav,AS_New_3주기/New_AS_196.wav,8000,24487,-5.0,-4.999995142076001,4.857923999068703e-06,0.915614808883056,True,0,1.7141354820610165e+19,0.0158768859158119,0.0502071216446142
SNR_-8db,AS,New_AS_196.wav,AS_New_3주기/New_AS_196.wav,8000,24487,-8.0,-7.999998840742829,1.1592571711460664e-06,0.6563621607418055,True,0,1.1061722849826902e+19,0.0158768859158119,0.1001763777605571
original,AS,New_AS_197.wav,AS_New_3주기/New_AS_197.wav,8000,24705,,,,1.0,False,0,,,
SNR_8db,AS,New_AS_197.wav,AS_New_3주기/New_AS_197.wav,8000,24705,8.0,7.999977606946922,-2.2393053077607306e-05,1.0,False,0,3.3942092812498944e+18,0.014365763172275,0.0022768200256247
SNR_5db,AS,New_AS_197.wav,AS_New_3주기/New_AS_197.wav,8000,24705,5.0,5.000000507580925,5.075809248467067e-07,1.0,False,0,1.2536653143734997e+19,0.014365763172275,0.0045428531950955
SNR_0db,AS,New_AS_197.wav,AS_New_3주기/New_AS_197.wav,8000,24705,0.0,7.230448235090959e-06,7.230448235090959e-06,1.0,False,0,9.386766935010564e+18,0.014365763172275,0.014365763172275
SNR_-5db,AS,New_AS_197.wav,AS_New_3주기/New_AS_197.wav,8000,24705,-5.0,-4.999998360401931,1.6395980688699296e-06,0.9304347971237094,True,0,5.875835759885453e+18,0.014365763172275,0.045428531950955
SNR_-8db,AS,New_AS_197.wav,AS_New_3주기/New_AS_197.wav,8000,24705,-8.0,-7.999999702635603,2.973643971060369e-07,0.7461095545469077,True,0,1.4023084319179477e+19,0.014365763172275,0.0906418378261003
original,AS,New_AS_198.wav,AS_New_3주기/New_AS_198.wav,8000,24633,,,,1.0,False,0,,,
SNR_8db,AS,New_AS_198.wav,AS_New_3주기/New_AS_198.wav,8000,24633,8.0,8.00000926799589,9.267995890738234e-06,1.0,False,0,1.195762413621788e+19,0.0123281370706183,0.001953878051895
SNR_5db,AS,New_AS_198.wav,AS_New_3주기/New_AS_198.wav,8000,24633,5.0,4.999998702936312,-1.2970636875664354e-06,1.0,False,0,1.60250490839393e+18,0.0123281370706183,0.003898499244991
SNR_0db,AS,New_AS_198.wav,AS_New_3주기/New_AS_198.wav,8000,24633,0.0,3.016461381952281e-06,3.016461381952281e-06,1.0,False,0,1.5279076960656775e+19,0.0123281370706183,0.0123281370706183
SNR_-5db,AS,New_AS_198.wav,AS_New_3주기/New_AS_198.wav,8000,24633,-5.0,-4.999998292815305,1.7071846949434644e-06,1.0,False,0,3.688764355522577e+18,0.0123281370706183,0.0389849924499101
SNR_-8db,AS,New_AS_198.wav,AS_New_3주기/New_AS_198.wav,8000,24633,-8.0,-7.999996947943408,3.052056592345309e-06,0.741124523640773,True,0,4.294572881990592e+18,0.0123281370706183,0.077785286284652
original,AS,New_AS_199.wav,AS_New_3주기/New_AS_199.wav,8000,24302,,,,1.0,False,0,,,
SNR_8db,AS,New_AS_199.wav,AS_New_3주기/New_AS_199.wav,8000,24302,8.0,8.000007345231904,7.34523190359937e-06,1.0,False,0,9.512942400534909e+18,0.0121022615498666,0.0019180791943767
SNR_5db,AS,New_AS_199.wav,AS_New_3주기/New_AS_199.wav,8000,24302,5.0,4.999983418895094,-1.6581104905988298e-05,1.0,False,0,1.6667416459816663e+19,0.0121022615498666,0.0038270711336658
SNR_0db,AS,New_AS_199.wav,AS_New_3주기/New_AS_199.wav,8000,24302,0.0,-4.808385133744321e-06,-4.808385133744321e-06,1.0,False,0,1.4554547733498935e+19,0.0121022615498666,0.0121022615498666
SNR_-5db,AS,New_AS_199.wav,AS_New_3주기/New_AS_199.wav,8000,24302,-5.0,-5.000000043000638,-4.3000637717227625e-08,0.9799121368768656,True,0,1.4500427544351416e+19,0.0121022615498666,0.0382707113366581
SNR_-8db,AS,New_AS_199.wav,AS_New_3주기/New_AS_199.wav,8000,24302,-8.0,-8.000002058895529,-2.0588955287337285e-06,0.8199941441914337,True,0,2.412731290840872e+18,0.0121022615498666,0.0763601080970863
original,AS,New_AS_200.wav,AS_New_3주기/New_AS_200.wav,8000,24329,,,,1.0,False,0,,,
SNR_8db,AS,New_AS_200.wav,AS_New_3주기/New_AS_200.wav,8000,24329,8.0,7.999987404739466,-1.259526053409843e-05,1.0,False,0,1.3522658352093972e+19,0.0098494024486926,0.0015610250890742
SNR_5db,AS,New_AS_200.wav,AS_New_3주기/New_AS_200.wav,8000,24329,5.0,5.000013627812415,1.3627812415428764e-05,1.0,False,0,3.171769941465791e+17,0.0098494024486926,0.0031146545329508
SNR_0db,AS,New_AS_200.wav,AS_New_3주기/New_AS_200.wav,8000,24329,0.0,1.228835280081978e-06,1.228835280081978e-06,1.0,False,0,1.4446407114711095e+19,0.0098494024486926,0.0098494024486926
SNR_-5db,AS,New_AS_200.wav,AS_New_3주기/New_AS_200.wav,8000,24329,-5.0,-4.99999995808138,4.1918619686498466e-08,0.9151759691854504,True,0,7.853311118079928e+18,0.0098494024486926,0.0311465453295084
SNR_-8db,AS,New_AS_200.wav,AS_New_3주기/New_AS_200.wav,8000,24329,-8.0,-7.999997827021135,2.1729788652891102e-06,0.8477083518187783,True,0,2.118432432761832e+18,0.0098494024486926,0.062145528137438
original,MR,New_MR_001.wav,MR_New_3주기/New_MR_001.wav,8000,16795,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_001.wav,MR_New_3주기/New_MR_001.wav,8000,16795,8.0,8.000029221460283,2.922146028261352e-05,1.0,False,0,7.791761573937007e+18,0.0102307375076294,0.0016214626229698
SNR_5db,MR,New_MR_001.wav,MR_New_3주기/New_MR_001.wav,8000,16795,5.0,5.000002169738608,2.1697386074492897e-06,1.0,False,0,7.674767790848172e+18,0.0102307375076294,0.0032352432667423
SNR_0db,MR,New_MR_001.wav,MR_New_3주기/New_MR_001.wav,8000,16795,0.0,6.728280944988281e-06,6.728280944988281e-06,1.0,False,0,1.1330898980631136e+18,0.0102307375076294,0.0102307375076294
SNR_-5db,MR,New_MR_001.wav,MR_New_3주기/New_MR_001.wav,8000,16795,-5.0,-4.999999497698724,5.023012761284917e-07,1.0,False,0,1.4485050696989897e+19,0.0102307375076294,0.0323524326674232
SNR_-8db,MR,New_MR_001.wav,MR_New_3주기/New_MR_001.wav,8000,16795,-8.0,-8.000002036723048,-2.036723047993405e-06,0.7430897815349378,True,0,1.1260819905862834e+19,0.0102307375076294,0.0645515896988777
original,MR,New_MR_002.wav,MR_New_3주기/New_MR_002.wav,8000,16676,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_002.wav,MR_New_3주기/New_MR_002.wav,8000,16676,8.0,8.00001799616149,1.7996161490785312e-05,1.0,False,0,9.585289795159886e+18,0.009528168916419,0.0015101130052252
SNR_5db,MR,New_MR_002.wav,MR_New_3주기/New_MR_002.wav,8000,16676,5.0,4.999995180842788,-4.819157211954916e-06,1.0,False,0,1.0457164226220436e+18,0.009528168916419,0.0030130715706702
SNR_0db,MR,New_MR_002.wav,MR_New_3주기/New_MR_002.wav,8000,16676,0.0,-8.27140311307468e-06,-8.27140311307468e-06,1.0,False,0,1.970563569203307e+18,0.009528168916419,0.009528168916419
SNR_-5db,MR,New_MR_002.wav,MR_New_3주기/New_MR_002.wav,8000,16676,-5.0,-5.000000746376071,-7.463760711701184e-07,0.9907475448172448,True,0,1.1925290890658994e+19,0.009528168916419,0.0301307157067025
SNR_-8db,MR,New_MR_002.wav,MR_New_3주기/New_MR_002.wav,8000,16676,-8.0,-8.000001327047508,-1.327047508326018e-06,0.830111258945361,True,0,8.706060310317825e+18,0.009528168916419,0.0601186815726245
original,MR,New_MR_003.wav,MR_New_3주기/New_MR_003.wav,8000,16914,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_003.wav,MR_New_3주기/New_MR_003.wav,8000,16914,8.0,8.00001007293332,1.0072933319449362e-05,1.0,False,0,9.902855168932684e+17,0.0100762370480027,0.0015969759503004
SNR_5db,MR,New_MR_003.wav,MR_New_3주기/New_MR_003.wav,8000,16914,5.0,5.000008561149954,8.561149954289249e-06,1.0,False,0,1.6525537351469867e+19,0.0100762370480027,0.003186385931546
SNR_0db,MR,New_MR_003.wav,MR_New_3주기/New_MR_003.wav,8000,16914,0.0,-6.621874847635089e-06,-6.621874847635089e-06,1.0,False,0,9.194730711693988e+18,0.0100762370480027,0.0100762370480027
SNR_-5db,MR,New_MR_003.wav,MR_New_3주기/New_MR_003.wav,8000,16914,-5.0,-5.000000336021629,-3.360216291881102e-07,1.0,False,0,1.0391213539983696e+19,0.0100762370480027,0.03186385931546
SNR_-8db,MR,New_MR_003.wav,MR_New_3주기/New_MR_003.wav,8000,16914,-8.0,-8.000000891067616,-8.910676161377751e-07,0.9371573416888836,True,0,3.823899870847535e+18,0.0100762370480027,0.0635767577016074
original,MR,New_MR_004.wav,MR_New_3주기/New_MR_004.wav,8000,16616,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_004.wav,MR_New_3주기/New_MR_004.wav,8000,16616,8.0,7.999986040066417,-1.3959933583329588e-05,1.0,False,0,1.1727374299407591e+19,0.0096842412341706,0.0015348488006188
SNR_5db,MR,New_MR_004.wav,MR_New_3주기/New_MR_004.wav,8000,16616,5.0,4.9999899932968015,-1.0006703198506273e-05,1.0,False,0,1.6144581500384928e+19,0.0096842412341706,0.0030624259710499
SNR_0db,MR,New_MR_004.wav,MR_New_3주기/New_MR_004.wav,8000,16616,0.0,7.507435444032015e-06,7.507435444032015e-06,1.0,False,0,6.440662812785864e+18,0.0096842412341706,0.0096842412341706
SNR_-5db,MR,New_MR_004.wav,MR_New_3주기/New_MR_004.wav,8000,16616,-5.0,-5.000002437033634,-2.43703363356218e-06,1.0,False,0,1.4321972840205826e+19,0.0096842412341706,0.0306242597104992
SNR_-8db,MR,New_MR_004.wav,MR_New_3주기/New_MR_004.wav,8000,16616,-8.0,-7.999999875225898,1.2477410216149565e-07,0.8869589490607979,True,0,1.1839794462798223e+19,0.0096842412341706,0.0611034313241788
original,MR,New_MR_005.wav,MR_New_3주기/New_MR_005.wav,8000,12604,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_005.wav,MR_New_3주기/New_MR_005.wav,8000,12604,8.0,7.99998332789592,-1.6672104080406314e-05,1.0,False,0,6.6400786583752e+18,0.0016032994744908,0.0002541058422597
SNR_5db,MR,New_MR_005.wav,MR_New_3주기/New_MR_005.wav,8000,12604,5.0,4.999974171265701,-2.5828734298904976e-05,1.0,False,0,1.724796910708462e+19,0.0016032994744908,0.0005070078110742
SNR_0db,MR,New_MR_005.wav,MR_New_3주기/New_MR_005.wav,8000,12604,0.0,-1.983268288065051e-05,-1.983268288065051e-05,1.0,False,0,9.62591909777192e+18,0.0016032994744908,0.0016032994744908
SNR_-5db,MR,New_MR_005.wav,MR_New_3주기/New_MR_005.wav,8000,12604,-5.0,-5.000003123666454,-3.123666454385443e-06,1.0,False,0,4.975037761203985e+18,0.0016032994744908,0.0050700781107421
SNR_-8db,MR,New_MR_005.wav,MR_New_3주기/New_MR_005.wav,8000,12604,-8.0,-8.000011448338203,-1.1448338202768582e-05,1.0,False,0,1.7727545282204295e+19,0.0016032994744908,0.0101161357883123
original,MR,New_MR_006.wav,MR_New_3주기/New_MR_006.wav,8000,13750,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_006.wav,MR_New_3주기/New_MR_006.wav,8000,13750,8.0,8.000054164251083,5.416425108251133e-05,1.0,False,0,2.142701151492751e+18,0.0012908131205222,0.0002045800927455
SNR_5db,MR,New_MR_006.wav,MR_New_3주기/New_MR_006.wav,8000,13750,5.0,4.999986770336297,-1.3229663703206995e-05,1.0,False,0,2.4430049316716627e+17,0.0012908131205222,0.0004081909494479
SNR_0db,MR,New_MR_006.wav,MR_New_3주기/New_MR_006.wav,8000,13750,0.0,-2.320013896359447e-05,-2.320013896359447e-05,1.0,False,0,1.1742535260484725e+19,0.0012908131205222,0.0012908131205222
SNR_-5db,MR,New_MR_006.wav,MR_New_3주기/New_MR_006.wav,8000,13750,-5.0,-5.000004079139186,-4.079139186430325e-06,1.0,False,0,6.612117987173522e+16,0.0012908131205222,0.0040819094944798
SNR_-8db,MR,New_MR_006.wav,MR_New_3주기/New_MR_006.wav,8000,13750,-8.0,-7.999996883160199,3.1168398013647902e-06,1.0,False,0,1.696589293788171e+19,0.0012908131205222,0.0081444801874493
original,MR,New_MR_007.wav,MR_New_3주기/New_MR_007.wav,8000,14450,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_007.wav,MR_New_3주기/New_MR_007.wav,8000,14450,8.0,8.000000236425489,2.3642548896418705e-07,1.0,False,0,1.0578333591659314e+18,0.0013380244978829,0.000212062591804
SNR_5db,MR,New_MR_007.wav,MR_New_3주기/New_MR_007.wav,8000,14450,5.0,4.999989769076446,-1.023092355367794e-05,1.0,False,0,6.277735748694798e+18,0.0013380244978829,0.0004231204978413
SNR_0db,MR,New_MR_007.wav,MR_New_3주기/New_MR_007.wav,8000,14450,0.0,-3.371592269509396e-05,-3.371592269509396e-05,1.0,False,0,1.8344336628957856e+19,0.0013380244978829,0.0013380244978829
SNR_-5db,MR,New_MR_007.wav,MR_New_3주기/New_MR_007.wav,8000,14450,-5.0,-5.000013903091624,-1.3903091623745922e-05,1.0,False,0,2.233774621705777e+18,0.0013380244978829,0.0042312049784131
SNR_-8db,MR,New_MR_007.wav,MR_New_3주기/New_MR_007.wav,8000,14450,-8.0,-7.999996937510504,3.0624894957753668e-06,1.0,False,0,3.2628061957617664e+18,0.0013380244978829,0.0084423638403365
original,MR,New_MR_008.wav,MR_New_3주기/New_MR_008.wav,8000,12914,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_008.wav,MR_New_3주기/New_MR_008.wav,8000,12914,8.0,8.000028731159247,2.8731159247286087e-05,1.0,False,0,1.1472142913804237e+19,0.0012165761159134,0.0001928143204222
SNR_5db,MR,New_MR_008.wav,MR_New_3주기/New_MR_008.wav,8000,12914,5.0,5.0000861698752725,8.616987527254594e-05,1.0,False,0,1.176923319126662e+19,0.0012165761159134,0.0003847151473247
SNR_0db,MR,New_MR_008.wav,MR_New_3주기/New_MR_008.wav,8000,12914,0.0,2.747512661379942e-05,2.747512661379942e-05,1.0,False,0,1.7523007179712512e+19,0.0012165761159134,0.0012165761159134
SNR_-5db,MR,New_MR_008.wav,MR_New_3주기/New_MR_008.wav,8000,12914,-5.0,-5.000003021226077,-3.0212260773154757e-06,1.0,False,0,6.571765380485346e+18,0.0012165761159134,0.0038471514732476
SNR_-8db,MR,New_MR_008.wav,MR_New_3주기/New_MR_008.wav,8000,12914,-8.0,-7.999987196031539,1.2803968460595172e-05,1.0,False,0,1.3741134560409289e+19,0.0012165761159134,0.007676076354548
original,MR,New_MR_009.wav,MR_New_3주기/New_MR_009.wav,8000,14199,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_009.wav,MR_New_3주기/New_MR_009.wav,8000,14199,8.0,8.000040321376195,4.0321376195251446e-05,1.0,False,0,1.201325750406712e+19,0.0014525192517335,0.0002302087873991
SNR_5db,MR,New_MR_009.wav,MR_New_3주기/New_MR_009.wav,8000,14199,5.0,4.999979136928036,-2.086307196424997e-05,1.0,False,0,4.990967278928869e+18,0.0014525192517335,0.0004593269180721
SNR_0db,MR,New_MR_009.wav,MR_New_3주기/New_MR_009.wav,8000,14199,0.0,-9.720882529462577e-06,-9.720882529462577e-06,1.0,False,0,7.808705581976455e+18,0.0014525192517335,0.0014525192517335
SNR_-5db,MR,New_MR_009.wav,MR_New_3주기/New_MR_009.wav,8000,14199,-5.0,-4.999998399818833,1.6001811671273458e-06,1.0,False,0,6.219436209256876e+16,0.0014525192517335,0.0045932691807213
SNR_-8db,MR,New_MR_009.wav,MR_New_3주기/New_MR_009.wav,8000,14199,-8.0,-7.999991034824583,8.965175417152693e-06,1.0,False,0,1.72517174549624e+19,0.0014525192517335,0.0091647768988013
original,MR,New_MR_010.wav,MR_New_3주기/New_MR_010.wav,8000,13327,,,,1.0,False,0,,,
