indice_interno,base,clase,archivo,segundos_extraccion_clasica
439,SNR_-5db,MR,New_MR_040.wav,0.002551700104959309
440,SNR_-5db,MR,New_MR_041.wav,0.002500500064343214
441,SNR_-5db,MR,New_MR_042.wav,0.0022535999305546284
442,SNR_-5db,MR,New_MR_043.wav,0.002087400062009692
443,SNR_-5db,MR,New_MR_044.wav,0.0020948000019416213
444,SNR_-5db,MR,New_MR_045.wav,0.002058400074020028
445,SNR_-5db,MR,New_MR_046.wav,0.002067399909719825
446,SNR_-5db,MR,New_MR_047.wav,0.0026527000591158867
447,SNR_-5db,MR,New_MR_048.wav,0.0021533999824896455
448,SNR_-5db,MR,New_MR_049.wav,0.0021698999917134643
449,SNR_-5db,MR,New_MR_050.wav,0.0023361999774351716
450,SNR_-5db,MR,New_MR_051.wav,0.0024337999057024717
451,SNR_-5db,MR,New_MR_052.wav,0.002135000075213611
452,SNR_-5db,MR,New_MR_053.wav,0.0024815999204292893
453,SNR_-5db,MR,New_MR_054.wav,0.0029651999939233065
454,SNR_-5db,MR,New_MR_055.wav,0.002381599973887205
455,SNR_-5db,MR,New_MR_056.wav,0.0020818000193685293
456,SNR_-5db,MR,New_MR_057.wav,0.0023231999948620796
457,SNR_-5db,MR,New_MR_058.wav,0.0018918999703601003
458,SNR_-5db,MR,New_MR_059.wav,0.002603100030682981
459,SNR_-5db,MR,New_MR_060.wav,0.002516400068998337
460,SNR_-5db,MR,New_MR_061.wav,0.0030131000094115734
461,SNR_-5db,MR,New_MR_062.wav,0.002124899998307228
462,SNR_-5db,MR,New_MR_063.wav,0.0023363000946119428
463,SNR_-5db,MR,New_MR_064.wav,0.002201800001785159
464,SNR_-5db,MR,New_MR_065.wav,0.0023065999848768115
465,SNR_-5db,MR,New_MR_066.wav,0.0017936000367626548
466,SNR_-5db,MR,New_MR_067.wav,0.0017824999522417784
467,SNR_-5db,MR,New_MR_068.wav,0.0026777000166475773
468,SNR_-5db,MR,New_MR_069.wav,0.0021852999925613403
469,SNR_-5db,MR,New_MR_070.wav,0.0025070999981835485
470,SNR_-5db,MR,New_MR_071.wav,0.0021483999444171786
471,SNR_-5db,MR,New_MR_072.wav,0.0022429999662563205
472,SNR_-5db,MR,New_MR_073.wav,0.0026644000317901373
473,SNR_-5db,MR,New_MR_074.wav,0.002346099936403334
474,SNR_-5db,MR,New_MR_075.wav,0.0023454000474885106
475,SNR_-5db,MR,New_MR_076.wav,0.002251699916087091
476,SNR_-5db,MR,New_MR_077.wav,0.001950700068846345
477,SNR_-5db,MR,New_MR_078.wav,0.0020117999520152807
478,SNR_-5db,MR,New_MR_079.wav,0.002187900012359023
479,SNR_-5db,MR,New_MR_080.wav,0.0023538999957963824
480,SNR_-5db,MR,New_MR_081.wav,0.0021840999834239483
481,SNR_-5db,MR,New_MR_082.wav,0.002353799995034933
482,SNR_-5db,MR,New_MR_083.wav,0.0028036999283358455
483,SNR_-5db,MR,New_MR_084.wav,0.002207400044426322
484,SNR_-5db,MR,New_MR_085.wav,0.0018211000133305788
485,SNR_-5db,MR,New_MR_086.wav,0.001729800016619265
486,SNR_-5db,MR,New_MR_087.wav,0.0018706000410020351
487,SNR_-5db,MR,New_MR_088.wav,0.0026676999405026436
488,SNR_-5db,MR,New_MR_089.wav,0.001714700018055737
489,SNR_-5db,MR,New_MR_090.wav,0.0024992999387905
490,SNR_-5db,MR,New_MR_091.wav,0.00255279999691993
491,SNR_-5db,MR,New_MR_092.wav,0.0021469000494107604
492,SNR_-5db,MR,New_MR_093.wav,0.0019532000878825784
493,SNR_-5db,MR,New_MR_094.wav,0.0024534999392926693
494,SNR_-5db,MR,New_MR_095.wav,0.0022692999336868525
495,SNR_-5db,MR,New_MR_096.wav,0.0017341000493615866
496,SNR_-5db,MR,New_MR_097.wav,0.001780899940058589
497,SNR_-5db,MR,New_MR_098.wav,0.003675200045108795
498,SNR_-5db,MR,New_MR_099.wav,0.002105399966239929
499,SNR_-5db,MR,New_MR_100.wav,0.002362599945627153
500,SNR_-5db,MR,New_MR_101.wav,0.0020436999620869756
501,SNR_-5db,MR,New_MR_102.wav,0.0020522000268101692
502,SNR_-5db,MR,New_MR_103.wav,0.0022282999707385898
503,SNR_-5db,MR,New_MR_104.wav,0.0021545999916270375
504,SNR_-5db,MR,New_MR_105.wav,0.0022006999934092164
505,SNR_-5db,MR,New_MR_106.wav,0.0021877000108361244
506,SNR_-5db,MR,New_MR_107.wav,0.0019051999552175403
507,SNR_-5db,MR,New_MR_108.wav,0.003016800037585199
508,SNR_-5db,MR,New_MR_109.wav,0.00263859995175153
509,SNR_-5db,MR,New_MR_110.wav,0.0022073000436648726
510,SNR_-5db,MR,New_MR_111.wav,0.0017985000740736723
511,SNR_-5db,MR,New_MR_112.wav,0.0018657000036910176
512,SNR_-5db,MR,New_MR_113.wav,0.00265189993660897
513,SNR_-5db,MR,New_MR_114.wav,0.002207399928011
514,SNR_-5db,MR,New_MR_115.wav,0.002166900085285306
515,SNR_-5db,MR,New_MR_116.wav,0.0018850999185815454
516,SNR_-5db,MR,New_MR_117.wav,0.0022702000569552183
517,SNR_-5db,MR,New_MR_118.wav,0.0023603999288752675
518,SNR_-5db,MR,New_MR_119.wav,0.002443399978801608
519,SNR_-5db,MR,New_MR_120.wav,0.0026012000162154436
520,SNR_-5db,MR,New_MR_121.wav,0.002374399919062853
521,SNR_-5db,MR,New_MR_122.wav,0.0025187000865116715
522,SNR_-5db,MR,New_MR_123.wav,0.0022360000293701887
523,SNR_-5db,MR,New_MR_124.wav,0.0018076000269502401
524,SNR_-5db,MR,New_MR_125.wav,0.002055099932476878
525,SNR_-5db,MR,New_MR_126.wav,0.0022106000687927008
526,SNR_-5db,MR,New_MR_127.wav,0.0023656999692320824
527,SNR_-5db,MR,New_MR_128.wav,0.0022628000006079674
528,SNR_-5db,MR,New_MR_129.wav,0.0019261999987065792
529,SNR_-5db,MR,New_MR_130.wav,0.002135900082066655
530,SNR_-5db,MR,New_MR_131.wav,0.00199709995649755
531,SNR_-5db,MR,New_MR_132.wav,0.0017869999865069985
532,SNR_-5db,MR,New_MR_133.wav,0.0016023999778553843
533,SNR_-5db,MR,New_MR_134.wav,0.0018988000229001045
534,SNR_-5db,MR,New_MR_135.wav,0.0016123999375849962
535,SNR_-5db,MR,New_MR_136.wav,0.002341400017030537
536,SNR_-5db,MR,New_MR_137.wav,0.002292899996973574
537,SNR_-5db,MR,New_MR_138.wav,0.001993799931369722
538,SNR_-5db,MR,New_MR_139.wav,0.0017815000610426068
539,SNR_-5db,MR,New_MR_140.wav,0.002387799904681742
540,SNR_-5db,MR,New_MR_141.wav,0.0019551999866962433
541,SNR_-5db,MR,New_MR_142.wav,0.0022004999918863177
542,SNR_-5db,MR,New_MR_143.wav,0.002255900064483285
543,SNR_-5db,MR,New_MR_144.wav,0.00301059999037534
544,SNR_-5db,MR,New_MR_145.wav,0.0030399999814108014
545,SNR_-5db,MR,New_MR_146.wav,0.0024328998988494277
546,SNR_-5db,MR,New_MR_147.wav,0.0023104000138118863
547,SNR_-5db,MR,New_MR_148.wav,0.0023204999743029475
548,SNR_-5db,MR,New_MR_149.wav,0.0024142999900504947
549,SNR_-5db,MR,New_MR_150.wav,0.002683200058527291
550,SNR_-5db,MR,New_MR_151.wav,0.0023141000419855118
551,SNR_-5db,MR,New_MR_152.wav,0.002265000017359853
552,SNR_-5db,MR,New_MR_153.wav,0.00182819995097816
553,SNR_-5db,MR,New_MR_154.wav,0.0020236000418663025
554,SNR_-5db,MR,New_MR_155.wav,0.0023027999559417367
555,SNR_-5db,MR,New_MR_156.wav,0.0022591999731957912
556,SNR_-5db,MR,New_MR_157.wav,0.001550900051370263
557,SNR_-5db,MR,New_MR_158.wav,0.0021317999344319105
558,SNR_-5db,MR,New_MR_159.wav,0.002409299951978028
559,SNR_-5db,MR,New_MR_160.wav,0.002215399988926947
560,SNR_-5db,MR,New_MR_161.wav,0.002347900066524744
561,SNR_-5db,MR,New_MR_162.wav,0.001770599978044629
562,SNR_-5db,MR,New_MR_163.wav,0.0016644999850541353
563,SNR_-5db,MR,New_MR_164.wav,0.0015478999121114612
564,SNR_-5db,MR,New_MR_165.wav,0.0021940000588074327
565,SNR_-5db,MR,New_MR_166.wav,0.002950299996882677
566,SNR_-5db,MR,New_MR_167.wav,0.00228899996727705
567,SNR_-5db,MR,New_MR_168.wav,0.002218100009486079
568,SNR_-5db,MR,New_MR_169.wav,0.0022153001045808196
569,SNR_-5db,MR,New_MR_170.wav,0.0022188000148162246
570,SNR_-5db,MR,New_MR_171.wav,0.002291099983267486
571,SNR_-5db,MR,New_MR_172.wav,0.0024645000230520964
572,SNR_-5db,MR,New_MR_173.wav,0.0026012000162154436
573,SNR_-5db,MR,New_MR_174.wav,0.0022199000231921673
574,SNR_-5db,MR,New_MR_175.wav,0.0023007000563666224
575,SNR_-5db,MR,New_MR_176.wav,0.0019182999385520816
576,SNR_-5db,MR,New_MR_177.wav,0.0018007999751716852
577,SNR_-5db,MR,New_MR_178.wav,0.0022288000909611583
578,SNR_-5db,MR,New_MR_179.wav,0.0019142000237479806
579,SNR_-5db,MR,New_MR_180.wav,0.002063399995677173
580,SNR_-5db,MR,New_MR_181.wav,0.0023970999754965305
581,SNR_-5db,MR,New_MR_182.wav,0.0025059999898076057
582,SNR_-5db,MR,New_MR_183.wav,0.0018430000636726618
583,SNR_-5db,MR,New_MR_184.wav,0.0017355000600218773
584,SNR_-5db,MR,New_MR_185.wav,0.0016828000079840422
585,SNR_-5db,MR,New_MR_186.wav,0.0018020999850705266
586,SNR_-5db,MR,New_MR_187.wav,0.0017120999982580543
587,SNR_-5db,MR,New_MR_188.wav,0.0017538999672979116
588,SNR_-5db,MR,New_MR_189.wav,0.0018922999734058976
589,SNR_-5db,MR,New_MR_190.wav,0.002668099943548441
590,SNR_-5db,MR,New_MR_191.wav,0.002118700067512691
591,SNR_-5db,MR,New_MR_192.wav,0.0019905000226572156
592,SNR_-5db,MR,New_MR_193.wav,0.0024983000475913286
593,SNR_-5db,MR,New_MR_194.wav,0.0018907999619841576
594,SNR_-5db,MR,New_MR_195.wav,0.0018808000022545457
595,SNR_-5db,MR,New_MR_196.wav,0.0018863999284803867
596,SNR_-5db,MR,New_MR_197.wav,0.002850100048817694
597,SNR_-5db,MR,New_MR_198.wav,0.0024082999443635345
598,SNR_-5db,MR,New_MR_199.wav,0.0023427000269293785
599,SNR_-5db,MR,New_MR_200.wav,0.0021589999087154865
600,SNR_-5db,MS,New_MS_001.wav,0.0023374001029878855
601,SNR_-5db,MS,New_MS_002.wav,0.002343100029975176
602,SNR_-5db,MS,New_MS_003.wav,0.002265600021928549
603,SNR_-5db,MS,New_MS_004.wav,0.0027924999594688416
604,SNR_-5db,MS,New_MS_005.wav,0.0025891000404953957
605,SNR_-5db,MS,New_MS_006.wav,0.0021156000439077616
606,SNR_-5db,MS,New_MS_007.wav,0.0022953000152483582
607,SNR_-5db,MS,New_MS_008.wav,0.0022660999093204737
608,SNR_-5db,MS,New_MS_009.wav,0.0023737000301480293
609,SNR_-5db,MS,New_MS_010.wav,0.0023122000275179744
610,SNR_-5db,MS,New_MS_011.wav,0.0029692999087274075
611,SNR_-5db,MS,New_MS_012.wav,0.0025251000188291073
612,SNR_-5db,MS,New_MS_013.wav,0.0020061000250279903
613,SNR_-5db,MS,New_MS_014.wav,0.002701599965803325
614,SNR_-5db,MS,New_MS_015.wav,0.002805699943564832
615,SNR_-5db,MS,New_MS_016.wav,0.0037848000647500157
616,SNR_-5db,MS,New_MS_017.wav,0.00373820005916059
617,SNR_-5db,MS,New_MS_018.wav,0.0023560000117868185
618,SNR_-5db,MS,New_MS_019.wav,0.002507800003513694
619,SNR_-5db,MS,New_MS_020.wav,0.0025760000571608543
620,SNR_-5db,MS,New_MS_021.wav,0.001899799914099276
621,SNR_-5db,MS,New_MS_022.wav,0.0019674000795930624
622,SNR_-5db,MS,New_MS_023.wav,0.002367700100876391
623,SNR_-5db,MS,New_MS_024.wav,0.0027837000088766217
624,SNR_-5db,MS,New_MS_025.wav,0.0025612000608816743
625,SNR_-5db,MS,New_MS_026.wav,0.0028019000310450792
626,SNR_-5db,MS,New_MS_027.wav,0.0022118999622762203
627,SNR_-5db,MS,New_MS_028.wav,0.0024440999841317534
628,SNR_-5db,MS,New_MS_029.wav,0.0025056999875232577
629,SNR_-5db,MS,New_MS_030.wav,0.002123999991454184
630,SNR_-5db,MS,New_MS_031.wav,0.0026458000065758824
631,SNR_-5db,MS,New_MS_032.wav,0.002954700030386448
632,SNR_-5db,MS,New_MS_033.wav,0.0021081999875605106
633,SNR_-5db,MS,New_MS_034.wav,0.0020175999961793423
634,SNR_-5db,MS,New_MS_035.wav,0.0027109000366181135
635,SNR_-5db,MS,New_MS_036.wav,0.002065200009383261
636,SNR_-5db,MS,New_MS_037.wav,0.002109499997459352
637,SNR_-5db,MS,New_MS_038.wav,0.0027586999349296093
638,SNR_-5db,MS,New_MS_039.wav,0.0022681000409647822
639,SNR_-5db,MS,New_MS_040.wav,0.002463500015437603
640,SNR_-5db,MS,New_MS_041.wav,0.0023912000469863415
641,SNR_-5db,MS,New_MS_042.wav,0.0024301999947056174
642,SNR_-5db,MS,New_MS_043.wav,0.0027690998977050185
643,SNR_-5db,MS,New_MS_044.wav,0.00321670004632324
644,SNR_-5db,MS,New_MS_045.wav,0.0026775000151246786
645,SNR_-5db,MS,New_MS_046.wav,0.0021443000296130776
646,SNR_-5db,MS,New_MS_047.wav,0.002001299988478422
647,SNR_-5db,MS,New_MS_048.wav,0.0021461000433191657
648,SNR_-5db,MS,New_MS_049.wav,0.0019693000940606
649,SNR_-5db,MS,New_MS_050.wav,0.0020803998922929168
650,SNR_-5db,MS,New_MS_051.wav,0.0026795000303536654
651,SNR_-5db,MS,New_MS_052.wav,0.003452999982982874
652,SNR_-5db,MS,New_MS_053.wav,0.0027262999210506678
653,SNR_-5db,MS,New_MS_054.wav,0.002049500006251037
654,SNR_-5db,MS,New_MS_055.wav,0.002314800047315657
655,SNR_-5db,MS,New_MS_056.wav,0.002674099989235401
656,SNR_-5db,MS,New_MS_057.wav,0.0019618000369518995
657,SNR_-5db,MS,New_MS_058.wav,0.0028954000445082784
658,SNR_-5db,MS,New_MS_059.wav,0.002576199942268431
659,SNR_-5db,MS,New_MS_060.wav,0.002418200019747019
660,SNR_-5db,MS,New_MS_061.wav,0.002203800017014146
661,SNR_-5db,MS,New_MS_062.wav,0.0020691000390797853
662,SNR_-5db,MS,New_MS_063.wav,0.0020237999269738793
663,SNR_-5db,MS,New_MS_064.wav,0.002094399998895824
664,SNR_-5db,MS,New_MS_065.wav,0.0025288000470027328
665,SNR_-5db,MS,New_MS_066.wav,0.002499799942597747
666,SNR_-5db,MS,New_MS_067.wav,0.0024115999694913626
667,SNR_-5db,MS,New_MS_068.wav,0.00237210001796484
668,SNR_-5db,MS,New_MS_069.wav,0.002129899919964373
669,SNR_-5db,MS,New_MS_070.wav,0.002143200021237135
670,SNR_-5db,MS,New_MS_071.wav,0.002064500004053116
671,SNR_-5db,MS,New_MS_072.wav,0.002457799972034991
672,SNR_-5db,MS,New_MS_073.wav,0.0024053999222815037
673,SNR_-5db,MS,New_MS_074.wav,0.002535899984650314
674,SNR_-5db,MS,New_MS_075.wav,0.0020738999592140317
675,SNR_-5db,MS,New_MS_076.wav,0.002045900095254183
676,SNR_-5db,MS,New_MS_077.wav,0.0022483000066131353
677,SNR_-5db,MS,New_MS_078.wav,0.0024147999938577414
678,SNR_-5db,MS,New_MS_079.wav,0.002788800047710538
679,SNR_-5db,MS,New_MS_080.wav,0.0024157000007107854
680,SNR_-5db,MS,New_MS_081.wav,0.0020559000549837947
681,SNR_-5db,MS,New_MS_082.wav,0.0021723000099882483
682,SNR_-5db,MS,New_MS_083.wav,0.0023877000203356147
683,SNR_-5db,MS,New_MS_084.wav,0.002325400011613965
684,SNR_-5db,MS,New_MS_085.wav,0.002661400008946657
685,SNR_-5db,MS,New_MS_086.wav,0.0026313000125810504
686,SNR_-5db,MS,New_MS_087.wav,0.0026137999957427382
687,SNR_-5db,MS,New_MS_088.wav,0.002183999982662499
688,SNR_-5db,MS,New_MS_089.wav,0.002723800018429756
689,SNR_-5db,MS,New_MS_090.wav,0.002532699960283935
690,SNR_-5db,MS,New_MS_091.wav,0.002095300005748868
691,SNR_-5db,MS,New_MS_092.wav,0.001941499998793006
692,SNR_-5db,MS,New_MS_093.wav,0.002359399921260774
693,SNR_-5db,MS,New_MS_094.wav,0.002528900047764182
694,SNR_-5db,MS,New_MS_095.wav,0.0024035999085754156
695,SNR_-5db,MS,New_MS_096.wav,0.002341600018553436
696,SNR_-5db,MS,New_MS_097.wav,0.0022558000637218356
697,SNR_-5db,MS,New_MS_098.wav,0.002865400048904121
698,SNR_-5db,MS,New_MS_099.wav,0.0024558999575674534
699,SNR_-5db,MS,New_MS_100.wav,0.0025014999555423856
700,SNR_-5db,MS,New_MS_101.wav,0.002545099938288331
701,SNR_-5db,MS,New_MS_102.wav,0.002655700081959367
702,SNR_-5db,MS,New_MS_103.wav,0.00219140003900975
703,SNR_-5db,MS,New_MS_104.wav,0.002129900036379695
704,SNR_-5db,MS,New_MS_105.wav,0.002468600054271519
705,SNR_-5db,MS,New_MS_106.wav,0.00252770003862679
706,SNR_-5db,MS,New_MS_107.wav,0.002714300062507391
707,SNR_-5db,MS,New_MS_108.wav,0.0023484999546781182
708,SNR_-5db,MS,New_MS_109.wav,0.0027746999403461814
709,SNR_-5db,MS,New_MS_110.wav,0.002110700006596744
710,SNR_-5db,MS,New_MS_111.wav,0.0024395000655204058
711,SNR_-5db,MS,New_MS_112.wav,0.002333400072529912
712,SNR_-5db,MS,New_MS_113.wav,0.002515199943445623
713,SNR_-5db,MS,New_MS_114.wav,0.003002600045874715
714,SNR_-5db,MS,New_MS_115.wav,0.002581500099040568
715,SNR_-5db,MS,New_MS_116.wav,0.0022673000348731875
716,SNR_-5db,MS,New_MS_117.wav,0.0024776000063866377
717,SNR_-5db,MS,New_MS_118.wav,0.003131899982690811
718,SNR_-5db,MS,New_MS_119.wav,0.00213489995803684
719,SNR_-5db,MS,New_MS_120.wav,0.0032459000358358026
720,SNR_-5db,MS,New_MS_121.wav,0.0025921000633388758
721,SNR_-5db,MS,New_MS_122.wav,0.0024721999652683735
722,SNR_-5db,MS,New_MS_123.wav,0.0024037000257521868
723,SNR_-5db,MS,New_MS_124.wav,0.0024566000793129206
724,SNR_-5db,MS,New_MS_125.wav,0.0031227999133989215
725,SNR_-5db,MS,New_MS_126.wav,0.0024473000084981322
726,SNR_-5db,MS,New_MS_127.wav,0.0034707000013440847
727,SNR_-5db,MS,New_MS_128.wav,0.0020664000185206532
728,SNR_-5db,MS,New_MS_129.wav,0.0018427000613883138
729,SNR_-5db,MS,New_MS_130.wav,0.0024037000257521868
730,SNR_-5db,MS,New_MS_131.wav,0.0018532000249251723
731,SNR_-5db,MS,New_MS_132.wav,0.0018373000202700496
732,SNR_-5db,MS,New_MS_133.wav,0.0025277999229729176
733,SNR_-5db,MS,New_MS_134.wav,0.0034168000565841794
734,SNR_-5db,MS,New_MS_135.wav,0.002368799992837012
735,SNR_-5db,MS,New_MS_136.wav,0.002324800007045269
736,SNR_-5db,MS,New_MS_137.wav,0.0022788000060245395
737,SNR_-5db,MS,New_MS_138.wav,0.0023332000710070133
738,SNR_-5db,MS,New_MS_139.wav,0.002504599979147315
739,SNR_-5db,MS,New_MS_140.wav,0.002685899962671101
740,SNR_-5db,MS,New_MS_141.wav,0.0025574000319465995
741,SNR_-5db,MS,New_MS_142.wav,0.0018267000559717417
742,SNR_-5db,MS,New_MS_143.wav,0.0021914999233558774
743,SNR_-5db,MS,New_MS_144.wav,0.0019250999903306365
744,SNR_-5db,MS,New_MS_145.wav,0.00201520009431988
745,SNR_-5db,MS,New_MS_146.wav,0.0017389000859111547
746,SNR_-5db,MS,New_MS_147.wav,0.0026461000088602304
747,SNR_-5db,MS,New_MS_148.wav,0.002799099893309176
748,SNR_-5db,MS,New_MS_149.wav,0.002460199990309775
749,SNR_-5db,MS,New_MS_150.wav,0.002142300014384091
750,SNR_-5db,MS,New_MS_151.wav,0.0019353999523445964
751,SNR_-5db,MS,New_MS_152.wav,0.0021235999884083867
752,SNR_-5db,MS,New_MS_153.wav,0.0027162000769749284
753,SNR_-5db,MS,New_MS_154.wav,0.00224309996701777
754,SNR_-5db,MS,New_MS_155.wav,0.0030778999207541347
755,SNR_-5db,MS,New_MS_156.wav,0.0024832000490278006
756,SNR_-5db,MS,New_MS_157.wav,0.003036899957805872
757,SNR_-5db,MS,New_MS_158.wav,0.0018094000406563282
758,SNR_-5db,MS,New_MS_159.wav,0.002644000109285116
759,SNR_-5db,MS,New_MS_160.wav,0.0017557000974193215
760,SNR_-5db,MS,New_MS_161.wav,0.0019721999997273088
761,SNR_-5db,MS,New_MS_162.wav,0.0026408000849187374
762,SNR_-5db,MS,New_MS_163.wav,0.002647100016474724
763,SNR_-5db,MS,New_MS_164.wav,0.0020207000197842717
764,SNR_-5db,MS,New_MS_165.wav,0.0023077999940142035
765,SNR_-5db,MS,New_MS_166.wav,0.0021573000121861696
766,SNR_-5db,MS,New_MS_167.wav,0.0022319999989122152
767,SNR_-5db,MS,New_MS_168.wav,0.0020773999858647585
768,SNR_-5db,MS,New_MS_169.wav,0.002112399903126061
769,SNR_-5db,MS,New_MS_170.wav,0.002271300065331161
770,SNR_-5db,MS,New_MS_171.wav,0.001908699981868267
771,SNR_-5db,MS,New_MS_172.wav,0.0021826999727636576
772,SNR_-5db,MS,New_MS_173.wav,0.001979899941943586
773,SNR_-5db,MS,New_MS_174.wav,0.0017433000029996037
774,SNR_-5db,MS,New_MS_175.wav,0.002318299957551062
775,SNR_-5db,MS,New_MS_176.wav,0.00187290005851537
776,SNR_-5db,MS,New_MS_177.wav,0.0021881000138819218
777,SNR_-5db,MS,New_MS_178.wav,0.0023226001067087054
778,SNR_-5db,MS,New_MS_179.wav,0.002300600055605173
779,SNR_-5db,MS,New_MS_180.wav,0.002272099955007434
780,SNR_-5db,MS,New_MS_181.wav,0.002319399965927005
781,SNR_-5db,MS,New_MS_182.wav,0.0023241000017151237
782,SNR_-5db,MS,New_MS_183.wav,0.0018454999662935734
783,SNR_-5db,MS,New_MS_184.wav,0.002144100028090179
784,SNR_-5db,MS,New_MS_185.wav,0.002349299960769713
785,SNR_-5db,MS,New_MS_186.wav,0.001987900002859533
786,SNR_-5db,MS,New_MS_187.wav,0.0018141999607905746
787,SNR_-5db,MS,New_MS_188.wav,0.002216900000348687
788,SNR_-5db,MS,New_MS_189.wav,0.0021858999971300364
789,SNR_-5db,MS,New_MS_190.wav,0.002394599956460297
790,SNR_-5db,MS,New_MS_191.wav,0.0018257000483572483
791,SNR_-5db,MS,New_MS_192.wav,0.001692799967713654
792,SNR_-5db,MS,New_MS_193.wav,0.0027582000475376844
793,SNR_-5db,MS,New_MS_194.wav,0.0021109000081196427
794,SNR_-5db,MS,New_MS_195.wav,0.001916700042784214
795,SNR_-5db,MS,New_MS_196.wav,0.001985899987630546
796,SNR_-5db,MS,New_MS_197.wav,0.0022624999983236194
797,SNR_-5db,MS,New_MS_198.wav,0.002381499973125756
798,SNR_-5db,MS,New_MS_199.wav,0.0022797000128775835
799,SNR_-5db,MS,New_MS_200.wav,0.0024801999097689986
800,SNR_-5db,MVP,New_MVP_001.wav,0.002517900080420077
801,SNR_-5db,MVP,New_MVP_002.wav,0.0024252000730484724
802,SNR_-5db,MVP,New_MVP_003.wav,0.002279900014400482
803,SNR_-5db,MVP,New_MVP_004.wav,0.0017226000782102346
804,SNR_-5db,MVP,New_MVP_005.wav,0.0018464999739080667
805,SNR_-5db,MVP,New_MVP_006.wav,0.001968399970792234
806,SNR_-5db,MVP,New_MVP_007.wav,0.0018638999899849296
807,SNR_-5db,MVP,New_MVP_008.wav,0.002395799965597689
808,SNR_-5db,MVP,New_MVP_009.wav,0.002239700057543814
809,SNR_-5db,MVP,New_MVP_010.wav,0.0019357000710442662
810,SNR_-5db,MVP,New_MVP_011.wav,0.0018191999988630414
811,SNR_-5db,MVP,New_MVP_012.wav,0.0019031999399885535
812,SNR_-5db,MVP,New_MVP_013.wav,0.0021093999966979027
813,SNR_-5db,MVP,New_MVP_014.wav,0.0018554000416770577
814,SNR_-5db,MVP,New_MVP_015.wav,0.0018672000151127577
815,SNR_-5db,MVP,New_MVP_016.wav,0.0022962000221014023
816,SNR_-5db,MVP,New_MVP_017.wav,0.00280180003028363
817,SNR_-5db,MVP,New_MVP_018.wav,0.002556100022047758
818,SNR_-5db,MVP,New_MVP_019.wav,0.002063299994915724
819,SNR_-5db,MVP,New_MVP_020.wav,0.0021254000021144748
820,SNR_-5db,MVP,New_MVP_021.wav,0.001908699981868267
821,SNR_-5db,MVP,New_MVP_022.wav,0.0018995000282302499
822,SNR_-5db,MVP,New_MVP_023.wav,0.0019520999630913138
823,SNR_-5db,MVP,New_MVP_024.wav,0.0026052999310195446
824,SNR_-5db,MVP,New_MVP_025.wav,0.002178700058721006
825,SNR_-5db,MVP,New_MVP_026.wav,0.0019236999796703458
826,SNR_-5db,MVP,New_MVP_027.wav,0.0018783999839797616
827,SNR_-5db,MVP,New_MVP_028.wav,0.0018649999983608723
828,SNR_-5db,MVP,New_MVP_029.wav,0.0022948000114411116
829,SNR_-5db,MVP,New_MVP_030.wav,0.002227199962362647
830,SNR_-5db,MVP,New_MVP_031.wav,0.0026111999759450555
831,SNR_-5db,MVP,New_MVP_032.wav,0.0025436999276280403
832,SNR_-5db,MVP,New_MVP_033.wav,0.001941499998793006
833,SNR_-5db,MVP,New_MVP_034.wav,0.0023949999595060945
834,SNR_-5db,MVP,New_MVP_035.wav,0.00194540002848953
835,SNR_-5db,MVP,New_MVP_036.wav,0.002027599955908954
836,SNR_-5db,MVP,New_MVP_037.wav,0.002334900083951652
837,SNR_-5db,MVP,New_MVP_038.wav,0.0022286000894382596
838,SNR_-5db,MVP,New_MVP_039.wav,0.0027626999653875828
839,SNR_-5db,MVP,New_MVP_040.wav,0.0020915999775752425
840,SNR_-5db,MVP,New_MVP_041.wav,0.002414399990811944
841,SNR_-5db,MVP,New_MVP_042.wav,0.00227569998241961
842,SNR_-5db,MVP,New_MVP_043.wav,0.0022559999488294125
843,SNR_-5db,MVP,New_MVP_044.wav,0.00193060003221035
844,SNR_-5db,MVP,New_MVP_045.wav,0.002111000008881092
845,SNR_-5db,MVP,New_MVP_046.wav,0.0026950999163091183
846,SNR_-5db,MVP,New_MVP_047.wav,0.002245199983008206
847,SNR_-5db,MVP,New_MVP_048.wav,0.00195720000192523
848,SNR_-5db,MVP,New_MVP_049.wav,0.0026091999607160687
849,SNR_-5db,MVP,New_MVP_050.wav,0.0022081000497564673
850,SNR_-5db,MVP,New_MVP_051.wav,0.0018991000251844525
851,SNR_-5db,MVP,New_MVP_052.wav,0.0020887000719085336
852,SNR_-5db,MVP,New_MVP_053.wav,0.0025655999779701233
853,SNR_-5db,MVP,New_MVP_054.wav,0.002472999971359968
854,SNR_-5db,MVP,New_MVP_055.wav,0.002303199958987534
855,SNR_-5db,MVP,New_MVP_056.wav,0.0017562999855726957
856,SNR_-5db,MVP,New_MVP_057.wav,0.002217200002633035
857,SNR_-5db,MVP,New_MVP_058.wav,0.0019173999316990376
858,SNR_-5db,MVP,New_MVP_059.wav,0.002216799999587238
859,SNR_-5db,MVP,New_MVP_060.wav,0.0022700000554323196
860,SNR_-5db,MVP,New_MVP_061.wav,0.001987099996767938
861,SNR_-5db,MVP,New_MVP_062.wav,0.002783500007353723
862,SNR_-5db,MVP,New_MVP_063.wav,0.0025840000016614795
