clase,archivo,ruta,duracion_s,error_vs_N,error_vs_AS,error_vs_MR,error_vs_MS,error_vs_MVP,afinidad_N,afinidad_AS,afinidad_MR,afinidad_MS,afinidad_MVP
AS,New_AS_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_049.wav,2.9275,0.2864981984709097,0.13673610685894344,0.13039095949172605,0.11653825131564322,0.1724135533764125,0.07049158586818659,0.2335952895618346,0.2457589715413431,0.2745608550499839,0.17559329797865175
AS,New_AS_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_050.wav,2.917625,0.282150744540004,0.16250430838478716,0.13648846482882324,0.1154165148246357,0.22307978141725393,0.08189320326950666,0.2132760825226605,0.26262160632318654,0.3108435829598447,0.1313655249248015
AS,New_AS_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_051.wav,2.918375,0.30847341913075477,0.14142602591002182,0.15953627585304408,0.13138276872834057,0.21791863957581267,0.07000638006239396,0.26639109939012856,0.23046143260841578,0.28867791477366667,0.1444631731653952
AS,New_AS_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_052.wav,2.917875,0.3183019913547237,0.17283358728453135,0.1725885224089569,0.13980602560753094,0.24429271395197671,0.07469346813603998,0.239161696984883,0.23963103796261517,0.31148786257074823,0.13502593434571375
AS,New_AS_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_053.wav,2.939375,0.28811604483807274,0.17939446446906476,0.14801138067929592,0.1274559666790415,0.23847306359122833,0.08652733020339952,0.20648607218799697,0.26541579482605965,0.31285535071015746,0.12871545207238635
AS,New_AS_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_054.wav,2.914375,0.2845781805552764,0.14304791188955898,0.13892863762263388,0.12821112747073574,0.1975652268492353,0.07807198304062915,0.24222654144402114,0.2503419051379794,0.2727532895416593,0.15660628083571101
AS,New_AS_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_055.wav,2.94775,0.35893663853414187,0.1757836258522191,0.19292648858537859,0.14751677277981673,0.24723538220559813,0.05891677283556406,0.25502202642884747,0.22233983900580911,0.31973251133657243,0.14398885039320683
AS,New_AS_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_056.wav,2.91025,0.3259315107731294,0.1848058788786197,0.16993789616399887,0.1376481691321032,0.2651277797530054,0.07292812402161276,0.22553591370719359,0.25402260790011705,0.3288958340469422,0.11861752032413451
AS,New_AS_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_057.wav,2.923875,0.31948078468398045,0.14507749044984397,0.14086617085166145,0.12986763386810246,0.2186920665466064,0.06246959042157128,0.252120270855242,0.2607590486669247,0.2847424511730512,0.13990863888321076
AS,New_AS_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_058.wav,2.89175,0.2925529257623319,0.13818488041756552,0.13170903476501064,0.1240665324832777,0.1942479819456342,0.07090159470427543,0.24377295708263957,0.25673490476536776,0.2729214628205254,0.15566908062719184
AS,New_AS_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_059.wav,2.927625,0.3220729450061907,0.18144189138162573,0.17124903098245817,0.1311570542555465,0.26705180233359543,0.07363087878528246,0.22681005735257428,0.2460797815633796,0.3391327462080895,0.11434653609067427
AS,New_AS_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_060.wav,2.924,0.3343500457350944,0.1856368217158453,0.1978954691137913,0.1548727904045185,0.2773023631257014,0.07664776833467511,0.2518733248704616,0.22834487662010824,0.3221568479980756,0.12097718217667945
AS,New_AS_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_061.wav,2.96025,0.27735251033086133,0.15045932105620244,0.12923567818028042,0.11815445845968651,0.20181474063641966,0.08042560048518449,0.22195575355436042,0.26302976395380206,0.28741206554128584,0.1471768164653672
AS,New_AS_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_062.wav,2.9135,0.28816080076651596,0.1421445092118639,0.12276549893751867,0.11065930512900603,0.19025902534961733,0.06994514599102324,0.22494178571882362,0.26266349356597085,0.28937495555541976,0.15307461916876258
AS,New_AS_063.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_063.wav,2.918375,0.2948808259307972,0.20109323701671206,0.18846117293881703,0.141505103234657,0.26687602901305935,0.09878903287167173,0.2091992833638769,0.23144535987393544,0.3369694848474625,0.12359683904305338
AS,New_AS_064.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_064.wav,2.916,0.32987969029645564,0.18734664747715238,0.19349816770180683,0.14483470845275767,0.258683446584404,0.07537479874794963,0.2357418446230156,0.22442131724909298,0.3312365722194342,0.13322546716050765
AS,New_AS_065.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_065.wav,2.961,0.29567720647272117,0.1377550139140665,0.13651552831309668,0.11759968118188494,0.17075160896065356,0.06674279126179913,0.23609253740969438,0.23844524914644868,0.2774016615800472,0.1813177606020106
AS,New_AS_066.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_066.wav,2.91075,0.32360038061662766,0.15736970451655494,0.1745839319953028,0.13771353962699592,0.23846086930986607,0.06908529900818118,0.26117413464937517,0.2275735647342137,0.30564878659078093,0.13651821501744915
AS,New_AS_067.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_067.wav,2.940875,0.2992789624918104,0.15735593331129574,0.14428282897071737,0.13390060068592263,0.20379840071527508,0.07424369129067533,0.23107377728931464,0.25654956362719844,0.27876794649255454,0.15936502130025706
AS,New_AS_068.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_068.wav,2.902875,0.3006929233344125,0.16015181774627613,0.16375964052433686,0.12649989958726357,0.22379516906099883,0.0772330487243514,0.23773492736300797,0.2309713600090075,0.3111800388352946,0.14288062506833857
AS,New_AS_069.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_069.wav,2.961125,0.2725760499452263,0.1373315201377341,0.13771925885623607,0.12508463626918076,0.16256247453799616,0.07963643894747935,0.23496298762812667,0.23423528286711437,0.25914897081315014,0.1920163197441295
AS,New_AS_070.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_070.wav,2.90675,0.2682522371860991,0.15008045127867847,0.11808964220883134,0.10570177209864974,0.20549998143260387,0.08182606248085736,0.2106019991631606,0.2720257048392021,0.3003653376146098,0.13518089590217014
AS,New_AS_071.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_071.wav,2.94775,0.29675957486983845,0.13593198488061675,0.13276010755318476,0.12399591345416117,0.18446264711648544,0.06769099403237824,0.24507734715542237,0.25137576265354017,0.26963317787686336,0.1662227182817959
AS,New_AS_072.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_072.wav,2.916875,0.2753178974864216,0.13460948954995255,0.13637318780181457,0.11677550772641697,0.1883256086329007,0.07885256986604,0.2430451353327737,0.2396399484707383,0.28031641614377933,0.1581459301866688
AS,New_AS_073.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_073.wav,2.9415,0.3137850631231453,0.13410902850849976,0.13920729195443843,0.12736565207155376,0.18953981416306467,0.06098926609593856,0.25675085014114357,0.24648966173961914,0.2709822095917534,0.16478801243154523
AS,New_AS_074.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_074.wav,2.912125,0.35514673993171136,0.18000239020655162,0.18429789680958653,0.1379472202583267,0.27640770098509515,0.06044583409108976,0.2454031718786894,0.23711337557679493,0.34355383254253896,0.11348378591088698
AS,New_AS_075.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_075.wav,2.941625,0.27262205650369803,0.13532260036366267,0.1414380230479876,0.11413052770487932,0.15778071827309992,0.0774287574525518,0.2322359554151621,0.22114763774062435,0.27514286869692334,0.19404478069473843
AS,New_AS_076.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_076.wav,2.92125,0.2562513922275215,0.13390828150693246,0.13551526700758143,0.11963570328360405,0.17792250370305204,0.08974630418684482,0.23882515933274706,0.2357745022496569,0.26771215614988497,0.16794187808086616
AS,New_AS_077.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_077.wav,2.613625,0.3178587911296663,0.12358437576210654,0.12318258093329462,0.1288604446475959,0.1522190618157515,0.05325905417020909,0.25198338289433914,0.25279465101071413,0.24156886636117808,0.20039404556355941
AS,New_AS_078.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_078.wav,2.605125,0.3238614337778155,0.1284192242913178,0.1318066758164778,0.13179642965990832,0.15273334826074972,0.05262163263282368,0.2513044061626509,0.24458560385911052,0.24460565317994745,0.20688270416546742
AS,New_AS_079.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_079.wav,2.613,0.31760883220176156,0.12417276912811859,0.12600565597889476,0.128469278738506,0.15268090674382542,0.053725834817103676,0.2524927374443926,0.24881742408257265,0.24396149581945215,0.20100250783647886
AS,New_AS_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_080.wav,2.6305,0.3157643796611955,0.12227573399722809,0.12234302876509287,0.12254078173089598,0.1529122153367648,0.05327069170434373,0.25045905924807,0.25032425886275445,0.2499285530364678,0.196017437148364
AS,New_AS_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_081.wav,2.589375,0.3201841146839365,0.12487199550139215,0.12565752297523244,0.12838038364138896,0.15724330274649873,0.05309972188970807,0.25332383341020454,0.2517368823600003,0.24631261924911677,0.19552694309097027
AS,New_AS_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_082.wav,2.615375,0.3348321236748816,0.11969077520263767,0.12317468416610598,0.12903839422858462,0.16740413878051014,0.047544621241790486,0.26581470078078157,0.2585083979668138,0.24666188204325504,0.18147039796735903
AS,New_AS_083.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_083.wav,2.63825,0.3234128059674374,0.13362483972394998,0.1281922783170715,0.13349376433731386,0.1629662848117887,0.05402346307808759,0.2465888028533889,0.25754196426486764,0.2468475122528146,0.1949982575508411
AS,New_AS_084.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_084.wav,2.612,0.3290961051137137,0.12878382831269802,0.1303960072457323,0.13836316769728896,0.16760570674575642,0.0523392880405951,0.2598866329546532,0.2565562855464396,0.2407143097911815,0.1905034836671307
AS,New_AS_085.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_085.wav,2.618375,0.3154047201609927,0.11910438916201155,0.12132179540682295,0.12419239049486941,0.1510968269702662,0.05298811489441264,0.25479779991941887,0.25031773206162083,0.24463474917138733,0.19726160395316034
AS,New_AS_086.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_086.wav,2.6085,0.3163091806847152,0.12765412935662038,0.12586947795130835,0.1345203562508311,0.1572737686763228,0.05567261157629531,0.2518235700475904,0.25544469663734076,0.23836399790816168,0.19869512383061189
AS,New_AS_087.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_087.wav,2.603625,0.31973701224114326,0.11966419908994018,0.12117603060137454,0.12916980412696974,0.15413916850636444,0.052065312638815045,0.2580314425777434,0.25492943869348017,0.23913699956863319,0.19583680652132818
AS,New_AS_088.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_088.wav,2.61,0.3331776617550713,0.12344952654613042,0.12600034191431442,0.1257839514256818,0.1659058051038197,0.04838732083932914,0.2590608289527367,0.2538278730138858,0.2542676610676242,0.1844563161264242
AS,New_AS_089.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_089.wav,2.6335,0.3191677284078658,0.11468725407046773,0.11757511480704645,0.1173643471318294,0.15012528625252916,0.04989572037189073,0.25615405214654774,0.25030399115492324,0.2507263950937371,0.19291984123290104
AS,New_AS_090.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_090.wav,2.604125,0.3081842967621154,0.12092678433888261,0.12621159124120387,0.12225579397265748,0.14275297593856065,0.0557323637946334,0.2492910564377229,0.23897110856740583,0.24665461497265484,0.2093508562275831
AS,New_AS_091.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_091.wav,2.614875,0.33444497885493557,0.12930998050758621,0.13112555929579742,0.13406747570723052,0.1666971673954482,0.04989596809441479,0.2575001201126741,0.25378705677742547,0.24788383395728794,0.19093302105819773
AS,New_AS_092.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_092.wav,2.635,0.32652501664505484,0.12476498005312804,0.12578489065715862,0.130829462519074,0.1551301889945888,0.050681667559397355,0.2545874905926921,0.2525186901854467,0.24253079490574717,0.19968135675671672
AS,New_AS_093.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_093.wav,2.579625,0.31822499684150146,0.12415988484536764,0.12672352531786726,0.1288777018594517,0.1558753736286572,0.05386730282627727,0.2544347869343708,0.24926969915297406,0.24501073529106243,0.19741747579531552
AS,New_AS_094.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_094.wav,2.604375,0.32814659055805034,0.12625468384562294,0.12500731737879422,0.13230177957100925,0.15334621978658244,0.050131875868491334,0.25209154726866007,0.254619744986351,0.2401864600442239,0.20297037183227362
AS,New_AS_095.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_095.wav,2.63025,0.314044295877796,0.12763283332255446,0.13352667718086048,0.1333790267652671,0.15866247135450426,0.057502843484088774,0.2554753937949499,0.24370911148509694,0.24399715158132346,0.19931549965454085
AS,New_AS_096.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_096.wav,2.604875,0.3174436705884002,0.12416734550767881,0.13023986169525523,0.13313494336599638,0.1610075236164888,0.05546620571962357,0.26033897450937793,0.247993962345183,0.24231626355167235,0.19388459387414309
AS,New_AS_097.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_097.wav,2.621625,0.3337871125697652,0.1248257137059075,0.12544240025002618,0.13271412009871966,0.16622691738705558,0.04894104705136077,0.2604231070865661,0.2591414757379568,0.2444963528773475,0.18699801724676882
AS,New_AS_098.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_098.wav,2.626625,0.3232321476585588,0.12057534368061713,0.1228407630384104,0.12842608433334346,0.1559958535679539,0.05104531369571328,0.2582603472258926,0.2536219618167192,0.24253893366287285,0.19453344359880217
AS,New_AS_099.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_099.wav,2.600125,0.31058595878734635,0.12129570020582554,0.12147578524533699,0.1239698777164086,0.14842491796278737,0.054958340607202186,0.24985919104714555,0.2494994830031749,0.24457062042143124,0.2011123649210462
AS,New_AS_100.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_100.wav,3.117875,0.33679214940756996,0.12661475237203573,0.12768505012852274,0.13763396398155658,0.162334639885699,0.0484074707746874,0.2601018624500346,0.25788427838072925,0.2381545041309741,0.19545188426357463
AS,New_AS_101.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_101.wav,2.59075,0.3182352055499096,0.12199126971391085,0.12228846513634568,0.12555641128314204,0.14652793217102794,0.052022487579090046,0.25004166531415345,0.24944788156631778,0.24301093265506293,0.20547703288537578
AS,New_AS_102.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_102.wav,2.601875,0.3243861870765125,0.12653566175378508,0.12446008908786543,0.133340365064407,0.1585757880204402,0.0520911924450761,0.25361061681321034,0.2578568710005308,0.2401737115393733,0.1962676082018095
AS,New_AS_103.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_103.wav,2.61425,0.32748571426930706,0.1276877504408286,0.1278121729807552,0.1327412196794139,0.16060317227111617,0.051454950081730226,0.25444644453038295,0.25419329955581665,0.24436490633149363,0.19554039950057645
AS,New_AS_104.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_104.wav,2.631125,0.31495212743941614,0.11977746193212369,0.11899327628291877,0.1213679324964737,0.14949925943597528,0.05256746282362264,0.25050895663266465,0.2520854607802016,0.2473417318999445,0.19749638786356663
AS,New_AS_105.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_105.wav,2.604375,0.3282102619949331,0.12673964670746965,0.12606367200283308,0.1339118022316085,0.16583614986514325,0.05141847167796141,0.2576913114587262,0.2590886287231398,0.2433218754504914,0.18847971268968103
AS,New_AS_106.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_106.wav,2.59725,0.3320393201223087,0.12684252140095548,0.12835706619419596,0.13706579649654793,0.16921982382853157,0.05075909686917145,0.26208404644646,0.2589277025340454,0.24150231030289573,0.18672684384742744
AS,New_AS_107.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_107.wav,2.62825,0.3261702330489311,0.11606171912131881,0.12185566593778531,0.12185750481093845,0.15926609095453223,0.048959656682700955,0.26292392647798524,0.2510151166132051,0.25101142396069465,0.18608987626541418
AS,New_AS_108.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_108.wav,2.608375,0.32035990825320293,0.12275147438290852,0.12329022322312573,0.12677107071910207,0.1576532733860856,0.0524158261458814,0.2546973665144699,0.2536019854646734,0.24663740736011341,0.19264741451486184
AS,New_AS_109.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_109.wav,2.629625,0.3059617379711187,0.11891669344697245,0.12316577768228043,0.12000608169953612,0.14105065786154192,0.055713432918305876,0.24878315150730246,0.24046846677467226,0.24662440050137457,0.20841054829834488
AS,New_AS_110.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_110.wav,2.62625,0.3222121485346968,0.12012055737275852,0.12223738694172298,0.1269397748366641,0.1566560832315595,0.05123488088983146,0.25804998249607575,0.25371679387372553,0.24434949501112538,0.1926488477292418
AS,New_AS_111.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_111.wav,2.4105,0.32526052372495406,0.12052512996665406,0.13668864100469974,0.13425768541877237,0.14907244518909255,0.051632797778100634,0.265612966613185,0.23339496522735712,0.2379783713528955,0.21138089902846172
AS,New_AS_112.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_112.wav,2.4205,0.32857357591912656,0.11827441471216099,0.1350090549384511,0.13374708068412572,0.1461851206773032,0.04965924767302466,0.2670879273391111,0.23362115280695497,0.23599168994041908,0.21363998224049024
AS,New_AS_113.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_113.wav,2.410125,0.31804883535171086,0.12425735070002387,0.14046457063043277,0.14067020621672408,0.14060869442327797,0.05518401536895903,0.26008414464610674,0.22845687289810737,0.22808135096148605,0.22819361612534084
AS,New_AS_114.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_114.wav,2.416375,0.32520410729700144,0.12446764870799785,0.1435111642497097,0.135780009255374,0.1481837552553982,0.05281774086147811,0.26315384000572634,0.22596738615705572,0.24038454689060557,0.21767648608513426
AS,New_AS_115.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_115.wav,2.639875,0.31673202597699807,0.1236020041203784,0.12256313267264307,0.13079292370333684,0.1514342853987894,0.053781173078605714,0.2521347427332061,0.25423895934519875,0.23803941788800037,0.201805706954989
AS,New_AS_116.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_116.wav,2.6155,0.33175649790218975,0.12588505834425584,0.12401255182124604,0.1311357256387389,0.17128692195040507,0.04987857871553465,0.2589313950913019,0.2628393988721151,0.24828016458311358,0.18007046273793467
AS,New_AS_117.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_117.wav,2.608,0.3187139972666343,0.11693844353877499,0.11953495436042912,0.11923965645847295,0.15431897267107397,0.0510149586687087,0.2562935140006436,0.25102467478022666,0.25161839227664456,0.1900484602737766
AS,New_AS_118.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_118.wav,2.614875,0.31983926089340964,0.11884293555625218,0.12034241010758698,0.12180497326272546,0.1437561832798061,0.05027135072697472,0.2509882058758257,0.24799538895644777,0.2451106271044644,0.20563442733628734
AS,New_AS_119.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_119.wav,2.62375,0.32286376374679626,0.12510581463792025,0.12817150955087472,0.1337070491405724,0.1596433306506364,0.05306702608098129,0.25817027567710815,0.25191551948561103,0.24100302239059768,0.19584415636570177
AS,New_AS_120.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_120.wav,2.629625,0.3226397033312636,0.12712526584650138,0.12588033220292197,0.13538459354435364,0.15859847432813295,0.05321283772843466,0.2542746997746737,0.2568197936568535,0.23801663262699346,0.19767603621304466
AS,New_AS_121.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_121.wav,2.63,0.31788749267333277,0.12081837385814567,0.12101320643232324,0.12500487325738383,0.15455066302560963,0.05251605104771954,0.2540857497875728,0.25369002482259884,0.24571683911376463,0.19399133522834422
AS,New_AS_122.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_122.wav,2.5995,0.3263487121585767,0.12631470467753841,0.12418713727293008,0.13622708722882243,0.15461384688204058,0.051226543779214304,0.25379577057529445,0.25815248306713634,0.234447300275878,0.20237790230247676
AS,New_AS_123.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_123.wav,2.6185,0.33682379541927376,0.1327207523527081,0.12405089318044206,0.13856641952543497,0.1674377454374667,0.04910195842563709,0.2513190544032412,0.26936898695091105,0.2398366166658944,0.1903733835543163
AS,New_AS_124.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_124.wav,2.610875,0.3168204443087586,0.12117635209740747,0.12452835934517842,0.12691612088842175,0.15583197817136044,0.05366487025936653,0.2567008348261748,0.249908607752795,0.24518013608082195,0.19454555108084182
AS,New_AS_125.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_125.wav,2.6265,0.3294672908195488,0.12872662988701944,0.13016097506902047,0.13305840376793557,0.1668022514808439,0.051559691500575294,0.25689449676981335,0.25396354186407816,0.2481445132466048,0.18943775661892837
AS,New_AS_126.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_126.wav,2.6355,0.3252489726352404,0.12139216990658938,0.1203221633978184,0.12624532719699302,0.1530481186967798,0.049653667446261304,0.2536427232833156,0.2558232375449933,0.2439836993835176,0.19689667234191216
AS,New_AS_127.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_127.wav,2.5855,0.3107024510134207,0.1246624895578947,0.12212423434346206,0.12572706975642295,0.15030240387237684,0.055709035290396725,0.24677131039348474,0.251833481301868,0.24467857179031793,0.20100760122393257
AS,New_AS_128.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_128.wav,3.55025,0.31423098867991484,0.11969399189907338,0.1217153457503274,0.12583705153882216,0.1478049786388142,0.05345699149892251,0.25345173429212325,0.24938616955176998,0.2412970942550665,0.2024080104021176
AS,New_AS_129.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_129.wav,2.3725,0.4507815640627712,0.1667959006294518,0.16494845566405614,0.33398609862811823,0.25072256753698813,0.03566246192114677,0.34584266847372364,0.3509920297603673,0.09078212202834558,0.1767207178164168
AS,New_AS_130.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_130.wav,2.391375,0.4552056812009781,0.16301739991555553,0.159766494038457,0.33746218960451907,0.2525699535385266,0.033775611696506135,0.34975931443710695,0.35897490800455956,0.08663353037241257,0.1708566354894148
