clase,archivo,ruta,duracion_s,variante_deep_onmf,error_vs_N,error_vs_AS,error_vs_MR,error_vs_MS,error_vs_MVP,F_001,F_002,F_003,F_004,F_005
MR,New_MR_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_029.wav,2.199,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.5993248429517518,0.1679734882398773,0.15824488133593528,0.23821125734371068,0.26174523194718774,1.2661395224516664e-10,0.3741489079406547,0.6118451868103085,0.01073827551771826,0.0032676296047044794
MR,New_MR_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_030.wav,2.24425,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6047916450923995,0.1389349592202619,0.13621274743694903,0.20005395908415025,0.22158431308445284,5.933618983820106e-13,0.4527396473427775,0.5312311471276798,0.012499607656671687,0.0035295978722777333
MR,New_MR_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_031.wav,2.182375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6138980600287256,0.1494803507221425,0.14694982748259283,0.2137857133540045,0.24099289535445614,4.7896787840682695e-12,0.4577210901288972,0.5253278769829599,0.013810837282637623,0.0031401956007156215
MR,New_MR_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_032.wav,2.24425,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6203172459061862,0.15249255261540953,0.1560520392680853,0.22086338932107324,0.24778309115101352,1.1768484243146918e-11,0.5364541545257122,0.44507589471358905,0.014852067741671051,0.0036178830072593096
MR,New_MR_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_033.wav,2.1805,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6070687536536983,0.15570459418469526,0.14771982307837103,0.231465743771811,0.24767384788037383,9.440073289966855e-12,0.3899567544160338,0.6009211449799339,0.006443496333845274,0.002678604260746973
MR,New_MR_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_034.wav,2.2985,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.344288981176515,0.16211478405600027,0.1517061981155554,0.32575762155554994,0.29180113168530664,2.462003851579445e-05,0.3659474972777138,0.6335703999688027,6.541713874981268e-05,0.0003920655762178737
MR,New_MR_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_035.wav,2.306625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.34013295066536714,0.15693052070053037,0.14867871035897945,0.3208722515846583,0.28528356313426606,2.044664917271995e-05,0.3906030707050648,0.6089276845453973,5.7638182096669686e-05,0.0003911599182684958
MR,New_MR_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_036.wav,2.303375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.3493966322091888,0.1752665112295445,0.16202920832578013,0.32917518494050885,0.29643606751748786,6.308852990186851e-05,0.3418089340378814,0.6570946292317615,0.00017121994420658322,0.0008621282562485949
MR,New_MR_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_037.wav,2.0155,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.3570579305059604,0.16661529641746536,0.16209535482343407,0.3365411919528451,0.3018798953302971,3.677717960878569e-05,0.4441509166310859,0.5551509699661872,0.00010123593625845719,0.0005601002868596156
MR,New_MR_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_038.wav,2.385375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.24568688199235558,0.17279504992469166,0.16468403082134112,0.1520824176111586,0.14855489223308566,0.0021203061918071953,0.10744103827342266,0.16629079198708596,0.3277863259376468,0.3963615376100374
MR,New_MR_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_039.wav,2.271,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.2289395202294873,0.16825054912647555,0.15535453286391548,0.14472206664989476,0.1390322713354176,0.0024595689090865127,0.0808071756260358,0.16971325086541192,0.3129078426719485,0.4341121619275173
MR,New_MR_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_040.wav,2.37325,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.4762583405830652,0.17234339483293865,0.1682098160051643,0.19243836041802678,0.22363078983265935,1.9637025740452738e-07,0.3718832202887456,0.4526736488661869,0.14300367770561467,0.03243925676919552
MR,New_MR_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_041.wav,2.43275,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.48796522208755516,0.17393583673412896,0.17145085169374713,0.1897209316950339,0.2264564922304224,1.6104573102146136e-07,0.37203132653892285,0.4177691304630252,0.17811617822896203,0.032083203723358926
MR,New_MR_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_042.wav,2.389,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.4792449559724474,0.1648204248270004,0.16624260131419896,0.18710976994958506,0.21899205323360268,1.0046484213929527e-07,0.42655127230337264,0.3981000827393364,0.14458384991591763,0.03076469457653116
MR,New_MR_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_043.wav,2.440125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.48539250866331035,0.17400429955969865,0.16783875668615425,0.19040332355073522,0.21882889571948141,1.2277353882578174e-07,0.34277910602137707,0.4598799943597076,0.1568719881115998,0.04046878873377664
MR,New_MR_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_044.wav,2.430375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.48535828140392717,0.16313257331257613,0.1620137365616596,0.19001249358864866,0.220942798212535,5.169247095656119e-08,0.4202429836432596,0.44411324645877354,0.11144622101567285,0.024197497189822996
MR,New_MR_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_045.wav,2.4305,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.4826339087826791,0.16246714454531896,0.16264432309953714,0.18630325413237062,0.2201384604528993,6.03280273296826e-08,0.42391368242268357,0.4202313760030928,0.13108192848910485,0.02477295275709147
MR,New_MR_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_046.wav,2.370625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.20300358398400958,0.15816706838234648,0.14760464364174586,0.13729710602482595,0.12701544822658173,0.0042891961859065995,0.07224790102087396,0.1405231075662866,0.2689664578606713,0.5139733373662615
MR,New_MR_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_047.wav,2.4045,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.22315034868612604,0.1624497276332798,0.1570974164437399,0.14520265346893216,0.13859783882124055,0.0033206642080263306,0.11037269874388704,0.1503255592746247,0.2986822945887257,0.4372987831847361
MR,New_MR_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_048.wav,2.411,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.21490320230793947,0.17931411253965956,0.16352696756537433,0.15240655229913025,0.1456288570507925,0.009920179082288504,0.07007933699657509,0.16681437202912613,0.3072840002998991,0.4459021115921112
MR,New_MR_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_049.wav,2.4195,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.2127815997108055,0.18203904001248636,0.1715585952441508,0.15787629256077637,0.14889573772578193,0.015281942579161972,0.07971318108273245,0.13998530165790707,0.2919761484061081,0.47304342627409046
MR,New_MR_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_050.wav,2.357,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.2099859689356881,0.19321977387083358,0.1772084623503056,0.16047440932499005,0.15794611738862196,0.028710490608237254,0.0671194224373962,0.15102559732199572,0.3524935117504793,0.4006509778818914
MR,New_MR_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_051.wav,2.357,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.21765928403768464,0.18506359056211602,0.17535646532920815,0.15834644342597842,0.148197778618735,0.011946591536853235,0.06940951693369524,0.11721773711168736,0.2936142337240711,0.5078119206936931
MR,New_MR_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_052.wav,2.208875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.618674008001812,0.1581362679746646,0.1471509060046293,0.23515596649176101,0.25863993677934655,4.71558868242279e-12,0.3525468188395961,0.6406050767537805,0.005354480704587394,0.0014936236973203312
MR,New_MR_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_053.wav,2.185375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6053295180584215,0.14258837429250504,0.13773350505988627,0.2056778701967623,0.23892095199488428,9.02093670458371e-13,0.4246114459068365,0.5629330758784673,0.010877929758000364,0.0015775484557937944
MR,New_MR_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_054.wav,2.22925,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6112975691262817,0.14032553940631606,0.1313003405108113,0.20218346397545817,0.2281490519361015,1.2488105157267264e-13,0.36220159546226044,0.6277220045917156,0.00835833072096427,0.0017180692249350027
MR,New_MR_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_055.wav,2.17475,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6173324612886522,0.174603793844632,0.16153181727579935,0.24237183942237384,0.2706865992713593,1.0163064602846365e-10,0.33852276637377304,0.6467708461865754,0.011802619737745254,0.002903767600275606
MR,New_MR_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_056.wav,2.226625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6227401493135226,0.16867510801099309,0.16280285898714567,0.24225984740499684,0.2675721592048271,8.615126811740122e-11,0.4220929087157694,0.5632834644992745,0.01135128828562919,0.003272338413175714
MR,New_MR_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_057.wav,2.188125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6110297521822287,0.1473133067725628,0.1448259862806876,0.21052012823278865,0.232758944425521,3.4334031650352574e-12,0.45731949322304405,0.5246747887108163,0.01392825154154335,0.004077466521162806
MR,New_MR_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_058.wav,2.22475,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6087449410505873,0.15485949619574496,0.14773456159173998,0.21888223819840213,0.24553953880382748,8.43630513015134e-12,0.39850037820116696,0.5861243820757389,0.01243856570610233,0.0029366740085554686
MR,New_MR_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_059.wav,2.16975,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6175890605031902,0.1364501098159533,0.1368042257922795,0.20120947495147087,0.22956296449575544,2.7967492809758235e-13,0.49846676102230986,0.4882244658007894,0.011186733017813828,0.002122040158807144
MR,New_MR_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_060.wav,2.197,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6158353173503224,0.1580138999924125,0.15490126770980742,0.23348223175016494,0.24604296182173657,2.4425000794888763e-11,0.45345456161703895,0.5325354436204052,0.009200636336529854,0.004809358401600938
MR,New_MR_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_061.wav,2.20475,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6186559844472097,0.14199666271040776,0.13807919104378175,0.21081457578357074,0.2296061854616859,4.450578485090937e-13,0.4386754657288064,0.5504463212733589,0.00813848193160652,0.0027397310657831407
MR,New_MR_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_062.wav,2.200125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6140008970102181,0.14735735574944206,0.14498701820462273,0.21172608327239337,0.2417500274357472,3.0233168946980755e-12,0.4600082739862864,0.5242839514265171,0.0131911799942685,0.0025165945899047384
MR,New_MR_063.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_063.wav,2.239375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6024413158737728,0.1514543922467517,0.14161259208139687,0.21222073285372076,0.23336750468132375,3.0934556930420947e-12,0.358972064518547,0.625924049019311,0.01159325256829879,0.003510633890749658
MR,New_MR_064.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_064.wav,2.22575,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6163832934641444,0.14014711554376671,0.141876720824267,0.20360881322150734,0.23134307840016588,8.060090497601587e-13,0.5159465237005637,0.46744060161096507,0.013782877956295325,0.0028299967313697026
MR,New_MR_065.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_065.wav,2.170625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6116004044961073,0.14420677322082648,0.14569122585517175,0.21684869764859988,0.24244158505755212,2.8227050827039513e-12,0.5146620476881982,0.47397715614211355,0.009148908650975314,0.002211887515890236
MR,New_MR_066.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_066.wav,2.207,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.5988545421309134,0.13552790178533128,0.12935493110888566,0.1965451014343302,0.2129890761666917,1.439451094409564e-13,0.40061690512268067,0.5868534366901546,0.009201587466614073,0.003328070720406704
MR,New_MR_067.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_067.wav,2.230375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6150677737335942,0.16838679277508875,0.15750129888141037,0.23745194980689852,0.2580874078751702,5.043298556337556e-11,0.3598726628367017,0.6255677705981761,0.010780163330416676,0.003779403184272565
MR,New_MR_068.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_068.wav,2.232625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6188079589759722,0.14313665379957416,0.14523650750025593,0.21605475295405288,0.23664148545588232,1.4880884256422368e-12,0.5231158221756318,0.46518757796377347,0.008884989270764294,0.0028116105883423236
MR,New_MR_069.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_069.wav,2.177625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6169901363392644,0.13421957784195315,0.14577777133712225,0.2030169587310373,0.24407327530340403,2.0956150063776602e-13,0.6578435905058031,0.33031761986589464,0.010895831285546552,0.0009429583425461286
MR,New_MR_070.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_070.wav,2.218625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6073999268209932,0.15606405129884762,0.1467916964767486,0.23142359292032633,0.25261142309981655,7.753603543936695e-12,0.37324823334311114,0.618673535092208,0.006142454306414081,0.0019357772505129672
MR,New_MR_071.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_071.wav,2.226625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.594291588507164,0.16552264810166828,0.15206850523832738,0.22941677057038182,0.2471974696529315,5.1944838790318166e-11,0.3249062784955789,0.6594001459095234,0.011270662867028464,0.004422912675924458
MR,New_MR_072.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_072.wav,2.2125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6080171539419315,0.14478172320476962,0.14721554213321633,0.20942850002055036,0.24169991666750587,4.011427848004026e-12,0.5243869829447694,0.4584025921638694,0.014733649028886912,0.0024767758584630295
MR,New_MR_073.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_073.wav,2.22025,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6042400636040514,0.12620882031374678,0.12350562092295302,0.18957242275860267,0.20414563431327343,1.6113700956259007e-14,0.45161322004046656,0.5380352990938816,0.007452041739832882,0.0028994391258028657
MR,New_MR_074.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_074.wav,2.168,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6026477415531809,0.17044479309802152,0.1594753206897695,0.2341769866700388,0.2596195223013644,1.3771136538677054e-10,0.358934405194194,0.6222971887284123,0.014673540736208789,0.004094865203473552
MR,New_MR_075.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_075.wav,2.25375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6036225356980238,0.14932046446552244,0.14346593997939225,0.22406191303119544,0.24561338377546507,4.137183374556877e-12,0.4155932187854005,0.5760353723880416,0.0064362563840587445,0.0019351524383620722
MR,New_MR_076.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_076.wav,2.19625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6055722089729486,0.1510481919236247,0.14536491662157447,0.22616189658670524,0.24286329121314024,5.729628559325405e-12,0.41847599663824253,0.5721449705486522,0.006704765453375961,0.0026742673539996067
MR,New_MR_077.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_077.wav,2.22025,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6066570008099179,0.14879945068096823,0.1399375381159852,0.21736779164922732,0.23309501166936142,1.5958544852513797e-12,0.3720804851278704,0.6175322072483954,0.0073829284612235545,0.0030043791609146494
MR,New_MR_078.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_078.wav,2.22925,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.6090874396080985,0.1452596305902243,0.14191006328013148,0.21483540325890546,0.2431758376857327,1.975025611395228e-12,0.4481018435364888,0.5412320683490691,0.008870884528590554,0.0017952035838765049
MR,New_MR_079.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_079.wav,2.1825,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.619203102729758,0.14522427547314593,0.1405150921909469,0.21005189571305966,0.23225861073650106,8.153558230279431e-13,0.4274439128053499,0.5588789105933251,0.010664997814646625,0.0030121787858631275
MR,New_MR_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_080.wav,2.15425,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.22427909352068445,0.135621528037912,0.129113892970941,0.10201406812403403,0.09935590615140864,2.192930285298617e-05,0.02762311480210876,0.04664840241407635,0.4135089075532499,0.5121976459277119
MR,New_MR_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_081.wav,2.16025,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.23741274274961788,0.14046273878923676,0.1315651699179628,0.10601498259911045,0.10676266741789213,2.2821634792396224e-05,0.03432593043278035,0.06717631886888616,0.46190733245610044,0.4365675966074406
MR,New_MR_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_082.wav,2.313625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.35365749967637716,0.16722403485832504,0.15762771077950866,0.3306273278662,0.29880438742431187,2.957457397856938e-05,0.3803620971781983,0.6190345582636687,9.517846827158294e-05,0.0004785915158828882
MR,New_MR_083.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_083.wav,2.24875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.34632862875832443,0.16222494405395188,0.15080668982885814,0.32670086813665117,0.291262836178937,2.023744246124769e-05,0.35287703881198573,0.6466697445904905,5.7325686006286415e-05,0.0003756534690562486
MR,New_MR_084.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_084.wav,2.316,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.3510285381303827,0.16375816324491835,0.15697548546990275,0.3309798300716705,0.297322677886218,2.9670911641632585e-05,0.41419695115217964,0.5852327995950107,8.242731865226212e-05,0.00045815102251579415
MR,New_MR_085.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_085.wav,2.32775,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.32617815641807046,0.15897209269805845,0.14647383536842976,0.3080449235818768,0.2754744792800233,3.626501854950236e-05,0.335437580979731,0.6638501855915218,9.763549919398023e-05,0.0005783329110037308
MR,New_MR_086.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_086.wav,2.310875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.33162943525745137,0.1635145562057062,0.15567128822237603,0.31224904660126096,0.27684412228558913,7.079095434401303e-05,0.39999669285994416,0.5985586205207541,0.00019165481930115899,0.0011822408456565099
MR,New_MR_087.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_087.wav,2.326375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.3337652613990486,0.16338481313595313,0.15152456340295112,0.3141852420849138,0.2822277053650422,4.3150337628846795e-05,0.34809096627241576,0.6510888605108507,0.00012132234918738527,0.0006557005299171357
MR,New_MR_088.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_088.wav,3.034625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.382703820008357,0.18843078028588386,0.18798953604559562,0.2473835188564407,0.22213581182269382,0.00010977707255192675,0.4275599171655382,0.43566422977191693,0.0347899177914821,0.10187615819851073
MR,New_MR_089.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_089.wav,2.93925,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.35858379406280383,0.1866322149482773,0.1811017452025114,0.2281174025384573,0.20825145404149098,0.000178082863084484,0.3543530270459439,0.45241368325812514,0.05669717325735694,0.13635803357548956
MR,New_MR_090.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_090.wav,2.99225,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.37772827439622725,0.1875610925793457,0.18090530087904563,0.24192223597614476,0.21287190581438173,8.071676650868304e-05,0.3624078492918748,0.486434796291147,0.032746956013649055,0.11832968163682041
MR,New_MR_091.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_091.wav,2.93925,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.3632357881476986,0.18034671113492634,0.17638255747231413,0.23423767584273905,0.21016459801219628,9.821931414505249e-05,0.39329384536385165,0.47076311200635007,0.03413354614412982,0.10171127717152333
