metodo,clase,archivo,mfcc_001,mfcc_002,mfcc_003,mfcc_004,mfcc_005,mfcc_006,mfcc_007,mfcc_008,mfcc_009,mfcc_010,mfcc_011,mfcc_012,mfcc_013
MFCC,N,New_N_181.wav,-30.3427956148706,6.244460595907228,3.1350791084038363,0.7293858748576071,0.09756941517886127,0.3112052644311786,0.09710927065481123,0.07740104769587357,-0.15742444473650924,-0.18049847213617554,-0.17486818191606265,-0.3746054686112698,-0.2040519865251122
MFCC,N,New_N_182.wav,-30.513170455260767,6.471655008034928,3.2568166419086917,0.7112718841110387,0.10338863515015514,0.3110559502181826,-0.017210022675415246,0.07582492960959727,-0.16185463741657827,-0.17960750953001645,-0.23864374249474826,-0.3464447311156794,-0.15430083650186027
MFCC,N,New_N_183.wav,-30.258597234780968,6.207373555110695,3.102288852700489,0.7735611369532006,0.07947317124711198,0.20826457027067022,-0.058628468139849704,0.05375060082835892,-0.1608697437322621,-0.15169549978332203,-0.1792290890521835,-0.3819820917349574,-0.22905927171472984
MFCC,N,New_N_184.wav,-30.17558535375191,6.203904986470769,3.107638809915187,0.7093731038380499,0.0541479628340399,0.24993012362945669,0.037242020812869495,0.015770267148135602,-0.14791746587939947,-0.2167524802911389,-0.18985649642758545,-0.38827671392206353,-0.22535723264650312
MFCC,N,New_N_185.wav,-30.21436080932356,6.279743153285749,3.133814266594644,0.7036546399717786,0.13560342557804195,0.31366366098835546,0.08807621863746704,0.04928811593605513,-0.20599945414046605,-0.16234134252651897,-0.1453650319822979,-0.4073734047389964,-0.15601045588329807
MFCC,N,New_N_186.wav,-30.213500114279128,6.198228798103622,3.2112384369429585,0.7563367750635794,0.10818187435279461,0.23615263755663574,-0.012916406634602265,0.04934710847068873,-0.16624212633975302,-0.1596273937281083,-0.1598994264372422,-0.38928736937213715,-0.16653891875234828
MFCC,N,New_N_187.wav,-30.34061444711363,6.355268833296021,3.1977941632111078,0.6679349199493311,0.00410256208844504,0.24860960586262848,0.05002805576458239,0.03254734954450057,-0.149526978090413,-0.169536700031127,-0.1872075074004146,-0.33767810797025044,-0.2036313128622753
MFCC,N,New_N_188.wav,-30.477426641245287,6.290957196186214,3.182831741665477,0.7418488020625591,-0.0003267310638124076,0.26176558247507514,0.07684605372146339,0.029996139963956822,-0.1642847182736189,-0.15495818686068563,-0.1902379340640839,-0.4242208768097578,-0.2917565497125836
MFCC,N,New_N_189.wav,-30.605550682013636,6.379964158180602,3.1022705501785577,0.6713482710158819,0.021389873455071123,0.27681751962502066,0.016921827688862804,0.07699109219585053,-0.1385952576901858,-0.17785850652432827,-0.18755414016582506,-0.36204656607222263,-0.21517471601778806
MFCC,N,New_N_190.wav,-30.48200492999688,6.310945814166499,3.1076059027740044,0.635559211392848,0.08320810039925265,0.245121626587024,0.04975094855958491,0.048036913791113016,-0.23892773700921516,-0.14061814091981914,-0.2239918862143494,-0.3715080023742872,-0.22183619414136785
MFCC,N,New_N_191.wav,-30.553531777999986,6.282969071978085,3.1241235744719296,0.6913219671934636,0.17711190608890665,0.37562291700442424,0.05457775184916173,0.07939837445078479,-0.14881769000777703,-0.1457093727081295,-0.24165573145241367,-0.4256825086280956,-0.28826467995914506
MFCC,N,New_N_192.wav,-30.350015364701655,6.373862860818448,3.1418565824015627,0.7283999865886138,0.11118354577596064,0.28475354141586146,0.04468893622972771,0.0024841227993404255,-0.18824876110494895,-0.15028496727276164,-0.18201277473832675,-0.36229037000001724,-0.26640769522144414
MFCC,N,New_N_193.wav,-30.446991272374987,6.370277312687191,3.218411556488383,0.7924102831527944,0.046920612963381,0.31397857133951523,0.06729777104805652,0.01991185713029388,-0.24548289013882094,-0.18294900574171113,-0.19143916178907816,-0.4303727598459222,-0.263697209826828
MFCC,N,New_N_194.wav,-33.97705128281761,4.727461845657135,2.2240255113503524,1.807066179246542,0.3559990074610374,0.7514299111092896,-0.2818029109152502,0.08558813337798976,-0.26062518056460515,-0.2284193792400413,-0.2631167418517256,-0.41131974027240475,-0.1629594104554588
MFCC,N,New_N_195.wav,-34.69741939440437,4.277924142836266,2.253834794527669,1.811457962281621,0.2111940245952519,0.5609126296119848,-0.3308297969599519,0.02772263357311997,-0.421396796516233,-0.24147133162869294,-0.29901406403437314,-0.5347214461102779,-0.17546490937686532
MFCC,N,New_N_196.wav,-34.32199464916118,4.283624474347847,2.1655547412576266,1.686146534950442,0.25868790913008965,0.4802207815068406,-0.2877827461416464,0.029240289020924265,-0.3606017040058315,-0.20350151594797594,-0.32371267022008815,-0.4830123991640906,-0.22889240017204157
MFCC,N,New_N_197.wav,-34.6137582197624,4.217941871817268,2.171472944154177,1.6376583289251967,0.2754807313403832,0.5351872192406985,-0.3655526525762173,0.05244282385726953,-0.43981947345293604,-0.23956308834831247,-0.31120700225944764,-0.5688504656587647,-0.2638102875460201
MFCC,N,New_N_198.wav,-34.43139818142839,4.23713815052953,2.263169212409309,1.8186849340683866,0.2060269245138449,0.48242827949729067,-0.3114876688074953,-0.01829948255270688,-0.35626224374294424,-0.2716923661028086,-0.3205522009372103,-0.5270593514693134,-0.19787000734638321
MFCC,N,New_N_199.wav,-34.35013445775728,4.280752341974562,2.187269597688759,1.800910907063351,0.2965990299735711,0.5585316342245542,-0.26894471525857483,0.0024615183652504013,-0.37041866670341667,-0.24335209995338858,-0.2554299647477562,-0.5123523784400481,-0.17273090594442966
MFCC,N,New_N_200.wav,-37.60881512221997,4.159776141755437,2.700256867764886,1.7060446454568068,0.4396892990210255,0.4464099706388752,-0.1816975861514091,-0.05884839405010086,-0.22973746297701073,-0.2738746509658482,-0.3356363274692605,-0.39223971261405893,-0.14451972452526324
MFCC,AS,New_AS_001.wav,-19.767201454094383,6.859651523095241,2.9028170387191756,0.7548982394431092,-0.05071308640224472,0.1520841626995097,-0.28976942162350744,-0.2880338345158795,-0.13125640791903914,-0.29336568217214726,-0.3235618103610559,-0.4065765089281466,-0.3789589261988454
MFCC,AS,New_AS_002.wav,-21.007914915139306,5.971781161718756,2.936864059011179,0.8961346841879446,-0.04002340083182973,-0.03443815030503637,-0.30420132258905663,-0.34129120691285814,-0.251355892612203,-0.2854101376318805,-0.3676986637043285,-0.42954357253749437,-0.33557599938321736
MFCC,AS,New_AS_003.wav,-20.907448342687317,5.859925224458763,2.9594766070330927,0.8954667459211718,-0.09876945113071556,-0.004291312565980233,-0.26658834224750055,-0.30634207675354785,-0.27049481793299396,-0.3188928805258163,-0.3514969278358962,-0.4687995672893174,-0.3311881971584317
MFCC,AS,New_AS_004.wav,-21.49997783313153,5.88910546857897,2.8109058036829264,0.8321753017615213,-0.008216437100320108,0.07253818557678714,-0.22006595476049015,-0.23074308797963392,-0.19077898276095034,-0.24868822115432035,-0.29694825236827926,-0.41400891304943654,-0.31576393082286885
MFCC,AS,New_AS_005.wav,-22.0789449488759,6.10838160848112,2.9398770119831177,0.8422201357154825,-0.05441314607128645,0.09585538001968015,-0.22813532438472112,-0.2553865551187737,-0.23734433770350805,-0.2714793020462246,-0.32807440227939877,-0.4318048244351665,-0.3345910402093174
MFCC,AS,New_AS_006.wav,-19.689955380706717,6.679576441912737,2.88843365670916,0.8548406179407645,-0.16201965728812356,0.18841148276226416,-0.2750401510112791,-0.23695433948706754,-0.10699424719512743,-0.28521518664474804,-0.3366637068566551,-0.43093124466278654,-0.3751185233663432
MFCC,AS,New_AS_007.wav,-19.672068283896603,6.7541429647175315,2.878709785838709,0.8487119507685894,-0.07584028795475219,0.1716838798338298,-0.2824314397291386,-0.25835014484064545,-0.16196493367497672,-0.280135467064724,-0.3364307824765963,-0.447936197263672,-0.3600748797125154
MFCC,AS,New_AS_008.wav,-20.994930558932637,5.960087853445951,2.9960757211736753,0.9038987157548837,-0.03767246717133293,0.04289707758495885,-0.32555652726289613,-0.33199000848259563,-0.2787630711457844,-0.3190647213936441,-0.3466982391911529,-0.4751294744127806,-0.36356845713568464
MFCC,AS,New_AS_009.wav,-21.161852261459295,6.008315755634797,3.0004758590952494,0.9380326390425008,-0.06175545237928009,-0.030116358074828018,-0.3138719706625443,-0.26894020560973847,-0.22067997295970943,-0.2869346269314896,-0.3703051902999788,-0.4878921142257524,-0.3853018125637209
MFCC,AS,New_AS_010.wav,-21.858043389996006,6.088263458699702,2.9134496391713984,0.8912868707785078,-0.09567282527970017,0.06810506229982592,-0.27978244113255346,-0.25181616917979427,-0.23498703713065994,-0.26512406529568006,-0.3004886397226066,-0.44714348895112016,-0.26984483326559633
MFCC,AS,New_AS_011.wav,-21.75194989258404,6.020212187872825,2.8560929578994445,0.7676404726174472,-0.05911043036042003,0.0705343344180102,-0.24905731243942753,-0.26147877019694565,-0.19839092900465363,-0.23204934622747095,-0.2574966321866584,-0.3806036644453809,-0.3302070909122822
MFCC,AS,New_AS_012.wav,-19.775209611876363,6.682954496394157,2.961223080592503,0.8733997798989857,-0.06477073329427491,0.11803016623204424,-0.2771110826667001,-0.2783918641267686,-0.19737536890860738,-0.3466145115999628,-0.3314711451534035,-0.49549601496558787,-0.33045930206454077
MFCC,AS,New_AS_013.wav,-20.12529608782713,6.709075526468614,2.9121326934563845,0.8270852619515208,-0.09879689873926767,0.20462663268849923,-0.19653056447056644,-0.26585324173510655,-0.12206964689003257,-0.2712471242347127,-0.3477757707432429,-0.44120284155158884,-0.43756582106219877
MFCC,AS,New_AS_014.wav,-21.00784490177822,5.981703858062564,3.000889286093659,0.9127758866258207,-0.06812250005959043,0.023850460982832625,-0.28555586617068585,-0.3552589998115201,-0.2535751327089217,-0.287250810824949,-0.3515488617582466,-0.4325347496638478,-0.3614572443322275
MFCC,AS,New_AS_015.wav,-21.130883221087096,5.967350604916446,3.006840178573785,0.9276648755959312,-0.06801672680828627,-0.042463086920051726,-0.3427447996713734,-0.37061161700963696,-0.28438095524872825,-0.3058922612144076,-0.3343519658886193,-0.46146202865649005,-0.36356843257353594
MFCC,AS,New_AS_016.wav,-21.8060992694096,5.895186087483006,2.8563700500281297,0.8569248107101142,-0.0664360090620186,0.11680231319460103,-0.20118718307825104,-0.2750833459686871,-0.22805996592026806,-0.3013761198842682,-0.4078411819721057,-0.39754665180214904,-0.4056235690529974
MFCC,AS,New_AS_017.wav,-21.603947731116108,5.926399428416919,2.880360258196323,0.8156240003349109,-0.07676128029419212,0.112212522682576,-0.2933739425864922,-0.2760162688527027,-0.25158521185120436,-0.29984922863084823,-0.31069673322870883,-0.4445814110464095,-0.31317588606696173
MFCC,AS,New_AS_018.wav,-19.560840448747996,6.643428770299896,2.891765428506266,0.8455556406975364,-0.03826941300377198,0.1807551042302682,-0.24401910575192712,-0.27021697785930415,-0.16685115227503283,-0.3099726646311558,-0.3622297299695158,-0.4253501739646618,-0.35924377977819394
MFCC,AS,New_AS_019.wav,-19.618612124986758,6.653420894919371,2.8995983666347267,0.8120322126466641,-0.14126612389505244,0.14435555944903294,-0.2843681911566875,-0.2825802333499051,-0.21927229691347505,-0.271337684004814,-0.3449020861794575,-0.4189355310322382,-0.4219541363137066
MFCC,AS,New_AS_020.wav,-20.911893260956525,5.968091754797803,2.9950212696774035,0.9083967141094093,-0.05785807210722956,0.00964258431185339,-0.35628933440045507,-0.3592425170265817,-0.2525321053112432,-0.2894842090989173,-0.32600689819478884,-0.47832647644058823,-0.39491024450849427
MFCC,AS,New_AS_021.wav,-21.555461388919248,6.059326651800625,3.025012711543913,0.8601898210639826,-0.10631610289049336,0.032249377074931085,-0.2765488059483716,-0.3077508463739495,-0.23325833439195356,-0.28101185397381,-0.3750107522451714,-0.42842372676423285,-0.3919437078672406
MFCC,AS,New_AS_022.wav,-21.781520469040714,5.91581165315796,2.8183053846783377,0.8077815114680118,-0.03402964381591512,0.07923184202390471,-0.2574156807587215,-0.19221614798944936,-0.14984377902382068,-0.29533221893921013,-0.31649809760363184,-0.38696229345766087,-0.317652314496904
MFCC,AS,New_AS_023.wav,-22.186712465506353,6.009678449621721,2.8542634677030883,0.7964595390369598,-0.12442789341038778,0.09787192106312627,-0.23723271861249656,-0.2432362956071633,-0.1764392196976568,-0.2999948426509996,-0.31150245526495013,-0.42219622807161716,-0.30754305611676785
MFCC,AS,New_AS_024.wav,-19.69950686629665,6.772243921162658,2.9067004222962396,0.892797529038833,-0.18128275996964893,0.21766558322052132,-0.24572044871218598,-0.2507811578767145,-0.21825153659630062,-0.2881199939342799,-0.33305176870758396,-0.444097340085488,-0.37134586577464573
MFCC,AS,New_AS_025.wav,-26.44119175649219,7.026669633681377,3.459034339966093,0.8883638483162095,0.026923748521722638,0.03773669897172819,-0.3111740976673108,-0.40600523493113266,-0.22696976918108688,-0.29942641444882323,-0.3525702669692336,-0.4307549243882941,-0.385383027126358
MFCC,AS,New_AS_026.wav,-27.101737809275214,6.027616884921211,3.665186216252068,1.1864008546577334,0.07691854848700933,-0.18499294730156904,-0.4504499965543286,-0.43538440685418883,-0.25774987748246014,-0.3318653450882933,-0.3771748186885092,-0.48913660224859096,-0.3913209051051415
MFCC,AS,New_AS_027.wav,-27.30250142284721,6.102388489792421,3.6426962196138186,1.1652812257528407,0.16147668246616478,-0.07918372335194122,-0.38357058983543113,-0.4456200790930153,-0.2540889354674948,-0.30947207060287624,-0.372255625224882,-0.49146499332911414,-0.4329224471251085
MFCC,AS,New_AS_028.wav,-27.807994103682514,5.873732883379118,3.2777148438650294,0.9857100920785382,0.1616080659465283,0.04763878736307743,-0.2561637646265873,-0.31715788322627464,-0.26987401113012593,-0.2926622889202347,-0.3007290013857384,-0.4510336871896485,-0.3479847025828013
MFCC,AS,New_AS_029.wav,-28.0632574995101,6.008587185664976,3.5497118361349798,1.0645219269233803,0.14803828204835406,-0.002003778163976675,-0.2915516527652529,-0.3355727749801803,-0.30734278540193893,-0.2603265534575683,-0.3248203972846872,-0.42286419779224776,-0.3511051819185674
MFCC,AS,New_AS_030.wav,-26.066762638775817,6.96964001120123,3.5129083836864146,1.05708564753055,0.06223289939666102,0.08674825364384212,-0.28421066394589795,-0.30556607718223944,-0.26059767387712207,-0.31137516471840104,-0.4490019984566494,-0.44709125269902394,-0.39025201545347754
MFCC,AS,New_AS_031.wav,-26.598223938671627,6.933416288864824,3.532965868409662,1.0186182140803224,0.023984084593447245,0.0338291503696973,-0.2789854473316037,-0.3591055629258044,-0.21844963807164788,-0.26352539682501114,-0.39914435948578303,-0.5012674868558025,-0.4106148075212113
MFCC,AS,New_AS_032.wav,-27.03209582958205,6.1270440956285075,3.6084117579824504,1.230643626972902,0.15463528520191416,-0.030750218285484646,-0.38522893674921127,-0.40577053633625004,-0.2627216626307346,-0.3380868518842636,-0.3651917181378792,-0.443202081323017,-0.40912686411310517
MFCC,AS,New_AS_033.wav,-27.118554292342278,6.023281465789623,3.540384287404833,1.1784666826564696,0.06387871599322882,-0.06319469713435319,-0.327703103995286,-0.43525283379218005,-0.28770753495725837,-0.30683135468211353,-0.38877571787481713,-0.44153523870541467,-0.42181857438683645
MFCC,AS,New_AS_034.wav,-27.988471939034497,5.901314449100332,3.4179005645182263,1.0257573097332624,0.12590380330006604,0.022408414187993848,-0.2782002495744262,-0.32217684192812773,-0.24148232909152462,-0.2943786075395174,-0.3904192670726465,-0.43667712393178626,-0.36320915553771793
MFCC,AS,New_AS_035.wav,-28.218177141647445,6.123082777040613,3.4721373701048743,1.0451488467961707,0.15643790967752613,0.056167089015522156,-0.31004608426606944,-0.2970379070406869,-0.20813076599251118,-0.2829573349696401,-0.30621102886921125,-0.4068686979052823,-0.3238540164208721
MFCC,AS,New_AS_036.wav,-25.895667332868985,6.826296691060597,3.5317647562032093,1.0435915614278068,0.11421233756307941,0.1480270525907963,-0.30790834796999916,-0.3313458895635076,-0.2286145956388969,-0.34032361794915345,-0.3499191690512227,-0.4558744151271667,-0.44648138281159633
MFCC,AS,New_AS_037.wav,-26.17960852890405,6.824147663629698,3.535996713764824,0.9860064461156584,0.02406568898958949,0.12474679692378284,-0.3619947794499897,-0.39372367470885505,-0.21793377782209078,-0.32366201824513013,-0.376926005598456,-0.46745691381237586,-0.3686130837858745
MFCC,AS,New_AS_038.wav,-27.207503060516444,6.133312999339599,3.6636487387647163,1.1571603537956492,0.12077356444757043,-0.09474731805206855,-0.339423815144069,-0.3986181805210695,-0.3706627263811968,-0.34269798290099085,-0.31915920204719966,-0.4682284512170196,-0.3721127792931124
MFCC,AS,New_AS_039.wav,-27.48100234475714,5.8723836170469825,3.5408805843830358,1.1902458780981418,0.14190336853561766,-0.04063563920688292,-0.319681015122409,-0.39958885219885726,-0.29171021368735234,-0.32808373676952934,-0.36378014912219525,-0.4746851511779263,-0.4299327603266718
MFCC,AS,New_AS_040.wav,-28.010529752341153,5.94128766811104,3.3912971516302917,0.9863533984579183,0.2181056655105145,0.06036300309191816,-0.2069883822825381,-0.2675462879780155,-0.208967590152499,-0.34283579379433327,-0.33855761513087634,-0.48063368449305405,-0.3848498686129098
MFCC,AS,New_AS_041.wav,-27.96520447953471,6.057874057038784,3.500291417193772,1.0360411270270011,0.11236224426071413,-0.004430768412991221,-0.27270345301679044,-0.3452059421845703,-0.2879202721128948,-0.3112052728913566,-0.3625961972210387,-0.4225876081918828,-0.3910631535508464
MFCC,AS,New_AS_042.wav,-26.088705538230055,6.796158203393129,3.4610247128195692,1.0170322573991784,0.08071755305819191,0.1255910350769675,-0.3169157075988942,-0.40812769581471364,-0.19267013793088786,-0.3458556502899619,-0.3916027412063522,-0.47978693597003774,-0.427730374030821
MFCC,AS,New_AS_043.wav,-26.277952847441945,7.0005500443375475,3.6108854222126547,1.0599229149534024,-0.001208087446507747,0.021650181525414147,-0.3093606894088356,-0.29822646056614505,-0.2223340979116418,-0.3372863754140654,-0.3676005623100807,-0.4397603309938621,-0.3970896795727605
MFCC,AS,New_AS_044.wav,-27.269653028336716,6.184483731969894,3.727448288274944,1.1809725211003934,0.17771540662234095,-0.05257933977766895,-0.37593434370552525,-0.3877827466782549,-0.270299365235539,-0.35219573746670335,-0.39966654133198726,-0.5015434646112129,-0.3772744725181881
MFCC,AS,New_AS_045.wav,-27.38190118915496,6.0107791167523645,3.5678135587577975,1.1515740717789489,0.1417572862615948,-0.012011339476815278,-0.3253990472199852,-0.3835278236191956,-0.2861216323067196,-0.31504904175949466,-0.3508853272799917,-0.4440249077806757,-0.33313204868802415
MFCC,AS,New_AS_046.wav,-28.027701066381027,5.95592907546565,3.3575549675923244,1.0241007490305827,0.15478867097989105,0.05540269795513736,-0.26028780983075855,-0.33246356873189986,-0.28182179959606635,-0.36226759917682794,-0.37610678320095986,-0.4901016751010808,-0.3217233273607886
MFCC,AS,New_AS_047.wav,-28.161407561872366,6.038754340150857,3.497701978852134,0.975146208168466,0.117190071168118,-0.03068651243546548,-0.22680491334364267,-0.3446404381424451,-0.28111019606724036,-0.3001268501151545,-0.3515120302107986,-0.4252825165137787,-0.3786861881038681
MFCC,AS,New_AS_048.wav,-26.942002684399522,6.934990942842247,3.8077793746271733,1.119162483539945,0.17651069922522533,0.03694507262968059,-0.2758915950180958,-0.3243994722772085,-0.24862764037280372,-0.3247075506467061,-0.3489044486938317,-0.4291745050361439,-0.4165726932945902
MFCC,AS,New_AS_049.wav,-34.41379303053516,5.881928360709575,3.522341319075017,0.7516036399735534,-0.018452300228943,-0.12657951479749677,-0.2679509462704428,-0.38144084926757293,-0.35894721290996595,-0.3929908562258691,-0.28889306583327584,-0.3970248096843085,-0.22280415820361194
MFCC,AS,New_AS_050.wav,-35.383660486914664,5.686235113577415,3.485209794995704,0.6696883397589632,-0.13110655620762743,-0.2959827008120497,-0.33771915176051037,-0.3495044554333443,-0.4152491449660192,-0.373023283864052,-0.2305626787219261,-0.37773480448195595,-0.1930874488598604
MFCC,AS,New_AS_051.wav,-35.71354568177051,5.816392322016149,3.5953807978688124,0.6704225131733237,-0.1100386640267416,-0.23770475630352342,-0.27378673672753007,-0.38860982072610606,-0.399238175636245,-0.3903607808357275,-0.30885749968385723,-0.3506254098645449,-0.14709389044379778
MFCC,AS,New_AS_052.wav,-35.60630083699157,5.871389060362038,3.5961519767700922,0.6130871410733358,-0.13756740389510289,-0.21921903594527095,-0.20361479892877285,-0.3500435687632188,-0.40039790843130496,-0.3065001546042163,-0.2322264160193196,-0.3699345240805005,-0.18906345774059294
MFCC,AS,New_AS_053.wav,-35.79173906659676,5.8117455420976665,3.62838913527768,0.6371153594058357,-0.10616210965895706,-0.23218791950843576,-0.1981479076585085,-0.2921335891066046,-0.35617406303037774,-0.3436592885326516,-0.27357486458176783,-0.4466443829022548,-0.23604159219733944
MFCC,AS,New_AS_054.wav,-35.56080035499027,5.7661858470426965,3.6263733844622417,0.7675634185992803,-0.07046066735412776,-0.201738352788151,-0.29024481818162745,-0.3161296528592227,-0.3811543480437571,-0.3523266729953146,-0.28924341486288585,-0.4487358589031242,-0.23390583886544192
MFCC,AS,New_AS_055.wav,-35.929451830068174,5.757633983923571,3.6785976460917498,0.7555204186820653,-0.13916629848451295,-0.3182102073894425,-0.3478890025170846,-0.3834205549133004,-0.40340712378998245,-0.3827468690680964,-0.27874743338377905,-0.44482213451042374,-0.2040543795096024
MFCC,AS,New_AS_056.wav,-35.49659632212152,5.829194601950387,3.675345604718707,0.7138881322570004,-0.18527518111644123,-0.2701430944168318,-0.33431662215501223,-0.28713900940734877,-0.3639887231503652,-0.32712540445453897,-0.23475072780920866,-0.3853550349679361,-0.16629520437909245
MFCC,AS,New_AS_057.wav,-35.47835534336745,5.774056329134217,3.54355305013531,0.6596300433491005,-0.12802564902609714,-0.28968482145752034,-0.3180319515621293,-0.3606681974512321,-0.34936817969000145,-0.379882088846697,-0.24393366960220292,-0.3951166418756938,-0.18154073152751027
MFCC,AS,New_AS_058.wav,-35.706863965269136,5.8176774784088705,3.5726098788597107,0.5959808855444508,-0.14715543351301882,-0.24913692825655237,-0.3362201988354985,-0.29726381940768726,-0.40426316798414025,-0.347877930321896,-0.29068162834528116,-0.4350819995398125,-0.2308101522795935
MFCC,AS,New_AS_059.wav,-35.97168705014624,5.9030671375402015,3.734002324211495,0.6744544861042838,-0.13414455205859768,-0.2784098934997579,-0.29936285091446435,-0.34800922408653046,-0.3681627282110903,-0.33765149323006377,-0.2789097691735736,-0.34603292266475666,-0.17237582776103139
MFCC,AS,New_AS_060.wav,-35.66621403202981,5.921574362330427,3.651650722386938,0.6427161956749133,-0.24412874362833673,-0.33303726927240934,-0.38000903068794534,-0.3061135130112747,-0.3987347773589323,-0.26328149898853775,-0.21926031529680307,-0.39411357960793864,-0.25241457024515773
MFCC,AS,New_AS_061.wav,-36.0661865145565,5.697152040526147,3.5362988884752045,0.7091778758096935,-0.1274364280185137,-0.30878074891100815,-0.3248454854266085,-0.29051641949592794,-0.36809609348666067,-0.3655148314572851,-0.32784280874567084,-0.4582254616621396,-0.2425385889246355
MFCC,AS,New_AS_062.wav,-35.07616609347547,5.6415145522161385,3.5912771638849335,0.7525137435414164,-0.08329835680118289,-0.23692363536100713,-0.27728042887518994,-0.34510218147549826,-0.4371859834895644,-0.40622623332368984,-0.2795382661818848,-0.33678034621446784,-0.1364904983589131
MFCC,AS,New_AS_063.wav,-35.48291818350051,5.898678438777985,3.6712065273741694,0.634646994444117,-0.15010912143814364,-0.2075823156763564,-0.29440818953225945,-0.31783256059463355,-0.4059753945714869,-0.4007812659697865,-0.30087036587388893,-0.3864825684504958,-0.18443075846068271
MFCC,AS,New_AS_064.wav,-35.5403544970936,5.766231401421357,3.6030563883830484,0.6019652478242978,-0.171606535366079,-0.25004487916416546,-0.3849622460548139,-0.3327232149388454,-0.36075702601290033,-0.3513972563455806,-0.21935680467780597,-0.3625505591604656,-0.20058559915645172
MFCC,AS,New_AS_065.wav,-35.76715954317594,5.712204322634205,3.533229301861774,0.5937009905110058,-0.18354699208152445,-0.26763365143526346,-0.24546283733900529,-0.33819456142827586,-0.4104854857704625,-0.3876573900431297,-0.3116253343998903,-0.41693581848144,-0.17736858692732133
MFCC,AS,New_AS_066.wav,-35.4488320418353,5.794344530133071,3.6618918215485823,0.7167582662576408,-0.10283154529761143,-0.26781239081788905,-0.3492282501732504,-0.3489716089805733,-0.3908202436873735,-0.388119779388261,-0.2707810980189164,-0.4176032825598323,-0.26968224542740193
MFCC,AS,New_AS_067.wav,-35.42874922118149,5.660922773176748,3.5089474773980585,0.6659156127659198,-0.17481398356503805,-0.3041080759322288,-0.29937232062088337,-0.34543297613430723,-0.37126332778092863,-0.31533690263939634,-0.2889633714931151,-0.402724327539989,-0.19951515601385406
MFCC,AS,New_AS_068.wav,-34.97980238268572,5.730230671990774,3.6696272611823595,0.8160313241335674,-0.014960176689142261,-0.27659210193103634,-0.3476273260315158,-0.3851838296956428,-0.4437747121597248,-0.3977991377569987,-0.2978211415260099,-0.4742792178105505,-0.1809296588822471
MFCC,AS,New_AS_069.wav,-35.405913830684966,5.54696936395264,3.4533027995658983,0.6703827985272008,-0.0771341067330203,-0.23276427178734854,-0.2847454762604761,-0.33445598997795667,-0.4045415286945245,-0.35540326380485837,-0.27707525922045134,-0.4484759164515079,-0.24694638518346707
MFCC,AS,New_AS_070.wav,-35.29257219461559,5.8093234688686,3.614036612270266,0.712919637698253,-0.07220189914358664,-0.21398255478886427,-0.2694933307774002,-0.33048227480424675,-0.4351655800025925,-0.34510166826882965,-0.3091574707434624,-0.4116336638378397,-0.3055830718436826
MFCC,AS,New_AS_071.wav,-35.426726367207515,5.8515773529053785,3.6161828314185382,0.7388404408697439,-0.07521413920241328,-0.3030794007526364,-0.2823688267615606,-0.38786909118692975,-0.3977732949428428,-0.3097529896018784,-0.2545711204952331,-0.4085584726697948,-0.14518603201437574
MFCC,AS,New_AS_072.wav,-35.41338243412648,5.812349089917209,3.691423944561067,0.7400560478154644,-0.12380983693362031,-0.1581579819643573,-0.305371899807964,-0.32512895774707584,-0.3700860495130366,-0.4080953042125012,-0.28108028254090883,-0.40155868931050426,-0.2541078698245509
MFCC,AS,New_AS_073.wav,-35.200012656896185,5.799205402414437,3.615431088398646,0.7521217271613557,-0.05417112933392048,-0.1967750468624442,-0.2603194096920809,-0.37002649566430346,-0.45696159736862674,-0.38578825898423663,-0.2278507823539438,-0.4367997940306439,-0.23482307568446953
MFCC,AS,New_AS_074.wav,-35.23515120900978,5.862779250202402,3.572902076949755,0.6527116265975487,-0.15876337824172448,-0.31435862403919695,-0.3260753239063063,-0.3879930110875224,-0.38717592064310624,-0.3873071993847972,-0.2205210983512175,-0.4005323122454817,-0.17277123057914712
MFCC,AS,New_AS_075.wav,-35.57112854869299,5.67282556445552,3.5389346293292254,0.7342916350286816,-0.06761106449116978,-0.2614336659155265,-0.26141480902641223,-0.38626120171755246,-0.41564539603386463,-0.40397001295470936,-0.3035735437233333,-0.41124394816470333,-0.2504490687125714
MFCC,AS,New_AS_076.wav,-35.08525620544051,5.605831328712602,3.506387591063558,0.6611839903185757,-0.11496956927421792,-0.21575145161275525,-0.2031052156942088,-0.34384730583723533,-0.3750417425116487,-0.34975011508311005,-0.30110529502263816,-0.32900659682904204,-0.17794348231192042
MFCC,AS,New_AS_077.wav,-26.40256680901069,6.963059764573477,3.4719490988470154,0.9974480529853177,0.05747590565674394,0.11646399377821112,-0.29812210405986705,-0.3597872504399033,-0.22647994431503055,-0.30556503042916744,-0.3198908583123497,-0.4979031754101635,-0.404135477485177
MFCC,AS,New_AS_078.wav,-27.424513837303646,6.139323268967053,3.6447025526002843,1.1248695003139937,0.07896211813815437,-0.051771190021059385,-0.35737760694025894,-0.3840029160264468,-0.29864748913369954,-0.3018878489919346,-0.4021947089072612,-0.5125345714970823,-0.35584159503168133
