metodo,clase,archivo,dwt_001,dwt_002,dwt_003,dwt_004,dwt_005,dwt_006,dwt_007,dwt_008,dwt_009,dwt_010,dwt_011,dwt_012,dwt_013,dwt_014,dwt_015,dwt_016,dwt_017,dwt_018
DWT,N,New_N_189.wav,0.5177360444418828,0.31772705406029944,0.8235411568084124,0.020450575143025656,0.05306755268107212,0.14370730353865177,0.0023223342095086167,0.01701560419856649,0.048218133519988784,5.374912339958287e-05,0.0018701665121195264,0.007331379126776044,1.650788268718273e-06,0.00037148973804180033,0.0012846745257625867,3.424904274783072e-07,0.00019364592594410353,0.0005852219275114639
DWT,N,New_N_190.wav,0.5149082062115944,0.3206229844500625,0.8206571363711045,0.02310974663306475,0.055399541394479876,0.15279631069403088,0.00252932216488679,0.017574820052757942,0.050323157683980164,4.149543275003861e-05,0.001544280534189524,0.006441521696359003,1.5080275982320893e-06,0.0003115274633039891,0.0012280125227460072,2.660795893072592e-07,0.00017233773931640652,0.0005158202839685459
DWT,N,New_N_191.wav,0.5189229259279781,0.3260983606406987,0.8247210912025172,0.022560891517049573,0.052150856169563185,0.15104792487457716,0.002815829840413122,0.018089599494917525,0.05309862503387862,7.061799281800273e-05,0.0020626675200568476,0.008403586055691279,1.7300344147986386e-06,0.0003580482236124646,0.0013152038911973735,2.7429945368965077e-07,0.00017995179532079322,0.0005237267409948763
DWT,N,New_N_192.wav,0.5183716656802088,0.31787688900577893,0.8241864603322037,0.021458726030544845,0.053074904128902534,0.1471584326778213,0.0021845951801093377,0.01625947428047066,0.04676332287438319,3.8084628475938714e-05,0.0015950258211082197,0.006171212328022788,1.026158324997128e-06,0.00030824674930008387,0.0010129913794249294,2.2979456504166506e-07,0.00016558034848068235,0.0004793421028342445
DWT,N,New_N_193.wav,0.49642813872879554,0.31302540728960515,0.8017641940474372,0.020981231716614628,0.05286479083099992,0.14553778370455014,0.002235144718184756,0.01694492225161663,0.04730263398925723,5.164090567382432e-05,0.0018923891505268125,0.0071862294187639165,1.2474425712831314e-06,0.00035877992736953375,0.00111688897221507,3.2665218046937886e-07,0.00019451244486406113,0.0005715338944820204
DWT,N,New_N_194.wav,0.08412558923043306,0.09290756506704051,0.2962383734063814,0.03378009808796336,0.052405458327821265,0.1853564546325462,0.00047044206475109664,0.005471669418206834,0.021691585300251028,1.8552331377583435e-05,0.000922365090576627,0.004307242884676959,5.67645396576964e-07,0.00020649209844548613,0.0007533842096661225,6.291933236112257e-08,8.908246442591863e-05,0.0002508322173478204
DWT,N,New_N_195.wav,0.08164023559199743,0.08543815075956127,0.29165504759619854,0.034911512064139456,0.05043327813463498,0.18848618459304103,0.0004741145310300666,0.00522690200148605,0.021776304840278184,2.10363735821666e-05,0.0008654360975513573,0.0045865611256427075,4.864327736204924e-07,0.00017826537325214552,0.000697420123892779,6.245623891097944e-08,8.75074871568749e-05,0.0002499053084080241
DWT,N,New_N_196.wav,0.08877977900358539,0.09307913892120254,0.30465239321962484,0.026937892024282418,0.04791449656222362,0.1652323246651268,0.00047605081338679997,0.005118516339592875,0.021820786350259233,1.5867010584214432e-05,0.0007701106946597481,0.003983282054474777,5.154988812225478e-07,0.00019008990433234182,0.0007179821225139678,4.532420627089164e-08,8.296511360233025e-05,0.0002128946051020724
DWT,N,New_N_197.wav,0.0857808205519219,0.0905967491023075,0.29926183307048004,0.0253980424044208,0.04327948522662162,0.16037716821634268,0.0005985513033278779,0.0058491994067595785,0.024468920979683822,2.248771942302437e-05,0.0009236809890039165,0.004742112698066797,4.744868999583176e-07,0.0001969376432859388,0.0006888301465574273,6.308410888009016e-08,9.238073510351715e-05,0.0002511589702695114
DWT,N,New_N_198.wav,0.08988741502742316,0.09477615018233775,0.306665847199584,0.028913344677099936,0.04780620184832177,0.17127571700402847,0.00047510022919899865,0.005262273243534081,0.021799298058533225,3.2846201423925225e-05,0.0010551178389698415,0.005731191054566187,4.133149443574317e-07,0.00017653349561395397,0.0006428946287254088,7.026417090107252e-08,8.97122603419438e-05,0.0002650646680420066
DWT,N,New_N_199.wav,0.08677961766791101,0.093557148970938,0.30107064679431933,0.02915280186515818,0.045533606650419244,0.17199327254216704,0.0004647949376300199,0.005093118475320156,0.021561343086222783,3.2214144035931464e-05,0.0010708394891602124,0.005675796236391553,4.2747395638167565e-07,0.0001855445643388129,0.0006537982732266788,7.641684359226597e-08,9.195529559208181e-05,0.0002764328934334282
DWT,N,New_N_200.wav,0.08011559974430225,0.08369054232623879,0.288806253682997,0.02200267058865744,0.037064613865812106,0.14915217430745148,0.00042830894625238864,0.004730718299513902,0.020697753828370448,2.0994395922679857e-05,0.000792502188610416,0.004581229576358272,8.051581729534767e-07,0.00018647452659317096,0.0008972427426165556,9.008882863011245e-08,8.130328421817028e-05,0.00030014428450145974
DWT,AS,New_AS_001.wav,0.7761785863172788,0.5963947184505443,1.0816131584570288,0.5701884083815225,0.45506885516439394,0.8766858668648427,0.025929863201775382,0.07745356268307671,0.16207703587594272,0.0003081794984974065,0.007007822437026687,0.017556387871689193,8.496341245877878e-06,0.0009508177166809659,0.002914850783194504,1.058901460443962e-06,0.00047164189380299014,0.0010290166354755953
DWT,AS,New_AS_002.wav,0.7558024929694726,0.5868919025628052,1.0626595957364677,0.6245955874940191,0.48784827390998275,0.9313878743094972,0.024670873869376244,0.07630976399073307,0.15804198145808276,0.0003231335117441406,0.007565502668529195,0.017976822383119637,8.042482289272504e-06,0.0011230061422993214,0.0028358791524482215,1.6397245773948961e-06,0.0005955831535019365,0.0012804580739355627
DWT,AS,New_AS_003.wav,0.8146271158248918,0.6504965615319115,1.1216223455385774,0.5709627293681215,0.462237436033247,0.8774769053923103,0.0238867254318695,0.07668651133390661,0.1554750830183429,0.00026814984623281204,0.0072341182968462545,0.01637634081206862,7.443513104360534e-06,0.0011163553269707249,0.0027282851842882474,1.697432476525194e-06,0.0006194320185920794,0.0013027956521232307
DWT,AS,New_AS_004.wav,0.7623371716250616,0.6101092148599563,1.068923249139972,0.5483352451628363,0.4451651985188429,0.8545343373001825,0.023789421084356804,0.07498492740412371,0.15515938749195043,0.000246948795713699,0.006566506545210559,0.01571522902678562,7.104263133141919e-06,0.0010552997149820957,0.002665386831969364,1.385903822600194e-06,0.0005508044671875676,0.0011772407434101045
DWT,AS,New_AS_005.wav,0.8788437075190213,0.6565504690893045,1.184100678387313,0.5219779981025215,0.43662718683456914,0.8277269517080426,0.02430404126699295,0.0746628656784719,0.15684953439679297,0.0002586530383730222,0.00636298841205261,0.016083603041214707,6.287048388145151e-06,0.0009765673433630793,0.0025073803771032336,1.1575955503799945e-06,0.0005148040407845188,0.0010759164413877502
DWT,AS,New_AS_006.wav,0.9161362722888557,0.6492423620416593,1.2201150614304748,0.5382793984623914,0.4342128854288509,0.8444235756895742,0.022689854405617656,0.0721603893380233,0.15148969547151547,0.0002480151380742923,0.006494136773638873,0.015748989497151138,9.761371811239754e-06,0.0011608881370714981,0.003124286146826881,1.6173534087813957e-06,0.0005795773775419056,0.0012717449090087686
DWT,AS,New_AS_007.wav,0.751911488961293,0.5871026398655396,1.0570402384944388,0.5853443898861834,0.4580072412602421,0.8918548861999681,0.030027268785043096,0.07861777422126474,0.17459081103513352,0.0003935211019346891,0.00710435853216215,0.019839238916747957,1.124483348616922e-05,0.001103732150352884,0.003353336838164878,1.2483687416356457e-06,0.0005148346260543617,0.0011172909956788124
DWT,AS,New_AS_008.wav,0.7281981160760512,0.5791419970427779,1.0350180093739785,0.6317543650807053,0.48891118394844246,0.9385665918766614,0.021704226476694958,0.07614854325714757,0.148126546267571,0.00024892929726069745,0.007009966096301108,0.015778237735240043,8.850278479879336e-06,0.0010959764280364724,0.0029745848589987274,1.2700574428525536e-06,0.0005408771911090837,0.0011268860537888294
DWT,AS,New_AS_009.wav,0.7764436809214893,0.6346105383784163,1.0833197035371658,0.5826006247179266,0.45590518690770265,0.8891218329166904,0.025482984582275253,0.07590290474499019,0.16065563488240114,0.0003642506101545061,0.007708986371285391,0.019085603237431525,1.0413600386144934e-05,0.001170351846113404,0.003227014145743694,1.5165315510673294e-06,0.0005773818853390837,0.0012314206191982307
DWT,AS,New_AS_010.wav,0.7087556753866311,0.5783461301359215,1.015406151857686,0.5697191202338824,0.45104516083901147,0.876070000112026,0.02615163517686836,0.07624006984758282,0.16277737339174037,0.0003271066089593194,0.006740565595944691,0.01808755360352014,8.436169657921582e-06,0.0010508574120973407,0.002904388315482965,1.6565600282165768e-06,0.0005615855599530143,0.001286981656561382
DWT,AS,New_AS_011.wav,0.7484091613801535,0.5978398610551912,1.0549928426018544,0.545731133012355,0.4449894651094179,0.8517734915660968,0.021928752164682982,0.07224067478054591,0.14889877233183899,0.00022494035560158398,0.0064376882740218395,0.01499860422242128,5.969403489861445e-06,0.0010126444321973231,0.0024432398942231506,1.1841491643100512e-06,0.0005386457089617858,0.001088074511842889
DWT,AS,New_AS_012.wav,0.6864990222627493,0.5558848024199199,0.9926634528689726,0.586338719141863,0.4610551570480772,0.8929697197032473,0.030574605065585275,0.07910295500240191,0.17620000619532986,0.0005323117317051202,0.00783957362773222,0.023074221715021017,1.0358058372859472e-05,0.0010816263188610634,0.003218391196942154,1.5139075401111598e-06,0.0005618473448291874,0.001230408082613819
DWT,AS,New_AS_013.wav,0.8766055418622634,0.6210531787367042,1.1807864491500808,0.5137537111057302,0.42013442480613017,0.8194746032649248,0.019107237364225902,0.06734459499061268,0.13889114764652852,0.00023808859882443656,0.006615415115401156,0.015430805079224837,1.0330275866242192e-05,0.0010881259585683594,0.003213975120870172,1.3535303383611047e-06,0.0005402453561427881,0.001163265000051203
DWT,AS,New_AS_014.wav,0.7527200727191548,0.5926604919759766,1.0596016829815733,0.5891169069964939,0.4635345783653619,0.8957608004826415,0.020467233153998763,0.07036159583949095,0.14379769241783774,0.00022043593003009439,0.006871936088165918,0.01484706502455616,9.708930155789708e-06,0.0011861437881903014,0.003115906699055547,1.4879186532217045e-06,0.0005732136869967098,0.001219802244690171
DWT,AS,New_AS_015.wav,0.7850335704487793,0.6110055277194284,1.0912152631585315,0.6096642680235733,0.4982451502566954,0.9163818314142357,0.02203861271112788,0.072867809145317,0.14927555043274027,0.0002578382183803543,0.006872418958184429,0.0160582755560737,6.3667307277158256e-06,0.0010248378818997963,0.0025229583776988375,1.494065397055046e-06,0.0005775705553996381,0.0012223097239600046
DWT,AS,New_AS_016.wav,0.727759366918452,0.5826866862453831,1.0345272816159643,0.5237353530602874,0.43445368195992284,0.8294314908200467,0.021628237033606806,0.06934207202137777,0.14786378701742448,0.00022202392677774093,0.006374893361390374,0.014901236548076045,7.21932281755435e-06,0.001016531284071576,0.002686717894395066,1.370940315447927e-06,0.0005510328855371785,0.0011708649191422215
DWT,AS,New_AS_017.wav,0.7190131884700713,0.5645199618538562,1.0249979788806383,0.5990401072009065,0.4618667718137583,0.9056198373143256,0.022255833655199807,0.07257373204040586,0.15001770960734445,0.00022504228860125499,0.006532645087493492,0.015001790937924368,7.082108866980871e-06,0.0010296671404105074,0.00266122733802305,1.6781968229452614e-06,0.0005559165888063171,0.00129536031378179
DWT,AS,New_AS_018.wav,0.700860878142554,0.5679498631687654,1.0067918293011335,0.5853160175481941,0.46624138298077156,0.8918680992310408,0.03146761285826219,0.08088019687280856,0.17879333156935703,0.0004513732475133735,0.00794331933803349,0.021247859037177314,1.1764162196570175e-05,0.001184696907788316,0.0034298972685635645,1.963201835911735e-06,0.0005909945513184958,0.0014011437286738997
DWT,AS,New_AS_019.wav,0.6593161816555841,0.5489175256591493,0.9656591426583854,0.6098051213023615,0.47064704919764927,0.9165058523820316,0.021385255628642984,0.07149392197575993,0.14702168458119366,0.00023093000130402927,0.006532269586976501,0.015196977482307795,9.183466520402743e-06,0.001092038409111996,0.0030304079670251984,1.577438006423143e-06,0.0005917136858176805,0.0012559604435898116
DWT,AS,New_AS_020.wav,0.7389345821635589,0.5819063344516751,1.0457757298877541,0.619874140116418,0.4795525393144913,0.9266544243128578,0.02029842800429054,0.07190268477503677,0.14319860624243338,0.00025814332138728404,0.007002963679326933,0.016067689252153305,8.865530803764548e-06,0.001164322847201777,0.002976888475683005,1.7066216793301697e-06,0.0006227188744452697,0.0013062795090820097
DWT,AS,New_AS_021.wav,0.7545280109401414,0.5834075206861044,1.0599969620799943,0.640544062946872,0.5019777232512702,0.9473592241583881,0.022668793364853005,0.07288476792112342,0.15141492128182563,0.0002373361540108284,0.006736792467755059,0.015405916524797626,6.501924703284137e-06,0.0010359158477243422,0.002549851401212396,1.3241662441357115e-06,0.0005584118445236065,0.001150709667001465
DWT,AS,New_AS_022.wav,0.6966956478349499,0.554370737011763,1.0030184946317586,0.6062289928107039,0.4610420361433916,0.912718233691257,0.03289772837521083,0.07936395499463786,0.18287929460513563,0.0004763193540202987,0.007492764080516504,0.021827260956180906,9.032812246841922e-06,0.001109050146517865,0.0030054346455149475,1.5024469971087657e-06,0.0005674334226543586,0.0012257037400681433
DWT,AS,New_AS_023.wav,0.7075377220192601,0.5744424390759834,1.013975787680139,0.5210050007698969,0.42455691407150575,0.8265312416867936,0.01982886574853568,0.06661369468683681,0.14151499091260356,0.00016883555732554416,0.005930878791294399,0.012994133056002144,4.510545226648955e-06,0.000909964078804142,0.0021237995528333984,1.348912676237229e-06,0.0005239202329489365,0.001161389800933489
DWT,AS,New_AS_024.wav,0.9818339067561956,0.6798342659500083,1.2874726336890727,0.5254524511749774,0.4238959665309677,0.8313364872390696,0.023026817026823784,0.07314213934639689,0.15262069361098993,0.00024347800870581237,0.00694831697833967,0.01560472867828557,7.5910787481347405e-06,0.0010350453769596112,0.0027551884009249677,1.3363793594448367e-06,0.0005451001530954803,0.0011560110852227488
DWT,AS,New_AS_025.wav,0.1825829739249078,0.22431108745259126,0.44561335559653353,0.08269138804609374,0.14913286864163355,0.29360183926207084,0.0023834107666660695,0.024573046226222448,0.04884871186180112,1.8857265574463705e-05,0.0018731832050592969,0.004342495477498009,4.2110384828448926e-07,0.0002171321504651435,0.0006488958940204111,7.872010087396068e-08,0.00014523163386992162,0.0002805628771953546
DWT,AS,New_AS_026.wav,0.11887184830462304,0.20157310702162323,0.35527751418733194,0.08777149611288337,0.1574640569077529,0.3028460954970385,0.001959607230224256,0.022276065960566083,0.04428901539936506,1.0397056487441334e-05,0.0016847281064072365,0.003224363791556457,2.364008034585047e-07,0.00025027693019297556,0.00048620606047061337,1.3648259990855278e-07,0.0001807798612248139,0.00036943532901573365
DWT,AS,New_AS_027.wav,0.10876722692111265,0.1877161665282592,0.3389586134135277,0.08915788241105954,0.1662114028225985,0.30531147276417026,0.002254123316998009,0.022396007712964044,0.04750371997456552,9.53255347440166e-06,0.0015894867807392653,0.0030874879769097877,1.8954431487208137e-07,0.00023405443985038404,0.00043530708616764367,1.2212448279181645e-07,0.00017945790689044038,0.00034945926408163854
DWT,AS,New_AS_028.wav,0.114846261028299,0.19153419577553646,0.3482687720841313,0.08499983227638949,0.14942904282550762,0.2978533202583467,0.003315321280262334,0.023722725189796297,0.057626566037753055,5.140064082714655e-05,0.0019257380082658892,0.00716949263855921,9.531350089225742e-07,0.00026742394922277295,0.0009762865609512704,1.412662682445389e-07,0.00017539701750850809,0.00037584724930095467
DWT,AS,New_AS_029.wav,0.09522243106842078,0.17261527755784958,0.31606134616608345,0.0855112651882855,0.14977407942535273,0.2987204229489552,0.002451938725615772,0.023927053793783123,0.04954617850796149,1.4057503765767565e-05,0.0016728807346241966,0.0037493377626361566,2.556748406140439e-07,0.0002261952585116053,0.0005056284686493239,1.0555910266984324e-07,0.000162768349793316,0.0003248984611733875
DWT,AS,New_AS_030.wav,0.12594608542571742,0.20529845473937086,0.3658175256684183,0.08776384777348378,0.1537063777805407,0.3028698651837722,0.002460169978895268,0.023155151112106608,0.049630608778677206,1.5303400382827416e-05,0.0017660419865261755,0.003911959030569766,2.9719018959903073e-07,0.0002584182326637333,0.0005451504795417037,1.4037803837904814e-07,0.00018049329674708258,0.0003746680819555434
DWT,AS,New_AS_031.wav,0.09596759874423107,0.17739072394582242,0.31716579571122394,0.08240992571040077,0.14785348044968094,0.29308097048158605,0.002569491280656394,0.023018093010132287,0.05072180611034947,1.1231218049866028e-05,0.001638733654726642,0.0033513050016880956,2.332636894668487e-07,0.00023049654831085078,0.00048297382037884123,1.0620619983275361e-07,0.00015989365902846243,0.00032588630304486796
DWT,AS,New_AS_032.wav,0.12352325262920127,0.2055615687778798,0.3624926656381273,0.08254132337965578,0.15889237149796379,0.2933107728172664,0.002198806935529355,0.02271135909378058,0.04691711686394989,8.993066621371194e-06,0.0015721087951650857,0.002998846979120631,1.9833986763947457e-07,0.00023457450897567054,0.00044534603955777405,1.2096934624617444e-07,0.00017534052651691203,0.00034780310563954533
DWT,AS,New_AS_033.wav,0.13221530806803308,0.21403577298862267,0.37571887093369544,0.07578565100002088,0.14802412908276263,0.2805906126099566,0.00265941878464366,0.02471090251696207,0.051603856397488976,1.513332088024729e-05,0.0018479411436150023,0.0038900990896962046,2.855471220102652e-07,0.0002617763669410354,0.0005343658425853382,1.6340342859404037e-07,0.00019679561455067068,0.00040421840269659625
DWT,AS,New_AS_034.wav,0.110140255657701,0.18656982870384875,0.3408878194240103,0.08365373483156545,0.15312566261136562,0.29530702989902574,0.004130077996091035,0.027004639544136597,0.06433171931042087,4.22198397467099e-05,0.0018981020399610577,0.006497731198731899,5.401330321129451e-07,0.00024196531714096222,0.0007349375330311914,1.3060809037477815e-07,0.000174050421398687,0.0003613905928372411
DWT,AS,New_AS_035.wav,0.10932852203252269,0.18773529973581596,0.3396398464856643,0.0796389384987324,0.1458148027025091,0.28788132253951504,0.002187537145048845,0.021882949690832924,0.0467966987145152,1.8810720679274668e-05,0.0017247974092548387,0.004337103937802881,3.4400991135490216e-07,0.0002347807958573013,0.0005865096590745967,1.1438510901379045e-07,0.000161579856205141,0.0003382037422638256
DWT,AS,New_AS_036.wav,0.14365635824223158,0.20863612601620024,0.3921929697086886,0.08041253939305998,0.14926234165051255,0.2893413900328955,0.0029881861724508235,0.025503465819717033,0.05470515847970165,2.6081163575611653e-05,0.0019445617653869609,0.005106999688109783,4.466965116785185e-07,0.00024019015874640064,0.000668335646650517,1.2239498948089093e-07,0.00017052421096305965,0.0003498466632364764
DWT,AS,New_AS_037.wav,0.10211056154297031,0.1785785476303518,0.32757112400511806,0.08341125937396131,0.14994705969210442,0.29493360332440777,0.0033060844727353864,0.024988319919789986,0.05754602550135045,3.9593681818938946e-05,0.0018944078165375002,0.006292411516422842,7.310468142872916e-07,0.00026560723734668544,0.0008550091699889725,1.52725470980254e-07,0.00018617364317688914,0.0003907395537235852
DWT,AS,New_AS_038.wav,0.12581982518750115,0.20395121256167562,0.366034616551226,0.07945226448327265,0.15641019092296984,0.28756335811431194,0.0023358381568092204,0.023400694967992488,0.048358447699662854,1.1042132266365514e-05,0.0016647448742332551,0.003322931850993609,2.0108761058027506e-07,0.0002371598598880717,0.0004484154258850077,1.4193873062103295e-07,0.00018842664321582685,0.0003767231959462822
DWT,AS,New_AS_039.wav,0.11318417787162688,0.19285181533962167,0.3461374091590085,0.09105095905993872,0.1577784798136715,0.30871848162182536,0.0032037212889780287,0.025388780265715442,0.05664678814821101,3.772327433260774e-05,0.0019023718367688943,0.006141915161152031,6.717187965776507e-07,0.00027812982041312427,0.0008195845893850109,1.8042579853485785e-07,0.00018494238316037916,0.00042475448423989325
DWT,AS,New_AS_040.wav,0.13782753342347803,0.20882619700214855,0.38328889791194215,0.0743989176301319,0.14282809567794066,0.27784302505516284,0.0024822752871542625,0.023159638668614584,0.04985321104395956,2.9586332322757333e-05,0.0018858024721768794,0.0054393578199138995,6.225899474955997e-07,0.0002283159690715133,0.0007890420153169629,1.2051176193342125e-07,0.00015854648162129736,0.0003471221831898597
DWT,AS,New_AS_041.wav,0.11210150276091424,0.19212335563380664,0.34440558744797656,0.07343078535644368,0.14657167589941542,0.2759876096723985,0.002864313080521163,0.024723614849821024,0.05355745020135412,1.5472596215534348e-05,0.0017377739180898938,0.003933514518234874,2.963095538476113e-07,0.0002542972321797599,0.0005442298784233071,1.339057425241135e-07,0.0001780576403440344,0.0003659188276408893
DWT,AS,New_AS_042.wav,0.10809583497880254,0.18586331858451324,0.3377867724263075,0.08720405136184123,0.15725421637694134,0.30183185843721927,0.0027355562229758774,0.023540250017762554,0.052338328661279625,2.476421274376362e-05,0.0018236307979870177,0.004976390702623539,4.5161099792178506e-07,0.00026092259320190927,0.0006720200915799783,1.1611872574800784e-07,0.00017214270306151265,0.0003407615030909776
DWT,AS,New_AS_043.wav,0.10567502052205957,0.18744007138516436,0.3336804980954025,0.09395633858532029,0.1625310509443847,0.31385875957793774,0.0023833582348131506,0.023864899952902488,0.04884852779601219,1.1174936877038954e-05,0.001671912920768682,0.003342853424387125,2.541935781828161e-07,0.00023460589215106974,0.0005041751877728467,1.1223397179955954e-07,0.00016869798522704327,0.000335002801775241
DWT,AS,New_AS_044.wav,0.11803793576683087,0.20112293633369746,0.35393568062896336,0.08313945390262449,0.15161293713722562,0.294357808761155,0.0020024079613007316,0.02229233679438883,0.044770121733552194,1.4102314476978686e-05,0.0017912134790420615,0.003755249875723534,2.3509323014421365e-07,0.00024557496642496857,0.0004847264406261484,1.365432206679073e-07,0.00018030624842697051,0.00036951753627450867
DWT,AS,New_AS_045.wav,0.14778561187234224,0.2207556554339279,0.3980748716728765,0.07930421574700675,0.1481165716387754,0.28723620255312765,0.002850364383624604,0.023478652373366042,0.053426673998592945,3.2540559788842664e-05,0.0018446206826288525,0.0057044734716297785,6.387817785064602e-07,0.00025505203271429224,0.0007992321433651206,1.3261506479243434e-07,0.0001746245687814576,0.0003641630409424687
DWT,AS,New_AS_046.wav,0.13548716125808216,0.20309188945211498,0.37998135898447505,0.08139963184946838,0.14566420501802554,0.2912118213122937,0.003213795232965325,0.023753918249788977,0.05673585407379042,5.389553551073938e-05,0.0019705195923141413,0.007341456788155311,9.760430853327429e-07,0.0002618919077581821,0.0009879481590592645,1.4108614248555754e-07,0.000171428845156417,0.000375610494864181
DWT,AS,New_AS_047.wav,0.10217529421443555,0.17683305737409247,0.327873135419792,0.08693894319615063,0.14823827627236877,0.3013771621381479,0.0022761700328269804,0.022412209546064606,0.04773627877065416,1.8275956700432905e-05,0.0017267309783607896,0.004275045350330806,3.932679700561069e-07,0.00022024540369173422,0.0006271036903496585,1.00695147776513e-07,0.00015788579466470434,0.00031732480062139076
DWT,AS,New_AS_048.wav,0.09842642066217445,0.16577752679829683,0.3208973020504148,0.07223835468239145,0.13184964878555624,0.27190303083900486,0.002139318613827252,0.01966183525239273,0.04602413113504496,1.3299562800533756e-05,0.0014920878038117342,0.0036110644529324123,1.9998559236239487e-07,0.00019524448550887718,0.0004452110579052036,7.526475516045858e-08,0.0001297214309721984,0.00027309776085779114
DWT,AS,New_AS_049.wav,0.0771228034338414,0.13069688522855422,0.2827183826468016,0.04248593419954365,0.09271034145546034,0.20831241917465776,0.0004826542722484214,0.009242214962323332,0.021972036877278202,3.1548774691568523e-06,0.0005586696149615533,0.0017761468973223574,7.410460530195889e-08,9.832838107831743e-05,0.0002722060977470493,2.9315939267801986e-08,7.153835268664664e-05,0.00017121870978702066
DWT,AS,New_AS_050.wav,0.05960918457768398,0.10841674393198852,0.24773803693458052,0.02486294606610509,0.07549918758315201,0.15866154360287896,0.000289737262874558,0.007923849962571661,0.017022808978607515,1.1222759919902328e-06,0.0004982651149300289,0.0010593017878496296,3.1352037363439904e-08,8.099254167681633e-05,0.00017703925056778824,2.12738700421624e-08,6.380410768209943e-05,0.00014585476791296228
DWT,AS,New_AS_051.wav,0.05944858379903678,0.10671172825760879,0.2474709107013273,0.020366414211810693,0.0633329068921273,0.1434399184712189,0.0005686187880582106,0.0093265477647254,0.023849083138802844,8.725101541837478e-06,0.0006440904318670917,0.00295383404961201,1.8350561372215856e-07,0.0001011266245809977,0.00042837336569508615,3.248337849847596e-08,6.91505284829949e-05,0.00018022792963832659
DWT,AS,New_AS_052.wav,0.05832900152167157,0.10714568759991185,0.24484038520496929,0.019051373346487058,0.061016007726673795,0.1386854578701972,0.00033565924687191997,0.00857034160424122,0.018322176608110183,2.555761523189068e-06,0.0006075743249527021,0.001598665902298207,5.355740145359329e-08,8.94102124061712e-05,0.00023136852275208213,3.3377999724236866e-08,7.20797274310505e-05,0.00018267690040654273
DWT,AS,New_AS_053.wav,0.05177139014906125,0.09759783457648172,0.23007450173929447,0.015289423744773616,0.055846420200435835,0.12411880217822302,0.00027110457208736634,0.00701293802634688,0.01646605542633213,1.9628456956635045e-06,0.0005309683258428266,0.0014010156771365443,4.440325654889685e-08,8.491067150411972e-05,0.00021069424262779775,2.5561894434838455e-08,6.614059451447412e-05,0.00015987952273515017
DWT,AS,New_AS_054.wav,0.07883423062083929,0.11036840647204049,0.28540714602354994,0.013852747291473814,0.0545505757637327,0.11809832180962272,0.00025537082008436184,0.007475729548895962,0.015981147838496676,1.3678281462492427e-06,0.00048496135887386943,0.0011695320054375886,4.398357731168785e-08,8.030976373554458e-05,0.00020968248395668721,1.830878458224464e-08,5.771684980587929e-05,0.00013530995717469217
DWT,AS,New_AS_055.wav,0.058219400360807916,0.10660311554738566,0.24443912266304366,0.022220631594688657,0.06423341378421471,0.1498966584324219,0.00042596978094758703,0.008734762219896724,0.020640773960903393,4.362574251607314e-06,0.0005886170823800224,0.002088677631877807,6.832494410307075e-08,8.844068096582614e-05,0.0002613345566554006,2.4275808684995763e-08,6.448966258599219e-05,0.0001558043936001828
DWT,AS,New_AS_056.wav,0.05549119079559508,0.09844111860484739,0.23886911483406015,0.02133899459710672,0.06790095210821373,0.1468432206308578,0.0003964071645756618,0.008842297187392696,0.01991193086829233,4.191721999271026e-06,0.0006073902025863703,0.0020473709376597413,6.854476619495093e-08,8.204923899677957e-05,0.00026180837212453825,2.1673298849301094e-08,6.173493410439013e-05,0.00014721415699147324
DWT,AS,New_AS_057.wav,0.07930504893411076,0.10362947767009718,0.28638950291345344,0.018024080503144076,0.061495031508496195,0.13485671295902418,0.0006213406237290178,0.009564239402788144,0.02493057518866491,8.550524496322292e-06,0.000675034630761393,0.002924127573136283,1.2806273350887364e-07,8.615505791115914e-05,0.0003578564907994413,2.745345066550984e-08,6.451018944036779e-05,0.00016569041691024712
DWT,AS,New_AS_058.wav,0.0800069338854259,0.11555350659082327,0.28791224418021943,0.017743745809056376,0.05998558171166627,0.13378783279555995,0.00032428520141643383,0.007931351635901739,0.018009366881972185,2.390784992298623e-06,0.0005097496783780987,0.0015462156564096724,4.984627452172182e-08,7.419304510295852e-05,0.00022326043654903287,2.071090790343869e-08,6.08797658914829e-05,0.00014390648837412558
DWT,AS,New_AS_059.wav,0.05007152515784214,0.09056709751023531,0.22632693969576206,0.013328094203048414,0.05179006720670806,0.11583249489726709,0.0003527890827000718,0.008685365991509859,0.0187843370624443,1.3642288557337717e-06,0.0004768502085001731,0.0011680023806617081,3.569015320186446e-08,7.060880580621502e-05,0.0001889174858266674,1.3979920311846424e-08,5.175592639912228e-05,0.00011823432002182833
DWT,AS,New_AS_060.wav,0.04976203888034327,0.09331456274812758,0.22578086860258428,0.016144140354292524,0.057174504557203146,0.12757128289296088,0.0004870554144732669,0.008713834196761899,0.02207192700229041,8.405338564753213e-06,0.0006416927654083756,0.002899196935076465,1.689876930990351e-07,8.608154965039618e-05,0.0004110795418373117,2.320231855756823e-08,5.782099432781277e-05,0.00015232137996686686
