metodo,clase,archivo,cnn_001,cnn_002,cnn_003,cnn_004,cnn_005,cnn_006,cnn_007,cnn_008,cnn_009,cnn_010,cnn_011,cnn_012,cnn_013,cnn_014,cnn_015,cnn_016,cnn_017,cnn_018,cnn_019,cnn_020,cnn_021,cnn_022,cnn_023,cnn_024,cnn_025,cnn_026,cnn_027,cnn_028,cnn_029,cnn_030,cnn_031,cnn_032,cnn_033,cnn_034,cnn_035,cnn_036,cnn_037,cnn_038,cnn_039,cnn_040,cnn_041,cnn_042,cnn_043,cnn_044,cnn_045,cnn_046,cnn_047,cnn_048,cnn_049,cnn_050,cnn_051,cnn_052,cnn_053,cnn_054,cnn_055,cnn_056,cnn_057,cnn_058,cnn_059,cnn_060,cnn_061,cnn_062,cnn_063,cnn_064
CNN,AS,New_AS_082.wav,0.15990231931209564,0.42365530133247375,0.7684183120727539,1.293695330619812,0.5557581186294556,0.8228320479393005,0.6571447253227234,0.3547229766845703,0.7319844365119934,0.4896785020828247,0.566520094871521,0.0,1.1306657791137695,0.3331114649772644,1.177791714668274,0.3198794722557068,0.9834309816360474,1.2092208862304688,1.103213906288147,0.0,0.728227436542511,0.1513751894235611,0.3481524884700775,0.7700417041778564,0.5323848128318787,0.5582171678543091,0.35160335898399353,1.3198658227920532,0.24648188054561615,0.0,1.3541114330291748,0.25629401206970215,0.7179551124572754,0.3094080686569214,0.4730236828327179,0.47268348932266235,0.9086977243423462,0.0,0.38791099190711975,0.0,0.5475810170173645,0.609889030456543,0.16641376912593842,0.14881187677383423,0.19805485010147095,0.8188729286193848,1.1890565156936646,0.28556811809539795,0.015545455738902092,0.32614728808403015,0.3430999517440796,0.3176979720592499,0.2630103826522827,0.9193389415740967,0.7584352493286133,0.3451143503189087,0.80673748254776,0.6132422685623169,0.552522599697113,0.47086581587791443,0.16498367488384247,0.600314736366272,1.0612930059432983,0.3242751359939575
CNN,AS,New_AS_083.wav,0.1611364632844925,0.4450848698616028,0.713517427444458,1.2761149406433105,0.5469997525215149,0.8485310673713684,0.6278642416000366,0.3460741341114044,0.6900594234466553,0.48032382130622864,0.525614857673645,0.0,1.1153984069824219,0.3656890392303467,1.1274745464324951,0.31809285283088684,0.9736496210098267,1.1567437648773193,1.0545377731323242,0.0,0.676531970500946,0.1651468425989151,0.3407423198223114,0.6933522820472717,0.5173439979553223,0.5225051045417786,0.39464378356933594,1.3114385604858398,0.27575933933258057,0.0,1.3279695510864258,0.2739199101924896,0.7576636075973511,0.32912731170654297,0.4994998276233673,0.5136127471923828,0.8829723000526428,0.0,0.3644089102745056,0.0,0.5818180441856384,0.5815868973731995,0.16328632831573486,0.13252048194408417,0.23623210191726685,0.8581482172012329,1.138401985168457,0.267771452665329,0.013749166391789913,0.29804420471191406,0.31364068388938904,0.32217031717300415,0.2587243616580963,0.8683302402496338,0.7238135933876038,0.34422776103019714,0.8287369012832642,0.5686843991279602,0.565792441368103,0.45181941986083984,0.1822274625301361,0.5552574396133423,1.0318890810012817,0.3320222496986389
CNN,AS,New_AS_084.wav,0.16856682300567627,0.42712390422821045,0.7758694887161255,1.3812428712844849,0.5641657114028931,0.8249412178993225,0.6455336809158325,0.3651230037212372,0.7883546352386475,0.5309036374092102,0.568253219127655,0.0,1.1577750444412231,0.35030698776245117,1.223339319229126,0.34045857191085815,1.0586540699005127,1.246607780456543,1.1414568424224854,0.0,0.7415708899497986,0.15294787287712097,0.36968156695365906,0.7618993520736694,0.5549830198287964,0.5437590479850769,0.3721785545349121,1.3464826345443726,0.26424458622932434,0.0,1.394874095916748,0.2598557472229004,0.731207013130188,0.3165125846862793,0.47920846939086914,0.4929554760456085,0.9409762024879456,0.0,0.3893875181674957,0.0,0.5610847473144531,0.6678822040557861,0.17473743855953217,0.14574971795082092,0.21807827055454254,0.8293966054916382,1.234741449356079,0.2688836455345154,0.011645100079476833,0.324334979057312,0.33353257179260254,0.3145230710506439,0.26425299048423767,0.9858648777008057,0.7826135158538818,0.35005518794059753,0.808274507522583,0.6182897090911865,0.5494396686553955,0.4718833565711975,0.17719295620918274,0.6032400131225586,1.124719500541687,0.3240024149417877
CNN,AS,New_AS_085.wav,0.16599605977535248,0.44199231266975403,0.7738987803459167,1.3285067081451416,0.5594969987869263,0.8407959342002869,0.6451231241226196,0.36218830943107605,0.743456244468689,0.5177860856056213,0.5654799342155457,0.0,1.1474285125732422,0.3733965754508972,1.205486536026001,0.34093454480171204,1.0270934104919434,1.2371571063995361,1.1253796815872192,0.0,0.7361605167388916,0.17458823323249817,0.3656337857246399,0.7531282305717468,0.5467126369476318,0.5356831550598145,0.396930068731308,1.339058518409729,0.28075000643730164,0.0,1.3794050216674805,0.2699466049671173,0.7567852139472961,0.3345433473587036,0.4960522949695587,0.5193861722946167,0.932879626750946,0.0,0.37789568305015564,0.0,0.5850533843040466,0.638843834400177,0.16951380670070648,0.1343460977077484,0.2389187067747116,0.8531441688537598,1.220823884010315,0.2655886709690094,0.012826886028051376,0.31722596287727356,0.32308894395828247,0.3178598880767822,0.280051052570343,0.9327974319458008,0.7739534974098206,0.3482493758201599,0.8225595355033875,0.6167973279953003,0.55594801902771,0.4726467728614807,0.20363546907901764,0.6059661507606506,1.080255389213562,0.32957446575164795
CNN,AS,New_AS_086.wav,0.15892751514911652,0.4266093373298645,0.7297170758247375,1.2950211763381958,0.5452744364738464,0.8359584212303162,0.6650180220603943,0.3478100895881653,0.7365762591362,0.4941433370113373,0.543134331703186,0.0,1.116040825843811,0.3461270332336426,1.1500558853149414,0.31290537118911743,0.9874815344810486,1.1707245111465454,1.0729548931121826,0.0,0.6994730234146118,0.15704892575740814,0.3417275547981262,0.7190975546836853,0.5249499082565308,0.5598410367965698,0.367156445980072,1.3103419542312622,0.2593131959438324,0.0,1.3314566612243652,0.25809648633003235,0.7331711649894714,0.312809020280838,0.4839358329772949,0.489688515663147,0.8797307014465332,0.0,0.3927080035209656,0.0,0.5599010586738586,0.606880247592926,0.16351944208145142,0.14617787301540375,0.2112039178609848,0.8416792750358582,1.1671329736709595,0.2901090383529663,0.012317233718931675,0.3327718675136566,0.33183637261390686,0.32114940881729126,0.2600172758102417,0.9189550280570984,0.7395625114440918,0.3455997407436371,0.8264999985694885,0.5832829475402832,0.5566970109939575,0.481636643409729,0.16575317084789276,0.5690188407897949,1.0589581727981567,0.3249113857746124
CNN,AS,New_AS_087.wav,0.15886391699314117,0.4273049831390381,0.7290186285972595,1.2914056777954102,0.5430818796157837,0.8343156576156616,0.6658046841621399,0.3470715582370758,0.7173906564712524,0.4795568585395813,0.5399152636528015,0.0,1.1163229942321777,0.3575589656829834,1.1576975584030151,0.3026418685913086,0.9779147505760193,1.17286217212677,1.0773903131484985,0.0,0.6940688490867615,0.16234324872493744,0.34042197465896606,0.7142420411109924,0.5252225995063782,0.5623878836631775,0.3798432946205139,1.3091459274291992,0.2737324833869934,0.0,1.3328185081481934,0.258492648601532,0.7403255701065063,0.31812214851379395,0.4870879054069519,0.5002626180648804,0.8858941793441772,0.0,0.3904702365398407,0.0,0.5661945343017578,0.5987732410430908,0.16000065207481384,0.1518339365720749,0.22297896444797516,0.8458518385887146,1.1607600450515747,0.29093611240386963,0.01296936720609665,0.3366028666496277,0.3333808183670044,0.3192603886127472,0.2532746493816376,0.9011426568031311,0.7409903407096863,0.3435767889022827,0.8224871158599854,0.5828573703765869,0.5541291236877441,0.4762118458747864,0.17738574743270874,0.5630684494972229,1.0587319135665894,0.3246113955974579
CNN,AS,New_AS_088.wav,0.1643601953983307,0.4345710277557373,0.7706276178359985,1.3471453189849854,0.567267656326294,0.8322746753692627,0.670324444770813,0.3614581525325775,0.7544123530387878,0.5148223638534546,0.5759271383285522,0.0,1.1513781547546387,0.36442267894744873,1.2109839916229248,0.3498256802558899,1.037766695022583,1.2396734952926636,1.1339260339736938,0.0,0.7322681546211243,0.1641501933336258,0.37362638115882874,0.7675506472587585,0.5487032532691956,0.5679742693901062,0.38493338227272034,1.3391892910003662,0.2746734917163849,0.0,1.3844075202941895,0.26435258984565735,0.7408919930458069,0.3269110918045044,0.4846799373626709,0.5068803429603577,0.9299842119216919,0.0,0.4005063772201538,0.0,0.5700899958610535,0.6436169147491455,0.17889538407325745,0.15418356657028198,0.22498945891857147,0.8356039524078369,1.2194069623947144,0.2843799889087677,0.014261193573474884,0.3468286395072937,0.34984466433525085,0.3174757957458496,0.2817303240299225,0.9406561255455017,0.7745383977890015,0.34835824370384216,0.8138059377670288,0.6172881126403809,0.5553596615791321,0.49982959032058716,0.19388914108276367,0.6019895672798157,1.0991920232772827,0.3287023901939392
CNN,AS,New_AS_089.wav,0.1686069816350937,0.4345149099826813,0.7347489595413208,1.3124418258666992,0.5569019913673401,0.8406408429145813,0.6714769601821899,0.35001885890960693,0.7438017129898071,0.5049149394035339,0.5377994179725647,0.0,1.12527596950531,0.36982864141464233,1.1562635898590088,0.3477734625339508,1.0039771795272827,1.1782045364379883,1.0826512575149536,0.0,0.6974624991416931,0.16959789395332336,0.36074554920196533,0.7239643335342407,0.5263465642929077,0.5666919350624084,0.3919296860694885,1.317671775817871,0.2773591876029968,0.0,1.3461250066757202,0.2638283967971802,0.7502173185348511,0.3286839723587036,0.4933635890483856,0.5138229727745056,0.8941736817359924,0.0,0.4088353216648102,1.129080260398041e-06,0.5779778361320496,0.625393271446228,0.17126603424549103,0.15202561020851135,0.23162853717803955,0.8510131239891052,1.1741262674331665,0.2803751230239868,0.01411326415836811,0.34913399815559387,0.3580433130264282,0.31798845529556274,0.291674941778183,0.9114282131195068,0.7382676601409912,0.34348002076148987,0.8284959197044373,0.5884119272232056,0.5568549036979675,0.5067476630210876,0.19372069835662842,0.5783178210258484,1.0546518564224243,0.3280688226222992
CNN,AS,New_AS_090.wav,0.1689154952764511,0.4228934645652771,0.7848197221755981,1.410912275314331,0.571260392665863,0.8247260451316833,0.642715334892273,0.3711397051811218,0.7875078320503235,0.5438461899757385,0.5673686861991882,0.0,1.1739362478256226,0.33956238627433777,1.2534728050231934,0.3494613468647003,1.0825467109680176,1.2809933423995972,1.1735256910324097,0.0,0.7552515864372253,0.14915038645267487,0.37405163049697876,0.7570223212242126,0.5735917091369629,0.5396047830581665,0.36079737544059753,1.3600091934204102,0.2544357478618622,0.0,1.4174811840057373,0.25413647294044495,0.7212291359901428,0.31094595789909363,0.4739047884941101,0.48090609908103943,0.9652608633041382,0.0,0.3866005837917328,0.0,0.5519077181816101,0.6581906676292419,0.17991326749324799,0.142496719956398,0.20607180893421173,0.8192653059959412,1.2685599327087402,0.2643077075481415,0.013561692088842392,0.3209494352340698,0.3337474763393402,0.3146078884601593,0.2712114155292511,0.9866098165512085,0.7995327115058899,0.3487088084220886,0.804067850112915,0.629353404045105,0.5491167306900024,0.4665505886077881,0.17073307931423187,0.6087455749511719,1.1425703763961792,0.3226231634616852
CNN,AS,New_AS_091.wav,0.1668509691953659,0.4310794770717621,0.7550169825553894,1.3731541633605957,0.5641117095947266,0.832015872001648,0.6461978554725647,0.36159491539001465,0.7508206367492676,0.5169187188148499,0.5718984603881836,0.0,1.1534839868545532,0.35141775012016296,1.2193541526794434,0.32465627789497375,1.0447136163711548,1.2308837175369263,1.1310405731201172,0.0,0.7097670435905457,0.15379762649536133,0.3663935959339142,0.7476256489753723,0.5513426065444946,0.541054368019104,0.37152719497680664,1.341570496559143,0.26632267236709595,0.0,1.3920273780822754,0.2598256766796112,0.7324572205543518,0.3165830373764038,0.4853649139404297,0.49345260858535767,0.9384067058563232,0.0,0.38713371753692627,0.0,0.5628254413604736,0.6413251757621765,0.17267757654190063,0.14462223649024963,0.21436797082424164,0.8313948512077332,1.2096052169799805,0.26593661308288574,0.014716902747750282,0.32793816924095154,0.3256072998046875,0.31503698229789734,0.26985102891921997,0.9359855651855469,0.7646989226341248,0.34767505526542664,0.815072774887085,0.59707111120224,0.5517848134040833,0.47722816467285156,0.18326826393604279,0.5822981595993042,1.1237905025482178,0.325365275144577
CNN,AS,New_AS_092.wav,0.16210578382015228,0.435421884059906,0.7295501232147217,1.252240777015686,0.5450094938278198,0.8403379917144775,0.6604544520378113,0.3481552302837372,0.7194899916648865,0.491120308637619,0.5352224707603455,0.0,1.1164555549621582,0.36581915616989136,1.1564182043075562,0.32562851905822754,0.9755344390869141,1.1781381368637085,1.0785393714904785,0.0,0.6913933753967285,0.1608094722032547,0.34510526061058044,0.7037984132766724,0.5240611433982849,0.5546177625656128,0.3874799609184265,1.3059700727462769,0.2695935070514679,0.0,1.3368358612060547,0.26244276762008667,0.7480554580688477,0.3274337351322174,0.4915626347064972,0.5113343596458435,0.8874495625495911,0.0,0.39297059178352356,0.0,0.5757623910903931,0.6099679470062256,0.16285431385040283,0.1451018750667572,0.2260260283946991,0.8467522859573364,1.1722391843795776,0.281948983669281,0.013065781444311142,0.3296133875846863,0.3373314142227173,0.3189585506916046,0.27350154519081116,0.897735059261322,0.737832248210907,0.34198638796806335,0.8242652416229248,0.5828211903572083,0.5565032958984375,0.47963446378707886,0.18929660320281982,0.5661484599113464,1.0206942558288574,0.33077171444892883
CNN,AS,New_AS_093.wav,0.16752253472805023,0.44080090522766113,0.7591589093208313,1.327712059020996,0.5641927123069763,0.8404933214187622,0.6573264598846436,0.35740405321121216,0.7284298539161682,0.5029820203781128,0.555213451385498,0.0,1.1383672952651978,0.3539372682571411,1.1845570802688599,0.33484411239624023,1.0112169981002808,1.211207389831543,1.1116979122161865,0.0,0.7171028256416321,0.1520020216703415,0.3555964529514313,0.7496815919876099,0.537746787071228,0.557845950126648,0.3755956292152405,1.3286981582641602,0.25265997648239136,0.0,1.3647383451461792,0.2707897424697876,0.7450724244117737,0.32877787947654724,0.4893842041492462,0.49991458654403687,0.9130668640136719,0.0,0.3896154463291168,0.0,0.5722799897193909,0.6242855191230774,0.17479081451892853,0.1496894806623459,0.22075031697750092,0.8378618955612183,1.2011204957962036,0.2896539568901062,0.01564059406518936,0.3299373388290405,0.33347368240356445,0.3206034302711487,0.27157771587371826,0.9153972864151001,0.7632017731666565,0.34763428568840027,0.8133358955383301,0.6071131229400635,0.5621553063392639,0.4746406674385071,0.18358466029167175,0.5911121964454651,1.08899986743927,0.3327973783016205
CNN,AS,New_AS_094.wav,0.16368991136550903,0.4279550015926361,0.7650295495986938,1.365395188331604,0.5614528656005859,0.828846275806427,0.6224454045295715,0.36262431740760803,0.747044026851654,0.524879515171051,0.5629541277885437,0.0,1.1521453857421875,0.33582523465156555,1.2164936065673828,0.34145617485046387,1.0463483333587646,1.2313014268875122,1.1296838521957397,0.0,0.7388120293617249,0.14395137131214142,0.3707728385925293,0.7467866539955139,0.5516851544380188,0.5225035548210144,0.35728347301483154,1.341398000717163,0.2474881410598755,0.0,1.3847932815551758,0.26070716977119446,0.7274103760719299,0.31381142139434814,0.4801734983921051,0.47957634925842285,0.9289989471435547,0.0,0.36342087388038635,0.0,0.5547153353691101,0.621910572052002,0.1762315332889557,0.13379442691802979,0.20121856033802032,0.8242412209510803,1.2214617729187012,0.2668713927268982,0.012158895842730999,0.29098978638648987,0.31472331285476685,0.3199225962162018,0.26560741662979126,0.9464277029037476,0.7765329480171204,0.3470666706562042,0.8047729134559631,0.6144703030586243,0.5575223565101624,0.4408873915672302,0.1639641672372818,0.6018515825271606,1.1068814992904663,0.32765400409698486
CNN,AS,New_AS_095.wav,0.1621270477771759,0.4272310733795166,0.7060854434967041,1.28268301486969,0.5460824966430664,0.8400785326957703,0.6444531083106995,0.3409958779811859,0.7114611864089966,0.4951190650463104,0.5187698006629944,0.0,1.1068246364593506,0.34840068221092224,1.1214748620986938,0.3211444318294525,0.9864777326583862,1.144502878189087,1.0431928634643555,0.0,0.6655701398849487,0.15735389292240143,0.3445204198360443,0.6846657395362854,0.5075893998146057,0.5384479761123657,0.3698704242706299,1.3030935525894165,0.2557098865509033,0.0,1.315985918045044,0.2607690393924713,0.737402081489563,0.32072713971138,0.48893001675605774,0.4911182224750519,0.8722671866416931,0.0,0.3799765408039093,0.0,0.5622028112411499,0.590580403804779,0.16294008493423462,0.1373530924320221,0.2106269896030426,0.8409490585327148,1.1225446462631226,0.2703658640384674,0.012605920433998108,0.3178974986076355,0.3306805491447449,0.32250574231147766,0.2642131447792053,0.8766754269599915,0.7144783139228821,0.34567904472351074,0.823818027973175,0.5588550567626953,0.5615372061729431,0.47123241424560547,0.17358054220676422,0.5460100769996643,1.0421801805496216,0.32599756121635437
CNN,AS,New_AS_096.wav,0.16889509558677673,0.42816218733787537,0.7736489176750183,1.3840687274932861,0.5641109347343445,0.8321161866188049,0.6542498469352722,0.36729615926742554,0.7756867408752441,0.5310560464859009,0.5651930570602417,0.0,1.1613017320632935,0.3488991856575012,1.2307758331298828,0.3393259346485138,1.0670413970947266,1.2537754774093628,1.1476571559906006,0.0,0.7440574765205383,0.15516510605812073,0.37120240926742554,0.7527993321418762,0.5607579946517944,0.5471307635307312,0.37119126319885254,1.3494924306869507,0.2663307785987854,0.0,1.4003164768218994,0.25842082500457764,0.7318422794342041,0.3147345781326294,0.48289117217063904,0.4917145073413849,0.9492406845092773,0.0,0.38790181279182434,0.0,0.5622660517692566,0.6566795706748962,0.17513927817344666,0.1482774317264557,0.21807831525802612,0.8358516693115234,1.2402100563049316,0.268682062625885,0.013416685163974762,0.33655843138694763,0.33445504307746887,0.3147711455821991,0.2716046869754791,0.9729741215705872,0.7867595553398132,0.3507014811038971,0.8124274611473083,0.6168541312217712,0.5495072603225708,0.4861478805541992,0.17536014318466187,0.6010356545448303,1.1281298398971558,0.3231276869773865
CNN,AS,New_AS_097.wav,0.16730660200119019,0.4334834814071655,0.7643060684204102,1.369125485420227,0.5644257068634033,0.8345625996589661,0.648565411567688,0.36478352546691895,0.7679840922355652,0.5292516946792603,0.5687322020530701,0.0,1.1557620763778687,0.3585048019886017,1.2225679159164429,0.3393692076206207,1.0585724115371704,1.239824652671814,1.1342500448226929,0.0,0.7246801257133484,0.15823733806610107,0.36704161763191223,0.7489317059516907,0.549871563911438,0.5423150658607483,0.3827342092990875,1.3421859741210938,0.27572885155677795,0.0,1.3948030471801758,0.26301082968711853,0.7406049966812134,0.3207169771194458,0.488211452960968,0.5025157928466797,0.9396364688873291,0.0,0.3872537612915039,0.0,0.5688539147377014,0.6511967182159424,0.17292971909046173,0.14501653611660004,0.22315055131912231,0.8395299911499023,1.222354531288147,0.2695122957229614,0.015316040255129337,0.3315121829509735,0.3299124538898468,0.3153308033943176,0.27991947531700134,0.9511354565620422,0.7763077616691589,0.34868502616882324,0.8178646564483643,0.6038490533828735,0.5531709790229797,0.4879385530948639,0.18533366918563843,0.5895776152610779,1.1250536441802979,0.3265436291694641
CNN,AS,New_AS_098.wav,0.1612110435962677,0.4272243082523346,0.716412365436554,1.2528823614120483,0.5438766479492188,0.8356552720069885,0.6669846773147583,0.34317994117736816,0.7233820557594299,0.4852970838546753,0.5465774536132812,0.0,1.113169550895691,0.35248076915740967,1.1484625339508057,0.3182159662246704,0.9690064191818237,1.1577919721603394,1.0682851076126099,0.0,0.6806288361549377,0.16167792677879333,0.33495375514030457,0.719052255153656,0.5178517699241638,0.5627068877220154,0.37293294072151184,1.3049252033233643,0.2638598382472992,0.0,1.3297876119613647,0.2595835030078888,0.7359974384307861,0.31972724199295044,0.4844459295272827,0.49339812994003296,0.8756715059280396,0.0,0.3920835256576538,0.0,0.561173677444458,0.6099745631217957,0.15844988822937012,0.1490062028169632,0.21080906689167023,0.8372414112091064,1.1517815589904785,0.29404890537261963,0.014555132016539574,0.33275482058525085,0.32773566246032715,0.320930153131485,0.26350876688957214,0.898658812046051,0.7208955883979797,0.34360286593437195,0.823880672454834,0.5724956393241882,0.5590328574180603,0.4759371876716614,0.17786961793899536,0.558160662651062,1.0296646356582642,0.32730692625045776
CNN,AS,New_AS_099.wav,0.16070669889450073,0.4436984062194824,0.7368006110191345,1.2728630304336548,0.5472242832183838,0.8476570844650269,0.6541052460670471,0.34863731265068054,0.7263079285621643,0.4943411946296692,0.5299801230430603,0.0,1.1135356426239014,0.37090665102005005,1.1401973962783813,0.320655882358551,0.9746464490890503,1.1743404865264893,1.0728358030319214,0.0,0.7097615003585815,0.15860909223556519,0.33822596073150635,0.715653121471405,0.5236427783966064,0.5497716069221497,0.39458411931991577,1.3082062005996704,0.27522706985473633,0.0,1.328507900238037,0.26784998178482056,0.7552007436752319,0.33026230335235596,0.49901703000068665,0.5178827047348022,0.8798992037773132,0.0,0.3888697028160095,0.0,0.5828601717948914,0.6030771136283875,0.1639229655265808,0.14381973445415497,0.23443029820919037,0.853266179561615,1.172027587890625,0.2818737030029297,0.013621265068650246,0.32650768756866455,0.3300536870956421,0.3216731548309326,0.25646740198135376,0.9065841436386108,0.7408485412597656,0.3428167998790741,0.828518271446228,0.5902373790740967,0.5615032911300659,0.47379812598228455,0.19176247715950012,0.5764542818069458,1.0332001447677612,0.3317129909992218
CNN,AS,New_AS_100.wav,0.13372579216957092,0.39247891306877136,0.682000994682312,1.1720280647277832,0.5261967182159424,0.7866762280464172,0.5932899713516235,0.32609906792640686,0.6735907793045044,0.4538668394088745,0.5080979466438293,0.0,1.0652611255645752,0.2769301235675812,1.0932228565216064,0.28311723470687866,0.9073050618171692,1.1065819263458252,1.0122677087783813,0.0,0.6553097367286682,0.10924812406301498,0.3108106553554535,0.6559646725654602,0.48933300375938416,0.48386213183403015,0.29461491107940674,1.2607499361038208,0.18182073533535004,0.0,1.2622761726379395,0.23737649619579315,0.6764313578605652,0.27858877182006836,0.43506765365600586,0.4137956500053406,0.8353303074836731,0.0,0.3304509222507477,0.0,0.5004101395606995,0.5696517825126648,0.14618317782878876,0.11005758494138718,0.14750806987285614,0.7740063667297363,1.0946074724197388,0.24154022336006165,0.006347333546727896,0.257178395986557,0.28314852714538574,0.3194030821323395,0.22687765955924988,0.8495520353317261,0.6894851326942444,0.3368901014328003,0.7694010734558105,0.5470368266105652,0.5442742705345154,0.4031171500682831,0.11149469763040543,0.5197765231132507,0.9616527557373047,0.312436044216156
CNN,AS,New_AS_101.wav,0.16169939935207367,0.4267689883708954,0.7917349338531494,1.387520670890808,0.5669701099395752,0.8221079707145691,0.6079220175743103,0.37024936079978943,0.756599485874176,0.5371264815330505,0.5725535154342651,0.0,1.167656660079956,0.34962862730026245,1.2407370805740356,0.35041701793670654,1.0636131763458252,1.2684351205825806,1.1582924127578735,0.0,0.7583473324775696,0.14902107417583466,0.37348127365112305,0.7739234566688538,0.5634213089942932,0.5013314485549927,0.36897438764572144,1.3540838956832886,0.2571105659008026,0.0,1.4065637588500977,0.26116761565208435,0.7310025691986084,0.32023048400878906,0.47874078154563904,0.4910646080970764,0.9507536888122559,0.0,0.35217413306236267,0.0,0.5582053065299988,0.6328336596488953,0.17773541808128357,0.12743455171585083,0.21168848872184753,0.8234180808067322,1.2515969276428223,0.2504405379295349,0.014039159752428532,0.2859347462654114,0.30794599652290344,0.31951799988746643,0.26931822299957275,0.9563819766044617,0.799318790435791,0.3449610769748688,0.8011738657951355,0.6322745084762573,0.5560871958732605,0.43824559450149536,0.17604860663414001,0.6204239130020142,1.1262352466583252,0.3264189660549164
CNN,AS,New_AS_102.wav,0.16140539944171906,0.417479544878006,0.7880275249481201,1.4021252393722534,0.5636255741119385,0.8153732419013977,0.6261915564537048,0.37265703082084656,0.7874674201011658,0.5344644784927368,0.5704873204231262,0.0,1.16805100440979,0.33754509687423706,1.2420637607574463,0.3409903645515442,1.0711133480072021,1.2763484716415405,1.1596965789794922,0.0,0.7577686905860901,0.1473201960325241,0.37131503224372864,0.7607879638671875,0.5665560960769653,0.5225768685340881,0.3573830723762512,1.3549978733062744,0.2547433078289032,0.0,1.4087331295013428,0.2524445354938507,0.7186175584793091,0.307721346616745,0.47093474864959717,0.47822365164756775,0.9625750780105591,0.0,0.36852550506591797,0.0,0.5485708117485046,0.6535506248474121,0.17587211728096008,0.13727709650993347,0.20451024174690247,0.8196312189102173,1.2567689418792725,0.26022693514823914,0.012167750857770443,0.3059120774269104,0.31887567043304443,0.3132888972759247,0.263298898935318,0.9918683171272278,0.8010377883911133,0.3499062657356262,0.7991284132003784,0.629181981086731,0.5444785952568054,0.4544301927089691,0.16873300075531006,0.6131287813186646,1.1424602270126343,0.3187817335128784
CNN,AS,New_AS_103.wav,0.1645859032869339,0.4284633696079254,0.7642139196395874,1.3841331005096436,0.5619958639144897,0.8263862133026123,0.6424726843833923,0.36490917205810547,0.7756432890892029,0.5199318528175354,0.5708621740341187,0.0,1.155938982963562,0.3464411497116089,1.2302398681640625,0.3395932614803314,1.0572524070739746,1.2523332834243774,1.141706109046936,0.0,0.7310227155685425,0.149244487285614,0.36839956045150757,0.7373577356338501,0.5551326274871826,0.5397970080375671,0.3674328029155731,1.3441667556762695,0.25951236486434937,0.0,1.394501805305481,0.25965481996536255,0.7323604226112366,0.31311696767807007,0.4811082184314728,0.4900096654891968,0.9487090110778809,0.0,0.39083626866340637,0.0,0.5615848302841187,0.6458455324172974,0.17612260580062866,0.14271001517772675,0.21506871283054352,0.8317516446113586,1.2312684059143066,0.2689477801322937,0.013018693774938583,0.3233202397823334,0.325849324464798,0.31474772095680237,0.2732725739479065,0.9614992737770081,0.7848654389381409,0.34926995635032654,0.8122197985649109,0.6074848175048828,0.5496054887771606,0.47773072123527527,0.1711932122707367,0.5906765460968018,1.1282471418380737,0.32366910576820374
CNN,AS,New_AS_104.wav,0.15753445029258728,0.4311780333518982,0.7319075465202332,1.253703236579895,0.5455156564712524,0.8378902673721313,0.6632338166236877,0.3451952338218689,0.7077653408050537,0.4896355867385864,0.5293700695037842,0.0,1.1135609149932861,0.36403384804725647,1.148851990699768,0.3214370608329773,0.9745294451713562,1.1661971807479858,1.0717313289642334,0.0,0.696323812007904,0.15986867249011993,0.34166809916496277,0.7122765183448792,0.5219836831092834,0.5566490292549133,0.38749057054519653,1.3053183555603027,0.27219969034194946,0.0,1.3305325508117676,0.2614140510559082,0.7461627125740051,0.32611140608787537,0.49110808968544006,0.5081784129142761,0.880810022354126,0.0,0.3898064196109772,0.0,0.5722025036811829,0.6103736162185669,0.1611972451210022,0.14662593603134155,0.22541220486164093,0.8438916206359863,1.163398027420044,0.28204745054244995,0.012037700042128563,0.33490344882011414,0.3331167995929718,0.319513738155365,0.2676614820957184,0.8800747990608215,0.7310048341751099,0.3425016701221466,0.820068359375,0.5859348177909851,0.5566766858100891,0.48349830508232117,0.1833755522966385,0.5705186724662781,1.0192795991897583,0.3267086446285248
CNN,AS,New_AS_105.wav,0.16365161538124084,0.43663907051086426,0.7502138018608093,1.3169314861297607,0.551140308380127,0.8448794484138489,0.6812587380409241,0.3495011031627655,0.7480695843696594,0.5068259835243225,0.5625402331352234,0.0,1.1207568645477295,0.3743979334831238,1.156773328781128,0.33178165555000305,1.0100696086883545,1.1771814823150635,1.0776723623275757,0.0,0.7135016918182373,0.1731356531381607,0.3571280837059021,0.7566599249839783,0.5236963629722595,0.5812376737594604,0.40049126744270325,1.312254786491394,0.29283905029296875,0.0,1.3418262004852295,0.26224401593208313,0.7546833157539368,0.32658159732818604,0.49724823236465454,0.5217359662055969,0.8919881582260132,0.0,0.4101533591747284,0.0,0.5821414589881897,0.6215071678161621,0.16804857552051544,0.16257494688034058,0.2403920739889145,0.8624683022499084,1.1654760837554932,0.3022717237472534,0.013740058988332748,0.35614919662475586,0.3533318340778351,0.31789782643318176,0.27571073174476624,0.9333454966545105,0.7443221211433411,0.34493234753608704,0.8355875611305237,0.5947409868240356,0.5547880530357361,0.5014091730117798,0.19470755755901337,0.5872155427932739,1.079214334487915,0.3278087377548218
