clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007,F_008,F_009,F_010,F_011,F_012,F_013,F_014,F_015,F_016,F_017,F_018,F_019,F_020,F_021,F_022,F_023,F_024,F_025,F_026,F_027,F_028
MR,New_MR_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_013.wav,resumen_h_media_std_q90_max,0.20440049670077884,0.21839089261439834,0.0029563509829617224,0.17153662737250283,0.1539510348973047,0.1172180355125606,0.11541686311349922,0.3711784755518405,0.4857684149457252,0.009650168470773332,0.3203569063910794,0.3070275604109839,0.283962382755101,0.26382705705388404,0.5531651114103475,0.429289211897401,0.007713273772265519,0.5100092798283616,0.43412413555729185,0.33383867407746926,0.3437084216019334,1.5266516830279375,1.9237727449118585,0.10956712535358837,1.1350375662549426,1.3887176851605239,1.2637486658430528,1.32020678509549
MR,New_MR_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_014.wav,resumen_h_media_std_q90_max,0.1629986914858252,0.2649256296918865,0.003958140587392706,0.15342152618412128,0.16118735766108813,0.15492991606316883,0.12104241419573493,0.31715895127817045,0.5911487637840034,0.017549994660171046,0.3108630570864363,0.3065051674075783,0.3356910199804339,0.2718174982411419,0.45592219924735256,0.5103380098215835,0.007096375003501459,0.40294092560021993,0.4668154654668175,0.3581082483162725,0.3525048240453121,1.1543149712669802,2.1664487316024448,0.18062544741993738,1.1909894000381565,1.3782126234091836,1.4681875755982832,1.1085238198365803
MR,New_MR_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_015.wav,resumen_h_media_std_q90_max,0.2138831884532502,0.34803903461405017,0.009020562943164554,0.40725680340900416,0.21974451708869444,0.23385382687210504,0.246890859379157,0.4082098562496416,0.7055687975638096,0.04823349616686781,0.6955717368963684,0.41078970308660867,0.5145543283231119,0.42860606788239497,0.6401688069297042,0.5736408801450462,0.00316681605413684,0.8539600077889563,0.5922609815903604,0.5587254152971992,0.6467182707434874,1.4942151150588983,2.397972407455013,0.5024203503222107,2.073356953103836,1.609388506060207,2.103009233852845,1.588187214391668
MR,New_MR_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_016.wav,resumen_h_media_std_q90_max,0.19021603261811096,0.3555418468424197,0.006566399339348581,0.4036864558045866,0.2023154195659048,0.3221079512751527,0.3057510797854187,0.37866259939072994,0.6777600115257367,0.0370764628211286,0.6617577843623591,0.3384271170065984,0.6666234835225536,0.5168072452656917,0.5906128369694004,0.676513817882328,8.440952266289526e-07,0.9013050141799948,0.5766888527396687,0.6542510572219202,0.7936190387673199,1.4197408823195758,2.135363485686011,0.37624955883604977,1.968126110308038,1.060144405157248,2.3047418266785735,1.5377271434690452
MR,New_MR_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_017.wav,resumen_h_media_std_q90_max,0.2077897001705629,0.3411698273454764,0.004134086103009134,0.4420171432384719,0.2415184133038063,0.2304070671590494,0.24166108471605932,0.4417379564841286,0.6368388320827684,0.02342071990562154,0.863137027788804,0.4484647775769993,0.47125774591833147,0.4411705943834247,0.5151510399084802,0.6809828976392759,7.261303705937268e-05,0.8926657182132282,0.6714002521029415,0.6135948231325261,0.7231542519855052,1.581211521271045,2.092787951708625,0.2693837869945375,2.5691695750538965,1.5034302776113426,1.7642081150529714,1.5205874118169813
MR,New_MR_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_018.wav,resumen_h_media_std_q90_max,0.20558158881179628,0.3566832726650708,0.008901535822939746,0.44983250307962075,0.2205689162136075,0.25906264655840106,0.2794942394839811,0.4091039981109108,0.7437062157527441,0.0560175456144487,0.8343044290071729,0.40571647073324846,0.6326427715139822,0.50279077549859,0.5711551626574367,0.7288781034850358,0.0004694930832467868,0.9241333805269136,0.6457603592333521,0.576387083930352,0.7807365389421367,1.54604089399886,2.0945240593626377,0.5248245174300477,2.5632312159717805,1.4439027619170155,2.309963052761732,1.810741014455505
MR,New_MR_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_019.wav,resumen_h_media_std_q90_max,0.22823029515169613,0.32047260508755315,0.005547876365237896,0.38224752474593754,0.21057285700344971,0.2528729923179382,0.24021290872985587,0.4102896211544416,0.5878645439793722,0.029192587198615328,0.6769745768860668,0.3689786987331347,0.6127410575780236,0.4736635932097085,0.6632318490790745,0.6406590053401261,0.0015112995701301317,0.8377638246669638,0.6058642294754624,0.5722329781099935,0.6456445257997138,1.369587071017163,1.970172567818081,0.23990264417468887,2.0065497182916494,1.30795638318771,2.1299752336484326,1.6723811331377314
MR,New_MR_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_020.wav,resumen_h_media_std_q90_max,0.1796521303838034,0.3693240211637922,0.007201899564173398,0.42407689267799553,0.19696833778493592,0.29273705732347766,0.3036356824175501,0.3772363210476608,0.7095297546057379,0.05791857456838221,0.7059539851240141,0.3487581495301726,0.6463788708570735,0.5188924426476772,0.5427460625648559,0.7098246041025014,2.2617270896898832e-08,0.9756436757963539,0.5332057420396479,0.639707354913313,0.7584697264593345,1.4996128987706656,2.125732628924933,0.5948872291290195,2.186019679550011,1.2661598133092078,2.322245807479244,1.7110935860991994
MR,New_MR_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_021.wav,resumen_h_media_std_q90_max,0.06008854246342731,0.3950138417540944,0.012963506395508043,0.1614461812212742,0.05449329085771655,0.5146835136986572,0.5066611048851353,0.25700671331492736,0.7212999913092841,0.04748610422627681,0.313372348083551,0.13401235394338595,0.9235518966576637,0.9047213495167613,0.06505128248800074,0.8981900722664259,0.016217705595113405,0.5214998085082703,0.14477800672296542,0.9803691354315375,1.0234765159314025,1.1838204968335644,2.298350717384807,0.28813621715535426,1.2478949659793706,0.8790455996905542,2.5272760623718704,2.6365451328107117
MR,New_MR_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_022.wav,resumen_h_media_std_q90_max,0.06317743773708337,0.3914604290621066,0.015341816569174925,0.1751318022006605,0.0521772787131551,0.5179263208151447,0.5412893306323766,0.30396018326480745,0.6787710410721557,0.06277862285394033,0.32090154714098335,0.13261477033512753,0.9206645178141009,1.0221377439250539,0.0444728585790389,0.8846446708463859,0.03133055201952304,0.4690183938164557,0.1426355397874308,1.006169869509337,1.0323689179888744,1.4743376693112322,1.969021172752135,0.5686368811553797,1.5318540450096494,0.7711872769859309,2.4516713180899368,2.9873746676369963
MR,New_MR_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_023.wav,resumen_h_media_std_q90_max,0.0703403234862327,0.3876969861601746,0.016315161054853176,0.14052092621652487,0.05780430811344254,0.5187176294354108,0.514835778929289,0.30252764599680615,0.6894636355680884,0.0663018476051204,0.22820574048899075,0.14835563110349795,1.0400760889331921,1.0502265201616017,0.10013725944064016,0.7476384967446627,0.03203286980491687,0.4046046846405959,0.12653541337714647,0.8959946500286271,0.9600497311260314,1.5650021781981385,2.0536521835051644,0.5533497632296979,0.933002145729565,0.9473648139920379,2.687604897460681,2.999595023601917
MR,New_MR_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_024.wav,resumen_h_media_std_q90_max,0.05038861489574802,0.4151710759468681,0.015441632129165198,0.1704456218262038,0.05923697484194959,0.5062008952696405,0.5463321800525154,0.22981492894658728,0.7452420839686393,0.05005232442570439,0.3277764619604502,0.17807162085813655,0.9130925590170661,1.1358416222682,0.06177542332957772,0.8816868704112962,0.047693242367337366,0.4426617458400118,0.121498495007941,0.9390706930601416,0.926948001013842,1.4758101971638589,2.5358441107889007,0.36844142647307776,1.389996953758419,1.1083144420391475,2.259602242382476,3.0373777167168883
MR,New_MR_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_025.wav,resumen_h_media_std_q90_max,0.06954816726482024,0.4355241718824005,0.018596531962698032,0.1716837633867248,0.053460893165121225,0.523480798239874,0.6105093949316277,0.3417242647366568,0.7862166913344006,0.07454723155008232,0.4107988572394122,0.16178002430825383,0.9084106690943677,1.1486874416859985,0.0683229215774559,0.9471936576390494,0.03856599581621181,0.4132826041855973,0.11780169250940556,1.052209661650317,1.0673563514615387,1.8269388991873825,2.362506857128574,0.5570044694288868,1.7812510839170363,1.1033997520429502,2.2941766414143046,3.158946720729651
MR,New_MR_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_026.wav,resumen_h_media_std_q90_max,0.491139180061992,0.1434033640454871,0.18300020707165116,0.5529283326973227,0.47301962296149114,0.2643651543490895,0.5790738298693034,0.8667628457441199,0.45077250365018856,0.378146950529716,1.0381975662247471,1.0035877129095525,0.6392476627659396,1.236337841499929,1.2126067403691017,0.3140971258126476,0.5323343752588037,1.2151570956924547,0.9970801227804764,0.5321329791026224,1.0292701577770367,2.2875321097207313,2.1019418155392,1.2636533183539156,2.9256693710929738,2.950217990839379,2.0223351404055023,3.0531856657961627
MR,New_MR_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_027.wav,resumen_h_media_std_q90_max,0.49712977205083564,0.11106859672950986,0.19215933694908158,0.5470760607975966,0.4463848398699324,0.2979283603368806,0.5795594093096237,0.9681516358149365,0.2924108333600735,0.36852021891027936,1.0609231967613082,0.9502577712569955,0.7020775023177089,1.2349337044348623,1.124767412166997,0.2586515266389286,0.6462776789358119,1.2366727617050766,1.0361788058181267,0.6384708406016347,1.1567952610844632,2.7170730342454164,1.318940407598631,1.2901515071489509,2.967305944495105,2.9025317691667767,2.032511948509971,3.052558034727018
MR,New_MR_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_028.wav,resumen_h_media_std_q90_max,0.5170429318825684,0.10575837070461531,0.19322779051941674,0.5548253002118778,0.5055499916867882,0.2915107145657923,0.5215143141140912,0.9546683462986165,0.2856210018181426,0.37563801071139785,1.113971764928844,1.0564902716256919,0.6902965166858874,1.1954673803704765,1.241935006283792,0.28261888184174844,0.6127774498688446,1.1647538587644484,1.098232755993201,0.6875821620700592,0.9719809602265473,2.566031554520744,1.3554757172353398,1.2705387444559213,3.158500020181686,2.8939635913889803,2.050338322368949,3.1073815703770573
MR,New_MR_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_029.wav,resumen_h_media_std_q90_max,0.4885330100378621,0.13491331585929467,0.20446527760314637,0.5760003278109106,0.4564027495672986,0.2874341212116328,0.549767769311019,0.9008531465672078,0.378567660322376,0.3870038078374271,1.166657202222456,0.8789436542067937,0.703117158992813,1.1666018252198593,1.1214224689701384,0.2605930205563202,0.6608385525568718,1.179437706178548,1.06635066423762,0.5726166418031234,1.1829767183421902,2.467664632189876,1.459748122169524,1.2008166441332675,3.1871989397424283,2.66663977904436,2.0733458983495465,3.1145739066306666
MR,New_MR_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_030.wav,resumen_h_media_std_q90_max,0.5091387247726422,0.13460535351478886,0.17261057561322135,0.5664551947698037,0.49896080108681495,0.26555912798581566,0.5394960460735642,0.87179707013918,0.3866369832900378,0.3581722620861041,1.038232915589173,1.0306971244538283,0.6668251248261344,1.1921494365663898,1.178618212270322,0.27174688228136085,0.553342489828859,1.3696603084112176,1.0374451155589484,0.45981059155623655,1.0385140062096245,2.3609361377529785,1.5533218351769476,1.3091825177149334,2.8068953724568058,2.862797528174728,1.9321808600585495,3.0490664441790223
MR,New_MR_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_031.wav,resumen_h_media_std_q90_max,0.49819697252117373,0.12038149390544074,0.18599774710230832,0.5973490154997337,0.4758613625051689,0.28311499316785654,0.5220340590353876,0.8957238119963652,0.39085489274371543,0.3571842501787906,1.146707868264162,0.9480551119240704,0.708841096760657,1.153116105884863,1.194479397246949,0.19528131873728816,0.6113420231476024,1.3277789697987408,1.0930170375274442,0.632568224266337,1.075301447501049,2.4033664144858995,1.5216440367262654,1.279818355174499,2.970372300778909,2.692689320231055,2.311783380551203,3.105726976728175
MR,New_MR_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_032.wav,resumen_h_media_std_q90_max,0.5060007979714861,0.13602436212124236,0.1994236461182165,0.5789126012397338,0.46758425419722527,0.2738767872420508,0.5270014086382059,0.8978254109394874,0.3714044661505735,0.3889289967762394,1.076454764089447,0.9215843414967018,0.6772445086620105,1.1238089958331894,1.1174697025067477,0.32346919024441306,0.6104550458971443,1.211370707470454,1.1023638110862712,0.5193484643181078,1.116422227745086,2.3504111689608402,1.6173398428054129,1.2082924520949785,2.855059114834104,2.7894676766558133,1.919958984222143,2.9371981346595204
MR,New_MR_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_033.wav,resumen_h_media_std_q90_max,0.5044258731302674,0.1359865556496486,0.19454052955563764,0.5469468659769214,0.5068437891495889,0.2751350844078683,0.5407394168268647,0.8879351342985123,0.3910728838420859,0.39550314458487135,1.072814895968333,1.0136958763848443,0.6786326269270901,1.1900561630153161,1.2067915306180519,0.27436195896611804,0.6569835842531404,1.1726459394701012,1.1201818938744648,0.6015971908002281,1.0947896108951927,2.462065137513794,1.6962083488668036,1.223466553434777,3.1404143187005964,2.8282371527534362,2.19098498223658,2.9249372501483855
MR,New_MR_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_034.wav,resumen_h_media_std_q90_max,0.24408352316416096,0.4166868306211447,0.5913503791642253,0.011495083528332747,0.07240767765898415,0.7902601626357773,0.1691201036731383,0.4277330824037316,0.9124621722385029,0.8478702980051649,0.05133426336567589,0.18440449479792845,1.491146081768039,0.5198951991832315,0.737279840858173,0.955563651145925,1.426508317066948,0.006716824210570646,0.2620501170818275,1.5232650619035224,0.38414346045299363,1.2352089931241212,2.4968628353986446,1.8228804500827482,0.3783219405233585,0.7922566114160929,3.11187768233892,1.9736138455620056
MR,New_MR_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_035.wav,resumen_h_media_std_q90_max,0.24816229581200333,0.42993194499889725,0.5825491803389516,0.012874248651869463,0.07793837179293427,0.7708327286057914,0.18115915834465532,0.43000130434192085,0.8899685917960996,0.8228180791886965,0.05159381652258743,0.18790724095706388,1.468572378522819,0.5093394042954368,0.7914149677324912,0.9506727067824523,1.3384595548628246,0.00895200888620175,0.24945555885650797,1.5371883099205434,0.38052003872470647,1.1976813332081826,2.4735717246082767,1.7550930207180724,0.3371966163917533,0.8308944595785775,3.1269975735825994,1.80249681445256
MR,New_MR_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_036.wav,resumen_h_media_std_q90_max,0.25590711107318664,0.35440773195607483,0.5829563129805403,0.013423758006633145,0.0734223960332521,0.8340262169962384,0.1530595475275101,0.46203302021169707,0.7137887078980713,0.8489752352185931,0.059459261415494416,0.22598094322385262,1.5775497465750314,0.4339126895091535,0.7668665152931518,0.9069980346176297,1.3294412860461047,0.007262374453940385,0.17000983298554725,1.5043293576350616,0.38237892407537194,1.4668019480132337,2.1012997644909275,1.9861647308015873,0.3718978405474749,1.0847577449161365,3.2022083890781703,1.699977427570116
MR,New_MR_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_037.wav,resumen_h_media_std_q90_max,0.26187542659437835,0.39745721548774876,0.5958653663782246,0.012379550833748898,0.07565402956761538,0.7905899370222941,0.16531211972331994,0.4731572636582973,0.8585465354021761,0.8624607553044021,0.05736143609075173,0.22621881571438057,1.5118730883334182,0.46324979209674166,0.8251255449215141,0.9223977014683069,1.3655628736244527,0.0037441977609404082,0.16681831566596092,1.5552183719160935,0.40679960857536684,1.4340304129188826,2.3126560384052404,2.0035970655038633,0.467890423531032,1.1016724159105367,3.1879357552217256,1.876835578806482
MR,New_MR_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_038.wav,resumen_h_media_std_q90_max,0.038957102371622324,0.6147235993572737,0.003178662288717068,0.23398120459079,0.09343275493555625,0.41145903638749676,0.472662327686294,0.20347359354593983,1.1891219110601152,0.00791624888206219,0.6889436906719996,0.31005500482510606,1.0780228228626039,1.1917444777948245,0.052607877749343876,1.2521272365613654,0.007218733965365115,0.4345939244638829,0.17517434131544135,0.4750126412678148,0.5357240437172414,1.4826163400033707,2.5634087788194986,0.09258795571670612,2.5178753194867234,1.5285640988441556,2.8390131797234144,2.7817112747674835
MR,New_MR_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_039.wav,resumen_h_media_std_q90_max,0.037398292555178334,0.5923357336684801,0.005384870315543546,0.22156559589167427,0.08541876996131821,0.4516691397918644,0.4692322246960524,0.1641617141498295,1.1936263058453849,0.0335013430550293,0.6539442050759974,0.24982423145299912,1.2284740884505965,1.1976431684972055,0.06581692094044463,1.2038209259139876,0.007050048258117885,0.3650339103420778,0.1816678108362266,0.613481028446924,0.48690702911418327,1.063809987464766,2.826927709495491,0.42751669167448597,2.4558606497504623,1.0282848201172494,3.1225900908198807,2.820336225078034
MR,New_MR_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_040.wav,resumen_h_media_std_q90_max,0.49743708060845476,0.49931704703489277,0.06770919987931202,0.6436816128791087,0.4336827947784698,0.4226309932175546,0.49190224884935724,0.8267923358604934,1.0422487994913434,0.19545509961975335,1.0186284708599092,0.7180414193801928,1.0302352633584324,1.0083824598434206,1.1782102722237795,1.0879838269219906,0.19602492469449465,1.565110552954744,1.0629734921785159,0.6060621777187742,1.1350130944391938,2.069407137205853,2.6141359304799754,1.0489220876237528,2.497517103758132,1.908162903028712,2.5595318773790527,2.695629085694408
MR,New_MR_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_041.wav,resumen_h_media_std_q90_max,0.5089346982713512,0.4485739085222826,0.0630468957984096,0.6454316968343843,0.43118999352800474,0.4343807254175637,0.5124372442836241,0.84430955422341,0.9831028722153325,0.1659437064141843,1.0167952038937194,0.6986215698696362,1.0582924504283753,1.0442343378146068,1.0472954072921348,1.0304038896540466,0.21896931373981202,1.5672209365567096,1.122040361294836,0.6426151085519705,1.1187776026936351,2.2143658265224153,2.518229085805866,0.7201516974185972,2.148756432168757,1.9655505300057583,2.523902079149404,2.672524166726506
MR,New_MR_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_042.wav,resumen_h_media_std_q90_max,0.5123198413547491,0.46757742981372,0.07732361179073897,0.6277752689917708,0.43994341824698996,0.4145786301114947,0.5194726212986585,0.8430443934330272,0.9572596662286539,0.20130694300314472,1.0089818372709727,0.7509446235489862,1.019430890908895,1.054155084460752,1.2444809360379807,1.0648350621386131,0.24265031811968849,1.5477589243159233,1.0280749737149708,0.6450657192965139,1.1197570216513546,2.251655560373473,2.475179585100156,0.8760828273669203,2.392210912338386,2.0216903265067634,2.670863400505746,2.745940782032617
MR,New_MR_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_043.wav,resumen_h_media_std_q90_max,0.5349236258374738,0.491532699014896,0.07735639344229503,0.6387366438799083,0.4470364524142774,0.3937088245778252,0.5051263820846895,0.8737364938416962,1.0614964447062512,0.2098006708546238,1.0127767293378667,0.7353713681935248,1.0024092002819998,1.0304599343070373,1.2177290280138506,1.1274999858782202,0.23791534859034194,1.5825847513716602,1.0738238763517969,0.5874301891570547,1.019144721365074,2.110425225034275,2.6800505722432413,0.8338359271819576,2.429239846991925,1.9866791065270792,2.6015403894831914,2.592831950167143
MR,New_MR_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_044.wav,resumen_h_media_std_q90_max,0.5374593123840874,0.5136498976132653,0.07824638092853174,0.6365693637723362,0.40355266848375565,0.36262338433027846,0.509583187955664,0.8859930411450009,1.0128349593329882,0.20650507111277053,0.9932320369540715,0.6727108703840795,0.9169460409364156,0.9911754374857477,1.1975694247824242,1.2206316302754499,0.22052913684118844,1.611078037764943,1.0437160455213443,0.4749534316234744,1.2462206884130993,2.26343060149609,2.3902561482210496,0.8582547542746366,2.3840837071351952,1.824387563859215,2.3773734037217564,2.7214850588032657
MR,New_MR_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_045.wav,resumen_h_media_std_q90_max,0.5291553997962378,0.48416056832671545,0.08128204033488055,0.6396693573994883,0.4228388279264641,0.3888520746138919,0.5398042377874213,0.8904605953788614,0.9659136447579841,0.2108143577080981,0.9995157156375406,0.6868385940227411,0.9709060043075437,1.075235416710105,1.220015851688876,1.2539799469468196,0.24300457583579166,1.5877248440211464,1.085507593941998,0.6441572558724268,1.1126339199682302,2.230851898417144,2.4779061605159707,0.910932136703396,2.165170548324837,1.9499070836855914,2.4018872247832848,2.6344253126100172
MR,New_MR_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_046.wav,resumen_h_media_std_q90_max,0.027129610877350534,0.45378742337491546,0.0037411186152069786,0.11122842708809039,0.055447013877704725,0.3008399839009793,0.36438757021293705,0.08766654029362309,0.9088543129793688,0.012933529735493431,0.3741151612578767,0.2672786960530847,0.791385872948987,0.981010160613027,0.07058703667434657,1.0977422634562066,0.006016482720819571,0.19096463177234674,0.07230583993294809,0.5309436914038802,0.5877667115134598,0.6794049896967531,2.2532013383051486,0.14207926031790988,1.637877804640472,1.5621425910959623,2.4045245701483533,2.65292074248173
MR,New_MR_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_047.wav,resumen_h_media_std_q90_max,0.0296003793180816,0.44228201503755327,0.0046971258725584655,0.12000338590101568,0.04850027908021646,0.2825367409892798,0.37532019271027245,0.10171800167479986,0.8845010444455885,0.013902275283059847,0.4345648655510605,0.21629545794506108,0.7847702479108611,1.0400019354900791,0.05874278143390392,1.1315525646313473,0.007334844268927454,0.2117574776038141,0.05985847966419521,0.39390581040836675,0.43106608967465104,0.7483037549884682,2.167857692571284,0.13693559349894877,1.7625404120877208,1.3099289542858101,2.2299973861616333,2.868256064158979
MR,New_MR_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_048.wav,resumen_h_media_std_q90_max,0.028637391697548236,0.46747978400164425,0.004325322796218366,0.10168534698648057,0.05490955644796039,0.2675839653850036,0.36861904665156114,0.08569549718871321,0.957258963451038,0.011792368139156736,0.34647701647386026,0.265721164409991,0.7346699561041247,0.9955320269242885,0.08197925727959508,1.1498268176190378,0.0059514605233887295,0.1312978694905929,0.08736585298723774,0.5235001919865654,0.43725280703506497,0.6614668624652122,2.387266154425992,0.07474597527682196,1.6087749154091235,1.5187703311644296,2.293851971958814,2.5850052427352406
MR,New_MR_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_049.wav,resumen_h_media_std_q90_max,0.03528161703952915,0.5121100459347893,0.005329876023103157,0.10595371678951887,0.04193916205499328,0.24841208876313806,0.3422294453936266,0.11343686225969667,1.0303536420086645,0.02325029726797559,0.3494059775860248,0.18184674183372992,0.6857629063832459,0.9318311022118846,0.09160524307870022,1.200470484570847,0.00875334566316654,0.20145139895568626,0.07368875211402227,0.394279903243562,0.3488266046206723,0.7013986485694029,2.480172238373832,0.2926677792595641,1.6711430433138974,1.2291844175192912,2.041630526282006,2.4287203356217817
MR,New_MR_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_050.wav,resumen_h_media_std_q90_max,0.017957307531266356,0.4457989198153458,0.004478152938154967,0.10818321792199742,0.026099206662385216,0.3103886104319486,0.3627901498976072,0.046970968968267114,0.9668053163664424,0.014912960282099479,0.37420838376534743,0.07636439425881142,0.8384412460970495,0.9882155036623155,0.05795532486618217,0.9178731492480864,0.0060766191466647326,0.15673658730523476,0.07111024014134655,0.45000418309650925,0.4813089618046547,0.33098539846133723,2.43152153461823,0.11471077834878951,1.7289619538738346,0.5597697209515755,2.467299245157171,2.628107750706852
MR,New_MR_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_051.wav,resumen_h_media_std_q90_max,0.024780617899458766,0.4678660731143975,0.006937788994833171,0.1098851326627457,0.029668900791054137,0.2984284445637903,0.3472335519008051,0.10666177195566949,0.9984578984060983,0.040687892884015114,0.3675519022075301,0.11577168629215846,0.7956625874143766,0.9486622656931536,0.049798073017075555,0.9990929915505217,0.005998931415189395,0.16677744008121823,0.05981954640823319,0.498856424350736,0.44031348053695396,0.9558574587431133,2.5370285666735706,0.4703918903672834,1.5342911096926628,0.8773561902201904,2.2611370713559316,2.6683550574771484
MR,New_MR_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_052.wav,resumen_h_media_std_q90_max,0.5358709047861352,0.13194346471239057,0.1934517205776641,0.5664230603370232,0.4942270913897203,0.26681567008263557,0.5419519957141206,0.9612068819729502,0.3493518339911142,0.3982275892268313,1.0955350401682382,0.987158568640615,0.6606012124866764,1.167387843592632,1.2975967889899351,0.2944995586168579,0.6050946578717271,1.3255214946034912,1.0625773099343412,0.47910677886543945,1.0474415166776705,2.447313029967537,1.3439290865835063,1.2876816591136606,3.194304053027795,2.683526209835471,1.916593149141349,3.059416171051801
MR,New_MR_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_053.wav,resumen_h_media_std_q90_max,0.5279677053020256,0.13239652464534218,0.17310865178867751,0.5677605607719992,0.46496587989564114,0.26269876852221213,0.5465251725091238,0.940346607809178,0.3499983883287634,0.3551665519631437,1.0576065861052821,0.9648873688881376,0.6446292309899001,1.1541601981709213,1.1116822899906673,0.3115428790622673,0.5435557474145049,1.263470425635668,1.029834180702169,0.5166525103812705,1.0544951702367458,2.4514112431234554,1.557854175449505,1.307531368792185,2.819654910931206,2.9501600997462916,2.017348129996988,3.0252782441088892
