clase,archivo,ruta,columnas_espectrograma,duracion_s,SBV_1,SBV_2,SBV_3,SBV_4,SBV_5,SBV_6,SBV_7,SBV_8
AS,New_AS_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_043.wav,212,2.60125,1.117599746856031,0.004284487800344126,0.3041833379848675,0.7956671069790322,1.8886495254317932,0.047881765431029,0.6344296035636952,0.11710886965926888
AS,New_AS_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_044.wav,212,2.6105,1.3497666291872508,0.0014595564770203174,0.3784400258559301,0.8568962826582348,1.8893738630972503,0.04931405015811529,0.6574212113617023,0.07866082527821561
AS,New_AS_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_045.wav,212,2.638,1.2916152748720822,0.004243213610002692,0.3152642998899292,0.7938400981883619,1.8239446724834123,0.053393566042159765,0.6695884408060071,0.10996379451315233
AS,New_AS_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_046.wav,212,2.627,1.1576971464716077,0.002506952114330146,0.3730454085427687,0.9217949049974719,1.6960089103870604,0.05757016251170235,0.6681020847788472,0.09434623582369028
AS,New_AS_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_047.wav,212,2.58625,1.2558643179680837,0.005081467191089599,0.39823747124527703,0.9206743636972643,1.6181885651955206,0.05328483715797161,0.5871142481503446,0.0901216156008603
AS,New_AS_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_048.wav,424,3.427125,1.0716414053501364,0.004901206745826463,0.28712880513467093,0.6990440773436093,1.5720082070884287,0.04474773263066222,0.5055079431306888,0.08814296796592062
AS,New_AS_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_049.wav,212,2.9275,0.5940340968528857,0.0016119195429316173,0.12832677848287527,0.3718853827904289,1.0114663625881382,0.003228083420086035,0.9092693358349972,0.010324043407478794
AS,New_AS_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_050.wav,212,2.917625,0.4578886265569031,0.0015089831359004734,0.18363785883272613,0.3223515125095134,0.63412617446974,0.002776773427220247,1.0677883850967453,0.01787404851799542
AS,New_AS_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_051.wav,212,2.918375,0.41491753319421293,0.001397891715363769,0.20796070476993359,0.33455654216056635,0.5977952236158673,0.007359131248613613,0.9290689218501577,0.010857265839806235
AS,New_AS_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_052.wav,212,2.917875,0.38107716420716053,0.0016167910059402605,0.2305012163943914,0.23716172269312955,0.5669531080381957,0.009322798483942846,1.1214655267031521,0.016184743007549438
AS,New_AS_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_053.wav,212,2.939375,0.28329777481254326,0.0016735754519508598,0.1330103290222808,0.2432243623343392,0.555978276482948,0.004809147336960674,0.9425677109157948,0.020201757602109852
AS,New_AS_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_054.wav,212,2.914375,0.37182805847778677,0.0015616599225726955,0.16596339577241828,0.3357240266065478,0.4847712890574608,0.0052361206395604475,0.7852125563428196,0.021311567182301004
AS,New_AS_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_055.wav,212,2.94775,0.3075337265867236,0.0014500221439820056,0.1810819567286481,0.3416792637811009,0.8462393219850526,0.002393140171628026,0.6899192148396643,0.020267604385333045
AS,New_AS_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_056.wav,212,2.91025,0.23761048155045902,0.0015939999073534526,0.21376558762401676,0.2654976978054743,0.6078591255484654,0.003301116754303799,1.165102786574889,0.026687595028601626
AS,New_AS_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_057.wav,212,2.923875,0.1581040938523187,0.001591752032106886,0.17122149808791542,0.269911942355139,0.6594940389376394,0.0036157797299634113,0.8962623287963297,0.03495083423299596
AS,New_AS_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_058.wav,212,2.89175,0.37418357376395855,0.0015904097073091083,0.12067648013223081,0.28284561067124264,0.6407672273286497,0.004806585393905402,0.8627792792086336,0.01924820032875907
AS,New_AS_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_059.wav,212,2.927625,0.3082005061729353,0.001373980455194562,0.201458549098713,0.21075034924962563,0.4885770248548513,0.005057527676399616,0.9300972261687761,0.028572883168833964
AS,New_AS_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_060.wav,212,2.924,0.30515600375234114,0.001618775221027641,0.18945323571923192,0.23665228823557263,0.4877134389232403,0.005244319919212006,1.0514610428732576,0.03001415170292218
AS,New_AS_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_061.wav,212,2.96025,0.3413087904289198,0.0015889243155957882,0.13905702939478806,0.25702363014413904,0.5457154641414015,0.0026795089149267053,0.7414952169457034,0.01059801912097799
AS,New_AS_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_062.wav,212,2.9135,0.5645115467717234,0.0012966091786497183,0.16184001588958985,0.3486476091096727,0.8311783896595587,0.00288866906761148,1.016586645330122,0.022904325651213142
AS,New_AS_063.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_063.wav,212,2.918375,0.39361579874871816,0.0023171997669860205,0.15766887990314404,0.31646869097539143,0.6682210852282902,0.004925149241731911,1.1074303467012048,0.030743776974656623
AS,New_AS_064.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_064.wav,212,2.916,0.3396474181797377,0.0013321683281651926,0.1843306156402205,0.2510615681340956,0.7482304579593336,0.0039407423682210774,1.04803157026488,0.013491775992293039
AS,New_AS_065.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_065.wav,212,2.961,0.4060132099893058,0.0015224768982786574,0.1721011565682398,0.3176958431897323,0.8900147936030246,0.002500568331129272,0.7535764992386499,0.01972008292610759
AS,New_AS_066.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_066.wav,212,2.91075,0.43497326632580724,0.0014466513117923855,0.16523612619722763,0.30918317627966985,0.7264590981754891,0.002736320089989124,1.0287524167481754,0.024165710308543673
AS,New_AS_067.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_067.wav,212,2.940875,0.4159539158337834,0.0015215009626312337,0.18152925603235687,0.28033422862732166,0.7541552062204288,0.005004625721172758,0.9035263818751569,0.020637255208261564
AS,New_AS_068.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_068.wav,212,2.902875,0.5976729939584701,0.0012778173808755777,0.16593178746951007,0.3218039301479152,0.8633927753626276,0.0017705572510879812,1.1871530759114557,0.010706237279179276
AS,New_AS_069.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_069.wav,212,2.961125,0.45214318260772196,0.0014211431638574909,0.16315796609106514,0.5017297293537484,0.7793484359313114,0.004685335810981788,0.6981691997018562,0.014106389342679574
AS,New_AS_070.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_070.wav,212,2.90675,0.4644176677430771,0.0014895728744515832,0.133221409769122,0.30495048584383455,0.5952799090889502,0.003987859765519608,1.032844598114003,0.014225451652389772
AS,New_AS_071.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_071.wav,212,2.94775,0.29876102040188046,0.001398321255882827,0.18497946880898392,0.43553890879126794,0.6685825878104754,0.00376306833284385,0.7400289719278087,0.018750521551860563
AS,New_AS_072.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_072.wav,212,2.916875,0.4367996058805791,0.0014280121716803303,0.18490000875633114,0.4146655801742235,0.5835305703529009,0.0051481710536531305,0.8718482575373893,0.018498395137082194
AS,New_AS_073.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_073.wav,212,2.9415,0.41200575451042076,0.0014454374276448008,0.21294177923527133,0.42714085748180836,0.7800133927171923,0.0018434153703911053,0.8219066498761726,0.026194811418041156
AS,New_AS_074.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_074.wav,212,2.912125,0.2903967316638439,0.0014833926235215537,0.2603569556979475,0.28998653191072077,0.6630352590413852,0.00921769632899474,1.148428676158683,0.015970625067271545
AS,New_AS_075.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_075.wav,212,2.941625,0.47339420829864237,0.001519944633216574,0.12151768056262519,0.48061781764224515,0.9303621771698461,0.0008100642823571396,0.7213972323084225,0.01787560921774414
AS,New_AS_076.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_076.wav,212,2.92125,0.5601312173523662,0.0015848428498162978,0.156962499315419,0.46445453508245627,0.5675076253725881,0.002326547855702616,0.8766453121161197,0.009779263575962965
AS,New_AS_077.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_077.wav,212,2.613625,1.101834648514409,0.0038958789734754528,0.32383427269044907,0.8707984188991045,1.8609264805908308,0.05981331925881026,0.7138780049225316,0.10034091343585208
AS,New_AS_078.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_078.wav,212,2.605125,1.2608270766008385,0.004107886444331514,0.35432750537005214,0.9235513267580122,1.9644581941022696,0.0647831396382306,0.6664563441357814,0.10344922559176212
AS,New_AS_079.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_079.wav,212,2.613,1.2805491977659549,0.0028255881517036847,0.32617230811257064,0.7820098960728983,1.9071193912834883,0.053455411168637834,0.768977775359648,0.12132468534337763
AS,New_AS_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_080.wav,212,2.6305,1.17099207171505,0.004879465048523261,0.30124964227294226,0.962996760024545,1.6396233074406632,0.06271607741761656,0.503470190326603,0.09384166697002243
AS,New_AS_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_081.wav,212,2.589375,1.2636412560975263,0.005605663416461273,0.32305286770917,0.9648526685775478,1.693160838125907,0.04903891530447334,0.5667964215147465,0.09160382738949278
AS,New_AS_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_082.wav,212,2.615375,1.138917822187307,0.005789853221169997,0.40368635789855467,0.7869257507828666,1.691995848197806,0.0522585242554948,0.6748972856527782,0.09125799463565262
AS,New_AS_083.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_083.wav,212,2.63825,1.033985694539156,0.003834282862443244,0.3231059643364525,0.7535920317793467,1.634486513910882,0.05087198241022838,0.7551472408606215,0.1010321213526111
AS,New_AS_084.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_084.wav,212,2.612,1.3508057516667966,0.0038323984232940963,0.4016588630507841,0.8378810149966934,1.8428705944605364,0.055987824762926866,0.6560423155341821,0.09953500523918835
AS,New_AS_085.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_085.wav,212,2.618375,1.3180214922991713,0.0024991090829644355,0.408241663615867,0.8850835828498813,1.7584176728430103,0.041238017670514306,0.6446915125220215,0.09846857259631489
AS,New_AS_086.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_086.wav,212,2.6085,1.2205435083873106,0.0029264546343963065,0.2968279955152964,0.8498629174078507,1.6953668039816485,0.052318086553456496,0.6418472757049366,0.1075963438123246
AS,New_AS_087.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_087.wav,212,2.603625,1.187004293790432,0.002081201860546871,0.30678583585217845,0.7770115566681047,1.7286756622150703,0.037040926882402035,0.7367618643579866,0.10683658483144581
AS,New_AS_088.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_088.wav,212,2.61,1.1189607249740814,0.007432623727958855,0.436582511880487,0.9415769926575952,1.802830864886968,0.05790077140595542,0.5929223512242277,0.10030371430452995
AS,New_AS_089.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_089.wav,212,2.6335,0.9806158692631481,0.00801904069937465,0.36548570466869235,0.9708915086197172,1.766296293792412,0.0572684331578817,0.5851767106062016,0.07454189454394626
AS,New_AS_090.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_090.wav,212,2.604125,1.352189670123832,0.004175941681619993,0.34347465956205875,0.9118896053301911,1.9044674334564813,0.048489734935049114,0.6378662523347844,0.09788825005902413
AS,New_AS_091.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_091.wav,212,2.614875,1.352001837037831,0.004480274192629511,0.4278934427417339,0.904936400023721,1.8608414154020494,0.05589286733615195,0.6434552625162132,0.07612441938619864
AS,New_AS_092.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_092.wav,212,2.635,1.1242857178783552,0.007281661919851279,0.3348284414115587,0.9224086335965119,1.6702515017960267,0.05574505161999531,0.610725555972438,0.0977186107441344
AS,New_AS_093.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_093.wav,212,2.579625,1.2448432728393604,0.002532226978770376,0.36606641880146706,1.0037991924774667,1.669220398340933,0.06176102875359387,0.5408781235140092,0.082923524640591
AS,New_AS_094.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_094.wav,212,2.604375,1.0641773988189454,0.003301097653290443,0.3617784395311914,0.8716354979338379,1.857233567849127,0.06502403387911232,0.6906353387486976,0.08839942790111761
AS,New_AS_095.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_095.wav,212,2.63025,1.0277559127662814,0.003982403360874274,0.32393943367388583,0.8887682661471493,1.6330509686566408,0.03929890376151635,0.6515112436241027,0.0964389906718675
AS,New_AS_096.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_096.wav,212,2.604875,1.3202168308588154,0.003917727374574925,0.3619084585893637,0.9706008061117974,1.8156891007162048,0.04983517883874149,0.5672489643033457,0.10652256516019458
AS,New_AS_097.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_097.wav,212,2.621625,1.2778935777209173,0.003956730378996622,0.39942466488513,0.8729353800106834,1.9186856668854526,0.0602419572982693,0.6513665101537046,0.07764500769096545
AS,New_AS_098.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_098.wav,212,2.626625,1.1595098767949825,0.002516055044211111,0.35764324319425833,0.9184419685301936,1.6374436546203401,0.04912807761190758,0.6123609944768312,0.07251382523695635
AS,New_AS_099.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_099.wav,212,2.600125,1.3100615386490844,0.0028671361579204664,0.327547899554977,0.8960548039222872,1.600982743978714,0.04493776103685315,0.5734555166659724,0.10598673876853236
AS,New_AS_100.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_100.wav,424,3.117875,1.0668452937982087,0.003964099869402719,0.31271372723474183,0.6132316396880841,1.5152888667210813,0.04075779677600025,0.5654964066875215,0.07637432499572142
AS,New_AS_101.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_101.wav,212,2.59075,1.1345409104948072,0.0036628587164823164,0.340894707484557,0.7902687909452313,1.8883905428185426,0.06412642265442113,0.7337638672933178,0.11859512919429956
AS,New_AS_102.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_102.wav,212,2.601875,1.371890489398514,0.0022187831169503437,0.39135457329336504,0.7813974618820592,1.8668986231944307,0.047854239087115585,0.693907959173761,0.10719399410776762
AS,New_AS_103.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_103.wav,212,2.61425,1.238950352774978,0.0014797157174090813,0.3563120422127823,0.7750741461751763,1.958382512366761,0.04504816159680768,0.7644410780021036,0.09816632610513787
AS,New_AS_104.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_104.wav,212,2.631125,1.1273833573167595,0.006338756082206327,0.30278457659729474,0.8446819512515843,1.666761292230421,0.033948622231776575,0.6656376304867067,0.09110697233913935
AS,New_AS_105.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_105.wav,212,2.604375,1.1584466953961163,0.0033320418189143356,0.3829180101166482,0.876711743588494,1.649898263089987,0.04970143034558561,0.6797410204331443,0.09874908842695718
AS,New_AS_106.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_106.wav,212,2.59725,1.1599722975897198,0.006250134015987069,0.3673761461020514,0.7225905623300347,1.8891838797351141,0.06347942699274085,0.7598751426598752,0.10843382380999898
AS,New_AS_107.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_107.wav,212,2.62825,1.0156776151027713,0.007698676032637609,0.37638300851750206,0.8486795501398238,1.7412681136779073,0.06196245493713714,0.6106759398256452,0.07523137164848423
AS,New_AS_108.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_108.wav,212,2.608375,1.3610891430887466,0.006170056517979859,0.4067642969045276,0.899268727840005,1.8644720317244208,0.0564165133330666,0.6419813803742634,0.08276645152780686
AS,New_AS_109.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_109.wav,212,2.629625,1.324125406742304,0.005853314213275722,0.33514222147045464,0.9960435096942837,1.8415750577857875,0.04946604909130145,0.5798173064365316,0.09776575811109563
AS,New_AS_110.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_110.wav,212,2.62625,1.245846913070262,0.005996543930804837,0.36167492233845944,0.8709771245710998,1.6101870218903165,0.04386400319375564,0.6128802435094086,0.08039311368711835
AS,New_AS_111.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_111.wav,212,2.4105,4.906539722932844,0.008192915896931144,1.2878339273248636,2.142772429247201,5.7492940258250185,0.03588650525105152,1.78775675991912,0.04756946915097737
AS,New_AS_112.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_112.wav,212,2.4205,4.83876638805228,0.01837680716568415,1.1985696483114936,2.070296498756674,5.932372934270423,0.013286780153680731,1.6591367906456078,0.04573066136135903
AS,New_AS_113.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_113.wav,212,2.410125,4.582818610063718,0.007159790806019116,1.223868779340814,2.1166301301405377,6.072987177144625,0.04261936790420037,1.5645406712470018,0.05346412075039655
AS,New_AS_114.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_114.wav,212,2.416375,4.786969433274822,0.01195430757102153,1.2343426243727618,2.291050656865273,5.804120193491578,0.023063309314978617,1.502467806571203,0.05781277775196711
AS,New_AS_115.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_115.wav,212,2.639875,1.195932325377604,0.004349613739461226,0.3110785268276664,0.8970371899935189,1.5891814200623586,0.05587756511882356,0.6202855685063613,0.09767311071361238
AS,New_AS_116.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_116.wav,212,2.6155,1.1568456418582447,0.004628360022811139,0.4149900567246637,0.869992535878646,1.6912731745760936,0.0549856208638108,0.6497247395575652,0.0921757087755795
AS,New_AS_117.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_117.wav,212,2.608,1.031597380946824,0.005316329042908917,0.3731310075913169,0.9182674365563898,1.7390677717254255,0.050342183134954165,0.6454127102032808,0.08372903454938614
AS,New_AS_118.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_118.wav,212,2.614875,1.2361953171423956,0.0036891022373288676,0.3450763563755213,0.8353355613241005,1.9279189434921515,0.04419942303781338,0.7079002606606818,0.10427296124718542
AS,New_AS_119.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_119.wav,212,2.62375,1.3198503412623184,0.0030225571394498336,0.3859772594885897,0.9257040378983741,1.7617210995346237,0.059767175830708716,0.6116664458632821,0.08451317925908648
AS,New_AS_120.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_120.wav,212,2.629625,1.1157708785163618,0.0028231479361832982,0.3198324999422507,0.8700615928848425,1.7103849694835689,0.054995815444232196,0.7111447856927886,0.0840981490113993
AS,New_AS_121.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_121.wav,212,2.63,1.1352788785014922,0.004624356533308624,0.3276727390589035,0.9421947842562924,1.6517867753458846,0.05790397374324324,0.637719090840901,0.1077363538354327
AS,New_AS_122.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_122.wav,212,2.5995,1.1827916834051995,0.0033224235519419398,0.3419784499523357,0.7500528733315021,1.8102897750498084,0.07048341624970715,0.6927476066416863,0.10688386309022577
AS,New_AS_123.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_123.wav,212,2.6185,1.1363156071369727,0.003903438102430669,0.37316968856956356,0.6490416574191967,1.754829271776528,0.06343396671603224,0.7841202973604151,0.08908942509219768
AS,New_AS_124.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_124.wav,212,2.610875,1.2904380147711831,0.0034737013367194605,0.3746035952625413,0.9367607729989494,1.9103620112969555,0.06223434579839917,0.6579614647288305,0.08116818155371873
AS,New_AS_125.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_125.wav,212,2.6265,1.3152700433133022,0.001969880228445159,0.43374228695878647,0.9820274462302975,1.7848262348478223,0.06245781800882385,0.5186400783289519,0.10350032411689315
AS,New_AS_126.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_126.wav,212,2.6355,1.1675068382458418,0.004933469408838191,0.3552517435884387,0.899554968775283,1.6660173709891555,0.05172094216673179,0.622457827849556,0.11295389370479422
AS,New_AS_127.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_127.wav,212,2.5855,1.2721397031391666,0.002706029119751825,0.31363589124828906,0.808167383035987,1.6577668893926742,0.030070009857887128,0.6648447901053055,0.12343922337567363
AS,New_AS_128.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_128.wav,424,3.55025,1.0799993100210363,0.006537010491853093,0.2692723671485237,0.7216357336057707,1.597492703062097,0.0400996397174193,0.4921466940726337,0.09230561338366072
AS,New_AS_129.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_129.wav,212,2.3725,1.1868688528879088,0.6423158830542883,0.42662520894010375,1.3403020440584874,1.0066223158061272,0.6583781025504873,0.7413544593722405,0.3644068602040629
AS,New_AS_130.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_130.wav,212,2.391375,0.9841573937977709,0.541523762608929,0.40738658907762204,1.364212282154062,1.0455809548120127,0.6737794317810699,0.6747670274881623,0.45436821434908503
AS,New_AS_131.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_131.wav,212,2.795,1.0518487868623403,0.017049023339282696,0.7268206527634151,1.1390887764565916,1.5917428593265484,0.06340238029759913,0.022709037241690485,0.16530168786746496
AS,New_AS_132.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_132.wav,212,2.776,0.8052685634816934,0.0007693235826840299,0.31836072987817854,0.9573080064170318,0.8360139021065159,0.0007123159151091709,0.026419007813710517,0.14409562611006332
AS,New_AS_133.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_133.wav,212,2.92475,0.39093943717218205,0.9989603736269446,0.4183989163595351,1.0953845225419971,0.12167018359558282,0.6689025216335964,0.29853464111306344,0.3545045459564185
