clase,archivo,ruta,duracion_s,variante_deep_onmf,error_vs_N,error_vs_AS,error_vs_MR,error_vs_MS,error_vs_MVP,F_001,F_002,F_003,F_004,F_005
AS,New_AS_199.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_199.wav,3.03775,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.8042905886833721,0.2671027598186487,0.2727474800465002,0.20588404187679285,0.42964590299803634,6.83194865634846e-11,0.07938759895907273,0.06375236431715461,0.8567165578786211,0.0001434787768319983
AS,New_AS_200.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_200.wav,3.041125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.8034702666334536,0.26957368894047373,0.2595816699307731,0.20851633461439997,0.4074929843274625,9.86635646989473e-11,0.07764021451709456,0.1139138326085705,0.8080550777419093,0.00039087503376204817
MR,New_MR_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_001.wav,2.099375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.2772591394903634,0.11472973406052817,0.16540135237643516,0.12059195147517272,0.13068237250576026,5.918973169032077e-06,0.4944446979731423,0.014442127485103757,0.3285431626420398,0.16256409292654514
MR,New_MR_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_002.wav,2.0845,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.30149974324541595,0.11915758136578858,0.16103338191085076,0.1293910767236412,0.13745726158798047,2.5988453146942687e-06,0.5388285460706147,0.032392940835302565,0.2710602601752625,0.15771565407350563
MR,New_MR_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_003.wav,2.11425,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.32476932995282976,0.13123940738414494,0.16149503979435573,0.14594054530465922,0.13862471818472466,3.415313061053801e-06,0.4537632279855478,0.07175617111848473,0.18519954308816933,0.28927764249473714
MR,New_MR_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_004.wav,2.077,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.34563144681174046,0.12717781668899772,0.16790352251436697,0.13107961603019294,0.14620830498907605,4.980994895308387e-07,0.4626208388363602,0.03569804327893634,0.3619365090786619,0.13974411070655202
MR,New_MR_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_005.wav,1.5755,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.24885615412833292,0.1610685083814412,0.15430040546113388,0.12950247227612588,0.18318429216078175,0.00045003529569091636,0.10196628617000153,0.154893997074514,0.7166806904071784,0.026008991052615192
MR,New_MR_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_006.wav,1.71875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.22937358633276544,0.14076700471625342,0.1446437357141215,0.10877166295658984,0.1474720005508382,0.00011474173405222671,0.07761926727209618,0.058363323734707685,0.8165002678945089,0.04740239936463488
MR,New_MR_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_007.wav,1.80625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.23863775994319988,0.15069776309869234,0.1498737786695963,0.11789093847763614,0.17167567437380762,0.00022138289361237691,0.08646050037056834,0.09143265561891592,0.8010607424187768,0.020824718698126615
MR,New_MR_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_008.wav,1.61425,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.22864392773243167,0.13895009549820084,0.1452530852519072,0.11100559194448756,0.14436426026920737,0.00015892293868272016,0.10197817677520227,0.0647486071656067,0.7640824135548745,0.06903187956563378
MR,New_MR_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_009.wav,1.774875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.23741451984457687,0.15128488267910212,0.14621193711030178,0.11620237216847536,0.16899078868377382,0.0001912048225403402,0.07189596625782117,0.10194864239964917,0.8047164622628591,0.021247724257130233
MR,New_MR_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_010.wav,1.665875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.22690859883025108,0.1295795661545589,0.14626082444236668,0.10915256145792493,0.14157336330758094,0.00012913703305978327,0.16183054910426084,0.047653137340123344,0.7231987195640533,0.06718845695850272
MR,New_MR_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_011.wav,2.446375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.503829173549247,0.19313673189276873,0.1752308305399928,0.18150955205051186,0.27954429672455405,1.387348643608496e-07,0.2006229975177061,0.4543667651717942,0.341127243229603,0.0038828553460323015
MR,New_MR_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_012.wav,2.4035,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.44594740479719036,0.20807319339445385,0.1731213784750573,0.20270281677899615,0.2800322468532259,2.291193342237388e-06,0.13612434590791384,0.6845108388612403,0.17446702842819586,0.004895495609307782
MR,New_MR_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_013.wav,2.439125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.5614853778595381,0.23544762445291964,0.19643426283639276,0.19864261327571142,0.3338831598857323,1.6465801092178226e-07,0.096216790188388,0.47128624996624247,0.43075012865201945,0.0017466665353391552
MR,New_MR_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_014.wav,2.371375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.47094051611684296,0.20153301337802454,0.16901245220238942,0.18481534474594216,0.2832521849698197,3.6714877375463425e-07,0.12676498656945226,0.5909056154322937,0.27967983344761765,0.002649197401862664
MR,New_MR_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_015.wav,1.850625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.4633192627955915,0.1632417327775032,0.14247078295441257,0.15667874065686313,0.20744082165132918,8.38130789729157e-09,0.17423518302426974,0.5593265991566075,0.2518743250128111,0.01456388442500379
MR,New_MR_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_016.wav,1.76675,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.40689138703761113,0.14912581162574112,0.13957341833245218,0.14005153721584437,0.17928622976228345,8.35288016977273e-08,0.21792705832317275,0.37678689231345813,0.3666014072706804,0.038684558563887
MR,New_MR_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_017.wav,2.04875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.5318096934552617,0.1842718094894244,0.15286410630816563,0.17122363267677584,0.22846832333940226,1.5290547877728892e-09,0.12117178361717326,0.6269720751043931,0.23986430439145703,0.011991835357921699
MR,New_MR_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_018.wav,1.665,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.48155447998713347,0.16687802731382784,0.1487267730152852,0.15344308425244352,0.2080894498149879,7.651657808954538e-09,0.17171401721153137,0.455859555529895,0.35371616736866973,0.0187102522382459
MR,New_MR_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_019.wav,1.94825,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.46228639116951076,0.15903162063592133,0.14625691647957303,0.15014288625491085,0.20196880919802115,1.3213287837344738e-08,0.21128820471177234,0.4249524544970342,0.3435805132638972,0.020178814314008534
MR,New_MR_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_020.wav,1.731875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.4254213457747935,0.15957541388426105,0.14836302373272967,0.15182678637418986,0.1989275559508635,1.331162699470571e-07,0.2237660869660168,0.40960505426876903,0.3398217199367805,0.0268070057121637
MR,New_MR_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_021.wav,1.86575,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.21056226810518278,0.10983390574068352,0.13129993868430664,0.11370922651694383,0.12411605597214481,0.00028097171538850443,0.43150364600226054,0.09035524648770002,0.32538472112842565,0.15247541466622525
MR,New_MR_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_022.wav,1.885875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.2126878519267099,0.10448609377852099,0.14126507673777589,0.10782217107078564,0.10239640317064419,7.093755660188083e-05,0.33282073630874387,0.018805418396001992,0.25645772138233786,0.39184518635631443
MR,New_MR_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_023.wav,1.94425,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.2009616747418968,0.1206396785993701,0.15802489118454727,0.12079118243460363,0.11949231658640917,0.0014635007570158315,0.31683523139015446,0.025931156420695604,0.3136377619530504,0.3421323494790838
MR,New_MR_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_024.wav,1.917125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.206681531870676,0.10524310444229842,0.13210000657145587,0.10293755731689444,0.10743902932705422,0.00011913537203495794,0.3160805996021493,0.03920322036390876,0.3781071006935722,0.26648994396833486
MR,New_MR_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_025.wav,1.984125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.22392245914131292,0.11146202521467848,0.14439502573189214,0.1086709467227758,0.104255159618539,4.405059810331304e-05,0.2464634796188581,0.01968990852125965,0.30532803040672724,0.4284745308550517
MR,New_MR_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_026.wav,2.179125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.5669395497248129,0.17689175136546353,0.16852976158828054,0.22265553496093188,0.26824759316046176,3.4797778744765885e-09,0.38251866102880644,0.568906300127981,0.04357135329366907,0.005003682069765705
MR,New_MR_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_027.wav,2.195,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.5664433840993375,0.16954759513455234,0.17344688555901885,0.22868900381352522,0.2565249676802102,3.8534130065912555e-09,0.5236035082497733,0.43561075932058446,0.03214263655892158,0.008643092017307697
MR,New_MR_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_028.wav,2.206625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.6009797831756013,0.18291727255419335,0.16813410405793242,0.2337587550551558,0.28205129979274524,7.364132716752103e-10,0.32066141618593064,0.6479313262627259,0.028539635036631355,0.0028676217782988983
MR,New_MR_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_029.wav,2.199,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.5761350822981637,0.18713940262170445,0.17245065394279332,0.2434675105696813,0.26657247448717225,4.732220711740336e-09,0.32519518079157705,0.6428026882639312,0.023839884665841315,0.008162241546429751
MR,New_MR_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_030.wav,2.24425,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.5777070758037247,0.16811841867196448,0.16093085452414005,0.20574652187563225,0.2629244257413089,5.541458673517255e-10,0.38573015864668486,0.5513873462667057,0.05941907468837229,0.003463419844091358
MR,New_MR_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_031.wav,2.182375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.5888559122553222,0.17528852645911294,0.1625600887399343,0.21926070779504495,0.26019527788608243,4.826753558563859e-10,0.3332166963833316,0.6234023707987717,0.03827545761940371,0.005105474715817613
MR,New_MR_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_032.wav,2.24425,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.5953332078025328,0.17741146301579877,0.17570487964070894,0.22719777630327265,0.27194978808827974,2.4778470325789203e-09,0.454969125316853,0.49173100271517484,0.04715378483881697,0.006146084651308111
MR,New_MR_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_033.wav,2.1805,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.5807749728569114,0.18216751558822722,0.16541884238439344,0.23635641065481144,0.27736299381665025,1.274562780784023e-09,0.30023938166435316,0.6749110070206955,0.021843255127839883,0.0030063549125486666
MR,New_MR_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_034.wav,2.2985,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.34339690340668594,0.14847050267586823,0.16536674859234204,0.32906832116189944,0.26439963737933037,1.954544648182664e-05,0.7120576836350605,0.28650116816658455,4.230079399093194e-05,0.001379301957881904
MR,New_MR_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_035.wav,2.306625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.34028814582169165,0.14289993751956825,0.15887548577533575,0.3239438591953726,0.2574066399054587,1.1258110796868961e-05,0.708934344144415,0.2898606047464326,2.810913965505834e-05,0.0011656838587005363
MR,New_MR_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_036.wav,2.303375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.34818080703055676,0.15273597103014874,0.18026547733276901,0.33210053245831755,0.2670195500110121,2.8908059744121493e-05,0.8070364051248419,0.190838809660797,6.711265114274955e-05,0.002028764503474262
MR,New_MR_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_037.wav,2.0155,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.35680978763357807,0.15037353928056374,0.1734051822559911,0.3398339971553695,0.2723726607044287,1.3121164947626201e-05,0.7720544111531863,0.22672822682098515,3.237391616954723e-05,0.0011718669447113353
MR,New_MR_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_038.wav,2.385375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.23960648442595583,0.1770471304048359,0.16807985418124374,0.14168439717509337,0.19169817391393273,0.0027870175290142163,0.0953251296801982,0.1581616260104433,0.7020452865040815,0.04168094027626286
MR,New_MR_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_039.wav,2.271,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.22406401235595053,0.16979224146582922,0.16665330819604346,0.13595373301632943,0.1819780309912166,0.004079681567595785,0.09944079956338549,0.11961382853389127,0.7283199041203247,0.048545786214802655
MR,New_MR_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_040.wav,2.37325,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.45996585863077927,0.19361782475036446,0.17714304586849466,0.18367129325876397,0.24857427024540005,1.255709008163504e-06,0.21030379971743776,0.4425593722573792,0.3295575075486806,0.01757806476749437
MR,New_MR_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_041.wav,2.43275,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.471722983535035,0.19529543198846844,0.18215559340421414,0.181677883438093,0.2542045973878025,1.10524603619812e-06,0.21368811167342525,0.3811209956584642,0.3892229707357497,0.015966816686324596
MR,New_MR_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_042.wav,2.389,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.4654178146163562,0.18674916602891345,0.175401315365504,0.18159507668951272,0.24545763074097718,7.529994498154202e-07,0.2492721368221727,0.41826583286409147,0.3153306108927131,0.0171306664215729
MR,New_MR_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_043.wav,2.440125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.4698663929037558,0.19580983089323786,0.17973530713832067,0.18534675495946293,0.2508865731039711,1.0666515485748502e-06,0.21166363852119605,0.43288573419568155,0.3372109960844261,0.018238564547147694
MR,New_MR_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_044.wav,2.430375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.47093225991221177,0.1843903478347248,0.1725118832801914,0.18253865534338928,0.2455800881729066,4.3645465740236593e-07,0.2575358191955617,0.4467531387170663,0.2806275912937081,0.015083014339006372
MR,New_MR_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_045.wav,2.4305,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.46949246081711127,0.18263275181621047,0.1784308897659873,0.1838086209226887,0.23882506246431304,8.021919374924021e-07,0.3089793609825211,0.373032731982974,0.29311178466057364,0.0248753201819937
MR,New_MR_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_046.wav,2.370625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.21065011116183807,0.16184815415040082,0.1694824623002336,0.1309950444089225,0.1792551769498907,0.005900564723474432,0.11621396185763713,0.07290797738041795,0.7648376911260094,0.040139804912460955
MR,New_MR_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_047.wav,2.4045,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.2280163123037038,0.1661352431977369,0.17923809981996205,0.13899246609475963,0.17742860134089067,0.004180995679990833,0.14726634908468533,0.06927476685222005,0.7023990874805957,0.07687880090250802
MR,New_MR_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_048.wav,2.411,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.22158356989144273,0.1855422171108207,0.1896279025461629,0.15294540251528296,0.19389859522361969,0.018725138062887073,0.12335357226704763,0.09961850409927213,0.6786271350095078,0.07967565056128535
MR,New_MR_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_049.wav,2.4195,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.20933145436851502,0.19062175105639353,0.1928493045419396,0.15466517815492242,0.19859156595465102,0.04060885484573515,0.10688342247017127,0.09525136439716443,0.6864815615911056,0.07077479669582351
MR,New_MR_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_050.wav,2.357,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.20552562081134151,0.19862377686664845,0.19906345938864148,0.15791971720651063,0.1997010960564733,0.06134431589750312,0.08702023058666607,0.08510339280413771,0.6841337373499495,0.08239832336174349
MR,New_MR_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_051.wav,2.357,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.21461812150995388,0.19247711206427165,0.19611151276610847,0.15197793912764468,0.1994603607314332,0.027687283220291018,0.0888063947455346,0.07334296913352709,0.7486738850710101,0.0614894678296373
MR,New_MR_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_052.wav,2.208875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.5930586122583696,0.18944857682838395,0.15714352078770905,0.23929841862159673,0.28142337220958,1.902503664464332e-10,0.15955812821725718,0.8263532828903339,0.0126114973505531,0.0014770913516054405
MR,New_MR_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_053.wav,2.185375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.579878890499711,0.1723817827966781,0.1551400654509488,0.21319666872497478,0.2629501960658072,2.0997080232571742e-10,0.280569920992125,0.6826038177734655,0.03419741623707521,0.002628844787363448
MR,New_MR_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_054.wav,2.22925,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.5849362218447045,0.16793201385126366,0.15252955144149435,0.20795259834513222,0.2602827784283218,9.403564356198637e-11,0.2964268292471238,0.664903482436723,0.03633446206025538,0.0023352261618619823
MR,New_MR_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_055.wav,2.17475,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.5966352146798053,0.19809346452477195,0.18312975320881517,0.2500423459242596,0.2813586078101157,8.999059195979564e-09,0.32762026070592404,0.6298886284021121,0.03386814553016412,0.00862295636274063
MR,New_MR_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_056.wav,2.226625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.6009536640522418,0.19890322589960116,0.1738052119646879,0.2453355270791796,0.2754494565241812,2.124851231731572e-09,0.23136245690219223,0.734515042120096,0.027296938868406555,0.006825559984453988
MR,New_MR_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_057.wav,2.188125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.5868128567969106,0.17322455904877784,0.16750717347151609,0.21670783771148205,0.25951348607600944,1.0749702880879076e-09,0.40724194236522204,0.5351060382330138,0.05104374916623903,0.006608269160554744
MR,New_MR_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_058.wav,2.22475,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.5845645399124043,0.1798393945739064,0.17161496689927905,0.22718174883731743,0.26906105065981284,2.469029554489165e-09,0.3856669689369283,0.5658697820944024,0.04243883850580262,0.006024407993836982
MR,New_MR_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_059.wav,2.16975,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.589902954005141,0.1664260897002265,0.14986699092365055,0.20816445263131939,0.26541226177438165,4.309183743154807e-11,0.28302788030569237,0.6850426878631941,0.03049381083006968,0.0014356209579519648
MR,New_MR_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_060.wav,2.197,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.5892704952799663,0.18722940938803653,0.15882043002851784,0.23651274289646276,0.2736030378796293,3.0364898725658046e-10,0.18941874540394393,0.7923148779891834,0.015823432991494257,0.0024429433117293614
MR,New_MR_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_061.wav,2.20475,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVD,0.5904888384105931,0.17283938670189392,0.15587302800365305,0.21554204441444677,0.26804636004232846,1.3985326193615892e-10,0.28505873508377777,0.6809396418078175,0.03184981325448955,0.0021518097140618003
